panel,observable,alpha0,m0,value
FIG002A,landau,26.5,1.5,-0.002477885269607223
FIG002A,landau,26.6,1.5,-0.002443273022901326
FIG002A,landau,26.700000000000003,1.5,-0.002409181854037248
FIG002A,landau,26.8,1.5,-0.0023756033248939074
FIG002A,landau,26.900000000000002,1.5,-0.0023425291438303065
FIG002A,landau,27.0,1.5,-0.0023099511629742294
FIG002A,landau,27.1,1.5,-0.0022778613755639857
FIG002A,landau,27.200000000000003,1.5,-0.0022462519133421687
FIG002A,landau,27.3,1.5,-0.002215115044000336
FIG002A,landau,27.400000000000002,1.5,-0.0021844431686735707
FIG002A,landau,27.5,1.5,-0.0021542288194839267
FIG002A,landau,27.6,1.5,-0.0021244646571317396
FIG002A,landau,27.700000000000003,1.5,-0.0020951434685338383
FIG002A,landau,27.8,1.5,-0.0020662581645076996
FIG002A,landau,27.900000000000002,1.5,-0.0020378017775006052
FIG002A,landau,28.0,1.5,-0.0020097674593628936
FIG002A,landau,28.1,1.5,-0.001982148479164408
FIG002A,landau,28.200000000000003,1.5,-0.001954938221053246
FIG002A,landau,28.3,1.5,-0.0019281301821559912
FIG002A,landau,28.400000000000002,1.5,-0.0019017179705185237
FIG002A,landau,28.5,1.5,-0.0018756953030866525
FIG002A,landau,28.6,1.5,-0.0018500560037257084
FIG002A,landau,28.700000000000003,1.5,-0.0018247940012783472
FIG002A,landau,28.8,1.5,-0.001799903327659757
FIG002A,landau,28.900000000000002,1.5,-0.0017753781159895341
FIG002A,landau,29.0,1.5,-0.0017512125987594839
FIG002A,landau,29.1,1.5,-0.0017274011060366087
FIG002A,landau,29.200000000000003,1.5,-0.0017039380637005848
FIG002A,landau,29.3,1.5,-0.0016808179917150263
FIG002A,landau,29.400000000000002,1.5,-0.0016580355024318509
FIG002A,landau,29.5,1.5,-0.0016355852989281012
FIG002A,landau,29.6,1.5,-0.001613462173374527
FIG002A,landau,29.700000000000003,1.5,-0.001591661005435343
FIG002A,landau,29.8,1.5,-0.001570176760698487
FIG002A,landau,29.900000000000002,1.5,-0.001549004489135794
FIG002A,landau,30.0,1.5,-0.0015281393235924822
FIG002B,correction,0.1,1.5,-8.127237003464444
FIG002B,correction,0.1497907949790795,1.5,-5.3786467395600255
FIG002B,correction,0.199581589958159,1.5,-4.001284138898981
FIG002B,correction,0.24937238493723848,1.5,-3.173810828791523
FIG002B,correction,0.299163179916318,1.5,-2.6216813765063876
FIG002B,correction,0.3489539748953975,1.5,-2.227045158942688
FIG002B,correction,0.39874476987447693,1.5,-1.9309148320414573
FIG002B,correction,0.4485355648535565,1.5,-1.7004949844892914
FIG002B,correction,0.49832635983263596,1.5,-1.5160971440603532
FIG002B,correction,0.5481171548117155,1.5,-1.3651866084360198
FIG002B,correction,0.597907949790795,1.5,-1.2394037806672094
FIG002B,correction,0.6476987447698744,1.5,-1.132959387384585
FIG002B,correction,0.6974895397489539,1.5,-1.041717050246171
FIG002B,correction,0.7472803347280335,1.5,-0.962642625165097
FIG002B,correction,0.7970711297071129,1.5,-0.8934599324470585
FIG002B,correction,0.8468619246861925,1.5,-0.832427935154399
FIG002B,correction,0.8966527196652719,1.5,-0.7781921577110795
FIG002B,correction,0.9464435146443514,1.5,-0.7296830050337331
FIG002B,correction,0.996234309623431,1.5,-0.6860445737788881
FIG002B,correction,1.0460251046025104,1.5,-0.6465837956304501
FIG002B,correction,1.09581589958159,1.5,-0.6107334457245939
FIG002B,correction,1.1456066945606695,1.5,-0.5780247978549111
FIG002B,correction,1.195397489539749,1.5,-0.5480671137361672
FIG002B,correction,1.2451882845188285,1.5,-0.5205320533811215
FIG002B,correction,1.294979079497908,1.5,-0.49514168205993
FIG002B,correction,1.3447698744769876,1.5,-0.47165914164874206
FIG002B,correction,1.394560669456067,1.5,-0.44988132044009355
FIG002B,correction,1.4443514644351465,1.5,-0.42963303914278783
FIG002B,correction,1.494142259414226,1.5,-0.41076239937249326
FIG002B,correction,1.5439330543933054,1.5,-0.3931370321896928
FIG002B,correction,1.593723849372385,1.5,-0.3766410498378266
FIG002B,correction,1.6435146443514645,1.5,-0.36117255154502426
FIG002B,correction,1.693305439330544,1.5,-0.34664156933696244
FIG002B,correction,1.7430962343096235,1.5,-0.3329683658728121
FIG002B,correction,1.792887029288703,1.5,-0.3200820158658753
FIG002B,correction,1.8426778242677826,1.5,-0.307919217445739
FIG002B,correction,1.892468619246862,1.5,-0.2964232911104876
FIG002B,correction,1.9422594142259415,1.5,-0.2855433326038886
FIG002B,correction,1.992050209205021,1.5,-0.2752334927847044
FIG002B,correction,2.0418410041841004,1.5,-0.26545236280992535
FIG002B,correction,2.09163179916318,1.5,-0.25616244708250774
FIG002B,correction,2.1414225941422593,1.5,-0.24732970967893947
FIG002B,correction,2.191213389121339,1.5,-0.23892318256895945
FIG002B,correction,2.2410041841004187,1.5,-0.23091462601742943
FIG002B,correction,2.290794979079498,1.5,-0.22327823322954657
FIG002B,correction,2.3405857740585776,1.5,-0.21599037265178864
FIG002B,correction,2.390376569037657,1.5,-0.2090293624388562
FIG002B,correction,2.4401673640167365,1.5,-0.20237527249310017
FIG002B,correction,2.4899581589958157,1.5,-0.19600975021784114
FIG002B,correction,2.5397489539748954,1.5,-0.18991586673121336
FIG002B,correction,2.589539748953975,1.5,-0.18407798078764648
FIG002B,correction,2.6393305439330543,1.5,-0.1784816180695918
FIG002B,correction,2.689121338912134,1.5,-0.17311336385834653
FIG002B,correction,2.7389121338912132,1.5,-0.16796076738241378
FIG002B,correction,2.788702928870293,1.5,-0.16301225638488856
FIG002B,correction,2.8384937238493726,1.5,-0.15825706065602477
FIG002B,correction,2.888284518828452,1.5,-0.15368514345005466
FIG002B,correction,2.9380753138075315,1.5,-0.14928713985186437
FIG002B,correction,2.9878661087866107,1.5,-0.14505430128368574
FIG002B,correction,3.0376569037656904,1.5,-0.14097844544814192
FIG002B,correction,3.08744769874477,1.5,-0.13705191109474954
FIG002B,correction,3.1372384937238493,1.5,-0.13326751707477988
FIG002B,correction,3.187029288702929,1.5,-0.1296185252162389
FIG002B,correction,3.2368200836820082,1.5,-0.12609860660832947
FIG002B,correction,3.286610878661088,1.5,-0.12270181093450583
FIG002B,correction,3.3364016736401676,1.5,-0.11942253853629475
FIG002B,correction,3.386192468619247,1.5,-0.1162555149274258
FIG002B,correction,3.4359832635983265,1.5,-0.11319576751030465
FIG002B,correction,3.4857740585774057,1.5,-0.11023860427517963
FIG002B,correction,3.5355648535564854,1.5,-0.10737959428707752
FIG002B,correction,3.585355648535565,1.5,-0.10461454978722427
FIG002B,correction,3.6351464435146443,1.5,-0.101939509754632
FIG002B,correction,3.684937238493724,1.5,-0.09935072479019981
FIG002B,correction,3.7347280334728032,1.5,-0.09684464320034043
FIG002B,correction,3.784518828451883,1.5,-0.09441789817006999
FIG002B,correction,3.8343096234309626,1.5,-0.0920672959269196
FIG002B,correction,3.884100418410042,1.5,-0.08978980480712613
FIG002B,correction,3.9338912133891215,1.5,-0.08758254514451073
FIG002B,correction,3.9836820083682007,1.5,-0.08544277991039914
FIG002B,correction,4.03347280334728,1.5,-0.08336790603999762
FIG002B,correction,4.08326359832636,1.5,-0.08135544638692907
FIG002B,correction,4.133054393305439,1.5,-0.07940304225323724
FIG002B,correction,4.182845188284518,1.5,-0.07750844644717522
FIG002B,correction,4.232635983263598,1.5,-0.07566951682556887
FIG002B,correction,4.2824267782426775,1.5,-0.07388421028155737
FIG002B,correction,4.332217573221757,1.5,-0.07215057714210331
FIG002B,correction,4.382008368200837,1.5,-0.07046675594289564
FIG002B,correction,4.431799163179916,1.5,-0.06883096855116727
FIG002B,correction,4.481589958158995,1.5,-0.06724151560956179
FIG002B,correction,4.531380753138075,1.5,-0.06569677227653692
FIG002B,correction,4.581171548117155,1.5,-0.06419518424091598
FIG002B,correction,4.630962343096234,1.5,-0.06273526399011695
FIG002B,correction,4.680753138075313,1.5,-0.061315587313323525
FIG002B,correction,4.730543933054393,1.5,-0.05993479002243441
FIG002B,correction,4.7803347280334725,1.5,-0.05859156487505
FIG002B,correction,4.830125523012552,1.5,-0.05728465868504835
FIG002B,correction,4.879916317991631,1.5,-0.056012869607476076
FIG002B,correction,4.929707112970711,1.5,-0.05477504458554657
FIG002B,correction,4.97949790794979,1.5,-0.053570076948510015
FIG002B,correction,5.02928870292887,1.5,-0.052396904150044374
FIG002B,correction,5.07907949790795,1.5,-0.051254505637623765
FIG002B,correction,5.1288702928870284,1.5,-0.05014190084405756
FIG002B,correction,5.178661087866108,1.5,-0.049058147293067046
FIG002B,correction,5.228451882845188,1.5,-0.04800233881138172
FIG002B,correction,5.2782426778242675,1.5,-0.04697360384040154
FIG002B,correction,5.328033472803347,1.5,-0.045971103840987515
FIG002B,correction,5.377824267782426,1.5,-0.04499403178541637
FIG002B,correction,5.427615062761506,1.5,-0.04404161073097017
FIG002B,correction,5.477405857740585,1.5,-0.04311309247003058
FIG002B,correction,5.527196652719665,1.5,-0.042207756251913704
FIG002B,correction,5.576987447698745,1.5,-0.04132490757202073
FIG002B,correction,5.6267782426778234,1.5,-0.04046387702418819
FIG002B,correction,5.676569037656903,1.5,-0.03962401921241015
FIG002B,correction,5.726359832635983,1.5,-0.03880471171836682
FIG002B,correction,5.7761506276150625,1.5,-0.03800535412143926
FIG002B,correction,5.825941422594142,1.5,-0.0372253670681137
FIG002B,correction,5.875732217573221,1.5,-0.03646419138788795
FIG002B,correction,5.925523012552301,1.5,-0.03572128725298369
FIG002B,correction,5.97531380753138,1.5,-0.03499613337934735
FIG002B,correction,6.02510460251046,1.5,-0.03428822626658638
FIG002B,correction,6.07489539748954,1.5,-0.033597079474640544
FIG002B,correction,6.1246861924686185,1.5,-0.03292222293513006
FIG002B,correction,6.174476987447698,1.5,-0.03226320229545283
FIG002B,correction,6.224267782426778,1.5,-0.031619578293826084
FIG002B,correction,6.2740585774058575,1.5,-0.030990926163580026
FIG002B,correction,6.323849372384937,1.5,-0.03037683506511735
FIG002B,correction,6.373640167364016,1.5,-0.02977690754404993
FIG002B,correction,6.423430962343096,1.5,-0.029190759014115414
FIG002B,correction,6.473221757322175,1.5,-0.028618017263561616
FIG002B,correction,6.523012552301255,1.5,-0.02805832198376508
FIG002B,correction,6.572803347280335,1.5,-0.027511324318924973
FIG002B,correction,6.6225941422594135,1.5,-0.026976686435741498
FIG002B,correction,6.672384937238493,1.5,-0.02645408111205245
FIG002B,correction,6.722175732217573,1.5,-0.02594319134346232
FIG002B,correction,6.7719665271966525,1.5,-0.025443709967053
FIG002B,correction,6.821757322175732,1.5,-0.02495533930131896
FIG002B,correction,6.871548117154811,1.5,-0.02447779080151805
FIG002B,correction,6.921338912133891,1.5,-0.024010784729675112
FIG002B,correction,6.97112970711297,1.5,-0.023554049838518647
FIG002B,correction,7.02092050209205,1.5,-0.02310732306867117
FIG002B,correction,7.07071129707113,1.5,-0.02267034925845098
FIG002B,correction,7.1205020920502085,1.5,-0.022242880865679618
FIG002B,correction,7.170292887029288,1.5,-0.021824677700921072
FIG002B,correction,7.220083682008368,1.5,-0.02141550667161111
FIG002B,correction,7.2698744769874475,1.5,-0.021015141536563885
FIG002B,correction,7.319665271966527,1.5,-0.02062336267037014
FIG002B,correction,7.369456066945606,1.5,-0.020239956837227915
FIG002B,correction,7.419246861924686,1.5,-0.019864716973770204
FIG002B,correction,7.469037656903765,1.5,-0.019497441980477443
FIG002B,correction,7.518828451882845,1.5,-0.019137936521283698
FIG002B,correction,7.568619246861925,1.5,-0.018786010831006124
FIG002B,correction,7.6184100418410035,1.5,-0.01844148053024601
FIG002B,correction,7.668200836820083,1.5,-0.018104166447427728
FIG002B,correction,7.717991631799163,1.5,-0.01777389444765923
FIG002B,correction,7.7677824267782425,1.5,-0.017450495268112962
FIG002B,correction,7.817573221757322,1.5,-0.017133804359641847
FIG002B,correction,7.867364016736401,1.5,-0.01682366173435889
FIG002B,correction,7.917154811715481,1.5,-0.01651991181892229
FIG002B,correction,7.96694560669456,1.5,-0.016222403313280856
FIG002B,correction,8.01673640167364,1.5,-0.01593098905464642
FIG002B,correction,8.06652719665272,1.5,-0.015645525886471053
FIG002B,correction,8.1163179916318,1.5,-0.015365874532218047
FIG002B,correction,8.166108786610879,1.5,-0.015091899473725325
FIG002B,correction,8.215899581589957,1.5,-0.014823468833969691
FIG002B,correction,8.265690376569037,1.5,-0.014560454264049432
FIG002B,correction,8.315481171548116,1.5,-0.014302730834211486
FIG002B,correction,8.365271966527196,1.5,-0.014050176928757083
FIG002B,correction,8.415062761506276,1.5,-0.013802674144668039
FIG002B,correction,8.464853556485355,1.5,-0.013560107193802864
FIG002B,correction,8.514644351464435,1.5,-0.01332236380851873
FIG002B,correction,8.564435146443515,1.5,-0.013089334650582174
FIG002B,correction,8.614225941422594,1.5,-0.012860913223237413
FIG002B,correction,8.664016736401674,1.5,-0.012636995786307144
FIG002B,correction,8.713807531380752,1.5,-0.012417481274206398
FIG002B,correction,8.763598326359832,1.5,-0.012202271216755099
FIG002B,correction,8.813389121338911,1.5,-0.011991269662680567
FIG002B,correction,8.863179916317991,1.5,-0.011784383105705202
FIG002B,correction,8.91297071129707,1.5,-0.011581520413120132
FIG002B,correction,8.96276150627615,1.5,-0.011382592756749058
FIG002B,correction,9.01255230125523,1.5,-0.011187513546211376
FIG002B,correction,9.06234309623431,1.5,-0.01099619836439712
FIG002B,correction,9.11213389121339,1.5,-0.010808564905070234
FIG002B,correction,9.161924686192469,1.5,-0.010624532912520284
FIG002B,correction,9.211715481171547,1.5,-0.010444024123185944
FIG002B,correction,9.261506276150627,1.5,-0.010266962209176939
FIG002B,correction,9.311297071129706,1.5,-0.01009327272362428
FIG002B,correction,9.361087866108786,1.5,-0.009922883047791377
FIG002B,correction,9.410878661087866,1.5,-0.009755722339881529
FIG002B,correction,9.460669456066945,1.5,-0.009591721485480025
FIG002B,correction,9.510460251046025,1.5,-0.009430813049571465
FIG002B,correction,9.560251046025105,1.5,-0.009272931230075492
FIG002B,correction,9.610041841004184,1.5,-0.009118011812846305
FIG002B,correction,9.659832635983262,1.5,-0.008965992128083735
FIG002B,correction,9.709623430962342,1.5,-0.00881681100810551
FIG002B,correction,9.759414225941422,1.5,-0.008670408746432599
FIG002B,correction,9.809205020920501,1.5,-0.00852672705814131
FIG002B,correction,9.858995815899581,1.5,-0.008385709041437655
FIG002B,correction,9.90878661087866,1.5,-0.008247299140411357
FIG002B,correction,9.95857740585774,1.5,-0.008111443108928421
FIG002B,correction,10.00836820083682,1.5,-0.007978087975622907
FIG002B,correction,10.0581589958159,1.5,-0.007847182009950007
FIG002B,correction,10.10794979079498,1.5,-0.007718674689264067
FIG002B,correction,10.157740585774057,1.5,-0.007592516666886453
FIG002B,correction,10.207531380753137,1.5,-0.007468659741129738
FIG002B,correction,10.257322175732217,1.5,-0.007347056825245769
FIG002B,correction,10.307112970711296,1.5,-0.007227661918266479
FIG002B,correction,10.356903765690376,1.5,-0.007110430076707527
FIG002B,correction,10.406694560669456,1.5,-0.006995317387105894
FIG002B,correction,10.456485355648535,1.5,-0.006882280939363742
FIG002B,correction,10.506276150627615,1.5,-0.006771278800871802
FIG002B,correction,10.556066945606695,1.5,-0.006662269991386555
FIG002B,correction,10.605857740585774,1.5,-0.006555214458636525
FIG002B,correction,10.655648535564852,1.5,-0.006450073054633741
FIG002B,correction,10.705439330543932,1.5,-0.006346807512667445
FIG002B,correction,10.755230125523012,1.5,-0.006245380424957953
FIG002B,correction,10.805020920502091,1.5,-0.0061457552209492495
FIG002B,correction,10.854811715481171,1.5,-0.0060478961462198475
FIG002B,correction,10.90460251046025,1.5,-0.005951768241992029
FIG002B,correction,10.95439330543933,1.5,-0.005857337325220447
FIG002B,correction,11.00418410041841,1.5,-0.005764569969241585
FIG002B,correction,11.05397489539749,1.5,-0.0056734334849663885
FIG002B,correction,11.10376569037657,1.5,-0.005583895902598883
FIG002B,correction,11.153556485355647,1.5,-0.005495925953864268
FIG002B,correction,11.203347280334727,1.5,-0.00540949305473055
FIG002B,correction,11.253138075313807,1.5,-0.0053245672886083366
FIG002B,correction,11.302928870292886,1.5,-0.005241119390013913
FIG002B,correction,11.352719665271966,1.5,-0.005159120728681263
FIG002B,correction,11.402510460251046,1.5,-0.005078543294109263
FIG002B,correction,11.452301255230125,1.5,-0.004999359680530585
FIG002B,correction,11.502092050209205,1.5,-0.0049215430722895056
FIG002B,correction,11.551882845188285,1.5,-0.004845067229616073
FIG002B,correction,11.601673640167364,1.5,-0.004769906474784663
FIG002B,correction,11.651464435146442,1.5,-0.004696035678645268
FIG002B,correction,11.701255230125522,1.5,-0.0046234302475162406
FIG002B,correction,11.751046025104602,1.5,-0.00455206611042774
FIG002B,correction,11.800836820083681,1.5,-0.004481919706705258
FIG002B,correction,11.850627615062761,1.5,-0.004412967973883185
FIG002B,correction,11.90041841004184,1.5,-0.004345188335938556
FIG002B,correction,11.95020920502092,1.5,-0.004278558691835497
FIG002B,correction,12.0,1.5,-0.004213057404371231
