mapping_row_id,paper_id,check_id,claim_id,claim_ids,supporting_claim_ids,target_ids,item_type,scientific_role,source_ref,scientific_object,disposition,disposition_source,reason_codes,next_action,direct_cause_categories,root_cause_categories,code_fault_statuses,fidelity_status,fidelity_score,fidelity_min_score,fidelity_target_scores,fidelity_missing_target_ids
MAP-4111,2607.28795,TABLE01_DIMENSIONS,CLM_TABLE01_DIMENSIONS,CLM_CLM03_CANONICAL_LOGICAL_BASIS | CLM_TABLE01_DIMENSIONS,CLM_CLM03_CANONICAL_LOGICAL_BASIS,T025,table_region,theory_numerical,"Table I, PDF p. 7",n and k for the eight mitten-code processor instances.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,,,,not_applicable_nonreproduced,,,{},
MAP-4114,2607.28795,TABLE01_DISTANCE_EST3,CLM_TABLE01_DISTANCE_EST3,CLM_TABLE01_DISTANCE_EST3 | CLM_TABLE06_ABLP_DISTANCE | CLM_TABLE06_MITTEN_DISTANCES | CLM_TABLE06_STRUCTURED_DISTANCE,CLM_TABLE06_ABLP_DISTANCE | CLM_TABLE06_MITTEN_DISTANCES | CLM_TABLE06_STRUCTURED_DISTANCE,T010,table_region,theory_numerical,"Table I caption, PDF p. 7",sQetch plus BP+OSD distance estimates for the last three mitten codes.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4113,2607.28795,TABLE01_DISTANCE_EXACT5,CLM_TABLE01_DISTANCE_EXACT5,CLM_TABLE01_DISTANCE_EXACT5 | CLM_TABLE06_MITTEN_DISTANCES,CLM_TABLE06_MITTEN_DISTANCES,T009,table_region,theory_numerical,"Table I caption, PDF p. 7",Exact distances of the first five mitten codes.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4116,2607.28795,TABLE01_GADGET_SUMMARY,CLM_TABLE01_GADGET_SUMMARY,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,T011,table_region,theory_numerical,"Table I XX-gadget columns, PDF p. 7",XX-gadget ancilla and merged-check-weight summary.,attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4112,2607.28795,TABLE01_LOGICAL_WEIGHTS,CLM_MITTEN,CLM_MITTEN,,T001,table_region,theory_numerical,"Table I, PDF p. 7",Canonical logical-X and logical-Z weights for the eight mitten codes.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4119,2607.28795,TABLE02_SX,CLM_TABLE02_SX,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,T011,table_series,theory_numerical,"Table II S_X block, PDF p. 44",S_X gadget ancilla/check counts and merged check weight for eight codes.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4122,2607.28795,TABLE02_SXX,CLM_TABLE02_SXX,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,T011,table_series,theory_numerical,"Table II S_XX block, PDF p. 44",S_XX gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4121,2607.28795,TABLE02_SY,CLM_TABLE02_SY,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,T011,table_series,theory_numerical,"Table II S_Y block, PDF p. 44",S_Y gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4120,2607.28795,TABLE02_SZ,CLM_TABLE02_SZ,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZZ,T011,table_series,theory_numerical,"Table II S_Z block, PDF p. 44",S_Z gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4123,2607.28795,TABLE02_SZZ,CLM_TABLE02_SZZ,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ | CLM_TABLE02_SZZ,CLM_TABLE01_GADGET_SUMMARY | CLM_TABLE02_SX | CLM_TABLE02_SXX | CLM_TABLE02_SY | CLM_TABLE02_SZ,T011,table_series,theory_numerical,"Table II S_ZZ block, PDF p. 44",S_ZZ gadget ancilla/check counts and merged check weight.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4124,2607.28795,TABLE03_PARALLEL_SURGERY,CLM_TABLE03_PARALLEL_SURGERY,CLM_TABLE03_PARALLEL_SURGERY,,T012,table,theory_numerical,"Table III, PDF p. 46","J300 parallel-surgery overheads and certified merged-code distances for n_p=10,20,30.",attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4125,2607.28795,TABLE04_EXTRACTOR,CLM_TABLE04_EXTRACTOR,CLM_TABLE04_EXTRACTOR,,T013,table,theory_numerical,"Table IV, PDF p. 47",Full-extractor ancilla/check overheads and maximum merged check weights.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4131,2607.28795,TABLE06_ABLP_DISTANCE,CLM_TABLE06_ABLP_DISTANCE,CLM_TABLE01_DISTANCE_EST3 | CLM_TABLE06_ABLP_DISTANCE | CLM_TABLE06_MITTEN_DISTANCES | CLM_TABLE06_STRUCTURED_DISTANCE,CLM_TABLE01_DISTANCE_EST3 | CLM_TABLE06_MITTEN_DISTANCES | CLM_TABLE06_STRUCTURED_DISTANCE,T010,table_region,theory_numerical,"Table VI J560 row, PDF p. 56",Estimated distance <=14 of the J560 2x4 abelian-LP instance.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4127,2607.28795,TABLE06_MITTEN_DIMENSIONS,CLM_MITTEN,CLM_MITTEN,,T001,table_region,theory_numerical,"Table VI mitten rows, PDF p. 56",Repeated dimensions of the eight mitten codes.,attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4129,2607.28795,TABLE06_MITTEN_DISTANCES,CLM_TABLE06_MITTEN_DISTANCES,CLM_TABLE01_DISTANCE_EST3 | CLM_TABLE01_DISTANCE_EXACT5 | CLM_TABLE06_ABLP_DISTANCE | CLM_TABLE06_MITTEN_DISTANCES | CLM_TABLE06_STRUCTURED_DISTANCE,CLM_TABLE01_DISTANCE_EST3 | CLM_TABLE01_DISTANCE_EXACT5 | CLM_TABLE06_ABLP_DISTANCE | CLM_TABLE06_STRUCTURED_DISTANCE,T009 | T010,table_region,theory_numerical,"Table VI mitten rows, PDF p. 56",Repeated exact and estimated mitten-code distances.,attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4128,2607.28795,TABLE06_MITTEN_LOGICAL_WEIGHTS,CLM_MITTEN,CLM_MITTEN,,T001,table_region,theory_numerical,"Table VI mitten rows, PDF p. 56",Repeated canonical logical weights of the eight mitten codes.,attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4132,2607.28795,TABLE06_STRUCTURED_DIMENSIONS_WEIGHTS,CLM_TABLE06_STRUCTURED_DIMENSIONS_WEIGHTS,CLM_TABLE06_STRUCTURED_DIMENSIONS_WEIGHTS,,T014,table_region,theory_numerical,"Table VI structured-mitten rows, PDF p. 56",Dimensions and canonical weights of the structured-mitten instances.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4133,2607.28795,TABLE06_STRUCTURED_DISTANCE,CLM_TABLE06_STRUCTURED_DISTANCE,CLM_TABLE01_DISTANCE_EST3 | CLM_TABLE06_ABLP_DISTANCE | CLM_TABLE06_MITTEN_DISTANCES | CLM_TABLE06_STRUCTURED_DISTANCE,CLM_TABLE01_DISTANCE_EST3 | CLM_TABLE06_ABLP_DISTANCE | CLM_TABLE06_MITTEN_DISTANCES,T010,table_region,theory_numerical,"Table VI structured-mitten rows, PDF p. 56",Estimated distances of the structured-mitten instances.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4135,2607.28795,TABLE08_CIRCUIT_DISTANCE,CLM_TABLE08_CIRCUIT_DISTANCE,CLM_TABLE08_CIRCUIT_DISTANCE,,T015,table,theory_numerical,"Table VIII, PDF p. 71",Circuit-level distances and X/Z block estimates for eight hook-free schedules.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4136,2607.28795,TABLE09_CONVERGENCE_THROUGHPUT,CLM_TABLE09_CONVERGENCE_THROUGHPUT,CLM_FIG09_TELESCOPING | CLM_TABLE09_CONVERGENCE_THROUGHPUT | CLM_TABLE09_LOGICAL_ERROR_RATES,CLM_FIG09_TELESCOPING | CLM_TABLE09_LOGICAL_ERROR_RATES,T008,table_region,theory_numerical,"Table IX top, PDF p. 75",Telescoping-decoder stage fractions and reciprocal throughput in X and Z bases.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4143,2607.28795,TABLE11_MAX_SPEED,CLM_TABLE11_MAX_SPEED,CLM_FIG12_2AOD_MITTEN | CLM_FIG12_2AOD_STRUCTURED | CLM_FIG12_4AOD_MITTEN | CLM_FIG12_4AOD_STRUCTURED | CLM_FIG12_SLM_MITTEN | CLM_FIG12_SLM_STRUCTURED | CLM_TABLE01_ATOM_TIMING_SUMMARY | CLM_TABLE11_CYCLE_TIMES | CLM_TABLE11_MAX_SPEED | CLM_TABLE11_TRANSFERS,CLM_FIG12_2AOD_MITTEN | CLM_FIG12_2AOD_STRUCTURED | CLM_FIG12_4AOD_MITTEN | CLM_FIG12_4AOD_STRUCTURED | CLM_FIG12_SLM_MITTEN | CLM_FIG12_SLM_STRUCTURED | CLM_TABLE01_ATOM_TIMING_SUMMARY | CLM_TABLE11_CYCLE_TIMES | CLM_TABLE11_TRANSFERS,T016,table_region,theory_numerical,"Table XI max-speed column, PDF p. 84",Maximum atom speed over each optimized syndrome-extraction schedule.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4142,2607.28795,TABLE11_TRANSFERS,CLM_TABLE11_TRANSFERS,CLM_FIG12_2AOD_MITTEN | CLM_FIG12_2AOD_STRUCTURED | CLM_FIG12_4AOD_MITTEN | CLM_FIG12_4AOD_STRUCTURED | CLM_FIG12_SLM_MITTEN | CLM_FIG12_SLM_STRUCTURED | CLM_TABLE01_ATOM_TIMING_SUMMARY | CLM_TABLE11_CYCLE_TIMES | CLM_TABLE11_MAX_SPEED | CLM_TABLE11_TRANSFERS,CLM_FIG12_2AOD_MITTEN | CLM_FIG12_2AOD_STRUCTURED | CLM_FIG12_4AOD_MITTEN | CLM_FIG12_4AOD_STRUCTURED | CLM_FIG12_SLM_MITTEN | CLM_FIG12_SLM_STRUCTURED | CLM_TABLE01_ATOM_TIMING_SUMMARY | CLM_TABLE11_CYCLE_TIMES | CLM_TABLE11_MAX_SPEED,T016,table_region,theory_numerical,"Table XI average-transfers column, PDF p. 84",Mean trap handoffs per check qubit across the syndrome-extraction cycle.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4144,2607.28795,TABLE12_MITTEN_HAL,CLM_TABLE12_MITTEN_HAL,CLM_TABLE01_HAL_SUMMARY | CLM_TABLE12_MITTEN_HAL,CLM_TABLE01_HAL_SUMMARY,T017,table_region,theory_numerical,"Table XII mitten rows, PDF p. 90","HAL routing tiers, coupler length, bump transitions, TSVs, and C_hw for eight mitten codes.",attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,indispensable_input_unavailable,publication_underspecified,not_applicable,not_applicable_nonreproduced,,,{},
MAP-4306,PhysRevB.14.2239,Claim: irrational-field spectrum is a Cantor set,CLM_T008,CLM_T008,,T008,quantitative_claim,theoretical_numerical,"Section VI, PDF p. 7 (published p. 2245)","for irrational alpha, the spectrum is uncountable, measure zero, and homeomorphic to the Cantor set",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4307,PhysRevB.14.2239,Claim: spectral continuity and measure discontinuity,CLM_T009,CLM_T009,,T009,quantitative_claim,theoretical_numerical,"Section VII, PDF p. 7 (published p. 2245)","the spectrum varies continuously with alpha, while its Lebesgue measure is continuous at irrational alpha and discontinuous at rational alpha",attempted_not_reproduced,item_authoritative_state,at_least_one_required_target_attempt_failed,none,implementation_not_ready,system_capability_limit,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4491,cond-mat-0503511,M2a.S1,CLM_LZF,CLM_LZF,,T002,figure_series,theoretical_numerical,"Main PDF p. 3, Fig. 2(a), lowest solid line",Ground-state energy branch of the N=20 open-chain spectrum.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4492,cond-mat-0503511,M2a.S2,CLM_LZF,CLM_LZF,,T002,figure_series,theoretical_numerical,"Main PDF p. 3, Fig. 2(a), second-lowest solid line",First parity-accessible excited-state branch and its finite-size critical gap.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4493,cond-mat-0503511,M2a.S3,CLM_LZF,CLM_LZF,,T002,figure_series,theoretical_numerical,"Main PDF p. 3, Fig. 2(a), remaining solid branches",Remaining parity-accessible low-excitation branches inside the displayed energy window.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4494,cond-mat-0503511,M2a.S4,CLM_LZF,CLM_LZF,,T002,figure_series,theoretical_numerical,"Main PDF p. 3, Fig. 2(a), dashed branches",Parity-inaccessible odd-excitation branches inside the displayed energy window.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4636,physics-0206018,fig5_cross_section_curve,CLM001,CLM001,,T001,figure_panel,,Fig. 5,,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4637,physics-0206018,fig6_near_field_intensity_map,CLM002,CLM002,,T002,figure_panel,,Fig. 6,,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4638,physics-0206018,fig7_far_field_pattern,CLM002,CLM002,,T003,figure_panel,,Fig. 7,,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4642,physics-9712001,table2_ground_state_asymptotic,CLM_NEAR_ONE,CLM_NEAR_ONE,,T004,table,,"Table II, PDF p. 4; raw/source/ptsym.tex:397-412",Exact and asymptotic near-N=1 ground-state energies for seven epsilon values.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4691,quant-ph-0211074,R015,CLM_COVARIANCE_COEFFICIENT_QUADRATURE,CLM_COVARIANCE_COEFFICIENT_QUADRATURE | CLM_FORMULA_PIPELINE | CLM_ISING_SCALING | CLM_XX_SCALING,CLM_FORMULA_PIPELINE | CLM_ISING_SCALING | CLM_XX_SCALING,T004 | T006 | T007,quantitative_claim,analytic_result,"p.2, Eq. (8)","High-precision quadrature values of g_l over declared l,a,gamma and their convergence from finite N.",attempted_not_reproduced,target_projection,fresh_independent_review_supported_target | fresh_independent_review_inconclusive_target_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4702,quant-ph-0211074,R026,CLM_ISING_SCALING,CLM_COVARIANCE_COEFFICIENT_QUADRATURE | CLM_ISING_SCALING,CLM_COVARIANCE_COEFFICIENT_QUADRATURE,T007,quantitative_claim,analytic_result,"p.2-p.3, paragraph preceding Eq. (15)","Fourier coefficients from Eq. (8) for a symmetric range of integer l, with the paper's l and sign conventions fixed.",attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4703,quant-ph-0211074,R027,CLM_ISING_SCALING,CLM_COVARIANCE_COEFFICIENT_QUADRATURE | CLM_ISING_SCALING,CLM_COVARIANCE_COEFFICIENT_QUADRATURE,T007,quantitative_claim,analytic_result,"p.3, Eq. (15)","S_L for L=1 through 100 and fitted slope, uncertainty, fit window, and residuals against (1/6)log_2 L.",attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4704,quant-ph-0211074,R028,CLM_ISING_SCALING,CLM_COVARIANCE_COEFFICIENT_QUADRATURE | CLM_ISING_SCALING,CLM_COVARIANCE_COEFFICIENT_QUADRATURE,T007,quantitative_claim,analytic_result,"p.3, Eq. (15)","The extrapolated intercept S_L-(1/6)log_2 L, its finite-L drift, uncertainty, and numerical gap from pi/3.",attempted_not_reproduced,target_projection,fresh_independent_review_inconclusive_target_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4708,quant-ph-0211074,R032,CLM_XXZ_REGIME_DISCRIMINATION,CLM_XXZ_REGIME_DISCRIMINATION,,T009,quantitative_claim,analytic_result,"p.3, first paragraph after Eq. (16)",Lowest energy levels and ground-energy derivatives across the claimed finite-N transition lines.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4709,quant-ph-0211074,R033,CLM_XXZ_REGIME_DISCRIMINATION,CLM_XXZ_REGIME_DISCRIMINATION,,T009,quantitative_claim,analytic_result,"p.3, first paragraph after Eq. (16)",The complete N=20 S_L curves for representative critical and noncritical parameter points and quantitative separation features.,attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4710,quant-ph-0211074,R034,CLM_NONCRITICAL_SCALING_FUNCTION,CLM_NONCRITICAL_SCALING_FUNCTION,,T010,quantitative_claim,analytic_result,"p.3, 'Non-critical regime' paragraph","Ground-state polarization, reduced-state spectra, and S_L over L in a rigorously identified polarized-field regime.",attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4711,quant-ph-0211074,R035,CLM_NONCRITICAL_SCALING_FUNCTION,CLM_NONCRITICAL_SCALING_FUNCTION,,T010,quantitative_claim,analytic_result,"p.3, 'Non-critical regime' paragraph","Sequences S_L, increments S_{L+1}-S_L, and extrapolated saturation values over representative noncritical XY and XXZ parameters.",attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4671,quant-ph-0211074,R037,CLM_NONCRITICAL_SATURATION,CLM_NONCRITICAL_SATURATION,,T001,figure_panel,theory_numerical,"p.3, Fig. 1 and caption","A paper-parameter grid of independently computed S_L(L,a), including axis domains, the critical ridge, monotonic L slices, and off-critical plateaus.",attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,parameter_values_unavailable,publication_underspecified,not_found_after_checks,not_applicable_nonreproduced,,,{},
MAP-4672,quant-ph-0211074,R046,CLM_CRITICAL_LOG_SCALING,CLM_CRITICAL_LOG_SCALING | CLM_FIG2_BOSON_GUIDE | CLM_FIG2_FERMION_GUIDE | CLM_FIG2_GUIDE_RESIDUALS | CLM_FIG2_XXX_FINITE_CURVE,CLM_FIG2_BOSON_GUIDE | CLM_FIG2_FERMION_GUIDE | CLM_FIG2_GUIDE_RESIDUALS | CLM_FIG2_XXX_FINITE_CURVE,T002,figure_series,theory_numerical,"p.4, Fig. 2, plus-symbol data and caption","The full plotted Ising S_L series at the caption parameters, its visual data object, and slope/intercept residuals.",attempted_not_reproduced,item_authoritative_state,fresh_independent_review_inconclusive_after_attempt,none,scientific_result_mismatch,paper_claim_discrepancy,not_found_after_checks,not_applicable_nonreproduced,,,{},
