rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
254,100010000010,1.07396251980202684e-05,2.81532830790982525e+00,6.83955727298557730e-04,2.80148265901489246e+00
255,000000101001,1.07364152113572840e-05,2.81448682916604387e+00,6.83751298491944940e-04,2.80064531862300647e+00
256,011111000001,1.07351276618106031e-05,2.81414930577767874e+00,6.83669300575779682e-04,2.80030945515839358e+00
257,111011111011,1.07149674516571846e-05,2.80886442764722100e+00,6.82385392530225642e-04,2.79505056780380423e+00
258,101010001110,1.06943147928212159e-05,2.80345045704932483e+00,6.81070122766676798e-04,2.78966322285230817e+00
259,111110010011,1.06742383100758608e-05,2.79818752755652644e+00,6.79791546922127931e-04,2.78442617619303601e+00
260,111101010011,1.06679736439542669e-05,2.79654528292074733e+00,6.79392580087208320e-04,2.78279200803720528e+00
261,001101011000,1.06558499302001676e-05,2.79336712410239274e+00,6.78620478332691494e-04,2.77962947925070436e+00
262,101100100001,1.06346007149703716e-05,2.78779676982519309e+00,6.77267216725415126e-04,2.77408651970730036e+00
263,000011110100,1.06167226181830794e-05,2.78311013402098517e+00,6.76128645642588128e-04,2.76942293255204097e+00
264,111101100101,1.06149612815967089e-05,2.78264841020288767e+00,6.76016474479839303e-04,2.76896347946942178e+00
265,101001001101,1.05433963310208845e-05,2.76388808779913875e+00,6.71458842633506693e-04,2.75029541942684341e+00
266,101011010011,1.05382238433913813e-05,2.76253215120199025e+00,6.71129431460085885e-04,2.74894615126051178e+00
267,100011011011,1.05283289753862710e-05,2.75993827092365862e+00,6.70499274306723893e-04,2.74636502756034107e+00
268,010101000111,1.05266048334012355e-05,2.75948629744713347e+00,6.70389471891500127e-04,2.74591527686758452e+00
269,010011011000,1.05264504466408744e-05,2.75944582588422538e+00,6.70379639731902245e-04,2.74587500434187159e+00
270,001011100110,1.05229490218965415e-05,2.75852794839604698e+00,6.70156650617902963e-04,2.74496164093093054e+00
271,111101001101,1.05015961773047603e-05,2.75293042830337908e+00,6.68796789348688773e-04,2.73939164917222922e+00
272,111000001011,1.04892485819435788e-05,2.74969358026501753e+00,6.68010429637811462e-04,2.73617071979647575e+00
273,010011000000,1.04788458702491006e-05,2.74696657181058024e+00,6.67347930331580103e-04,2.73345712263815210e+00
274,011011001101,1.04735867209648723e-05,2.74558791738061547e+00,6.67013000088918610e-04,2.73208524836421063e+00
275,001001001001,1.04423628059045217e-05,2.73740275539103495e+00,6.65024497218432288e-04,2.72394034060669865e+00
276,101100001011,1.04417241383747575e-05,2.73723533253011242e+00,6.64983823516439136e-04,2.72377374112333470e+00
277,101101100111,1.04285513727365330e-05,2.73378217105464572e+00,6.64144912629280283e-04,2.72033756212953204e+00
278,010001011001,1.04253383459291897e-05,2.73293989535526149e+00,6.63940290210310660e-04,2.71949942870143246e+00
279,000001101000,1.03901167018233103e-05,2.72370675268276985e+00,6.61697190961788636e-04,2.71031169417948625e+00
280,001011011000,1.03530837374249300e-05,2.71399878326352084e+00,6.59338737325642580e-04,2.70065146808583201e+00
281,001010011111,1.03427599056063613e-05,2.71129245269527397e+00,6.58681261504114090e-04,2.69795844712085131e+00
282,100101010000,1.03422295018679327e-05,2.71115341053766734e+00,6.58647482608855600e-04,2.69782008876587254e+00
283,101011101000,1.03370840474105255e-05,2.70980456052438479e+00,6.58319793049787390e-04,2.69647787233192915e+00
284,011011000101,1.03133463982539963e-05,2.70358187822389562e+00,6.56808054903077680e-04,2.69028579288300618e+00
285,001010110111,1.03039688292584749e-05,2.70112360477713365e+00,6.56210842067027605e-04,2.68783960910654507e+00
286,010111111110,1.02799134823921026e-05,2.69481763992819534e+00,6.54678871261897381e-04,2.68156465668873167e+00
287,101110111100,1.02767998897674774e-05,2.69400143030320560e+00,6.54480581333820527e-04,2.68075246114332888e+00
288,001110110011,1.02291854575408631e-05,2.68151959258159200e+00,6.51448244262181880e-04,2.66833200849789698e+00
289,100111110010,1.01806878435519197e-05,2.66880623406007444e+00,6.48359661538255210e-04,2.65568117366069334e+00
290,010101100101,1.01796138364363724e-05,2.66852468953877642e+00,6.48291263125434151e-04,2.65540101376177828e+00
291,100001000000,1.01668376335035834e-05,2.66517548459716336e+00,6.47477607433742013e-04,2.65206828004860728e+00
292,111101011011,1.01630643975928295e-05,2.66418635344257471e+00,6.47237307957361377e-04,2.65108401339335220e+00
293,100111010100,1.01613896273890037e-05,2.66374732248226298e+00,6.47130649796420440e-04,2.65064714156613812e+00
294,110011110010,1.01597987056997165e-05,2.66333027190694649e+00,6.47029331549181042e-04,2.65023214202544555e+00
295,010000111110,1.01452980572921486e-05,2.65952901393079300e+00,6.46105854114444544e-04,2.64644957845276485e+00
296,011001011001,1.01432270747008506e-05,2.65898611827037978e+00,6.45973963068124371e-04,2.64590935272703742e+00
297,101011100001,1.01417220828019192e-05,2.65859159367402631e+00,6.45878117281159514e-04,2.64551676838362937e+00
298,101111110111,1.01264593933907777e-05,2.65459057122103204e+00,6.44906109073773120e-04,2.64153542276617470e+00
299,111001110011,1.01250140610184396e-05,2.65421168601161783e+00,6.44814062718738904e-04,2.64115840089595455e+00
300,110001001010,1.01080575933747533e-05,2.64976664975763132e+00,6.43734185819330056e-04,2.63673522511597591e+00
301,101001001100,1.00942935551610977e-05,2.64615848972415080e+00,6.42857619589744895e-04,2.63314480983959509e+00
302,111110101100,1.00648238718751160e-05,2.63843318906883040e+00,6.40980835410271212e-04,2.62545750184047089e+00
303,100100110110,1.00623240292628343e-05,2.63777787032707645e+00,6.40821632305834180e-04,2.62480540592469680e+00
304,111101010000,1.00504693508378127e-05,2.63467023750602758e+00,6.40066664133800479e-04,2.62171305629204676e+00
305,001110000100,1.00356197664343975e-05,2.63077750805217869e+00,6.39120964622555735e-04,2.61783947109398829e+00
306,011010101111,1.00284047045503178e-05,2.62888612286963852e+00,6.38661471594871772e-04,2.61595738765259478e+00
307,000100111110,1.00250988853365067e-05,2.62801952219765322e+00,6.38450939668197353e-04,2.61509504888093636e+00
308,110010100111,9.99516017727753913e-06,2.62017126951224322e+00,6.36544285528290853e-04,2.60728539352387934e+00
309,001001110110,9.99327949973306462e-06,2.61967826117802449e+00,6.36424514106660364e-04,2.60679480978088085e+00
310,110100111111,9.98342537854589192e-06,2.61709506243353429e+00,6.35796951924629721e-04,2.60422431508328334e+00
311,010111001110,9.97038356206484350e-06,2.61367622849392633e+00,6.34966380567424950e-04,2.60082229480417260e+00
312,010100111001,9.94111194227332049e-06,2.60600284899529733e+00,6.33102210111326745e-04,2.59318665261599435e+00
313,110011101000,9.92840130639954117e-06,2.60267083206480132e+00,6.32292730074250522e-04,2.58987102238413014e+00
314,011011011001,9.92108236814080162e-06,2.60075221631390230e+00,6.31826621653564500e-04,2.58796184229300019e+00
315,000001101101,9.91885178125478615e-06,2.60016748134525466e+00,6.31684566167660909e-04,2.58737998302273908e+00
316,001000001110,9.90429741947298684e-06,2.59635214273032666e+00,6.30757667983199806e-04,2.58358340805918640e+00
317,010001000101,9.90332282619613399e-06,2.59609665895035935e+00,6.30695600765657401e-04,2.58332918073613271e+00
318,111011011111,9.90235126350692992e-06,2.59584196962076064e+00,6.30633726551850277e-04,2.58307574395637873e+00
319,011010111110,9.90212684051083327e-06,2.59578313847887188e+00,6.30619434116994537e-04,2.58301720214320962e+00
320,011100010101,9.90002443956632571e-06,2.59523200668567489e+00,6.30485542184961389e-04,2.58246878078960185e+00
321,110100010100,9.89793036733922004e-06,2.59468305821577250e+00,6.30352180669387367e-04,2.58192253202181066e+00
322,011101000001,9.89311970440732935e-06,2.59342197179215495e+00,6.30045812392682832e-04,2.58066764756042888e+00
323,001101100100,9.88986885991682568e-06,2.59256978241403635e+00,6.29838781545065721e-04,2.57981964920858919e+00
324,001000000111,9.86685588217794572e-06,2.58653706837765540e+00,6.28373194279543404e-04,2.57381660376900978e+00
325,100011010010,9.83681746170843730e-06,2.57866267668209659e+00,6.26460189929735150e-04,2.56598093795219517e+00
326,000110011101,9.82979983284491761e-06,2.57682304738129808e+00,6.26013270473538014e-04,2.56415035585961171e+00
327,111100110110,9.82168924148916551e-06,2.57469690452093580e+00,6.25496745426596225e-04,2.56203466926733814e+00
328,001110000010,9.81950857417592169e-06,2.57412525566877282e+00,6.25357869081218662e-04,2.56146583175667164e+00
329,001111001001,9.80671587207228456e-06,2.57077172556851696e+00,6.24543162635688310e-04,2.55812879415577932e+00
330,100000100101,9.77817372045423772e-06,2.56328957177475569e+00,6.22725448543376674e-04,2.55068343723367086e+00
331,110110110001,9.74329553368327962e-06,2.55414646438186965e+00,6.20504222461466261e-04,2.54158529520216581e+00
332,100001001001,9.74277722208090677e-06,2.55401059210517722e+00,6.20471213656928673e-04,2.54145009113877984e+00
333,001101010011,9.73311933350997034e-06,2.55147883456363767e+00,6.19856148598334168e-04,2.53893078465877675e+00
334,111110101101,9.72817193546197752e-06,2.55018190384974464e+00,6.19541072311428475e-04,2.53764023218761103e+00
335,100010010001,9.71923159568328580e-06,2.54783824741879927e+00,6.18971704527834137e-04,2.53530810174600862e+00
336,110111110000,9.71289980224443224e-06,2.54617840575956444e+00,6.18568462672860098e-04,2.53365642310803496e+00
337,001010000111,9.70841043836129094e-06,2.54500154595378225e+00,6.18282556406748746e-04,2.53248535104204286e+00
338,001101101100,9.66544771831350671e-06,2.53373912666957590e+00,6.15546464793195595e-04,2.52127831979292916e+00
339,100011010100,9.66169225704041061e-06,2.53275465502960140e+00,6.15307297299077225e-04,2.52029868973702031e+00
340,111001000001,9.65150498977340804e-06,2.53008412403916028e+00,6.14658518625304509e-04,2.51764129228924727e+00
341,100100001100,9.64249643597381799e-06,2.52772258571192054e+00,6.14084806614661658e-04,2.51529136789365415e+00
342,001001001100,9.63695799597967111e-06,2.52627071689809490e+00,6.13732089673013235e-04,2.51384663930066221e+00
343,110101111101,9.63271945367776554e-06,2.52515960846490417e+00,6.13462157042280387e-04,2.51274099524518046e+00
344,101000011001,9.62420780315773928e-06,2.52292833035098241e+00,6.12920090441761698e-04,2.51052069044945592e+00
345,101010100001,9.59841101290012159e-06,2.51616585656568947e+00,6.11277215377009002e-04,2.50379147418422887e+00
346,111100110111,9.58079852514588139e-06,2.51154884857584193e+00,6.10155559672142427e-04,2.49919717241709538e+00
347,001000011011,9.57554137111568044e-06,2.51017071718974893e+00,6.09820756497734748e-04,2.49782581861472153e+00
348,000101010100,9.57329853342583562e-06,2.50958277074638225e+00,6.09677920816313265e-04,2.49724076366361913e+00
349,101110011110,9.56526586866338433e-06,2.50747705587489422e+00,6.09166358544031990e-04,2.49514540459635503e+00
350,001101011001,9.54229133161447507e-06,2.50145441883474495e+00,6.07703219383502378e-04,2.48915238659482574e+00
351,111111010001,9.53045714547625395e-06,2.49835215794372711e+00,6.06949556267898896e-04,2.48606538247331388e+00
352,110011010001,9.51396646726581112e-06,2.49402922559492879e+00,6.05899343285499006e-04,2.48176371009740393e+00
353,000011110001,9.51255425514989006e-06,2.49365902266201278e+00,6.05809406202310733e-04,2.48139532780466476e+00
354,010101111011,9.51052639122041614e-06,2.49312743030008477e+00,6.05680261178795322e-04,2.48086634978834564e+00
355,110100010000,9.49824103620932911e-06,2.48990689819605837e+00,6.04897865260241459e-04,2.47766165610594902e+00
356,000011000100,9.47836685789481589e-06,2.48469700159597862e+00,6.03632173224166561e-04,2.47247738152618624e+00
357,010010111111,9.46395650755250205e-06,2.48091941471584310e+00,6.02714446444388256e-04,2.46871837263621430e+00
358,010001111000,9.46391826238362090e-06,2.48090938897429192e+00,6.02712010791205317e-04,2.46870839620077698e+00
359,010100001011,9.45835154421542454e-06,2.47945010720680825e+00,6.02357492946942251e-04,2.46725629111067546e+00
360,010010011111,9.44247729065465335e-06,2.47528876688137345e+00,6.01346537123131886e-04,2.46311541605634821e+00
361,001110111100,9.42723766452184129e-06,2.47129379032841356e+00,6.00375997706416829e-04,2.45914008660548333e+00
362,001011001000,9.40449088100768489e-06,2.46533085751087855e+00,5.98927363086933424e-04,2.45320647920407930e+00
363,100111011010,9.39593226547683609e-06,2.46308726780115972e+00,5.98382305507908310e-04,2.45097392336039244e+00
364,010001110100,9.38608007123196086e-06,2.46050457419303115e+00,5.97754866043681684e-04,2.44840393131492018e+00
365,100001110001,9.37278120193827297e-06,2.45701835540090663e+00,5.96907924213561838e-04,2.44493485757874929e+00
366,001001011011,9.37146749242915454e-06,2.45667397433534829e+00,5.96824260293620456e-04,2.44459217016266939e+00
367,101011101101,9.32732112972751779e-06,2.44510127023129042e+00,5.94012788100461400e-04,2.43307638005948990e+00
368,000001110011,9.32704839376376063e-06,2.44502977413480727e+00,5.93995418842129539e-04,2.43300523557736259e+00
369,101111011000,9.28063304617584610e-06,2.43286226925672100e+00,5.91039445776779006e-04,2.42089756990168681e+00
370,110111101111,9.27562674744300703e-06,2.43154989808169963e+00,5.90720618384969840e-04,2.41959165290483647e+00
371,111111111010,9.22492213752606730e-06,2.41825798881963339e+00,5.87491482571224398e-04,2.40636511261173514e+00
372,001111100000,9.21819100807865092e-06,2.41649346362176987e+00,5.87062808902277691e-04,2.40460926526372942e+00
373,000000110001,9.21337597873412140e-06,2.41523123256927752e+00,5.86756162549487885e-04,2.40335324180270238e+00
374,101110000000,9.21138393771496112e-06,2.41470903096835077e+00,5.86629298917010363e-04,2.40283360836407445e+00
375,100001011001,9.20922747086408094e-06,2.41414372612219363e+00,5.86491963784154880e-04,2.40227108365989839e+00
376,000000101010,9.19464687561578525e-06,2.41032151056142441e+00,5.85563394914793132e-04,2.39846766557099267e+00
377,000101101100,9.19321450829381120e-06,2.40994602406217284e+00,5.85472174242246792e-04,2.39809402569624286e+00
378,011010000101,9.18938425790257080e-06,2.40894194690361152e+00,5.85228243784360782e-04,2.39709488654074176e+00
379,110000001010,9.18456315834820560e-06,2.40767812458203201e+00,5.84921210848733620e-04,2.39583727963641291e+00
380,001111110100,9.18444430508266003e-06,2.40764696791158883e+00,5.84913641648675004e-04,2.39580627619297282e+00
381,100001000100,9.18411320818295777e-06,2.40756017284591328e+00,5.84892555659483862e-04,2.39571990798124590e+00
382,100000110010,9.17909215966912549e-06,2.40624393510430323e+00,5.84572788924168723e-04,2.39441014343339509e+00
383,100011001010,9.16310306919454526e-06,2.40205249097093487e+00,5.83554519682668552e-04,2.39023931262021039e+00
384,111110110011,9.15690858794114283e-06,2.40042864487724295e+00,5.83160022588702061e-04,2.38862345252332364e+00
385,100011001111,9.14851663243134892e-06,2.39822874409208353e+00,5.82625578794963698e-04,2.38643437074417131e+00
386,111010001110,9.12575352183551436e-06,2.39226153122804908e+00,5.81175904381184163e-04,2.38049650434533033e+00
387,001100110111,9.11831924059691590e-06,2.39031267900703792e+00,5.80702450313864862e-04,2.37855723648559048e+00
388,011010010110,9.10699152840610993e-06,2.38734318722249128e+00,5.79981042118770740e-04,2.37560234851848495e+00
389,110100011101,9.10260669368247681e-06,2.38619372910869920e+00,5.79701792818428378e-04,2.37445854338428264e+00
390,111011111010,9.08776726852943191e-06,2.38230366284137940e+00,5.78756740301594372e-04,2.37058760827533055e+00
391,101101000010,9.08260635918925761e-06,2.38095076142330875e+00,5.78428066494436556e-04,2.36924136036121213e+00
392,001101001100,9.07926110507050309e-06,2.38007382312760196e+00,5.78215023145939354e-04,2.36836873480576759e+00
393,010110101000,9.07686005100306235e-06,2.37944440121014678e+00,5.78062111414784905e-04,2.36774240835495897e+00
394,100100101111,9.05849168333088598e-06,2.37462924383509177e+00,5.76892317307554111e-04,2.36295093169174164e+00
395,111001001001,9.04138569562439695e-06,2.37014501179376191e+00,5.75802918185403293e-04,2.35848875288741189e+00
396,000110110000,9.04035732641586552e-06,2.36987543097596065e+00,5.75737426234149531e-04,2.35822049785507648e+00
397,000011011001,9.02648212574289803e-06,2.36623813037074626e+00,5.74853780595431887e-04,2.35460108531888901e+00
398,011000101111,9.01961934162646787e-06,2.36443909269132879e+00,5.74416722465832395e-04,2.35281089522004949e+00
399,110010000000,8.99006668635586499e-06,2.35669204142807187e+00,5.72534654194685054e-04,2.34510194358142998e+00
