target_id,series_id,series_kind,n,site,x,delta,epsilon,magnetization,generated_data_provenance
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,4,0.030303030303030304,1.0,,0.9954719225730846,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,5,0.04040404040404041,1.0,,0.9919548128307953,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,6,0.050505050505050504,1.0,,0.9874388886763943,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,7,0.06060606060606061,1.0,,0.9819286972627067,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,8,0.0707070707070707,1.0,,0.975429786885407,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,9,0.08080808080808081,1.0,,0.9679487013963562,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,10,0.09090909090909091,1.0,,0.9594929736144974,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,11,0.10101010101010101,1.0,,0.9500711177409454,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,12,0.1111111111111111,1.0,,0.9396926207859084,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,13,0.12121212121212122,1.0,,0.9283679330160727,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,14,0.13131313131313133,1.0,,0.9161084574320696,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,15,0.1414141414141414,1.0,,0.9029265382866213,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,16,0.15151515151515152,1.0,,0.8888354486549235,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,17,0.16161616161616163,1.0,,0.8738493770697849,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,18,0.1717171717171717,1.0,,0.8579834132349771,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,19,0.18181818181818182,1.0,,0.8412535328311812,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,20,0.1919191919191919,1.0,,0.8236765814298328,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,21,0.20202020202020202,1.0,,0.8052702575310586,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,22,0.21212121212121213,1.0,,0.7860530947427875,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,23,0.2222222222222222,1.0,,0.766044443118978,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,24,0.23232323232323232,1.0,,0.7452644496757548,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,25,0.24242424242424243,1.0,,0.7237340381050702,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,26,0.25252525252525254,1.0,,0.7014748877063213,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,27,0.26262626262626265,1.0,,0.6785094115571322,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,28,0.2727272727272727,1.0,,0.6548607339452851,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,29,0.2828282828282828,1.0,,0.6305526670845225,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,30,0.29292929292929293,1.0,,0.6056096871376667,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,31,0.30303030303030304,1.0,,0.5800569095711982,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,32,0.31313131313131315,1.0,,0.5539200638661103,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,33,0.32323232323232326,1.0,,0.5272254676105024,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,34,0.3333333333333333,1.0,,0.5000000000000001,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,35,0.3434343434343434,1.0,,0.4722710747726827,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,36,0.35353535353535354,1.0,,0.44406661260577424,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,37,0.36363636363636365,1.0,,0.41541501300188644,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,38,0.37373737373737376,1.0,,0.38634512569312857,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,39,0.3838383838383838,1.0,,0.3568862215918719,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,40,0.3939393939393939,1.0,,0.3270679633174218,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,41,0.40404040404040403,1.0,,0.2969203753282749,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,42,0.41414141414141414,1.0,,0.266473813690035,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,43,0.42424242424242425,1.0,,0.23575893550942728,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,44,0.43434343434343436,1.0,,0.20480666806519066,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,45,0.4444444444444444,1.0,,0.17364817766693041,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,46,0.45454545454545453,1.0,,0.14231483827328534,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,47,0.46464646464646464,1.0,,0.1108381999010111,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,48,0.47474747474747475,1.0,,0.07924995685678844,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,49,0.48484848484848486,1.0,,0.0475819158237424,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,50,0.494949494949495,1.0,,0.01586596383480793,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,51,0.5050505050505051,1.0,,-0.01586596383480803,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,52,0.5151515151515151,1.0,,-0.04758191582374228,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,53,0.5252525252525253,1.0,,-0.07924995685678854,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,54,0.5353535353535354,1.0,,-0.11083819990101099,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,55,0.5454545454545454,1.0,,-0.142314838273285,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,56,0.5555555555555556,1.0,,-0.1736481776669303,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,57,0.5656565656565656,1.0,,-0.20480666806519052,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,58,0.5757575757575758,1.0,,-0.2357589355094274,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,59,0.5858585858585859,1.0,,-0.2664738136900348,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,60,0.5959595959595959,1.0,,-0.2969203753282746,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,61,0.6060606060606061,1.0,,-0.32706796331742166,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,62,0.6161616161616161,1.0,,-0.3568862215918718,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,63,0.6262626262626263,1.0,,-0.3863451256931287,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,64,0.6363636363636364,1.0,,-0.4154150130018863,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,65,0.6464646464646465,1.0,,-0.4440666126057741,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,66,0.6565656565656566,1.0,,-0.4722710747726826,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,67,0.6666666666666666,1.0,,-0.49999999999999983,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,68,0.6767676767676768,1.0,,-0.5272254676105025,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,69,0.6868686868686869,1.0,,-0.5539200638661103,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,70,0.696969696969697,1.0,,-0.580056909571198,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,71,0.7070707070707071,1.0,,-0.6056096871376665,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,72,0.7171717171717171,1.0,,-0.6305526670845222,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,73,0.7272727272727273,1.0,,-0.6548607339452851,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,74,0.7373737373737373,1.0,,-0.6785094115571321,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,75,0.7474747474747475,1.0,,-0.7014748877063214,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,76,0.7575757575757576,1.0,,-0.7237340381050702,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,77,0.7676767676767676,1.0,,-0.7452644496757547,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,78,0.7777777777777778,1.0,,-0.7660444431189779,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,79,0.7878787878787878,1.0,,-0.7860530947427873,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,80,0.797979797979798,1.0,,-0.8052702575310586,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,81,0.8080808080808081,1.0,,-0.8236765814298327,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,82,0.8181818181818182,1.0,,-0.8412535328311813,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,83,0.8282828282828283,1.0,,-0.8579834132349771,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,84,0.8383838383838383,1.0,,-0.8738493770697849,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,85,0.8484848484848485,1.0,,-0.8888354486549234,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,86,0.8585858585858586,1.0,,-0.9029265382866211,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,87,0.8686868686868687,1.0,,-0.9161084574320696,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,88,0.8787878787878788,1.0,,-0.9283679330160726,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,89,0.8888888888888888,1.0,,-0.9396926207859083,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,90,0.898989898989899,1.0,,-0.9500711177409453,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,91,0.9090909090909091,1.0,,-0.9594929736144973,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,92,0.9191919191919192,1.0,,-0.9679487013963562,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,93,0.9292929292929293,1.0,,-0.975429786885407,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,94,0.9393939393939394,1.0,,-0.9819286972627067,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,95,0.9494949494949495,1.0,,-0.9874388886763943,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,96,0.9595959595959596,1.0,,-0.9919548128307953,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,97,0.9696969696969697,1.0,,-0.9954719225730846,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,98,0.9797979797979798,1.0,,-0.9979866764718843,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,99,0.98989898989899,1.0,,-0.9994965423831851,independent_numerics
T001,delta_1_asymptotic_cosine,printed_analytic_asymptote,100,100,1.0,1.0,,-1.0,independent_numerics
