scaled_time_t_over_tstar,time,g1,physical_diagonal_rate,physical_off_diagonal_rate,printed_diagonal_rate,printed_off_diagonal_rate,dominant_physical_rate
2.049375,0.32191507222252913,20.0,0.003010647124187332,2.557731093901511,-0.003010647124187332,-2.557731093901511,0.003010647124187332
2.05925,0.32346623359523907,20.0,0.004337249838861895,2.375850871700745,-0.004337249838861895,-2.375850871700745,0.004337249838861895
2.069125,0.325017394967949,20.0,0.005906568953527127,2.2222218696371385,-0.005906568953527127,-2.2222218696371385,0.005906568953527127
2.0789999999999997,0.32656855634065896,20.0,0.00771936755680653,2.089292548286045,-0.00771936755680653,-2.089292548286045,0.00771936755680653
2.088875,0.3281197177133689,20.0,0.009776530117515059,1.972192035558919,-0.009776530117515059,-1.972192035558919,0.009776530117515059
2.09875,0.3296708790860789,20.0,0.012079064223128854,1.8675945604657522,-0.012079064223128854,-1.8675945604657522,0.012079064223128854
2.108625,0.3312220404587889,20.0,0.014628102571703874,1.7731280127050495,-0.014628102571703874,-1.7731280127050495,0.014628102571703874
2.1185,0.33277320183149883,20.0,0.017424905225690495,1.6870409409796587,-0.017424905225690495,-1.6870409409796587,0.017424905225690495
2.128375,0.33432436320420883,20.0,0.020470862137285696,1.6080033014685817,-0.020470862137285696,-1.6080033014685817,0.020470862137285696
2.1382499999999998,0.3358755245769187,20.0,0.023767495956229748,1.5349812580307176,-0.023767495956229748,-1.5349812580307176,0.023767495956229748
2.148125,0.3374266859496287,20.0,0.027316465132302514,1.4671552814911597,-0.027316465132302514,-1.4671552814911597,0.027316465132302514
2.158,0.33897784732233865,20.0,0.031119567326210677,1.4038647352829021,-0.031119567326210677,-1.4038647352829021,0.031119567326210677
2.167875,0.34052900869504865,20.0,0.03517874314411213,1.3445692902534658,-0.03517874314411213,-1.3445692902534658,0.03517874314411213
2.17775,0.3420801700677586,20.0,0.0394960802126767,1.2888213851164823,-0.0394960802126767,-1.2888213851164823,0.0394960802126767
2.187625,0.3436313314404686,20.0,0.04407381761339605,1.236246142767039,-0.04407381761339605,-1.236246142767039,0.04407381761339605
2.1975,0.3451824928131785,20.0,0.04891435069679434,1.1865264441289354,-0.04891435069679434,-1.1865264441289354,0.04891435069679434
2.207375,0.3467336541858884,20.0,0.054020236299323066,1.1393916475264898,-0.054020236299323066,-1.1393916475264898,0.054020236299323066
2.21725,0.3482848155585984,20.0,0.05939419838802752,1.094608934716809,-0.05939419838802752,-1.094608934716809,0.05939419838802752
2.227125,0.3498359769313084,20.0,0.0650391341606041,1.051976582199726,-0.0650391341606041,-1.051976582199726,0.0650391341606041
