gamma_final_prime,lambda_zero_over_gamma_real,lambda_x_over_gamma_real,lambda_plus_over_gamma_real,lambda_minus_over_gamma_real,lambda_plus_over_gamma_imag,lambda_minus_over_gamma_imag,provenance
9.65175,0.0,-1.0,-1.989147575311015,-1.010852424688985,0.0,0.0,independent_characteristic_polynomial
9.6617,0.0,-1.0,-1.989170163623489,-1.010829836376511,0.0,0.0,independent_characteristic_polynomial
9.67165,0.0,-1.0,-1.9891926812184315,-1.0108073187815685,0.0,0.0,independent_characteristic_polynomial
9.6816,0.0,-1.0,-1.989215128391871,-1.010784871608129,0.0,0.0,independent_characteristic_polynomial
9.69155,0.0,-1.0,-1.9892375054382838,-1.0107624945617162,0.0,0.0,independent_characteristic_polynomial
9.7015,0.0,-1.0,-1.9892598126506014,-1.0107401873493986,0.0,0.0,independent_characteristic_polynomial
9.71145,0.0,-1.0,-1.9892820503202213,-1.0107179496797787,0.0,0.0,independent_characteristic_polynomial
9.7214,0.0,-1.0,-1.9893042187370173,-1.0106957812629827,0.0,0.0,independent_characteristic_polynomial
9.731349999999999,0.0,-1.0,-1.9893263181893486,-1.0106736818106514,0.0,0.0,independent_characteristic_polynomial
9.741299999999999,0.0,-1.0,-1.9893483489640684,-1.0106516510359316,0.0,0.0,independent_characteristic_polynomial
9.751249999999999,0.0,-1.0,-1.9893703113465353,-1.0106296886534647,0.0,0.0,independent_characteristic_polynomial
9.761199999999999,0.0,-1.0,-1.9893922056206206,-1.0106077943793794,0.0,0.0,independent_characteristic_polynomial
9.771149999999999,0.0,-1.0,-1.9894140320687193,-1.0105859679312807,0.0,0.0,independent_characteristic_polynomial
9.7811,0.0,-1.0,-1.9894357909717584,-1.0105642090282416,0.0,0.0,independent_characteristic_polynomial
9.79105,0.0,-1.0,-1.9894574826092062,-1.0105425173907938,0.0,0.0,independent_characteristic_polynomial
9.801,0.0,-1.0,-1.9894791072590818,-1.0105208927409182,0.0,0.0,independent_characteristic_polynomial
9.81095,0.0,-1.0,-1.9895006651979639,-1.0104993348020361,0.0,0.0,independent_characteristic_polynomial
9.8209,0.0,-1.0,-1.9895221567009995,-1.0104778432990005,0.0,0.0,independent_characteristic_polynomial
9.83085,0.0,-1.0,-1.9895435820419134,-1.0104564179580866,0.0,0.0,independent_characteristic_polynomial
9.8408,0.0,-1.0,-1.9895649414930163,-1.0104350585069837,0.0,0.0,independent_characteristic_polynomial
9.85075,0.0,-1.0,-1.9895862353252147,-1.0104137646747853,0.0,0.0,independent_characteristic_polynomial
9.8607,0.0,-1.0,-1.9896074638080186,-1.0103925361919814,0.0,0.0,independent_characteristic_polynomial
9.87065,0.0,-1.0,-1.98962862720955,-1.01037137279045,0.0,0.0,independent_characteristic_polynomial
9.8806,0.0,-1.0,-1.989649725796553,-1.010350274203447,0.0,0.0,independent_characteristic_polynomial
9.89055,0.0,-1.0,-1.9896707598344008,-1.0103292401655992,0.0,0.0,independent_characteristic_polynomial
9.9005,0.0,-1.0,-1.9896917295871046,-1.0103082704128954,0.0,0.0,independent_characteristic_polynomial
9.910449999999999,0.0,-1.0,-1.9897126353173225,-1.0102873646826775,0.0,0.0,independent_characteristic_polynomial
9.920399999999999,0.0,-1.0,-1.989733477286367,-1.010266522713633,0.0,0.0,independent_characteristic_polynomial
9.930349999999999,0.0,-1.0,-1.9897542557542143,-1.0102457442457857,0.0,0.0,independent_characteristic_polynomial
9.940299999999999,0.0,-1.0,-1.9897749709795114,-1.0102250290204886,0.0,0.0,independent_characteristic_polynomial
9.950249999999999,0.0,-1.0,-1.9897956232195853,-1.0102043767804147,0.0,0.0,independent_characteristic_polynomial
9.960199999999999,0.0,-1.0,-1.9898162127304508,-1.0101837872695492,0.0,0.0,independent_characteristic_polynomial
9.97015,0.0,-1.0,-1.989836739766818,-1.010163260233182,0.0,0.0,independent_characteristic_polynomial
9.9801,0.0,-1.0,-1.9898572045821008,-1.0101427954178992,0.0,0.0,independent_characteristic_polynomial
9.99005,0.0,-1.0,-1.9898776074284248,-1.0101223925715752,0.0,0.0,independent_characteristic_polynomial
10.0,0.0,-1.0,-1.9898979485566355,-1.0101020514433645,0.0,0.0,independent_characteristic_polynomial
