series,alpha,tau_gamma_f_t,d_cold,d_hot,d_cold_minus_hot,provenance
alpha_0.94,0.94,2.5100000000000002,0.01124510321269165,0.04785185491949105,-0.036606751706799404,independent_matrix_exponential
alpha_0.94,0.94,2.52,0.011068140839070654,0.04736580637112213,-0.03629766553205148,independent_matrix_exponential
alpha_0.94,0.94,2.5300000000000002,0.010894279104970433,0.04688477903740779,-0.03599049993243735,independent_matrix_exponential
alpha_0.94,0.94,2.54,0.010723460946787026,0.04640871916235259,-0.03568525821556556,independent_matrix_exponential
alpha_0.94,0.94,2.5500000000000003,0.010555630357588539,0.04593757360813331,-0.03538194325054477,independent_matrix_exponential
alpha_0.94,0.94,2.56,0.01039073236767338,0.045471289847032983,-0.035080557479359606,independent_matrix_exponential
alpha_0.94,0.94,2.57,0.010228713025488218,0.0450098159535003,-0.034781102928012085,independent_matrix_exponential
alpha_0.94,0.94,2.58,0.010069519378899296,0.04455310059633263,-0.034483581217433334,independent_matrix_exponential
alpha_0.94,0.94,2.59,0.009913099456809703,0.044101093030980074,-0.03418799357417037,independent_matrix_exponential
alpha_0.94,0.94,2.6,0.009759402251117415,0.04365374309196774,-0.03389434084085033,independent_matrix_exponential
alpha_0.94,0.94,2.61,0.009608377699005893,0.043211001185435235,-0.03360262348642934,independent_matrix_exponential
alpha_0.94,0.94,2.62,0.009459976665563093,0.04277281828178991,-0.033312841616226815,independent_matrix_exponential
alpha_0.94,0.94,2.63,0.009314150926720508,0.04233914590847307,-0.03302499498175256,independent_matrix_exponential
alpha_0.94,0.94,2.64,0.009170853152508237,0.04190993614283575,-0.03273908299032752,independent_matrix_exponential
alpha_0.94,0.94,2.65,0.009030036890619073,0.04148514160512335,-0.032455104714504274,independent_matrix_exponential
alpha_0.94,0.94,2.66,0.008891656550275344,0.041064715451565786,-0.03217305890129044,independent_matrix_exponential
alpha_0.94,0.94,2.67,0.00875566738639439,0.04064861136757273,-0.03189294398117834,independent_matrix_exponential
alpha_0.94,0.94,2.68,0.0086220254840455,0.04023678356103056,-0.031614758076985064,independent_matrix_exponential
alpha_0.94,0.94,2.69,0.008490687743193557,0.03982918675570055,-0.031338499012506994,independent_matrix_exponential
alpha_0.94,0.94,2.7,0.00836161186372399,0.039425776184715135,-0.031064164320991145,independent_matrix_exponential
alpha_0.94,0.94,2.71,0.008234756330743684,0.03902650758417168,-0.030791751253427993,independent_matrix_exponential
alpha_0.94,0.94,2.72,0.008110080400152425,0.03863133718682108,-0.030521256786668657,independent_matrix_exponential
alpha_0.94,0.94,2.73,0.007987544084479957,0.0382402217158504,-0.03025267763137044,independent_matrix_exponential
alpha_0.94,0.94,2.74,0.007867108138983923,0.037853118378756705,-0.029986010239772782,independent_matrix_exponential
alpha_0.94,0.94,2.75,0.007748734048003422,0.03746998486131166,-0.029721250813308238,independent_matrix_exponential
alpha_0.94,0.94,2.7600000000000002,0.007632384011562857,0.03709077932161451,-0.029458395310051653,independent_matrix_exponential
alpha_0.94,0.94,2.77,0.007518020932223389,0.03671546038423228,-0.029197439452008894,independent_matrix_exponential
alpha_0.94,0.94,2.7800000000000002,0.007405608402174246,0.03634398713442516,-0.028938378732250913,independent_matrix_exponential
alpha_0.94,0.94,2.79,0.0072951106905622546,0.035976319112456315,-0.02868120842189406,independent_matrix_exponential
alpha_0.94,0.94,2.8000000000000003,0.007186492731053238,0.03561241630798402,-0.028425923576930783,independent_matrix_exponential
alpha_0.94,0.94,2.81,0.007079720109621941,0.035252239154534945,-0.028172519044913004,independent_matrix_exponential
alpha_0.94,0.94,2.82,0.006974759052565784,0.03489574852405702,-0.027920989471491235,independent_matrix_exponential
alpha_0.94,0.94,2.83,0.006871576414737862,0.034542905721550894,-0.02767132930681303,independent_matrix_exponential
alpha_0.94,0.94,2.84,0.006770139667995986,0.03419367247977798,-0.027423532811781996,independent_matrix_exponential
alpha_0.94,0.94,2.85,0.00667041688986268,0.033848010954044334,-0.027177594064181652,independent_matrix_exponential
alpha_0.94,0.94,2.86,0.006572376752393319,0.03350588371705892,-0.0269335069646656,independent_matrix_exponential
alpha_0.94,0.94,2.87,0.006475988511246992,0.03316725375386461,-0.02669126524261762,independent_matrix_exponential
alpha_0.94,0.94,2.88,0.00638122199495809,0.03283208445684126,-0.026450862461883166,independent_matrix_exponential
alpha_0.94,0.94,2.89,0.006288047594402858,0.03250033962077929,-0.026212292026376434,independent_matrix_exponential
alpha_0.94,0.94,2.9,0.006196436252459081,0.0321719834380226,-0.025975547185563518,independent_matrix_exponential
alpha_0.94,0.94,2.91,0.006106359453854148,0.03184698049367947,-0.025740621039825322,independent_matrix_exponential
alpha_0.94,0.94,2.92,0.0060177892151981344,0.031525295760900955,-0.025507506545702822,independent_matrix_exponential
alpha_0.94,0.94,2.93,0.005930698075198955,0.031206894596224694,-0.025276196521025737,independent_matrix_exponential
alpha_0.94,0.94,2.94,0.005845059085055519,0.030891742734983896,-0.02504668364992838,independent_matrix_exponential
alpha_0.94,0.94,2.95,0.0057608457990257905,0.03057980628677978,-0.02481896048775399,independent_matrix_exponential
alpha_0.94,0.94,2.96,0.005678032265166679,0.03027105173101679,-0.02459301946585011,independent_matrix_exponential
alpha_0.94,0.94,2.97,0.0055965930162424965,0.029965445912499288,-0.02436885289625679,independent_matrix_exponential
alpha_0.94,0.94,2.98,0.005516503060798055,0.029662956037089166,-0.02414645297629111,independent_matrix_exponential
alpha_0.94,0.94,2.99,0.005437737874395074,0.029363549667422415,-0.02392581179302734,independent_matrix_exponential
alpha_0.94,0.94,3.0,0.005360273391006694,0.029067194718685047,-0.023706921327678352,independent_matrix_exponential
alpha_0.94,0.94,3.0100000000000002,0.005284085994568886,0.028773859454445945,-0.02348977345987706,independent_matrix_exponential
alpha_0.94,0.94,3.02,0.0052091525106848354,0.028483512482546908,-0.02327435997186207,independent_matrix_exponential
alpha_0.94,0.94,3.0300000000000002,0.00513545019847985,0.028196122751048183,-0.023060672552568332,independent_matrix_exponential
alpha_0.94,0.94,3.04,0.005062956742604263,0.027911659544228952,-0.02284870280162469,independent_matrix_exponential
alpha_0.94,0.94,3.0500000000000003,0.00499165024538029,0.027630092478641708,-0.02263844223326142,independent_matrix_exponential
alpha_0.94,0.94,3.06,0.004921509219092376,0.027351391499219852,-0.022429882280127475,independent_matrix_exponential
alpha_0.94,0.94,3.0700000000000003,0.004852512578416065,0.027075526875437357,-0.022223014297021292,independent_matrix_exponential
alpha_0.94,0.94,3.08,0.0047846396329844386,0.026802469197519958,-0.022017829564535518,independent_matrix_exponential
alpha_0.94,0.94,3.09,0.004717870080088729,0.02653218937270676,-0.02181431929261803,independent_matrix_exponential
alpha_0.94,0.94,3.1,0.004652183997510933,0.026264658621561753,-0.02161247462405082,independent_matrix_exponential
alpha_0.94,0.94,3.11,0.004587561836486271,0.025999848474334213,-0.021412286637847944,independent_matrix_exponential
alpha_0.94,0.94,3.12,0.004523984414792283,0.02573773076736728,-0.021213746352575,independent_matrix_exponential
alpha_0.94,0.94,3.13,0.004461432909963064,0.02547827763955413,-0.021016844729591064,independent_matrix_exponential
alpha_0.94,0.94,3.14,0.004399888852625976,0.025221461528840323,-0.020821572676214345,independent_matrix_exponential
alpha_0.94,0.94,3.15,0.004339334119958524,0.024967255168772868,-0.020627921048814342,independent_matrix_exponential
alpha_0.94,0.94,3.16,0.004279750929263365,0.024715631585093777,-0.020435880655830414,independent_matrix_exponential
alpha_0.94,0.94,3.17,0.004221121831659231,0.024466564092378563,-0.02024544226071933,independent_matrix_exponential
alpha_0.94,0.94,3.18,0.004163429705885281,0.02422002629071837,-0.02005659658483309,independent_matrix_exponential
alpha_0.94,0.94,3.19,0.004106657752217851,0.023975992062445394,-0.019869334310227544,independent_matrix_exponential
alpha_0.94,0.94,3.2,0.004050789486496114,0.02373443556890052,-0.019683646082404405,independent_matrix_exponential
alpha_0.94,0.94,3.21,0.0039958087342561,0.023495331247243068,-0.019499522512986967,independent_matrix_exponential
alpha_0.94,0.94,3.22,0.0039416996249696705,0.023258653807301535,-0.019316954182331866,independent_matrix_exponential
alpha_0.94,0.94,3.23,0.0038884465863879935,0.023024378228464825,-0.01913593164207683,independent_matrix_exponential
alpha_0.94,0.94,3.24,0.003836034338986581,0.022792479756613585,-0.018956445417627005,independent_matrix_exponential
alpha_0.94,0.94,3.25,0.003784447890510254,0.022562933901090744,-0.018778486010580492,independent_matrix_exponential
alpha_0.94,0.94,3.2600000000000002,0.003733672530616883,0.022335716431710624,-0.01860204390109374,independent_matrix_exponential
alpha_0.94,0.94,3.27,0.003683693825617098,0.022110803375806513,-0.018427109550189415,independent_matrix_exponential
alpha_0.94,0.94,3.2800000000000002,0.003634497613308979,0.021888171015315424,-0.018253673402006444,independent_matrix_exponential
alpha_0.94,0.94,3.29,0.0035860699979059357,0.02166779588390013,-0.018081725885994195,independent_matrix_exponential
alpha_0.94,0.94,3.3000000000000003,0.0035383973450555245,0.021449654764107377,-0.017911257419051852,independent_matrix_exponential
alpha_0.94,0.94,3.31,0.003491466276948875,0.021233724684562204,-0.01774225840761333,independent_matrix_exponential
alpha_0.94,0.94,3.3200000000000003,0.00344526366751719,0.02101998291719743,-0.017574719249680237,independent_matrix_exponential
alpha_0.94,0.94,3.33,0.0033997766377156504,0.020808406974518134,-0.017408630336802483,independent_matrix_exponential
alpha_0.94,0.94,3.34,0.0033549925508920466,0.02059897460690023,-0.017243982056008182,independent_matrix_exponential
alpha_0.94,0.94,3.35,0.0033108990082387573,0.020391663799923066,-0.01708076479168431,independent_matrix_exponential
alpha_0.94,0.94,3.36,0.0032674838443272785,0.020186452771735093,-0.016918968927407813,independent_matrix_exponential
alpha_0.94,0.94,3.37,0.00322473512272283,0.019983319970452627,-0.016758584847729796,independent_matrix_exponential
alpha_0.94,0.94,3.38,0.0031826411316784407,0.01978224407159063,-0.016599602939912188,independent_matrix_exponential
alpha_0.94,0.94,3.39,0.0031411903799065505,0.01958320397552555,-0.016442013595619,independent_matrix_exponential
alpha_0.94,0.94,3.4,0.0031003715924274207,0.01938617880498953,-0.01628580721256211,independent_matrix_exponential
alpha_0.94,0.94,3.41,0.003060173706491872,0.019191147902595504,-0.016130974196103633,independent_matrix_exponential
alpha_0.94,0.94,3.42,0.0030205858675786857,0.01899809082839278,-0.015977504960814095,independent_matrix_exponential
alpha_0.94,0.94,3.43,0.002981597425463745,0.018806987357452804,-0.015825389931989058,independent_matrix_exponential
alpha_0.94,0.94,3.44,0.002943197930360418,0.018617817477484287,-0.015674619547123868,independent_matrix_exponential
alpha_0.94,0.94,3.45,0.0029053771291302107,0.018430561386477796,-0.015525184257347585,independent_matrix_exponential
alpha_0.94,0.94,3.46,0.002868124961561896,0.01824519949037897,-0.015377074528817074,independent_matrix_exponential
alpha_0.94,0.94,3.47,0.002831431556717944,0.01806171240079013,-0.015230280844072186,independent_matrix_exponential
alpha_0.94,0.94,3.48,0.0027952872293477305,0.017880080932699854,-0.015084793703352124,independent_matrix_exponential
alpha_0.94,0.94,3.49,0.0027596824763655436,0.017700286102240156,-0.014940603625874613,independent_matrix_exponential
alpha_0.94,0.94,3.5,0.0027246079733925697,0.017522309124470746,-0.014797701151078176,independent_matrix_exponential
alpha_0.94,0.94,3.5100000000000002,0.0026900545713623093,0.017346131411190208,-0.014656076839827899,independent_matrix_exponential
alpha_0.94,0.94,3.52,0.002656013293187183,0.01717173456877352,-0.014515721275586336,independent_matrix_exponential
alpha_0.94,0.94,3.5300000000000002,0.0026224753304864017,0.016999100396035603,-0.014376625065549202,independent_matrix_exponential
alpha_0.94,0.94,3.54,0.00258943204037307,0.016828210882120612,-0.014238778841747542,independent_matrix_exponential
alpha_0.94,0.94,3.5500000000000003,0.002556874942300485,0.016659048204416584,-0.014102173262116099,independent_matrix_exponential
alpha_0.94,0.94,3.56,0.002524795714965583,0.016491594726494876,-0.013966799011529293,independent_matrix_exponential
alpha_0.94,0.94,3.5700000000000003,0.0024931861932693433,0.01632583299607444,-0.013832646802805097,independent_matrix_exponential
alpha_0.94,0.94,3.58,0.002462038365332799,0.016161745743010342,-0.013699707377677544,independent_matrix_exponential
alpha_0.94,0.94,3.59,0.0024313443695678093,0.015999315877306127,-0.013567971507738318,independent_matrix_exponential
alpha_0.94,0.94,3.6,0.002401096491801383,0.01583852648714991,-0.013437429995348527,independent_matrix_exponential
alpha_0.94,0.94,3.61,0.0023712871624530763,0.015679360836973768,-0.013308073674520691,independent_matrix_exponential
alpha_0.94,0.94,3.62,0.0023419089537644574,0.01552180236553605,-0.013179893411771594,independent_matrix_exponential
alpha_0.94,0.94,3.63,0.0023129545770790667,0.015365834684026379,-0.013052880106947311,independent_matrix_exponential
alpha_0.94,0.94,3.64,0.002284416880172997,0.0152114415741931,-0.012927024694020104,independent_matrix_exponential
alpha_0.94,0.94,3.65,0.002256288844634676,0.01505860698649271,-0.012802318141858036,independent_matrix_exponential
alpha_0.94,0.94,3.66,0.0022285635832929493,0.014907315038260942,-0.012678751454967992,independent_matrix_exponential
alpha_0.94,0.94,3.67,0.0022012343376929446,0.014757550011905663,-0.012556315674212719,independent_matrix_exponential
alpha_0.94,0.94,3.68,0.0021742944756186393,0.014609296353120459,-0.012435001877501819,independent_matrix_exponential
alpha_0.94,0.94,3.69,0.002147737488661288,0.014462538669119666,-0.012314801180458378,independent_matrix_exponential
alpha_0.94,0.94,3.7,0.0021215569898331075,0.014317261726893429,-0.01219570473706032,independent_matrix_exponential
alpha_0.94,0.94,3.71,0.002095746711225687,0.01417345045148376,-0.012077703740258074,independent_matrix_exponential
alpha_0.94,0.94,3.72,0.0020703005017113944,0.014031089924279993,-0.011960789422568598,independent_matrix_exponential
alpha_0.94,0.94,3.73,0.0020452123246881794,0.013890165381334611,-0.011844953056646432,independent_matrix_exponential
alpha_0.94,0.94,3.74,0.002020476255866376,0.013750662211698239,-0.011730185955831862,independent_matrix_exponential
alpha_0.94,0.94,3.75,0.001996086481096903,0.01361256595577415,-0.011616479474677246,independent_matrix_exponential
alpha_0.94,0.94,3.7600000000000002,0.001972037294240003,0.013475862303691665,-0.011503825009451662,independent_matrix_exponential
alpha_0.94,0.94,3.77,0.001948323095074223,0.013340537093698443,-0.01139221399862422,independent_matrix_exponential
alpha_0.94,0.94,3.7800000000000002,0.0019249383872446287,0.013206576310571193,-0.011281637923326565,independent_matrix_exponential
alpha_0.94,0.94,3.79,0.0019018777762494679,0.0130739660840448,-0.011172088307795333,independent_matrix_exponential
alpha_0.94,0.94,3.8000000000000003,0.0018791359674650032,0.01294269268725943,-0.011063556719794428,independent_matrix_exponential
alpha_0.94,0.94,3.81,0.0018567077642074287,0.01281274253522554,-0.01095603477101811,independent_matrix_exponential
alpha_0.94,0.94,3.8200000000000003,0.0018345880658315785,0.012684102183306322,-0.010849514117474745,independent_matrix_exponential
alpha_0.94,0.94,3.83,0.0018127718658655179,0.01255675832571767,-0.010743986459852152,independent_matrix_exponential
alpha_0.94,0.94,3.84,0.0017912542501804653,0.01243069779404527,-0.010639443543864804,independent_matrix_exponential
alpha_0.94,0.94,3.85,0.0017700303951957313,0.012305907555778515,-0.010535877160582784,independent_matrix_exponential
alpha_0.94,0.94,3.86,0.0017490955661173563,0.012182374712861188,-0.01043327914674383,independent_matrix_exponential
alpha_0.94,0.94,3.87,0.0017284451152107506,0.012060086500258657,-0.010331641385047906,independent_matrix_exponential
alpha_0.94,0.94,3.88,0.0017080744801059012,0.01193903028454133,-0.010230955804435428,independent_matrix_exponential
alpha_0.94,0.94,3.89,0.001687979182135159,0.011819193562484091,-0.010131214380348932,independent_matrix_exponential
alpha_0.94,0.94,3.9,0.0016681548247027673,0.011700563959681833,-0.010032409134979065,independent_matrix_exponential
