alpha,gamma_prime,y,z,provenance
0.94,0.35351850256064155,0.5381698325857655,-0.19025299333903098,independent_analytic_formula
0.94,0.3566540819666266,0.5411088879873233,-0.192988693689101,independent_analytic_formula
0.94,0.3598174728114473,0.5440375649055725,-0.19575422171881685,independent_analytic_formula
0.94,0.3630089217723617,0.5469552334747113,-0.19854962956140532,independent_analytic_formula
0.94,0.36622867771456463,0.5498612569594987,-0.20137496106274566,independent_analytic_formula
0.94,0.3694769917105936,0.552754991952448,-0.20423025157960387,independent_analytic_formula
0.94,0.37275411705990774,0.5556357885813424,-0.20711552777952388,independent_analytic_formula
0.94,0.3760603093086394,0.5585029907271383,-0.21003080744264777,independent_analytic_formula
0.94,0.3793958262695212,0.5613559362523146,-0.21297609926574756,independent_analytic_formula
0.94,0.38276092804199013,0.5641939572397124,-0.21595140266875526,independent_analytic_formula
0.94,0.38615587703247,0.5670163802418894,-0.21895670760408334,independent_analytic_formula
0.94,0.38958093797483306,0.569822526541005,-0.2219919943690339,independent_analytic_formula
0.94,0.393036377951044,0.5726117124192314,-0.22505723342159953,independent_analytic_formula
0.94,0.3965224664119863,0.5753832494396729,-0.22815238519996225,independent_analytic_formula
0.94,0.40003947519847427,0.5781364447377574,-0.23127739994600421,independent_analytic_formula
0.94,0.4035876785624502,0.580870601323044,-0.23443221753314183,independent_analytic_formula
0.94,0.4071673531883707,0.5835850183913814,-0.23761676729880546,independent_analytic_formula
0.94,0.4107787782147819,0.5862789916473213,-0.24083096788188102,independent_analytic_formula
0.94,0.4144222352560864,0.5889518136366823,-0.2440747270654399,independent_analytic_formula
0.94,0.4180980084245033,0.591602774089136,-0.24734794162507906,independent_analytic_formula
0.94,0.42180638435222256,0.594231160270668,-0.25065049718319654,independent_analytic_formula
0.94,0.42554765221375684,0.5968362573457469,-0.25398226806952817,independent_analytic_formula
0.94,0.4293221037484905,0.5994173487490135,-0.25734311718826913,independent_analytic_formula
0.94,0.4331300332834292,0.6019737165662831,-0.2607328958921038,independent_analytic_formula
0.94,0.43697173775615106,0.6045046419246315,-0.26415144386346606,independent_analytic_formula
0.94,0.4408475167379617,0.607009405391316,-0.2675985890033483,independent_analytic_formula
0.94,0.44475767245725417,0.6094872873812593,-0.27107414732797447,independent_analytic_formula
0.94,0.44870250982307675,0.6119375685728066,-0.27457792287364946,independent_analytic_formula
0.94,0.45268233644890865,0.6143595303314386,-0.27810970761008985,independent_analytic_formula
0.94,0.45669746267664807,0.6167524551411124,-0.2816692813625392,independent_analytic_formula
0.94,0.46074820160081204,0.6191156270428676,-0.28525641174296035,independent_analytic_formula
0.94,0.46483486909295085,0.6214483320803262,-0.28887085409059104,independent_analytic_formula
0.94,0.4689577838262797,0.6237498587516875,-0.2925123514221464,independent_analytic_formula
0.94,0.4731172673005283,0.626019498467799,-0.2961806343919323,independent_analytic_formula
0.94,0.4773136438670109,0.6282565460158653,-0.29987542126213507,independent_analytic_formula
0.94,0.48154724075391886,0.6304603000283389,-0.3035964178835344,independent_analytic_formula
0.94,0.4858183880918377,0.6326300634565123,-0.30734331768687984,independent_analytic_formula
0.94,0.4901274189394899,0.6347651440483182,-0.3111158016851557,independent_analytic_formula
0.94,0.49447466930970685,0.6368648548298191,-0.31491353848694925,independent_analytic_formula
0.94,0.4988604781956303,0.6389285145898579,-0.3187361843211202,independent_analytic_formula
0.94,0.5032851875971467,0.6409554483673158,-0.32258338307295775,independent_analytic_formula
0.94,0.5077491425475563,0.6429449879404153,-0.32645476633199483,independent_analytic_formula
0.94,0.5122526911404779,0.6448964723174853,-0.33034995345163254,independent_analytic_formula
0.94,0.5167961845569929,0.6468092482285908,-0.3342685516207127,independent_analytic_formula
0.94,0.5213799770930303,0.6486826706174219,-0.3382101559471572,independent_analytic_formula
0.94,0.5260044261869937,0.650516103132817,-0.3421743495537766,independent_analytic_formula
0.94,0.5306698924476345,0.6523089186192873,-0.34616070368632995,independent_analytic_formula
0.94,0.5353767396821713,0.6540604996058997,-0.3501687778338987,independent_analytic_formula
0.94,0.540125334924659,0.655770238792867,-0.35419811986162086,independent_analytic_formula
0.94,0.5449160484646104,0.6574375395351786,-0.35824826615580563,independent_analytic_formula
0.94,0.5497492538758698,0.6590618163226132,-0.3623187417814321,independent_analytic_formula
0.94,0.5546253280457448,0.660642495255453,-0.366409060652015,independent_analytic_formula
0.94,0.5595446512043951,0.6621790145152294,-0.3705187257117942,independent_analytic_formula
0.94,0.5645076069544825,0.6636708248298168,-0.3746472291301874,independent_analytic_formula
0.94,0.5695145823010834,0.6651173899321963,-0.3787940525084216,independent_analytic_formula
0.94,0.5745659676818674,0.6665181870122132,-0.3829586670982361,independent_analytic_formula
0.94,0.5796621569975429,0.6678727071606457,-0.3871405340325282,independent_analytic_formula
0.94,0.5848035476425733,0.6691804558049165,-0.3913391045677894,independent_analytic_formula
0.94,0.5899905405361645,0.670440953135775,-0.3955538203381573,independent_analytic_formula
0.94,0.5952235401535293,0.6716537345242918,-0.3997841136208877,independent_analytic_formula
0.94,0.6005029545574269,0.6728183509285097,-0.4040294076130258,independent_analytic_formula
0.94,0.6058291954299834,0.6739343692891107,-0.4082891167190352,independent_analytic_formula
0.94,0.6112026781047945,0.6750013729134638,-0.4125626468491222,independent_analytic_formula
0.94,0.6166238215993123,0.6760189618474381,-0.41684939572796703,independent_analytic_formula
0.94,0.6220930486475202,0.6769867532343751,-0.4211487532135589,independent_analytic_formula
0.94,0.627610785732897,0.6779043816606329,-0.42546010162580356,independent_analytic_formula
0.94,0.6331774631216727,0.6787714994871332,-0.4297828160845568,independent_analytic_formula
0.94,0.6387935148963818,0.6795877771663578,-0.4341162648567167,independent_analytic_formula
0.94,0.6444593789897112,0.6803529035442648,-0.43845980971198373,independent_analytic_formula
0.94,0.6501754972186501,0.6810665861466202,-0.44281280628688735,independent_analytic_formula
0.94,0.6559423153189423,0.6817285514492515,-0.4471746044566507,independent_analytic_formula
0.94,0.6617602829798441,0.6823385451317716,-0.4515445487144564,independent_analytic_formula
0.94,0.6676298538791907,0.6828963323143337,-0.4559219785576538,independent_analytic_formula
0.94,0.6735514857187727,0.683401697777009,-0.4603062288804361,independent_analytic_formula
0.94,0.6795256402600279,0.6838544461614148,-0.4646966303725021,independent_analytic_formula
0.94,0.6855527833600491,0.684254402154233,-0.4690925099232008,independent_analytic_formula
0.94,0.6916333850079098,0.6846014106523103,-0.4734931910306474,independent_analytic_formula
0.94,0.6977679193613149,0.6848953369090419,-0.47789799421528895,independent_analytic_formula
0.94,0.7039568647835734,0.685136066661791,-0.4823062374373838,independent_analytic_formula
0.94,0.7102007038809021,0.6853235062401125,-0.4867172365178557,independent_analytic_formula
0.94,0.7164999235400573,0.6854575826545964,-0.49113030556197085,independent_analytic_formula
0.94,0.7228550149663023,0.6855382436661712,-0.4955447573852828,independent_analytic_formula
0.94,0.7292664737217109,0.6855654578357455,-0.4999599039412845,independent_analytic_formula
0.94,0.7357347997638108,0.6855392145541006,-0.5043750567502013,independent_analytic_formula
0.94,0.7422604974845695,0.6854595240519799,-0.5087895273283587,independent_analytic_formula
0.94,0.7488440757497258,0.6853264173903595,-0.5132026276175545,independent_analytic_formula
0.94,0.7554860479384713,0.6851399464309151,-0.517613670413868,independent_analytic_formula
0.94,0.762186931983483,0.6849001837867373,-0.5220219697953369,independent_analytic_formula
0.94,0.7689472504113095,0.684607222753386,-0.5264268415479391,independent_analytic_formula
0.94,0.7757675303831194,0.6842611772203996,-0.5308276035893154,independent_analytic_formula
0.94,0.7826483037358067,0.6838621815634216,-0.5352235763896802,independent_analytic_formula
0.94,0.7895901070234641,0.6834103905171285,-0.5396140833893669,independent_analytic_formula
0.94,0.7965934815592216,0.682905979029187,-0.5439984514124689,independent_analytic_formula
0.94,0.8036589734574585,0.6823491420954941,-0.5483760110760423,independent_analytic_formula
0.94,0.8107871336763881,0.6817400945769859,-0.5527460971943442,independent_analytic_formula
0.94,0.8179785180610211,0.6810790709983403,-0.5571080491775994,independent_analytic_formula
0.94,0.8252336873865088,0.680366325328915,-0.5614612114247896,independent_analytic_formula
0.94,0.8325532074018732,0.6796021307463053,-0.5658049337099837,independent_analytic_formula
0.94,0.8399376488741221,0.6787867793829266,-0.5701385715617328,independent_analytic_formula
0.94,0.8473875876327573,0.6779205820560532,-0.5744614866350737,independent_analytic_formula
0.94,0.8549036046146772,0.6770038679817785,-0.5787730470757014,independent_analytic_formula
0.94,0.862486285909477,0.676036984473375,-0.583072627875884,independent_analytic_formula
0.94,0.8701362228051518,0.6750202966245673,-0.5873596112217142,independent_analytic_formula
0.94,0.8778540118342041,0.6739541869782453,-0.591633386831312,independent_analytic_formula
0.94,0.8856402548201607,0.672839055181168,-0.595893352283606,independent_analytic_formula
0.94,0.8934955589245028,0.6716753176252317,-0.6001389133373494,independent_analytic_formula
0.94,0.9014205366940107,0.6704634070758828,-0.6043694842400372,independent_analytic_formula
0.94,0.90941580610853,0.6692037722882879,-0.6085844880264224,independent_analytic_formula
0.94,0.9174819906291608,0.6678968776118719,-0.6127833568063412,independent_analytic_formula
0.94,0.9256197192468744,0.6665432025838611,-0.616965532041586,independent_analytic_formula
0.94,0.9338296265315614,0.6651432415124703,-0.6211304648115823,independent_analytic_formula
0.94,0.942112352681514,0.6636975030503912,-0.6252776160676504,independent_analytic_formula
0.94,0.9504685435733489,0.6622065097592384,-0.629406456875654,independent_analytic_formula
0.94,0.9588988508123709,0.6606707976656262,-0.6335164686468614,independent_analytic_formula
0.94,0.9674039317833854,0.6590909158095459,-0.6376071433568669,independent_analytic_formula
0.94,0.9759844497019592,0.6574674257857224,-0.641677983752442,independent_analytic_formula
0.94,0.9846410736661383,0.6558009012786292,-0.6457285035462106,independent_analytic_formula
0.94,0.9933744787086227,0.6540919275918397,-0.649758227599062,independent_analytic_formula
0.94,1.002185345849404,0.6523411011723971,-0.65376669209024,independent_analytic_formula
0.94,1.0110743621488731,0.6505490291308742,-0.6577534446750672,independent_analytic_formula
0.94,1.0200422207613928,0.648716328757801,-0.6617180446302852,independent_analytic_formula
0.94,1.029089620989352,0.646843627037124,-0.6656600629870117,independent_analytic_formula
0.94,1.0382172683376931,0.6449315601573588,-0.6695790826513395,independent_analytic_formula
0.94,1.0474258745689309,0.6429807730210881,-0.6734746985126205,independent_analytic_formula
0.94,1.0567161577586512,0.6409919187534533,-0.6773465175394947,independent_analytic_formula
0.94,1.0660888423515076,0.6389656582102649,-0.6811941588637503,independent_analytic_formula
0.94,1.075544659217711,0.6369026594863629,-0.6850172538521141,independent_analytic_formula
0.94,1.0850843457100232,0.6348035974248313,-0.688815446166092,independent_analytic_formula
0.94,1.0947086457212554,0.6326691531276624,-0.6925883918099969,independent_analytic_formula
0.94,1.104418309742274,0.6305000134684574,-0.6963357591673147,independent_analytic_formula
0.94,1.1142140949205241,0.6282968706077237,-0.7000572290255824,independent_analytic_formula
0.94,1.1240967651190712,0.6260604215113214,-0.7037524945899587,independent_analytic_formula
0.94,1.134067090976166,0.6237913674725938,-0.7074212614856891,independent_analytic_formula
0.94,1.1441258499653375,0.6214904136386924,-0.7110632477496781,independent_analytic_formula
0.94,1.1542738264560195,0.619158268541598,-0.7146781838113941,independent_analytic_formula
0.94,1.164511811774715,0.6167956436343126,-0.7182658124633449,independent_analytic_formula
0.94,1.1748406042667037,0.6144032528326816,-0.7218258888213761,independent_analytic_formula
0.94,1.1852610093582925,0.6119818120632866,-0.7253581802750478,independent_analytic_formula
0.94,1.1957738396196262,0.6095320388178221,-0.7288624664283662,independent_analytic_formula
0.94,1.2063799148280485,0.6070546517143612,-0.7323385390311417,independent_analytic_formula
0.94,1.217080062032027,0.6045503700658805,-0.7357862019012668,independent_analytic_formula
0.94,1.2278751156156453,0.6020199134564045,-0.7392052708382035,independent_analytic_formula
0.94,1.2387659173636685,0.5994640013251012,-0.7425955735279846,independent_analytic_formula
0.94,1.249753316527183,0.596883352558646,-0.7459569494400318,independent_analytic_formula
0.94,1.2608381698898214,0.5942786850921417,-0.7492892497161053,independent_analytic_formula
0.94,1.272021341834572,0.5916507155188705,-0.7525923370516983,independent_analytic_formula
0.94,1.283303704411184,0.5890001587091243,-0.7558660855701944,independent_analytic_formula
0.94,1.2946861374041665,0.5863277274383448,-0.7591103806901136,independent_analytic_formula
0.94,1.3061695284013959,0.583634132024779,-0.7623251189857637,independent_analytic_formula
0.94,1.3177547728633263,0.5809200799768415,-0.7655102080416281,independent_analytic_formula
0.94,1.3294427741928183,0.5781862756503464,-0.7686655663008101,independent_analytic_formula
0.94,1.3412344438055845,0.5754334199157615,-0.7717911229078618,independent_analytic_formula
0.94,1.3531307012012586,0.5726622098356084,-0.7748868175463192,independent_analytic_formula
0.94,1.3651324740351005,0.5698733383521181,-0.7779526002712689,independent_analytic_formula
0.94,1.3772406981903318,0.567067493985233,-0.7809884313372643,independent_analytic_formula
0.94,1.3894563178511141,0.5642453605410277,-0.7839942810219106,independent_analytic_formula
0.94,1.4017802855761767,0.5614076168305976,-0.7869701294454359,independent_analytic_formula
0.94,1.4142135623730951,0.5585549363994576,-0.7899159663865547,independent_analytic_formula
0.94,1.4267571177732292,0.5556879872674658,-0.7928317910949365,independent_analytic_formula
0.94,1.4394119299073267,0.5528074316792765,-0.7957176121005801,independent_analytic_formula
0.94,1.452178985581796,0.5499139258653117,-0.7985734470203913,independent_analytic_formula
0.94,1.4650592803556557,0.547008119813221,-0.8013993223622577,independent_analytic_formula
0.94,1.4780538186181684,0.5440906570497872,-0.8041952733269063,independent_analytic_formula
0.94,1.491163613667161,0.5411621744332258,-0.8069613436078276,independent_analytic_formula
0.94,1.5043896877880396,0.5382233019558021,-0.809697585189537,independent_analytic_formula
0.94,1.5177330723335072,0.5352746625566894,-0.8124040581444457,independent_analytic_formula
0.94,1.5311948078039874,0.5323168719449705,-0.8150808304285989,independent_analytic_formula
0.94,1.544775943928759,0.5293505384326782,-0.8177279776765373,independent_analytic_formula
0.94,1.558477539747816,0.5263762627777573,-0.8203455829955291,independent_analytic_formula
0.94,1.572300663694448,0.5233946380368216,-0.8229337367594101,independent_analytic_formula
0.94,1.5862463936785565,0.5204062494275694,-0.8254925364022653,independent_analytic_formula
0.94,1.600315817170707,0.5174116742007114,-0.8280220862121752,independent_analytic_formula
0.94,1.614510031286931,0.5144114815212583,-0.8305224971252433,independent_analytic_formula
0.94,1.6288301428742764,0.5114062323590048,-0.8329938865201132,independent_analytic_formula
0.94,1.643277268597118,0.5083964793880431,-0.8354363780131746,independent_analytic_formula
0.94,1.6578525350242344,0.5053827668951292,-0.8378501012546518,independent_analytic_formula
0.94,1.6725570787166553,0.5023656306967207,-0.8402351917257572,independent_analytic_formula
0.94,1.68739204631629,0.4993455980644998,-0.842591790537088,independent_analytic_formula
0.94,1.702358594635341,0.4963231876591899,-0.8449200442284311,independent_analytic_formula
0.94,1.7174578907465101,0.49329890947246857,-0.8472201045701394,independent_analytic_formula
0.94,1.7326911120740065,0.49027326477677813,-0.8494921283662294,independent_analytic_formula
0.94,1.7480594464853603,0.48724674608283014,-0.851736277259345,independent_analytic_formula
0.94,1.7635640923840483,0.48421983710459804,-0.8539527175377222,independent_analytic_formula
0.94,1.7792062588029491,0.48119301273158765,-0.8561416199442878,independent_analytic_formula
0.94,1.7949871654986187,0.47816673900817763,-0.8583031594880066,independent_analytic_formula
0.94,1.8109080430464055,0.47514147311981747,-0.8604375152575949,independent_analytic_formula
0.94,1.8269701329364108,0.4721176633858674,-0.8625448702377058,independent_analytic_formula
0.94,1.8431746876702966,0.4690957492588705,-0.8646254111276823,independent_analytic_formula
0.94,1.8595229708589553,0.46607616133004026,-0.8666793281629742,independent_analytic_formula
0.94,1.8760162573210446,0.46305932134075123,-0.8687068149392989,independent_analytic_formula
0.94,1.892655833182396,0.46004564219981803,-0.8707080682396269,independent_analytic_formula
0.94,1.9094429959763044,0.45703552800635255,-0.872683287864062,independent_analytic_formula
0.94,1.92637905474471,0.4540293740779851,-0.8746326764626813,independent_analytic_formula
0.94,1.9434653301402738,0.4510275669842414,-0.876556439371393,independent_analytic_formula
0.94,1.9607031545293623,0.44803048458486544,-0.8784547844508646,independent_analytic_formula
0.94,1.9780938720959418,0.445038496072885,-0.8803279219285676,independent_analytic_formula
0.94,1.9956388389463988,0.44205196202220964,-0.88217606424398,independent_analytic_formula
0.94,2.013339423215283,0.43907123443956686,-0.8839994258969798,independent_analytic_formula
0.94,2.0311970051719976,0.4360966568205703,-0.8857982232994628,independent_analytic_formula
0.94,2.049212977328429,0.43312856420972806,-0.8875726746302045,independent_analytic_formula
0.94,2.067388744547533,0.430167283264196,-0.8893229996929892,independent_analytic_formula
0.94,2.0857257241528835,0.42721313232108676,-0.8910494197780203,independent_analytic_formula
0.94,2.1042253460391955,0.4242664214681461,-0.892752157526621,independent_analytic_formula
0.94,2.122889052783825,0.4213274526176153,-0.8944314367992312,independent_analytic_formula
0.94,2.1417182997592596,0.4183965195830983,-0.8960874825467049,independent_analytic_formula
0.94,2.1607145552466074,0.41547390815925783,-0.8977205206849005,independent_analytic_formula
0.94,2.1798793005500907,0.41255989620416966,-0.8993307779725634,independent_analytic_formula
0.94,2.199214030112557,0.40965475372416416,-0.9009184818924861,independent_analytic_formula
0.94,2.2187202516320133,0.4067587429609931,-0.9024838605359362,independent_analytic_formula
0.94,2.238399486179195,0.4038721184811607,-0.904027142490333,independent_analytic_formula
0.94,2.258253268316177,0.4009951272672614,-0.9055485567301542,independent_analytic_formula
0.94,2.278283146216037,0.39812800881117494,-0.9070483325110497,independent_analytic_formula
0.94,2.298490681783578,0.3952709952089691,-0.9085266992671368,independent_analytic_formula
0.94,2.3188774507771273,0.39242431125736543,-0.9099838865114496,independent_analytic_formula
0.94,2.3394450429314095,0.3895881745516311,-0.9114201237395102,independent_analytic_formula
0.94,2.360195062081514,0.3867627955847597,-0.9128356403359918,independent_analytic_formula
0.94,2.3811291262879584,0.3839483778478103,-0.9142306654844354,independent_analytic_formula
0.94,2.4022488679628626,0.38114511793127875,-0.9156054280799863,independent_analytic_formula
0.94,2.4235559339972443,0.3783532056273773,-0.91696015664511,independent_analytic_formula
0.94,2.4450519858894397,0.37557282403310444,-0.9182950792482469,independent_analytic_formula
0.94,2.466738699874665,0.37280414965399117,-0.9196104234253663,independent_analytic_formula
0.94,2.4886177670557292,0.3700473525084133,-0.9209064161043718,independent_analytic_formula
0.94,2.510690893534901,0.36730259623236255,-0.9221832835323195,independent_analytic_formula
0.94,2.532959800546952,0.3645700381845755,-0.923441251205397,independent_analytic_formula
0.94,2.5554262245933725,0.3618498295519214,-0.9246805438016218,independent_analytic_formula
0.94,2.5780919175777863,0.359142115454955,-0.9259013851162076,independent_analytic_formula
0.94,2.600958646942559,0.3564470350535436,-0.9271039979995516,independent_analytic_formula
0.94,2.624028195806619,0.3537647216524822,-0.9282886042977936,independent_analytic_formula
0.94,2.647302363104507,0.3510953028070123,-0.9294554247958962,independent_analytic_formula
0.94,2.670782963726655,0.34843890042816694,-0.9306046791631964,independent_analytic_formula
0.94,2.6944718286609044,0.3457956308878656,-0.9317365859013783,independent_analytic_formula
0.94,2.718370805135288,0.3431656051236862,-0.9328513622948132,independent_analytic_formula
0.94,2.7424817567620736,0.3405489287432461,-0.9339492243632199,independent_analytic_formula
0.94,2.7668065636830854,0.33794570212812647,-0.9350303868165892,independent_analytic_formula
0.94,2.791347122716317,0.335356020537278,-0.9360950630123251,independent_analytic_formula
0.94,2.8161053475038402,0.3327799742098494,-0.9371434649145469,independent_analytic_formula
0.94,2.8410831686610307,0.3302176484673822,-0.9381758030555047,independent_analytic_formula
0.94,2.866282533927114,0.3276691238153201,-0.939192286499053,independent_analytic_formula
0.94,2.8917054083170477,0.32513447604378215,-0.9401931228061345,independent_analytic_formula
0.94,2.917353774274751,0.32261377632755417,-0.9411785180022204,independent_analytic_formula
0.94,2.9432296318276934,0.3201070913252528,-0.9421486765466576,independent_analytic_formula
0.94,2.9693349987428563,0.31761448327762226,-0.9431038013038716,independent_analytic_formula
0.94,2.995671910684069,0.3151360101049258,-0.944044093516377,independent_analytic_formula
0.94,3.022242421370755,0.3126717255033916,-0.9449697527795424,independent_analytic_formula
0.94,3.049048602738077,0.3102216790406862,-0.9458809770180645,independent_analytic_formula
0.94,3.0760925450985,0.307785916250378,-0.9467779624640992,independent_analytic_formula
0.94,3.103376357304795,0.3053644787253659,-0.9476609036370037,independent_analytic_formula
0.94,3.130902166914482,0.30295740421024475,-0.9485299933246419,independent_analytic_formula
0.94,3.158672120355737,0.30056472669258344,-0.9493854225662051,independent_analytic_formula
0.94,3.186688383094765,0.2981864764930936,-0.9502273806365015,independent_analytic_formula
0.94,3.2149531398046625,0.2958226803546681,-0.9510560550316712,independent_analytic_formula
0.94,3.243468594535775,0.29347336153027137,-0.9518716314562786,independent_analytic_formula
0.94,3.2722369708875645,0.29113853986966465,-0.9526742938117397,independent_analytic_formula
0.94,3.3012605121820067,0.28881823190495115,-0.9534642241860407,independent_analytic_formula
0.94,3.3305414816385177,0.28651245093492955,-0.9542416028447035,independent_analytic_formula
0.94,3.3600821625504405,0.28422120710824195,-0.9550066082229581,independent_analytic_formula
0.94,3.389884858463093,0.2819445075053087,-0.9557594169190798,independent_analytic_formula
0.94,3.419951893353395,0.2796823562190412,-0.9565002036888486,independent_analytic_formula
0.94,3.4502856118110845,0.2774347544343254,-0.9572291414410945,independent_analytic_formula
0.94,3.480888379221556,0.27520170050627024,-0.9579464012342871,independent_analytic_formula
0.94,3.5117625819503018,0.27298319003721844,-0.958652152274132,independent_analytic_formula
0.94,3.542910627529001,0.2707792159525153,-0.9593465619121369,independent_analytic_formula
0.94,3.5743349448432555,0.2685897685750348,-0.9600297956451098,independent_analytic_formula
0.94,3.6060379843219903,0.2664148356984617,-0.9607020171155551,independent_analytic_formula
0.94,3.6380222181285378,0.2642544026593309,-0.9613633881129307,independent_analytic_formula
0.94,3.6702901403534094,0.2621084524078254,-0.9620140685757322,independent_analytic_formula
0.94,3.702844267208787,0.2599769655773357,-0.9626542165943737,independent_analytic_formula
0.94,3.73568713722473,0.25785992055278406,-0.9632839884148262,independent_analytic_formula
0.94,3.7688213114471267,0.2557572935377179,-0.9639035384429897,independent_analytic_formula
0.94,3.8022493736374052,0.2536690586201775,-0.9645130192497603,independent_analytic_formula
0.94,3.835973930474008,0.25159518783734536,-0.9651125815767682,independent_analytic_formula
0.94,3.8699976117556596,0.24953565123898178,-0.9657023743427526,independent_analytic_formula
0.94,3.9043230706064356,0.24749041694965596,-0.9662825446505479,independent_analytic_formula
0.94,3.938952983682643,0.24545945122978108,-0.9668532377946503,independent_analytic_formula
0.94,3.9738900513815536,0.24344271853545918,-0.967414597269341,independent_analytic_formula
0.94,4.0091369980519715,0.24144018157714947,-0.967966764777336,independent_analytic_formula
0.94,4.044696572206674,0.23945180137716665,-0.9685098802389394,independent_analytic_formula
0.94,4.080571546736739,0.23747753732602095,-0.969044081801673,independent_analytic_formula
0.94,4.1167647191277705,0.23551734723761103,-0.9695695058503613,independent_analytic_formula
0.94,4.153278911678042,0.2335711874032798,-0.9700862870176421,independent_analytic_formula
0.94,4.190116971718579,0.2316390126447468,-0.9705945581948882,independent_analytic_formula
0.94,4.227281771835189,0.2297207763659267,-0.9710944505435098,independent_analytic_formula
0.94,4.264776210092459,0.227816430603649,-0.9715860935066222,independent_analytic_formula
0.94,4.302603210259748,0.22592592607728967,-0.972069614821053,independent_analytic_formula
0.94,4.340765722039174,0.22404921223732807,-0.9725451405296736,independent_analytic_formula
0.94,4.379266721295634,0.22218623731284354,-0.97301279499403,independent_analytic_formula
0.94,4.4181092102888515,0.22033694835796386,-0.9734727009072591,independent_analytic_formula
0.94,4.457296217907495,0.21850129129727955,-0.973924979307268,independent_analytic_formula
0.94,4.49683079990536,0.21667921097023862,-0.9743697495901602,independent_analytic_formula
0.94,4.53671603913966,0.21487065117453436,-0.974807129523893,independent_analytic_formula
0.94,4.57695504581142,0.21307555470850212,-0.9752372352621462,independent_analytic_formula
0.94,4.617550957708009,0.21129386341253778,-0.9756601813583892,independent_analytic_formula
0.94,4.658506940447816,0.2095255182095531,-0.9760760807801282,independent_analytic_formula
0.94,4.699826187727104,0.20777045914448225,-0.9764850449233221,independent_analytic_formula
0.94,4.74151192156905,0.20602862542285447,-0.9768871836269488,independent_analytic_formula
0.94,4.783567392574997,0.20429995544844587,-0.9772826051877102,independent_analytic_formula
0.94,4.825995880177925,0.2025843868600273,-0.9776714163748627,independent_analytic_formula
0.94,4.868800692898184,0.20088185656722107,-0.9780537224451595,independent_analytic_formula
0.94,4.911985168601485,0.19919230078548167,-0.978429627157892,independent_analytic_formula
0.94,4.955552674759184,0.1975156550702155,-0.9787992327900187,independent_analytic_formula
0.94,4.999506608710869,0.1958518543500536,-0.9791626401513714,independent_analytic_formula
0.94,5.043850397929288,0.19420083295929227,-0.9795199485999253,independent_analytic_formula
0.94,5.0885875002876135,0.19256252466951587,-0.9798712560571237,independent_analytic_formula
0.94,5.13372140432908,0.1909368627204168,-0.9802166590232468,independent_analytic_formula
0.94,5.179255629539027,0.18932377984982549,-0.9805562525928161,independent_analytic_formula
0.94,5.225193726619332,0.18772320832296713,-0.9808901304700216,independent_analytic_formula
0.94,5.2715392777652985,0.18613507996095663,-0.9812183849841675,independent_analytic_formula
0.94,5.318295896944989,0.18455932616854837,-0.9815411071051228,independent_analytic_formula
0.94,5.365467230181034,0.18299587796115285,-0.9818583864587733,independent_analytic_formula
0.94,5.413056955834948,0.18144466599113523,-0.9821703113424632,independent_analytic_formula
0.94,5.461068784893963,0.17990562057340895,-0.9824769687404208,independent_analytic_formula
0.94,5.509506461260405,0.17837867171033886,-0.9827784443391606,independent_analytic_formula
0.94,5.55837376204364,0.17686374911596608,-0.9830748225428552,independent_analytic_formula
0.94,5.60767449785461,0.17536078223956947,-0.9833661864886694,independent_analytic_formula
0.94,5.657412513102976,0.17386970028857565,-0.983652618062052,independent_analytic_formula
0.94,5.707591686296902,0.17239043225083178,-0.9839341979119767,independent_analytic_formula
0.94,5.758215930345498,0.17092290691625311,-0.9842110054661295,independent_analytic_formula
0.94,5.809289192863945,0.16946705289785902,-0.9844831189460349,independent_analytic_formula
0.94,5.86081545648131,0.16802279865220937,-0.9847506153821158,independent_analytic_formula
0.94,5.912798739151132,0.16659007249925398,-0.9850135706286843,independent_analytic_formula
0.94,5.965243094464716,0.16516880264160783,-0.9852720593788566,independent_analytic_formula
0.94,6.01815261196724,0.16375891718326413,-0.985526155179388,independent_analytic_formula
0.94,6.071531417476643,0.16236034414775669,-0.9857759304454247,independent_analytic_formula
0.94,6.125383673405357,0.16097301149578397,-0.9860214564751681,independent_analytic_formula
0.94,6.179713579084883,0.1595968471423068,-0.9862628034644474,independent_analytic_formula
0.94,6.234525371093254,0.15823177897312976,-0.9865000405211977,independent_analytic_formula
0.94,6.289823323585396,0.15687773486098022,-0.9867332356798393,independent_analytic_formula
0.94,6.345611748626419,0.15553464268109324,-0.9869624559155572,independent_analytic_formula
0.94,6.4018949965278695,0.15420243032631525,-0.9871877671584751,independent_analytic_formula
0.94,6.45867745618696,0.15288102572173728,-0.9874092343077234,independent_analytic_formula
0.94,6.5159635554288124,0.151570356838867,-0.9876269212453975,independent_analytic_formula
0.94,6.5737577613517315,0.15027035170935168,-0.9878408908504052,independent_analytic_formula
0.94,6.63206458067555,0.14898093843826146,-0.9880512050121985,independent_analytic_formula
0.94,6.6908885600930414,0.1477020452169435,-0.9882579246443921,independent_analytic_formula
0.94,6.750234286624484,0.14643360033545605,-0.9884611096982618,independent_analytic_formula
0.94,6.810106387975341,0.14517553219459403,-0.9886608191761245,independent_analytic_formula
0.94,6.870509532897127,0.14392776931751375,-0.9888571111445968,independent_analytic_formula
