curve,t1,theta,beta_real,beta_imag,abs_beta
unit_circle,1.0,4.760519229952221,0.048111669264716064,-0.9988419631155684,0.9999999999999999
unit_circle,1.0,4.778021138885869,0.06558504935058264,-0.9978469829095449,0.9999999999999999
unit_circle,1.0,4.7955230478195165,0.08303834014574898,-0.9965463531947919,1.0
unit_circle,1.0,4.813024956753164,0.10046619555021319,-0.994940472365893,1.0
unit_circle,1.0,4.830526865686813,0.11786327725506321,-0.9930298323185945,0.9999999999999999
unit_circle,1.0,4.8480287746204604,0.13522425637764546,-0.9908150182991338,1.0
unit_circle,1.0,4.865530683554108,0.15254381509385476,-0.9882967087249719,1.0
unit_circle,1.0,4.883032592487756,0.16981664826702816,-0.9854756749769892,1.0
unit_circle,1.0,4.9005345014214035,0.18703746507295702,-0.9823527811632043,1.0
unit_circle,1.0,4.918036410355052,0.20420099062051475,-0.9789289838540897,1.0
unit_circle,1.0,4.9355383192887,0.22130196756740012,-0.9752053317895659,1.0
unit_circle,1.0,4.953040228222347,0.2383351577305137,-0.9711829655577631,1.0
unit_circle,1.0,4.970542137155995,0.25529534369045687,-0.9668631172456479,1.0
unit_circle,1.0,4.988044046089644,0.2721773303896761,-0.962247110061625,1.0
unit_circle,1.0,5.005545955023291,0.28897594672375265,-0.9573363579302265,1.0
unit_circle,1.0,5.023047863956939,0.305686047125363,-0.9521323650590133,0.9999999999999999
unit_circle,1.0,5.040549772890587,0.32230251314040953,-0.9466367254778235,1.0
unit_circle,1.0,5.058051681824234,0.33882025499584956,-0.9408511225505062,1.0
unit_circle,1.0,5.075553590757883,0.3552342131587395,-0.9347773284592921,1.0
unit_circle,1.0,5.0930554996915305,0.37153935988601217,-0.9284172036619595,1.0
unit_circle,1.0,5.110557408625178,0.38773070076452465,-0.9217726963219569,1.0
unit_circle,1.0,5.128059317558826,0.4038032762408885,-0.9148458417116649,1.0
unit_circle,1.0,5.145561226492474,0.4197521631406274,-0.9076387615889727,0.9999999999999999
unit_circle,1.0,5.163063135426122,0.4355724761761865,-0.9001536635473665,1.0
unit_circle,1.0,5.18056504435977,0.4512593694433446,-0.8923928403397211,1.0
unit_circle,1.0,5.198066953293417,0.46680803790555536,-0.8843586691760111,0.9999999999999999
unit_circle,1.0,5.215568862227066,0.4822137188657746,-0.8760536109951489,1.0
unit_circle,1.0,5.233070771160714,0.49747169342531405,-0.8674802097111786,1.0
unit_circle,1.0,5.250572680094361,0.5125772879292873,-0.85864109143405,1.0
unit_circle,1.0,5.268074589028009,0.5275258753981892,-0.8495389636652189,0.9999999999999999
unit_circle,1.0,5.285576497961657,0.5423128769451822,-0.840176614468315,0.9999999999999999
unit_circle,1.0,5.303078406895305,0.5569337631786508,-0.8305569116151322,1.0
unit_circle,1.0,5.320580315828953,0.5713840555895928,-0.820682801707206,1.0
unit_circle,1.0,5.3380822247626005,0.5856593279234309,-0.8105573092732403,1.0
unit_circle,1.0,5.355584133696248,0.599755207535811,-0.8001835358426692,1.0
unit_circle,1.0,5.373086042629897,0.6136673767319848,-0.7895646589956292,1.0
unit_circle,1.0,5.390587951563544,0.627391574089355,-0.7787039313896402,1.0
unit_circle,1.0,5.408089860497192,0.6409235957627917,-0.7676046797632838,1.0
unit_circle,1.0,5.42559176943084,0.6542592967723059,-0.756270303917196,1.0
unit_circle,1.0,5.443093678364487,0.6673945922726936,-0.744704275672676,1.0
unit_circle,1.0,5.460595587298136,0.6803254588047625,-0.7329101378082373,1.0
unit_circle,1.0,5.478097496231784,0.6930479355277505,-0.7208915029744234,1.0
unit_circle,1.0,5.495599405165431,0.7055581254325708,-0.7086520525872176,1.0
unit_circle,1.0,5.513101314099079,0.7178521965354985,-0.6961955357003952,1.0
unit_circle,1.0,5.5306032230327276,0.7299263830519426,-0.6835257678571517,1.0
unit_circle,1.0,5.548105131966375,0.7417769865499377,-0.6706466299213719,1.0
unit_circle,1.0,5.565607040900023,0.7534003770830103,-0.6575620668888815,1.0
unit_circle,1.0,5.583108949833671,0.7647929943020618,-0.6442760866790622,1.0
unit_circle,1.0,5.600610858767318,0.7759513485459358,-0.6307927589071894,1.0
unit_circle,1.0,5.618112767700967,0.7868720219103337,-0.6171162136378717,1.0
unit_circle,1.0,5.6356146766346145,0.797551669294747,-0.6032506401199774,0.9999999999999999
unit_circle,1.0,5.653116585568262,0.8079870194270952,-0.5892002855034263,1.0
unit_circle,1.0,5.67061849450191,0.8181748758657432,-0.5749694535382517,1.0
unit_circle,1.0,5.688120403435558,0.828112117978602,-0.5605625032563221,1.0
unit_circle,1.0,5.705622312369206,0.8377957018990037,-0.5459838476361327,0.9999999999999999
unit_circle,1.0,5.723124221302854,0.8472226614580683,-0.5312379522510673,1.0
unit_circle,1.0,5.740626130236501,0.8563901090932667,-0.5163293339015543,1.0
unit_circle,1.0,5.75812803917015,0.8652952367329066,-0.50126255923153,1.0
unit_circle,1.0,5.775629948103798,0.8739353166562698,-0.4860422433296364,1.0
unit_circle,1.0,5.793131857037445,0.8823077023291392,-0.47067304831557444,1.0
unit_circle,1.0,5.810633765971093,0.890409829214455,-0.45515968191205713,1.0
unit_circle,1.0,5.828135674904741,0.8982392155578555,-0.4395068960027913,1.0
unit_circle,1.0,5.845637583838389,0.9057934631478611,-0.4237194851769319,0.9999999999999999
unit_circle,1.0,5.863139492772037,0.9130702580504672,-0.4078022852604597,1.0
unit_circle,1.0,5.8806414017056845,0.920067371317924,-0.3917601718349189,0.9999999999999999
unit_circle,1.0,5.898143310639332,0.9267826596714835,-0.37559805874398655,1.0
unit_circle,1.0,5.915645219572981,0.933214066157904,-0.35932089658831595,1.0
unit_circle,1.0,5.933147128506628,0.9393596207795132,-0.3429336712091264,1.0
unit_circle,1.0,5.950649037440276,0.9452174410976378,-0.32644140216099043,0.9999999999999999
unit_circle,1.0,5.968150946373924,0.9507857328092104,-0.3098491411743024,1.0
unit_circle,1.0,5.985652855307571,0.9560627902963803,-0.29316197060788696,1.0
unit_circle,1.0,6.00315476424122,0.9610469971489605,-0.2763850018922262,0.9999999999999999
unit_circle,1.0,6.020656673174868,0.9657368266595475,-0.2595233739637857,0.9999999999999999
unit_circle,1.0,6.038158582108515,0.9701308422911671,-0.24258225169090722,1.0
unit_circle,1.0,6.055660491042163,0.9742276981172971,-0.22556682429176614,1.0
unit_circle,1.0,6.0731623999758115,0.9780261392341381,-0.20848230374486576,1.0
unit_circle,1.0,6.090664308909459,0.9815250021449997,-0.19133392319256481,1.0
unit_circle,1.0,6.108166217843107,0.9847232151166928,-0.17412693533811363,1.0
unit_circle,1.0,6.1256681267767545,0.9876197985078089,-0.1568666108367073,1.0
unit_circle,1.0,6.143170035710403,0.9902138650687943,-0.13955823668103498,1.0
unit_circle,1.0,6.160671944644051,0.9925046202137214,-0.1222071145818298,0.9999999999999999
unit_circle,1.0,6.178173853577698,0.9944913622636794,-0.10481855934390201,0.9999999999999999
unit_circle,1.0,6.195675762511346,0.996173482661703,-0.08739789723816993,1.0
unit_circle,1.0,6.213177671444994,0.9975504661591799,-0.06995046437017431,1.0
unit_circle,1.0,6.230679580378642,0.9986218909736756,-0.052481605045580436,0.9999999999999999
unit_circle,1.0,6.24818148931229,0.9993874289181298,-0.03499667013317261,1.0
unit_circle,1.0,6.265683398245938,0.9998468455013823,-0.017501015425829717,1.0
unit_circle,1.0,6.283185307179586,1.0,-2.4492935982947064e-16,1.0
