mean_phonon,n60_anharmonic,n60_total,n80_anharmonic,n80_total,parameter_match
23.232558379629836,0.09888451322520728,0.11122955721104094,0.028998197295784074,0.03428915295129014,proxy_model
23.718848646998236,0.10213471186956857,0.11447975585540224,0.030123675246000136,0.0354146309015062,proxy_model
24.2153176566417,0.10546543361844457,0.11781047760427824,0.03129055437125012,0.036581510026756185,proxy_model
24.722178464015517,0.10887683341475325,0.12122187740058692,0.032500136284986846,0.03779109194049291,proxy_model
25.239648584126602,0.11236893448860971,0.12471397847444338,0.03375374526775901,0.03904470092326508,proxy_model
25.767950084878255,0.11594162182125659,0.12828666580709025,0.03505272708731107,0.04034368274281713,proxy_model
26.3073096823687,0.11959463585251637,0.13193967983835003,0.03639844765438596,0.04168940330989203,proxy_model
26.857958838184384,0.1233275664880434,0.13567261047387708,0.03779229150448655,0.043083247159992615,proxy_model
27.420133858729738,0.12713984746434284,0.1394848914501765,0.03923566009582109,0.04452661575132716,proxy_model
27.994075996636067,0.13103075113071658,0.14337579511655024,0.04072996991370146,0.046020925569207526,proxy_model
28.580031554293065,0.1349993837079226,0.14734442769375627,0.04227665037178582,0.04756760602729189,proxy_model
29.178251989547398,0.13904468108334198,0.15138972506917564,0.04387714150077394,0.049168097156280004,proxy_model
29.788994023613682,0.14316540520177348,0.15551044918760715,0.04553289141547939,0.05082384707098546,proxy_model
30.41251975124424,0.14736014110958162,0.1597051850954153,0.04724535355163353,0.05253630920713959,proxy_model
31.049096753204807,0.1516272947077579,0.16397233869359157,0.0490159836643286,0.054306939319834664,proxy_model
31.69899821110456,0.15596509126649835,0.16831013525233202,0.05084623658069485,0.056137192236200915,proxy_model
32.36250302462971,0.16037157475012764,0.1727166187359613,0.05273756270023874,0.0580285183557448,proxy_model
33.03989593123081,0.16484460799660527,0.17718965198243894,0.0546914042372566,0.05998235989276267,proxy_model
33.73146762831558,0.16938187379045166,0.18172691777628533,0.05670919120089362,0.062000146856399686,proxy_model
34.43751489799912,0.17398087686173416,0.18632592084756783,0.05879233710974281,0.06408329276524888,proxy_model
35.1583407344655,0.1786389468368238,0.19098399082265746,0.06094223443939307,0.06623319009489913,proxy_model
35.89425447399503,0.1833532421590041,0.19569828614483775,0.06316024980303551,0.06845120545854158,proxy_model
36.64557192771343,0.18812075498877207,0.20046579897460573,0.06544771886713371,0.07073867452263978,proxy_model
37.4126155171194,0.19293831708490244,0.2052833610707361,0.06780594100625958,0.07309689666176565,proxy_model
38.19571441244907,0.1978026066581538,0.21014765064398747,0.0702361737034909,0.07552712935899697,proxy_model
38.99520467393666,0.20271015618000104,0.2150552001658347,0.07273962670525999,0.07803058236076606,proxy_model
39.81142939603183,0.20765736111910701,0.22000240510494068,0.07531745594222854,0.0806084115977346,proxy_model
40.64473885463577,0.21264048956854478,0.22498553355437845,0.07797075723063432,0.08326171288614038,proxy_model
41.49549065741908,0.2176556927171912,0.23000073670302487,0.08070055977159843,0.0859915154271045,proxy_model
42.36404989728614,0.22269901610938872,0.23504406009522238,0.08350781946908097,0.08879877512458703,proxy_model
43.25078930905155,0.22776641162806496,0.24011145561389863,0.08639341209050631,0.09168436774601238,proxy_model
44.156089429396204,0.23285375012816042,0.2451987941139941,0.08935812629752275,0.09464908195302882,proxy_model
45.08033876017116,0.2379568346395862,0.25030187862541986,0.09240265657788177,0.09769361223338784,proxy_model
46.0239339351202,0.2430714140521547,0.2554164580379884,0.09552759611298745,0.10081855176849351,proxy_model
46.987279890091635,0.24819319718910726,0.26053824117494095,0.0987334296192268,0.10402438527473287,proxy_model
47.97079003681313,0.2533178671711284,0.2656629111569621,0.10202052620471527,0.10731148186022134,proxy_model
48.974886440303834,0.25844109596915743,0.2707861399549911,0.10538913228651024,0.11068008794201631,proxy_model
49.99999999999999,0.2635585590419579,0.2759036030277916,0.10883936461661622,0.11413032027212229,proxy_model
