measurement,polyakov_real,polyakov_imag,polyakov_abs,action,vortex_density,monopole_density
9269,0.1388888888888889,0.36111111111111105,0.3868996743662255,-7155.480000000001,0.29050925925925924,0.02507716049382716
9270,0.07870370370370372,0.39351851851851843,0.40131172097720985,-7183.022000000001,0.28780864197530864,0.02353395061728395
9271,0.06018518518518518,0.4212962962962962,0.42557352571412577,-7155.0740000000005,0.28780864197530864,0.023919753086419752
9272,0.10648148148148148,0.43055555555555547,0.443527217111018,-7179.588000000001,0.2856224279835391,0.020833333333333332
9273,0.09722222222222224,0.43055555555555547,0.4413957939464083,-7160.254000000001,0.29128086419753085,0.024691358024691357
9274,0.01851851851851845,0.35185185185185186,0.35233884426741574,-7197.518000000001,0.29128086419753085,0.018518518518518517
9275,-0.08796296296296302,0.35648148148148145,0.3671737047944139,-7173.764000000001,0.2881944444444444,0.023148148148148147
9276,-0.009259259259259316,0.31481481481481477,0.3149509509573138,-7134.342000000001,0.29449588477366256,0.021219135802469136
9277,-0.00925925925925934,0.3055555555555555,0.30569581517072547,-7105.75,0.3005401234567901,0.021604938271604937
9278,-0.055555555555555615,0.29629629629629634,0.3014596406685131,-7090.784,0.30426954732510286,0.018132716049382717
9279,-0.09722222222222233,0.2546296296296297,0.27255900054694504,-7084.612000000001,0.3045267489711934,0.015817901234567902
9280,-0.12037037037037035,0.40740740740740744,0.42481739803535046,-7097.014000000001,0.30439814814814814,0.016589506172839507
9281,-0.013888888888888873,0.41203703703703703,0.4122710529795034,-7060.678000000001,0.310570987654321,0.016975308641975308
9282,0.04166666666666665,0.3194444444444444,0.3221503751317556,-7049.906000000001,0.31121399176954734,0.015817901234567902
9283,0.04629629629629623,0.3055555555555555,0.30904294941256727,-7057.360000000001,0.30915637860082307,0.020833333333333332
9284,0.08796296296296292,0.39351851851851843,0.4032298442206791,-7041.988000000002,0.3101851851851852,0.023919753086419752
9285,0.12499999999999992,0.3749999999999999,0.3952847075210473,-6982.536,0.3175154320987654,0.02662037037037037
9286,0.07870370370370364,0.36574074074074064,0.3741130342747577,-6994.938,0.31738683127572015,0.02970679012345679
