target_id,series_id,parameter_set,time,x,y,intensity,source
T004,fig2a_wavepacket,fig2a,5.0,28.0,12.0,7.871473171919074e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,12.0,2.8705322643562165e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,12.0,1.7951164342141078e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,13.0,8.82996028029073e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,13.0,6.352805906702392e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,13.0,2.690346457041875e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,13.0,9.054778934741369e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,13.0,2.718742534562421e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,13.0,7.400677178005198e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,13.0,1.8233055399391943e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,13.0,4.067758723495016e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,13.0,8.226495582650373e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,13.0,1.5094848882561327e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,13.0,2.514898371722015e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,13.0,3.806762590794686e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,13.0,5.237782342216222e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,13.0,6.5532691075550965e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,13.0,7.457665131471606e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,13.0,7.720632320881164e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,13.0,7.2717093256026165e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,13.0,6.230777901183799e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,13.0,4.856468826085289e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,13.0,3.4425937159745233e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,13.0,2.2187959476799816e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,13.0,1.2997548456354113e-06,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,13.0,6.917215797804343e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,13.0,3.342789768059189e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,13.0,1.4660072537967708e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,13.0,5.828263327451869e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,13.0,2.0965474052848032e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,13.0,6.940273403065614e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,13.0,2.471519778731241e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,13.0,1.8117310773102894e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,14.0,6.310614136047698e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,14.0,4.8809043244816045e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,14.0,2.089868904574365e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,14.0,7.169459335602189e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,14.0,2.220316081437811e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,14.0,6.218902748652167e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,14.0,1.569909004843104e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,14.0,3.575446708963434e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,14.0,7.355475061031455e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,14.0,1.368166264250229e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,14.0,2.302846258659535e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,14.0,3.509763961019205e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,14.0,4.84631119310813e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,14.0,6.065235666416648e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,14.0,6.882120870961825e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,14.0,7.081511222611346e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,14.0,6.60856731006094e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,14.0,5.5933858303515e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,14.0,4.293364179241515e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,14.0,2.988184826306933e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,14.0,1.8853737821420567e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,14.0,1.0780109658925631e-07,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,14.0,5.583428709041766e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,14.0,2.6182345606485804e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,14.0,1.1109373954253513e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,14.0,4.26059280168886e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,14.0,1.4708470685451412e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,14.0,4.6103653675299756e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,14.0,1.5954473218450738e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,14.0,1.4752425457396032e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,15.0,3.4543920770378087e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,15.0,2.872514210645765e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,15.0,1.2191640222463717e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,15.0,4.267097323746976e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,15.0,1.3668271889977157e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,15.0,3.9418032370119386e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,15.0,1.019897643516464e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,15.0,2.3717727092570026e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,15.0,4.9642847588550284e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,15.0,9.36227053019152e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,15.0,1.5923535261541885e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,15.0,2.4443060351482368e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,15.0,3.3883782606996473e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,15.0,4.2438038813213064e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,15.0,4.80398639783913e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,15.0,4.9163149604885265e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,15.0,4.5491735048401044e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,15.0,3.806275715231113e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,15.0,2.879522969963807e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,15.0,1.9693763675299427e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,15.0,1.217354614266906e-08,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,15.0,6.798819154606338e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,15.0,3.4290856538433968e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,15.0,1.5609982010029105e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,15.0,6.40953992199045e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,15.0,2.37164500819191e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,15.0,7.8595872116084e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,15.0,2.313492120264943e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,15.0,7.645351455709657e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,15.0,9.895729096573253e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,16.0,1.4931950205349946e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,16.0,1.310669013865277e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,16.0,5.357078795593578e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,16.0,1.9220240676048456e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,16.0,6.39119492366123e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,16.0,1.8993742894347083e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,16.0,5.0400864155673313e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,16.0,1.1973947702543006e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,16.0,2.5509598869478174e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,16.0,4.879560172155746e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,16.0,8.38919627638477e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,16.0,1.297457999225561e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,16.0,1.8063373847943931e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,16.0,2.2650245776655365e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,16.0,2.559138012307514e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,16.0,2.6060700593467566e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,16.0,2.3923480834224437e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,16.0,1.9798578651899717e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,16.0,1.477039814332942e-09,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,16.0,9.931785590871928e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,16.0,6.017517711835734e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,16.0,3.2838773659998225e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,16.0,1.6132530900984397e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,16.0,7.129601287031944e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,16.0,2.832288850245554e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,16.0,1.0108062081933915e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,16.0,3.2183171245472615e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,16.0,8.799074247688864e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,16.0,2.6510008174124895e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,16.0,5.589007959861184e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,17.0,5.400154165461872e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,17.0,4.685631335285579e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,17.0,1.773122981788726e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,17.0,6.596879933148495e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,17.0,2.2867542999156236e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,17.0,7.00967381003126e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,17.0,1.9093764264620337e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,17.0,4.637744754546425e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,17.0,1.0062841558417449e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,17.0,1.9533093285445106e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,17.0,3.3961439671415435e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,17.0,5.294140005945669e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,17.0,7.405318033440356e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,17.0,9.300387550381655e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,17.0,1.0492290614535848e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,17.0,1.0636346144450773e-10,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,17.0,9.690583238435852e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,17.0,7.93539132858011e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,17.0,5.840055664446949e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,17.0,3.861956766391549e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,17.0,2.293985932013414e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,17.0,1.223356863180781e-11,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,17.0,5.853409327361954e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,17.0,2.5106508754576705e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,17.0,9.643552245106554e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,17.0,3.3166049482096035e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,17.0,1.0165288341742598e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,17.0,2.5514651053951824e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,17.0,6.245879992695822e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,17.0,2.710539973000761e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,18.0,1.7969608567851433e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,18.0,1.3180605204257384e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,18.0,4.400951486090356e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,18.0,1.738083931565406e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,18.0,6.304875683742042e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,18.0,1.9953801696733046e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,18.0,5.586423638983616e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,18.0,1.388683936341408e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,18.0,3.071203526891735e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,18.0,6.053580978913849e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,18.0,1.0649718307198074e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,18.0,1.674125194050038e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,18.0,2.3537550426188406e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,18.0,2.9618861330179802e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,18.0,3.337642016642216e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,18.0,3.369246974430369e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,18.0,3.047445980068235e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,18.0,2.4698501004855163e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,18.0,1.7934564965878825e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,18.0,1.1664923621902493e-12,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,18.0,6.792904832197257e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,18.0,3.539512698361511e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,18.0,1.6488757825033175e-13,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,18.0,6.859951761740353e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,18.0,2.5451647052072928e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,18.0,8.421130778086899e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,18.0,2.4937860691505914e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,18.0,5.717977226220105e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,18.0,8.577039739045916e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,18.0,1.1447120822454855e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,19.0,6.146792376142939e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,19.0,2.8841034270361496e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,19.0,8.099021150768477e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,19.0,3.5459931825444474e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,19.0,1.3483211098587115e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,19.0,4.410494556961589e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,19.0,1.2712450915426832e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,19.0,3.2381331589354104e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,19.0,7.306538476834504e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,19.0,1.4635435901909175e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,19.0,2.606855908773707e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,19.0,4.1346211428013785e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,19.0,5.845568233589435e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,19.0,7.373053764839342e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,19.0,8.301558271930594e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,19.0,8.347148438051864e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,19.0,7.49679386382264e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,19.0,6.014293523790724e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,19.0,4.309209488729725e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,19.0,2.7565336875661416e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,19.0,1.5734059685184533e-14,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,19.0,8.00736929266295e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,19.0,3.6295936987682e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,19.0,1.463380707729815e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,19.0,5.237345528737885e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,19.0,1.6623185109825886e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,19.0,4.781563217820478e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,19.0,1.0256858644744253e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,19.0,7.659566341897153e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,19.0,4.2367617321633566e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,20.0,2.2808745220648096e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,2.0,20.0,4.690580319561313e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,3.0,20.0,1.0822460346245106e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,4.0,20.0,5.665735256236851e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,5.0,20.0,2.2494366503319216e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,6.0,20.0,7.617233076084119e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,7.0,20.0,2.265133885408081e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,8.0,20.0,5.921065348351181e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,9.0,20.0,1.3646661262500272e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,10.0,20.0,2.7803805096202454e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,11.0,20.0,5.017824585558268e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,12.0,20.0,8.034449591748093e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,13.0,20.0,1.1427973330437053e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,14.0,20.0,1.4453308279517844e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,15.0,20.0,1.626477465588367e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,16.0,20.0,1.6293150494704906e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,17.0,20.0,1.4532278891939645e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,18.0,20.0,1.1540743333570724e-15,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,19.0,20.0,8.158462406979171e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,20.0,20.0,5.131673643613457e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,21.0,20.0,2.869971106926771e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,22.0,20.0,1.425711413691856e-16,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,23.0,20.0,6.282708298622726e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,24.0,20.0,2.451824665412878e-17,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,25.0,20.0,8.450777884027925e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,26.0,20.0,2.561173587803931e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,27.0,20.0,7.186817664717668e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,28.0,20.0,1.6057225569874117e-19,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,29.0,20.0,6.348970601866279e-20,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,30.0,20.0,1.3733035234638555e-18,independent_numerics
T004,fig2a_wavepacket,fig2a,5.0,1.0,21.0,8.746713298140458e-22,independent_numerics
