rabi_frequency_mhz,frequency_normalized,intensity_normalized,decay_normalized,motion_normalized,intensity_absolute,decay_absolute,frequency_per_variance_mhz_minus_2,motion_per_variance_mhz_minus_2,generated_data_provenance
5.560692963653809,1.9174481034994666,1.0,1.3847195035455617,1.9174481034994666,7.470139074335728e-05,0.0014023347604325792,0.0994012858426413,0.09702048086521167,formula_numerics
5.614524953518795,1.880855440179618,1.0,1.3714428315389664,1.880855440179618,7.470139074335728e-05,0.001388889193579481,0.09750430736392186,0.09516893777262361,formula_numerics
5.668878080434821,1.844961112844142,1.0,1.3582934560852975,1.844961112844142,7.470139074335728e-05,0.0013755725426408294,0.09564353090530937,0.0933527296092499,formula_numerics
5.723757389428584,1.8097517944186245,1.0,1.3452701566669145,1.8097517944186245,7.470139074335728e-05,0.0013623835715725681,0.09381826558587157,0.09157118204175871,formula_numerics
5.779167974366706,1.7752144121631206,1.0,1.3323717244684834,1.7752144121631206,7.470139074335728e-05,0.0013493210561818128,0.09202783370947791,0.08982363360582495,formula_numerics
5.83511497842854,1.7413361428184269,1.0,1.3195969622647767,1.7413361428184269,7.470139074335728e-05,0.001336383784013227,0.09027157051318078,0.0881094354605377,formula_numerics
5.891603594583566,1.7081044078449767,1.0,1.3069446843095451,1.7081044078449767,7.470139074335728e-05,0.001323570554236477,0.08854882392039728,0.08642795114749416,formula_numerics
5.948639066073388,1.675506868752604,1.0,1.2944137162254594,1.675506868752604,7.470139074335728e-05,0.001310880177534777,0.0868589542988029,0.08477855635449169,formula_numerics
6.006226686898419,1.643531422519426,1.0,1.2820028948951037,1.643531422519426,7.470139074335728e-05,0.0012983114759944916,0.08520133422284393,0.08316063868372875,formula_numerics
6.064371802309264,1.6121661970981573,1.0,1.269711068353016,1.6121661970981573,7.470139074335728e-05,0.0012858632829958075,0.08357534824078354,0.08157359742443028,formula_numerics
6.1230798093028564,1.5813995470081832,1.0,1.257537095678765,1.5813995470081832,7.470139074335728e-05,0.0012735344431044461,0.08198039264619272,0.08001684332981193,formula_numerics
6.182356157123419,1.5512200490117471,1.0,1.2454798468910475,1.5512200490117471,7.470139074335728e-05,0.0012613238119644165,0.08041587525380217,0.07848979839830057,formula_numerics
6.242206347768239,1.521616497872664,1.0,1.233538202842808,1.521616497872664,7.470139074335728e-05,0.0012492302561917992,0.0788812151796324,0.07699189565893055,formula_numerics
6.302635936498382,1.4925779021959618,1.0,1.2217110551173553,1.4925779021959618,7.470139074335728e-05,0.0012372526532695425,0.07737584262531878,0.07552257896083463,formula_numerics
6.363650532354317,1.464093480346931,1.0,1.2099973059254847,1.464093480346931,7.470139074335728e-05,0.0012253898914432744,0.07589919866655376,0.07408130276675312,formula_numerics
6.42525579867654,1.436152656448051,1.0,1.1983958680035787,1.436152656448051,7.470139074335728e-05,0.0012136408696181088,0.07445073504556575,0.07266753195048327,formula_numerics
6.4874574536312535,1.4087450564523079,1.0,1.186905664512689,1.4087450564523079,7.470139074335728e-05,0.001202004497256442,0.0730299139675582,0.07128074159819402,formula_numerics
6.550261270741113,1.3818605042914553,1.0,1.1755256289385847,1.3818605042914553,7.470139074335728e-05,0.001190479694276731,0.07163620790103412,0.0699204168135329,formula_numerics
6.6136730794211305,1.3554890180977763,1.0,1.164254704992759,1.3554890180977763,7.470139074335728e-05,0.0011790653909532396,0.0702690993819305,0.06858605252645182,formula_numerics
6.6776987655197555,1.3296208064979527,1.0,1.1530918465143845,1.3296208064979527,7.470139074335728e-05,0.0011677605278167474,0.06892808082149118,0.06727715330568153,formula_numerics
6.742344271865187,1.3042462649776647,1.0,1.142036017373211,1.3042462649776647,7.470139074335728e-05,0.0011565640555562112,0.06761265431780597,0.06599323317478485,formula_numerics
6.807615598817,1.2793559723155612,1.0,1.13108619137339,1.2793559723155612,7.470139074335728e-05,0.001145474934921368,0.0663223314709465,0.06473381543172008,formula_numerics
6.873518804823078,1.254940687085291,1.0,1.1202413521582262,1.254940687085291,7.470139074335728e-05,0.0011344921366262717,0.06505663320162988,0.06349843247184808,formula_numerics
6.9400600069819705,1.2309913442242872,1.0,1.1095004931158376,1.2309913442242872,7.470139074335728e-05,0.0011236146412537567,0.06381508957334323,0.062286625614317095,formula_numerics
7.0072453816106695,1.207499051668031,1.0,1.0988626172857237,1.207499051668031,7.470139074335728e-05,0.001112841439160815,0.06259723961786255,0.06109794493176071,formula_numerics
7.075081164817888,1.1844550870485544,1.0,1.0883267372662286,1.1844550870485544,7.470139074335728e-05,0.0011021715303848828,0.06140263116410163,0.05993194908324613,formula_numerics
