series_id,y_m,y_mm,R0
FIG001A_R0,-0.0010890000000000001,-1.0890000000000002,4.682825296458957e-09
FIG001A_R0,-0.001088,-1.088,4.7519917659267845e-09
FIG001A_R0,-0.001087,-1.087,4.822198378087929e-09
FIG001A_R0,-0.0010860000000000002,-1.086,4.893450773536727e-09
FIG001A_R0,-0.001085,-1.085,4.965754275436196e-09
FIG001A_R0,-0.0010840000000000001,-1.084,5.0391138834514e-09
FIG001A_R0,-0.001083,-1.083,5.113534267784913e-09
FIG001A_R0,-0.001082,-1.082,5.189019763316852e-09
FIG001A_R0,-0.001081,-1.081,5.26557436385352e-09
FIG001A_R0,-0.00108,-1.08,5.34320171648731e-09
FIG001A_R0,-0.001079,-1.0790000000000002,5.421905116071529e-09
FIG001A_R0,-0.001078,-1.078,5.501687499812914e-09
FIG001A_R0,-0.001077,-1.077,5.582551441985189e-09
FIG001A_R0,-0.0010760000000000001,-1.076,5.664499148766796e-09
FIG001A_R0,-0.001075,-1.075,5.747532453205721e-09
FIG001A_R0,-0.001074,-1.074,5.831652810314388e-09
FIG001A_R0,-0.0010730000000000002,-1.0730000000000002,5.916861292297896e-09
FIG001A_R0,-0.001072,-1.072,6.003158583918174e-09
FIG001A_R0,-0.0010710000000000001,-1.0710000000000002,6.090544977997072e-09
FIG001A_R0,-0.00107,-1.07,6.179020371061407e-09
FIG001A_R0,-0.001069,-1.0690000000000002,6.268584259132405e-09
FIG001A_R0,-0.001068,-1.0679999999999998,6.359235733662609e-09
FIG001A_R0,-0.001067,-1.067,6.450973477622826e-09
FIG001A_R0,-0.001066,-1.066,6.5437957617416385e-09
FIG001A_R0,-0.001065,-1.065,6.637700440900359e-09
FIG001A_R0,-0.001064,-1.064,6.732684950685515e-09
FIG001A_R0,-0.0010630000000000001,-1.0630000000000002,6.828746304102049e-09
FIG001A_R0,-0.001062,-1.062,6.925881088448835e-09
FIG001A_R0,-0.001061,-1.0610000000000002,7.024085462359442e-09
FIG001A_R0,-0.0010600000000000002,-1.0600000000000003,7.12335515301044e-09
FIG001A_R0,-0.001059,-1.059,7.223685453499129e-09
FIG001A_R0,-0.0010580000000000001,-1.058,7.325071220393199e-09
FIG001A_R0,-0.001057,-1.057,7.4275068714544805e-09
FIG001A_R0,-0.001056,-1.056,7.530986383538489e-09
FIG001A_R0,-0.001055,-1.055,7.635503290672313e-09
FIG001A_R0,-0.001054,-1.054,7.741050682312103e-09
FIG001A_R0,-0.0010530000000000001,-1.0530000000000002,7.847621201782833e-09
FIG001A_R0,-0.001052,-1.052,7.955207044901268e-09
FIG001A_R0,-0.001051,-1.0510000000000002,8.063799958784536e-09
FIG001A_R0,-0.0010500000000000002,-1.05,8.173391240845795e-09
FIG001A_R0,-0.001049,-1.049,8.283971737978298e-09
FIG001A_R0,-0.001048,-1.048,8.395531845929674e-09
FIG001A_R0,-0.001047,-1.047,8.508061508867977e-09
FIG001A_R0,-0.001046,-1.046,8.621550219140251e-09
FIG001A_R0,-0.001045,-1.045,8.735987017225918e-09
FIG001A_R0,-0.001044,-1.044,8.851360491885013e-09
FIG001A_R0,-0.001043,-1.0430000000000001,8.967658780503578e-09
FIG001A_R0,-0.001042,-1.042,9.084869569636375e-09
FIG001A_R0,-0.001041,-1.0410000000000001,9.202980095748316e-09
FIG001A_R0,-0.0010400000000000001,-1.04,9.321977146155684e-09
FIG001A_R0,-0.001039,-1.039,9.441847060167578e-09
FIG001A_R0,-0.001038,-1.038,9.562575730428315e-09
FIG001A_R0,-0.0010370000000000002,-1.0370000000000001,9.68414860446228e-09
FIG001A_R0,-0.001036,-1.036,9.806550686420535e-09
FIG001A_R0,-0.0010350000000000001,-1.0350000000000001,9.929766539030678e-09
FIG001A_R0,-0.001034,-1.034,1.0053780285750113e-08
FIG001A_R0,-0.001033,-1.0330000000000001,1.0178575613122797e-08
FIG001A_R0,-0.001032,-1.032,1.0304135773340114e-08
FIG001A_R0,-0.001031,-1.031,1.0430443587005802e-08
FIG001A_R0,-0.00103,-1.03,1.055748144610511e-08
FIG001A_R0,-0.001029,-1.029,1.0685231317178264e-08
FIG001A_R0,-0.001028,-1.028,1.0813674744697832e-08
FIG001A_R0,-0.0010270000000000001,-1.0270000000000001,1.0942792854650418e-08
FIG001A_R0,-0.001026,-1.026,1.1072566358321894e-08
FIG001A_R0,-0.001025,-1.0250000000000001,1.12029755562859e-08
FIG001A_R0,-0.0010240000000000002,-1.0240000000000002,1.133400034259566e-08
FIG001A_R0,-0.001023,-1.0230000000000001,1.1465620209178012e-08
FIG001A_R0,-0.0010220000000000001,-1.022,1.1597814250429266e-08
FIG001A_R0,-0.001021,-1.021,1.1730561168012568e-08
FIG001A_R0,-0.00102,-1.02,1.1863839275855279e-08
FIG001A_R0,-0.001019,-1.019,1.1997626505346286e-08
FIG001A_R0,-0.001018,-1.018,1.2131900410731618e-08
FIG001A_R0,-0.0010170000000000001,-1.0170000000000001,1.2266638174708007e-08
FIG001A_R0,-0.001016,-1.016,1.2401816614212632e-08
FIG001A_R0,-0.001015,-1.0150000000000001,1.2537412186408178e-08
FIG001A_R0,-0.0010140000000000001,-1.0140000000000002,1.267340099486222e-08
FIG001A_R0,-0.001013,-1.013,1.2809758795918793e-08
FIG001A_R0,-0.001012,-1.012,1.2946461005261316e-08
FIG001A_R0,-0.0010110000000000002,-1.0110000000000001,1.3083482704665205e-08
FIG001A_R0,-0.00101,-1.01,1.3220798648938404e-08
FIG001A_R0,-0.001009,-1.009,1.3358383273048043e-08
FIG001A_R0,-0.0010080000000000002,-1.0080000000000002,1.3496210699431796e-08
FIG001A_R0,-0.001007,-1.0070000000000001,1.36342547454918e-08
FIG001A_R0,-0.001006,-1.006,1.3772488931268876e-08
FIG001A_R0,-0.001005,-1.0050000000000001,1.3910886487295634e-08
FIG001A_R0,-0.0010040000000000001,-1.0040000000000002,1.4049420362626002e-08
FIG001A_R0,-0.001003,-1.003,1.4188063233038652e-08
FIG001A_R0,-0.001002,-1.002,1.4326787509412637e-08
FIG001A_R0,-0.0010010000000000002,-1.0010000000000001,1.4465565346272388e-08
FIG001A_R0,-0.001,-1.0,1.4604368650499803e-08
FIG001A_R0,-0.000999,-0.9990000000000001,1.4743169090210752e-08
FIG001A_R0,-0.0009980000000000002,-0.9980000000000002,1.4881938103793686e-08
FIG001A_R0,-0.000997,-0.9970000000000001,1.5020646909107216e-08
FIG001A_R0,-0.000996,-0.9959999999999999,1.515926651283414e-08
FIG001A_R0,-0.000995,-0.995,1.5297767719988988e-08
FIG001A_R0,-0.000994,-0.9940000000000001,1.543612114357641e-08
FIG001A_R0,-0.000993,-0.993,1.55742972143968e-08
FIG001A_R0,-0.000992,-0.992,1.5712266190996656e-08
FIG001A_R0,-0.0009910000000000001,-0.9910000000000001,1.58499981697603e-08
FIG001A_R0,-0.00099,-0.99,1.598746309513966e-08
FIG001A_R0,-0.000989,-0.9890000000000001,1.6124630770018814e-08
FIG001A_R0,-0.0009880000000000002,-0.9880000000000002,1.626147086621019e-08
FIG001A_R0,-0.000987,-0.987,1.6397952935078638e-08
FIG001A_R0,-0.000986,-0.9859999999999999,1.653404641828993e-08
FIG001A_R0,-0.0009850000000000002,-0.9850000000000002,1.6669720658680295e-08
FIG001A_R0,-0.000984,-0.9840000000000001,1.680494491124344e-08
FIG001A_R0,-0.000983,-0.983,1.693968835423056e-08
FIG001A_R0,-0.000982,-0.982,1.7073920100360678e-08
FIG001A_R0,-0.000981,-0.9810000000000001,1.7207609208136882e-08
FIG001A_R0,-0.00098,-0.98,1.7340724693264337e-08
FIG001A_R0,-0.000979,-0.9790000000000001,1.747323554016652e-08
FIG001A_R0,-0.0009780000000000001,-0.9780000000000001,1.76051107135959e-08
FIG001A_R0,-0.000977,-0.977,1.7736319170334167e-08
FIG001A_R0,-0.0009760000000000001,-0.9760000000000001,1.7866829870978442e-08
FIG001A_R0,-0.0009750000000000001,-0.9750000000000001,1.7996611791809632e-08
FIG001A_R0,-0.000974,-0.9740000000000001,1.8125633936737467e-08
FIG001A_R0,-0.000973,-0.973,1.8253865349319748e-08
FIG001A_R0,-0.0009720000000000001,-0.9720000000000001,1.838127512484933e-08
FIG001A_R0,-0.0009710000000000001,-0.9710000000000001,1.8507832422506614e-08
FIG001A_R0,-0.00097,-0.9700000000000001,1.8633506477571355e-08
FIG001A_R0,-0.000969,-0.969,1.875826661369027e-08
FIG001A_R0,-0.000968,-0.968,1.8882082255195853e-08
FIG001A_R0,-0.0009670000000000001,-0.9670000000000001,1.9004922939471375e-08
FIG001A_R0,-0.0009660000000000001,-0.9660000000000001,1.912675832935795e-08
FIG001A_R0,-0.000965,-0.9650000000000001,1.9247558225598917e-08
FIG001A_R0,-0.000964,-0.964,1.9367292579316334e-08
FIG001A_R0,-0.0009630000000000001,-0.9630000000000001,1.9485931504515966e-08
FIG001A_R0,-0.0009620000000000001,-0.9620000000000001,1.960344529061486e-08
FIG001A_R0,-0.000961,-0.9610000000000001,1.9719804414987382e-08
FIG001A_R0,-0.00096,-0.9600000000000001,1.9834979555524873e-08
FIG001A_R0,-0.0009590000000000001,-0.9590000000000001,1.9948941603203796e-08
FIG001A_R0,-0.0009580000000000001,-0.9580000000000001,2.0061661674657917e-08
FIG001A_R0,-0.0009570000000000001,-0.9570000000000001,2.0173111124749084e-08
FIG001A_R0,-0.000956,-0.9560000000000001,2.028326155913224e-08
FIG001A_R0,-0.000955,-0.955,2.0392084846809627e-08
FIG001A_R0,-0.0009540000000000001,-0.9540000000000001,2.049955313266859e-08
FIG001A_R0,-0.0009530000000000001,-0.9530000000000001,2.060563884999922e-08
FIG001A_R0,-0.000952,-0.9520000000000001,2.071031473298569e-08
FIG001A_R0,-0.000951,-0.9510000000000001,2.0813553829166753e-08
FIG001A_R0,-0.0009500000000000001,-0.9500000000000001,2.0915329511860797e-08
FIG001A_R0,-0.0009490000000000001,-0.9490000000000001,2.1015615492549656e-08
FIG001A_R0,-0.0009480000000000001,-0.9480000000000001,2.1114385833216612e-08
FIG001A_R0,-0.000947,-0.9470000000000001,2.1211614958633698e-08
FIG001A_R0,-0.000946,-0.9460000000000001,2.130727766859269e-08
FIG001A_R0,-0.0009450000000000001,-0.9450000000000001,2.1401349150075593e-08
FIG001A_R0,-0.0009440000000000001,-0.9440000000000001,2.1493804989358587e-08
FIG001A_R0,-0.000943,-0.9430000000000001,2.1584621184045164e-08
FIG001A_R0,-0.000942,-0.9420000000000001,2.1673774155023428e-08
FIG001A_R0,-0.0009410000000000001,-0.9410000000000001,2.176124075834171e-08
FIG001A_R0,-0.0009400000000000001,-0.9400000000000001,2.184699829699848e-08
FIG001A_R0,-0.0009390000000000001,-0.9390000000000001,2.1931024532641264e-08
FIG001A_R0,-0.000938,-0.9380000000000001,2.2013297697168707e-08
FIG001A_R0,-0.000937,-0.937,2.2093796504232507e-08
FIG001A_R0,-0.0009360000000000001,-0.936,2.2172500160632402e-08
FIG001A_R0,-0.0009350000000000001,-0.935,2.2249388377600827e-08
FIG001A_R0,-0.000934,-0.934,2.2324441381971248e-08
FIG001A_R0,-0.000933,-0.933,2.2397639927225617e-08
FIG001A_R0,-0.0009320000000000001,-0.932,2.2468965304416514e-08
FIG001A_R0,-0.0009310000000000001,-0.931,2.2538399352958313e-08
FIG001A_R0,-0.00093,-0.93,2.260592447128306e-08
FIG001A_R0,-0.000929,-0.929,2.267152362735651e-08
FIG001A_R0,-0.000928,-0.928,2.273518036904855e-08
FIG001A_R0,-0.0009270000000000001,-0.927,2.279687883435475e-08
FIG001A_R0,-0.0009260000000000001,-0.926,2.2856603761462903e-08
FIG001A_R0,-0.000925,-0.925,2.2914340498660887e-08
FIG001A_R0,-0.000924,-0.924,2.2970075014080987e-08
FIG001A_R0,-0.0009230000000000001,-0.9230000000000002,2.302379390527571e-08
FIG001A_R0,-0.0009220000000000001,-0.922,2.3075484408621193e-08
FIG001A_R0,-0.000921,-0.921,2.312513440854336e-08
FIG001A_R0,-0.00092,-0.92,2.3172732446562234e-08
FIG001A_R0,-0.000919,-0.919,2.3218267730150797e-08
FIG001A_R0,-0.0009180000000000001,-0.918,2.3261730141402688e-08
FIG001A_R0,-0.0009170000000000001,-0.917,2.3303110245506133e-08
FIG001A_R0,-0.000916,-0.916,2.3342399299018717e-08
FIG001A_R0,-0.000915,-0.915,2.3379589257938857e-08
FIG001A_R0,-0.0009140000000000001,-0.9140000000000001,2.3414672785570886e-08
FIG001A_R0,-0.0009130000000000001,-0.913,2.3447643260178324e-08
FIG001A_R0,-0.000912,-0.912,2.347849478242242e-08
FIG001A_R0,-0.000911,-0.911,2.350722218258177e-08
FIG001A_R0,-0.0009100000000000001,-0.9100000000000001,2.353382102754856e-08
FIG001A_R0,-0.0009090000000000001,-0.909,2.3558287627598842e-08
FIG001A_R0,-0.0009080000000000001,-0.908,2.3580619042931937e-08
FIG001A_R0,-0.000907,-0.907,2.3600813089975933e-08
FIG001A_R0,-0.000906,-0.906,2.3618868347455908e-08
FIG001A_R0,-0.0009050000000000001,-0.9050000000000001,2.3634784162220753e-08
FIG001A_R0,-0.0009040000000000001,-0.904,2.36485606548257e-08
FIG001A_R0,-0.000903,-0.903,2.366019872486708e-08
FIG001A_R0,-0.000902,-0.902,2.366970005606583e-08
FIG001A_R0,-0.0009010000000000001,-0.9010000000000001,2.3677067121097183e-08
FIG001A_R0,-0.0009000000000000001,-0.9000000000000001,2.3682303186162407e-08
FIG001A_R0,-0.0008990000000000001,-0.899,2.3685412315300807e-08
FIG001A_R0,-0.000898,-0.898,2.3686399374438233e-08
FIG001A_R0,-0.000897,-0.897,2.3685270035169344e-08
FIG001A_R0,-0.0008960000000000001,-0.8960000000000001,2.3682030778271368e-08
FIG001A_R0,-0.0008950000000000001,-0.895,2.3676688896946164e-08
FIG001A_R0,-0.000894,-0.894,2.366925249978811e-08
FIG001A_R0,-0.000893,-0.893,2.3659730513475924e-08
FIG001A_R0,-0.0008920000000000001,-0.8920000000000001,2.3648132685185025e-08
FIG001A_R0,-0.0008910000000000001,-0.8910000000000001,2.363446958471907e-08
FIG001A_R0,-0.0008900000000000001,-0.89,2.3618752606358112e-08
FIG001A_R0,-0.000889,-0.889,2.3600993970421003e-08
FIG001A_R0,-0.000888,-0.888,2.358120672454073e-08
FIG001A_R0,-0.0008870000000000001,-0.8870000000000001,2.355940474465011e-08
FIG001A_R0,-0.0008860000000000001,-0.8860000000000001,2.3535602735676585e-08
FIG001A_R0,-0.000885,-0.885,2.3509816231944042e-08
FIG001A_R0,-0.000884,-0.884,2.3482061597280238e-08
FIG001A_R0,-0.0008830000000000001,-0.8830000000000001,2.3452356024828526e-08
FIG001A_R0,-0.0008820000000000001,-0.8820000000000001,2.342071753656212e-08
FIG001A_R0,-0.0008810000000000001,-0.881,2.338716498249992e-08
FIG001A_R0,-0.00088,-0.88,2.3351718039622688e-08
FIG001A_R0,-0.000879,-0.879,2.3314397210488548e-08
FIG001A_R0,-0.0008780000000000001,-0.8780000000000001,2.327522382154658e-08
FIG001A_R0,-0.0008770000000000001,-0.8770000000000001,2.32342200211481e-08
FIG001A_R0,-0.000876,-0.876,2.3191408777254724e-08
FIG001A_R0,-0.000875,-0.875,2.3146813874842364e-08
FIG001A_R0,-0.0008740000000000001,-0.8740000000000001,2.3100459913001103e-08
FIG001A_R0,-0.0008730000000000001,-0.8730000000000001,2.305237230173012e-08
FIG001A_R0,-0.000872,-0.8720000000000001,2.3002577258427746e-08
FIG001A_R0,-0.000871,-0.871,2.2951101804076224e-08
FIG001A_R0,-0.0008700000000000001,-0.8700000000000001,2.2897973759121183e-08
FIG001A_R0,-0.0008690000000000001,-0.8690000000000001,2.2843221739046056e-08
FIG001A_R0,-0.0008680000000000001,-0.8680000000000001,2.2786875149641265e-08
FIG001A_R0,-0.000867,-0.867,2.2728964181968965e-08
FIG001A_R0,-0.000866,-0.866,2.266951980702316e-08
FIG001A_R0,-0.0008650000000000001,-0.8650000000000001,2.26085737700862e-08
FIG001A_R0,-0.0008640000000000001,-0.8640000000000001,2.2546158584782027e-08
FIG001A_R0,-0.000863,-0.8630000000000001,2.248230752682706e-08
FIG001A_R0,-0.000862,-0.862,2.2417054627479415e-08
FIG001A_R0,-0.0008610000000000001,-0.8610000000000001,2.2350434666687587e-08
FIG001A_R0,-0.0008600000000000001,-0.8600000000000001,2.228248316593969e-08
FIG001A_R0,-0.0008590000000000001,-0.8590000000000001,2.2213236380814417e-08
FIG001A_R0,-0.000858,-0.858,2.2142731293234963e-08
FIG001A_R0,-0.000857,-0.857,2.207100560342751e-08
FIG001A_R0,-0.0008560000000000001,-0.8560000000000001,2.1998097721585767e-08
FIG001A_R0,-0.0008550000000000001,-0.8550000000000001,2.192404675924323e-08
FIG001A_R0,-0.000854,-0.8540000000000001,2.184889252035494e-08
FIG001A_R0,-0.000853,-0.853,2.1772675492090618e-08
FIG001A_R0,-0.0008520000000000001,-0.8520000000000001,2.1695436835341378e-08
FIG001A_R0,-0.0008510000000000001,-0.8510000000000001,2.1617218374941756e-08
FIG001A_R0,-0.0008500000000000001,-0.8500000000000001,2.1538062589609878e-08
FIG001A_R0,-0.000849,-0.8490000000000001,2.145801260160734e-08
FIG001A_R0,-0.000848,-0.848,2.137711216612228e-08
FIG001A_R0,-0.0008470000000000001,-0.8470000000000001,2.1295405660377154e-08
FIG001A_R0,-0.0008460000000000001,-0.8460000000000001,2.1212938072464674e-08
FIG001A_R0,-0.000845,-0.8450000000000001,2.112975498991446e-08
FIG001A_R0,-0.000844,-0.844,2.1045902587993302e-08
FIG001A_R0,-0.0008430000000000001,-0.8430000000000001,2.096142761774196e-08
FIG001A_R0,-0.0008420000000000001,-0.8420000000000001,2.0876377393751854e-08
FIG001A_R0,-0.0008410000000000001,-0.8410000000000001,2.0790799781684742e-08
FIG001A_R0,-0.00084,-0.8400000000000001,2.0704743185538865e-08
FIG001A_R0,-0.000839,-0.839,2.061825653466462e-08
FIG001A_R0,-0.0008380000000000001,-0.8380000000000001,2.0531389270533994e-08
FIG001A_R0,-0.0008370000000000001,-0.8370000000000001,2.0444191333266806e-08
FIG001A_R0,-0.000836,-0.8360000000000001,2.0356713147917684e-08
FIG001A_R0,-0.000835,-0.8350000000000001,2.026900561052793e-08
FIG001A_R0,-0.0008340000000000001,-0.8340000000000001,2.0181120073945903e-08
FIG001A_R0,-0.0008330000000000001,-0.8330000000000001,2.009310833342007e-08
FIG001A_R0,-0.0008320000000000001,-0.8320000000000001,2.000502261196907e-08
FIG001A_R0,-0.000831,-0.8310000000000001,1.9916915545532657e-08
FIG001A_R0,-0.00083,-0.83,1.9828840167908493e-08
FIG001A_R0,-0.0008290000000000001,-0.8290000000000001,1.974084989547853e-08
FIG001A_R0,-0.0008280000000000001,-0.8280000000000001,1.9652998511730055e-08
FIG001A_R0,-0.000827,-0.8270000000000001,1.9565340151576003e-08
FIG001A_R0,-0.000826,-0.8260000000000001,1.94779292854788e-08
FIG001A_R0,-0.0008250000000000001,-0.8250000000000001,1.939082070338323e-08
FIG001A_R0,-0.0008240000000000001,-0.8240000000000001,1.9304069498462555e-08
FIG001A_R0,-0.0008230000000000001,-0.8230000000000001,1.921773105068352e-08
FIG001A_R0,-0.000822,-0.8220000000000001,1.9131861010194823e-08
FIG001A_R0,-0.0008210000000000001,-0.8210000000000001,1.9046515280544498e-08
FIG001A_R0,-0.0008200000000000001,-0.8200000000000001,1.8961750001731115e-08
FIG001A_R0,-0.0008190000000000001,-0.8190000000000001,1.887762153309489e-08
FIG001A_R0,-0.000818,-0.8180000000000001,1.8794186436052766e-08
FIG001A_R0,-0.000817,-0.8170000000000001,1.8711501456684552e-08
FIG001A_R0,-0.0008160000000000001,-0.8160000000000001,1.862962350817425e-08
FIG001A_R0,-0.0008150000000000001,-0.8150000000000001,1.8548609653113043e-08
FIG001A_R0,-0.000814,-0.8140000000000001,1.846851708566952e-08
FIG001A_R0,-0.000813,-0.8130000000000001,1.8389403113632212e-08
FIG001A_R0,-0.0008120000000000001,-0.8120000000000002,1.8311325140331613e-08
FIG001A_R0,-0.0008110000000000001,-0.811,1.823434064644589e-08
FIG001A_R0,-0.0008100000000000001,-0.81,1.8158507171697842e-08
FIG001A_R0,-0.000809,-0.809,1.8083882296447946e-08
FIG001A_R0,-0.000808,-0.808,1.8010523623190202e-08
FIG001A_R0,-0.0008070000000000001,-0.807,1.793848875795657e-08
FIG001A_R0,-0.0008060000000000001,-0.806,1.786783529163642e-08
FIG001A_R0,-0.000805,-0.805,1.7798620781217042e-08
FIG001A_R0,-0.000804,-0.804,1.77309027309517e-08
FIG001A_R0,-0.0008030000000000001,-0.8030000000000002,1.766473857346118e-08
FIG001A_R0,-0.0008020000000000001,-0.802,1.7600185650775848e-08
FIG001A_R0,-0.0008010000000000001,-0.801,1.7537301195323872e-08
FIG001A_R0,-0.0008,-0.8,1.7476142310872688e-08
FIG001A_R0,-0.000799,-0.799,1.7416765953429938e-08
FIG001A_R0,-0.0007980000000000001,-0.798,1.735922891211034e-08
FIG001A_R0,-0.0007970000000000001,-0.797,1.7303587789975334e-08
FIG001A_R0,-0.000796,-0.796,1.7249898984851855e-08
FIG001A_R0,-0.000795,-0.795,1.71982186701369e-08
FIG001A_R0,-0.0007940000000000001,-0.7940000000000002,1.714860277559474e-08
FIG001A_R0,-0.0007930000000000001,-0.793,1.7101106968153255e-08
FIG001A_R0,-0.0007920000000000001,-0.792,1.7055786632706135e-08
FIG001A_R0,-0.000791,-0.791,1.701269685292773e-08
FIG001A_R0,-0.00079,-0.79,1.6971892392107317e-08
FIG001A_R0,-0.0007890000000000001,-0.7890000000000001,1.6933427674009432e-08
FIG001A_R0,-0.0007880000000000001,-0.788,1.6897356763767144e-08
FIG001A_R0,-0.000787,-0.787,1.6863733348814893e-08
FIG001A_R0,-0.000786,-0.786,1.6832610719868123e-08
FIG001A_R0,-0.0007850000000000001,-0.7850000000000001,1.6804041751955652e-08
FIG001A_R0,-0.0007840000000000001,-0.784,1.6778078885512656e-08
FIG001A_R0,-0.0007830000000000001,-0.783,1.675477410754015e-08
FIG001A_R0,-0.000782,-0.782,1.673417893283824e-08
FIG001A_R0,-0.000781,-0.781,1.6716344385319837e-08
FIG001A_R0,-0.0007800000000000001,-0.7800000000000001,1.6701320979411565e-08
FIG001A_R0,-0.0007790000000000001,-0.779,1.668915870154869e-08
FIG001A_R0,-0.000778,-0.778,1.6679906991770854e-08
FIG001A_R0,-0.000777,-0.777,1.6673614725425182e-08
FIG001A_R0,-0.0007760000000000001,-0.7760000000000001,1.667033019498374e-08
FIG001A_R0,-0.0007750000000000001,-0.7750000000000001,1.667010109198198e-08
FIG001A_R0,-0.0007740000000000001,-0.774,1.6672974489084624e-08
FIG001A_R0,-0.000773,-0.773,1.6678996822286084e-08
FIG001A_R0,-0.0007720000000000001,-0.7720000000000001,1.6688213873251564e-08
FIG001A_R0,-0.0007710000000000001,-0.7710000000000001,1.6700670751805873e-08
FIG001A_R0,-0.0007700000000000001,-0.77,1.6716411878576296e-08
FIG001A_R0,-0.000769,-0.769,1.6735480967795955e-08
FIG001A_R0,-0.000768,-0.768,1.6757921010274534e-08
FIG001A_R0,-0.0007670000000000001,-0.7670000000000001,1.678377425654234e-08
FIG001A_R0,-0.0007660000000000001,-0.7660000000000001,1.6813082200174588e-08
FIG001A_R0,-0.0007650000000000001,-0.765,1.684588556130196e-08
FIG001A_R0,-0.000764,-0.764,1.688222427031374e-08
FIG001A_R0,-0.0007630000000000001,-0.7630000000000001,1.6922137451760134e-08
FIG001A_R0,-0.0007620000000000001,-0.7620000000000001,1.696566340845965e-08
FIG001A_R0,-0.0007610000000000001,-0.7610000000000001,1.701283960581776e-08
FIG001A_R0,-0.00076,-0.76,1.706370265636317e-08
FIG001A_R0,-0.000759,-0.759,1.7118288304507465e-08
FIG001A_R0,-0.0007580000000000001,-0.7580000000000001,1.7176631411534326e-08
FIG001A_R0,-0.0007570000000000001,-0.7570000000000001,1.7238765940824063e-08
FIG001A_R0,-0.000756,-0.756,1.730472494331944e-08
FIG001A_R0,-0.000755,-0.755,1.737454054323866e-08
FIG001A_R0,-0.0007540000000000001,-0.7540000000000001,1.7448243924040885e-08
FIG001A_R0,-0.0007530000000000001,-0.7530000000000001,1.752586531465032e-08
FIG001A_R0,-0.0007520000000000001,-0.7520000000000001,1.7607433975944227e-08
FIG001A_R0,-0.000751,-0.751,1.7692978187510295e-08
FIG001A_R0,-0.00075,-0.75,1.7782525234678967e-08
FIG001A_R0,-0.0007490000000000001,-0.7490000000000001,1.7876101395835784e-08
FIG001A_R0,-0.0007480000000000001,-0.7480000000000001,1.7973731930019478e-08
FIG001A_R0,-0.000747,-0.747,1.8075441064810094e-08
FIG001A_R0,-0.000746,-0.746,1.8181251984513095e-08
FIG001A_R0,-0.0007450000000000001,-0.7450000000000001,1.829118681864406e-08
FIG001A_R0,-0.0007440000000000001,-0.7440000000000001,1.8405266630718636e-08
FIG001A_R0,-0.0007430000000000001,-0.7430000000000001,1.8523511407352816e-08
FIG001A_R0,-0.000742,-0.742,1.864594004767824e-08
FIG001A_R0,-0.000741,-0.741,1.877257035307683e-08
FIG001A_R0,-0.0007400000000000001,-0.7400000000000001,1.890341901723947e-08
