y_m,y_mm,gt,gf,gt_finite_difference,gf_finite_difference
0.000374,0.374,-2.9229332425603285e-08,6.070739222371662e-10,-2.9229332429399293e-08,6.070739197496407e-10
0.0003749999999999999,0.3749999999999999,-2.9428645345608806e-08,2.5423383660875776e-10,-2.9428645343467758e-08,2.5423384215416485e-10
0.0003759999999999998,0.37599999999999983,-2.9617733148970333e-08,-1.0476148103789125e-10,-2.961773314380349e-08,-1.0476148821138754e-10
0.00037699999999999995,0.37699999999999995,-2.9796619506913716e-08,-4.697791364042093e-10,-2.9796619507624337e-08,-4.697791334964119e-10
0.00037799999999999986,0.3779999999999999,-2.9965331870971415e-08,-8.406850684537089e-10,-2.9965331864239416e-08,-8.406850639718949e-10
0.0003789999999999998,0.3789999999999998,-3.012390145056103e-08,-1.2173440869354363e-09,-3.0123901447988656e-08,-1.2173440819297985e-09
0.0003799999999999999,0.3799999999999999,-3.0272363189193016e-08,-1.5996199101142602e-09,-3.027236318574624e-08,-1.5996199143272884e-09
0.00038099999999999983,0.38099999999999984,-3.041075573931908e-08,-1.9873752026972585e-09,-3.0410755739934e-08,-1.987375199551844e-09
0.00038199999999999996,0.38199999999999995,-3.0539121435832606e-08,-2.380471613947028e-09,-3.053912143903824e-08,-2.3804716131527113e-09
0.0003829999999999999,0.3829999999999999,-3.0657506268232336e-08,-2.778769815968451e-09,-3.065750626768358e-08,-2.77876982151879e-09
0.0003839999999999998,0.3839999999999998,-3.0765959851462264e-08,-3.1821295421609635e-09,-3.0765959846780593e-08,-3.1821295414356357e-09
0.0003849999999999999,0.3849999999999999,-3.08645353954401e-08,-3.590409625823017e-09,-3.086453539382118e-08,-3.5904096228035225e-09
0.00038599999999999984,0.38599999999999984,-3.0953289673287434e-08,-4.0034680388990424e-09,-3.095328967655641e-08,-4.003468038711275e-09
0.000387,0.38699999999999996,-3.10322829882759e-08,-4.4211619308585566e-09,-3.1032282993144225e-08,-4.42116192844966e-09
0.0003879999999999999,0.3879999999999999,-3.1101579139502704e-08,-4.843347667694505e-09,-3.1101579132444736e-08,-4.843347670303282e-09
0.0003889999999999998,0.3889999999999998,-3.1161245386311033e-08,-5.269880871032676e-09,-3.1161245383946415e-08,-5.2698808749331356e-09
0.00038999999999999994,0.38999999999999996,-3.1211352411469555e-08,-5.700616457338559e-09,-3.1211352418652076e-08,-5.700616461477224e-09
0.00039099999999999985,0.39099999999999985,-3.125197428312719e-08,-6.1354086772121895e-09,-3.125197428246143e-08,-6.1354086840203376e-09
0.000392,0.392,-3.128318841555893e-08,-6.5741111547605375e-09,-3.1283188419332154e-08,-6.574111154755112e-09
0.0003929999999999999,0.3929999999999999,-3.1305075528719086e-08,-7.016576927034451e-09,-3.1305075535622246e-08,-7.016576923391366e-09
0.0003939999999999998,0.3939999999999998,-3.131771960661868e-08,-7.462658483521787e-09,-3.131771960339877e-08,-7.462658493699713e-09
0.00039499999999999995,0.39499999999999996,-3.132120785454457e-08,-7.912207805683604e-09,-3.132120785712913e-08,-7.91220780365923e-09
0.00039599999999999987,0.39599999999999985,-3.1315630655137754e-08,-8.365076406523554e-09,-3.1315630661332165e-08,-8.365076414054633e-09
0.0003969999999999998,0.3969999999999998,-3.1301081523348895e-08,-8.821115370180199e-09,-3.1301081523813036e-08,-8.82111537612738e-09
0.0003979999999999999,0.3979999999999999,-3.127765706028976e-08,-9.280175391529663e-09,-3.1277657065884734e-08,-9.28017539039435e-09
0.00039899999999999983,0.39899999999999985,-3.124545690599941e-08,-9.74210681578897e-09,-3.1245456909871515e-08,-9.742106823191454e-09
0.00039999999999999996,0.39999999999999997,-3.1204583691144014e-08,-1.0206759678109737e-08,-3.1204583692343783e-08,-1.0206759673586414e-08
0.0004009999999999999,0.40099999999999986,-3.1155142987670846e-08,-1.067398374314938e-08,-3.1155142994634926e-08,-1.0673983735506155e-08
0.0004019999999999998,0.4019999999999998,-3.10972432584352e-08,-1.1143628544611599e-08,-3.109724326343197e-08,-1.1143628541488533e-08
0.00040299999999999993,0.4029999999999999,-3.103099580582185e-08,-1.1615543424743462e-08,-3.1030995807466864e-08,-1.161554341893061e-08
0.00040399999999999985,0.40399999999999986,-3.095651471938103e-08,-1.2089577573778638e-08,-3.0956514718107135e-08,-1.2089577582732885e-08
0.000405,0.40499999999999997,-3.0873916822500195e-08,-1.256558006931804e-08,-3.087391681972506e-08,-1.2565580075742288e-08
0.0004059999999999999,0.4059999999999999,-3.078332161813323e-08,-1.3043399915633872e-08,-3.0783321616758085e-08,-1.3043399914335973e-08
0.0004069999999999998,0.4069999999999998,-3.0684851233608314e-08,-1.3522886082889896e-08,-3.068485122753441e-08,-1.3522886088421311e-08
0.00040799999999999994,0.4079999999999999,-3.057863036453714e-08,-1.400388754626524e-08,-3.0578630367729355e-08,-1.4003887551509728e-08
0.00040899999999999986,0.40899999999999986,-3.046478621784753e-08,-1.4486253324971351e-08,-3.0464786218016453e-08,-1.448625332659582e-08
0.0004099999999999998,0.40999999999999975,-3.0343448453962053e-08,-1.4969832521153638e-08,-3.0343448450537254e-08,-1.496983252600969e-08
0.0004109999999999999,0.4109999999999999,-3.0214749128146025e-08,-1.5454474358664696e-08,-3.021474913294836e-08,-1.545447436465184e-08
0.0004119999999999998,0.4119999999999998,-3.007882263104779e-08,-1.594002822170053e-08,-3.0078822642394635e-08,-1.5940028219550164e-08
0.00041299999999999996,0.413,-2.993580562845477e-08,-1.6426343693289573e-08,-2.9935805635730723e-08,-1.6426343699343136e-08
0.00041399999999999987,0.41399999999999987,-2.9785837000289788e-08,-1.691327059362298e-08,-2.978583700981636e-08,-1.6913270591340237e-08
0.0004149999999999998,0.4149999999999998,-2.9629057778870858e-08,-1.7400659018218092e-08,-2.9629057769167487e-08,-1.7400659013723196e-08
0.0004159999999999999,0.4159999999999999,-2.9465611086459233e-08,-1.7888359375902965e-08,-2.9465611092130687e-08,-1.788835937915004e-08
0.00041699999999999984,0.4169999999999998,-2.9295642072120658e-08,-1.8376222426613017e-08,-2.929564207280285e-08,-1.837622243776848e-08
0.00041799999999999997,0.418,-2.9119297847923533e-08,-1.8864099318990938e-08,-2.9119297856688782e-08,-1.8864099323538043e-08
0.0004189999999999999,0.4189999999999999,-2.8936727424500357e-08,-1.9351841627777035e-08,-2.893672742894297e-08,-1.9351841630330664e-08
0.0004199999999999998,0.4199999999999998,-2.8748081645996622e-08,-1.9839301390984327e-08,-2.8748081634221918e-08,-1.9839301395387095e-08
0.00042099999999999993,0.42099999999999993,-2.855351312443315e-08,-2.0326331146845026e-08,-2.8553513117127146e-08,-2.0326331142330284e-08
0.00042199999999999985,0.4219999999999999,-2.835317617350768e-08,-2.0812783970520775e-08,-2.8353176186547564e-08,-2.081278397711833e-08
0.000423,0.423,-2.8147226741860486e-08,-2.1298513510567666e-08,-2.814722674286758e-08,-2.1298513515252595e-08
0.0004239999999999999,0.4239999999999999,-2.793582234583191e-08,-2.178337402514465e-08,-2.7935822340832832e-08,-2.1783374024052755e-08
0.0004249999999999998,0.4249999999999998,-2.7719122001735578e-08,-2.2267220417958287e-08,-2.7719122004261718e-08,-2.226722041603937e-08
0.00042599999999999995,0.42599999999999993,-2.7497286157675838e-08,-2.2749908273932846e-08,-2.7497286153253515e-08,-2.2749908275403656e-08
0.00042699999999999986,0.4269999999999999,-2.7270476624934666e-08,-2.3231293894597747e-08,-2.7270476630658154e-08,-2.3231293897712155e-08
0.0004279999999999998,0.42799999999999977,-2.7038856508954505e-08,-2.371123433318335e-08,-2.703885650355287e-08,-2.3711234332920127e-08
0.0004289999999999999,0.42899999999999994,-2.6802590139944653e-08,-2.4189587429415592e-08,-2.6802590145960268e-08,-2.4189587425076223e-08
0.0004299999999999998,0.4299999999999998,-2.6561843003137353e-08,-2.4666211844000644e-08,-2.6561843000620302e-08,-2.466621184210098e-08
0.00043099999999999996,0.43099999999999994,-2.6316781668720332e-08,-2.514096709279261e-08,-2.6316781665017064e-08,-2.514096708902172e-08
0.0004319999999999999,0.4319999999999999,-2.6067573721473794e-08,-2.5613713580632762e-08,-2.606757372925138e-08,-2.5613713580764433e-08
0.0004329999999999998,0.4329999999999998,-2.581438769013793e-08,-2.6084312634855327e-08,-2.5814387690014026e-08,-2.608431263222762e-08
0.0004339999999999999,0.43399999999999994,-2.555739297653837e-08,-2.6552626538448246e-08,-2.555739297705551e-08,-2.6552626537691624e-08
0.00043499999999999984,0.43499999999999983,-2.5296759784497816e-08,-2.70185185628628e-08,-2.5296759781132504e-08,-2.7018518554275025e-08
0.00043599999999999997,0.436,-2.5032659048559198e-08,-2.7481853000463966e-08,-2.50326590473904e-08,-2.7481853011122473e-08
0.0004369999999999999,0.4369999999999999,-2.4765262362549985e-08,-2.7942495196611788e-08,-2.476526234963185e-08,-2.7942495193599407e-08
0.0004379999999999998,0.4379999999999998,-2.4494741908012985e-08,-2.8400311581368636e-08,-2.449474190686039e-08,-2.8400311588137518e-08
0.00043899999999999994,0.43899999999999995,-2.4221270382532145e-08,-2.885516970082189e-08,-2.4221270388065805e-08,-2.885516970025501e-08
0.00043999999999999985,0.43999999999999984,-2.394502092798125e-08,-2.930693824801608e-08,-2.3945020925459026e-08,-2.93069382464625e-08
0.000441,0.441,-2.3666167058720773e-08,-2.9755487093487735e-08,-2.36661670516064e-08,-2.9755487088088578e-08
0.0004419999999999999,0.4419999999999999,-2.3384882589773294e-08,-3.0200687315392675e-08,-2.3384882596859294e-08,-3.0200687317306585e-08
0.0004429999999999998,0.44299999999999984,-2.3101341565001994e-08,-3.064241122922269e-08,-2.310134157685753e-08,-3.064241123066483e-08
0.00044399999999999995,0.44399999999999995,-2.281571818532132e-08,-3.1080532417100386e-08,-2.281571818922067e-08,-3.108053242503955e-08
0.00044499999999999987,0.44499999999999984,-2.2528186736967204e-08,-3.1514925756648484e-08,-2.2528186734138664e-08,-3.151492574800407e-08
0.0004459999999999998,0.4459999999999998,-2.2238921519852316e-08,-3.194546744942543e-08,-2.2238921515110192e-08,-3.194546745003002e-08
0.0004469999999999999,0.4469999999999999,-2.194809677603596e-08,-3.237203504892047e-08,-2.1948096772768205e-08,-3.23720350422123e-08
0.00044799999999999983,0.44799999999999984,-2.1655886618333852e-08,-3.2794507488102136e-08,-2.16558866220142e-08,-3.2794507491483676e-08
0.00044899999999999996,0.44899999999999995,-2.1362464959095567e-08,-3.321276510651446e-08,-2.1362464959373993e-08,-3.3212765104809517e-08
0.0004499999999999999,0.4499999999999999,-2.1068005439176944e-08,-3.3626689676912836e-08,-2.1068005443145382e-08,-3.362668967477156e-08
0.0004509999999999998,0.4509999999999998,-2.077268135713334e-08,-3.40361644314358e-08,-2.0772681364357976e-08,-3.40361644299371e-08
0.00045199999999999993,0.4519999999999999,-2.047666559866126e-08,-3.4441074087305024e-08,-2.047666559383363e-08,-3.444107408118108e-08
0.00045299999999999984,0.45299999999999985,-2.018013056631523e-08,-3.4841304872048396e-08,-2.0180130568951562e-08,-3.484130487462566e-08
0.000454,0.45399999999999996,-1.9883248109524784e-08,-3.523674454824128e-08,-1.9883248108359886e-08,-3.5236744548626824e-08
0.0004549999999999997,0.4549999999999997,-1.9586189454940488e-08,-3.5627282437758885e-08,-1.9586189458297736e-08,-3.562728244627095e-08
0.0004559999999999998,0.4559999999999998,-1.9289125137131933e-08,-3.601280944553687e-08,-1.9289125137085306e-08,-3.601280944258291e-08
0.00045699999999999994,0.45699999999999996,-1.899222492966764e-08,-3.639321808283152e-08,-1.8992224925197684e-08,-3.639321809010985e-08
0.0004580000000000001,0.4580000000000001,-1.8695657776598952e-08,-3.6768402489978654e-08,-1.86956577693119e-08,-3.676840248326359e-08
0.00045899999999999977,0.4589999999999998,-1.839959172437597e-08,-3.7138258458643004e-08,-1.839959172936737e-08,-3.713825845353522e-08
0.0004599999999999999,0.4599999999999999,-1.810419385422002e-08,-3.7502683453556e-08,-1.8104193852834435e-08,-3.750268345699858e-08
0.00046100000000000004,0.461,-1.7809630214979007e-08,-3.786157663373452e-08,-1.780963021772776e-08,-3.786157662724976e-08
0.00046199999999999974,0.46199999999999974,-1.7516065756489033e-08,-3.8214838873179256e-08,-1.7516065744009157e-08,-3.821483888128627e-08
0.00046299999999999987,0.46299999999999986,-1.7223664263468392e-08,-3.856237278104767e-08,-1.722366426968819e-08,-3.856237278715812e-08
0.000464,0.464,-1.6932588289968903e-08,-3.890408272129497e-08,-1.6932588292741837e-08,-3.89040827227865e-08
0.0004649999999999997,0.4649999999999997,-1.66429990944077e-08,-3.9239874831783316e-08,-1.6642999100154653e-08,-3.923987483295038e-08
0.00046599999999999983,0.46599999999999986,-1.635505657520395e-08,-3.956965704285309e-08,-1.6355056569395434e-08,-3.9569657039212705e-08
0.00046699999999999997,0.46699999999999997,-1.6068919207046342e-08,-3.989333909535225e-08,-1.60689192114306e-08,-3.9893339092859915e-08
0.00046799999999999967,0.46799999999999964,-1.578474397781178e-08,-4.021083255812221e-08,-1.5784743985435748e-08,-4.0210832561667085e-08
0.0004689999999999998,0.4689999999999998,-1.550268632616075e-08,-4.052205084493635e-08,-1.550268633850031e-08,-4.052205084975025e-08
0.00046999999999999993,0.4699999999999999,-1.522290007983296e-08,-4.082690923088672e-08,-1.522290007658738e-08,-4.08269092273449e-08
0.00047100000000000006,0.4710000000000001,-1.494553739466372e-08,-4.1125324868218244e-08,-1.494553739431223e-08,-4.112532487381939e-08
0.00047199999999999976,0.47199999999999975,-1.4670748694345892e-08,-4.141721680160627e-08,-1.4670748699579995e-08,-4.1417216811500467e-08
0.0004729999999999999,0.4729999999999999,-1.4398682610958098e-08,-4.170250598287591e-08,-1.439868260365953e-08,-4.170250598508263e-08
0.00047400000000000003,0.47400000000000003,-1.4129485926282355e-08,-4.198111528515899e-08,-1.4129485921183395e-08,-4.198111529140663e-08
0.00047499999999999973,0.47499999999999976,-1.3863303513931603e-08,-4.22529695164887e-08,-1.3863303514637906e-08,-4.2252969516593716e-08
0.00047599999999999986,0.47599999999999987,-1.3600278282308323e-08,-4.2517995432829084e-08,-1.3600278284436964e-08,-4.251799542538118e-08
0.000477,0.477,-1.3340551118416848e-08,-4.277612175053569e-08,-1.3340551125908668e-08,-4.277612174788745e-08
0.0004779999999999997,0.4779999999999997,-1.3084260832547882e-08,-4.302727915824885e-08,-1.308426083665108e-08,-4.302727916968591e-08
0.0004789999999999998,0.4789999999999998,-1.2831544103855779e-08,-4.3271400328215836e-08,-1.2831544109914786e-08,-4.32714003284962e-08
0.00047999999999999996,0.48,-1.2582535426850466e-08,-4.350841992704056e-08,-1.2582535445267388e-08,-4.350841992668076e-08
0.0004810000000000001,0.4810000000000001,-1.2337367058820642e-08,-4.3738274625860944e-08,-1.2337367069184163e-08,-4.373827461874828e-08
0.0004819999999999998,0.48199999999999976,-1.2096168968209329e-08,-4.396090310995165e-08,-1.2096168974752736e-08,-4.396090311061538e-08
0.0004829999999999999,0.48299999999999993,-1.185906878395933e-08,-4.4176246087752227e-08,-1.1859068786015456e-08,-4.4176246083505964e-08
0.00048400000000000006,0.48400000000000004,-1.1626191745848596e-08,-4.438424629931874e-08,-1.1626191754660675e-08,-4.438424630313909e-08
0.00048499999999999975,0.48499999999999976,-1.1397660655831326e-08,-4.4584848524199796e-08,-1.1397660647526186e-08,-4.458484851715856e-08
0.0004859999999999999,0.4859999999999999,-1.1173595830403619e-08,-4.4777999588735936e-08,-1.117359582269984e-08,-4.4777999577555664e-08
0.000487,0.48700000000000004,-1.0954115054011304e-08,-4.496364837278145e-08,-1.0954115064083416e-08,-4.496364837118598e-08
0.0004879999999999997,0.4879999999999997,-1.0739333533515396e-08,-4.5141745815850114e-08,-1.0739333531761796e-08,-4.5141745819769415e-08
0.0004889999999999999,0.4889999999999999,-1.0529363853731976e-08,-4.531224492268392e-08,-1.0529363851338463e-08,-4.5312244936138445e-08
0.00049,0.49,-1.0324315934063445e-08,-4.5475100768244875e-08,-1.0324315928647045e-08,-4.547510077129859e-08
0.0004909999999999997,0.49099999999999966,-1.0124296986234933e-08,-4.5630270502131295e-08,-1.012429698283854e-08,-4.5630270507072613e-08
0.0004919999999999998,0.4919999999999998,-9.929411473151934e-09,-4.577771335241884e-08,-9.929411470280704e-09,-4.57777133601476e-08
0.000493,0.49299999999999994,-9.739761068893929e-09,-4.5917390628926124e-08,-9.739761071323152e-09,-4.591739062177961e-08
0.0004940000000000001,0.4940000000000001,-9.555444619857453e-09,-4.6049265725907526e-08,-9.555444617505472e-09,-4.604926571735067e-08
0.0004949999999999998,0.4949999999999998,-9.37655810706263e-09,-4.6173304124172823e-08,-9.376558108100836e-09,-4.617330412034201e-08
0.0004959999999999999,0.4959999999999999,-9.203194609636549e-09,-4.628947339263621e-08,-9.203194600928155e-09,-4.628947339203874e-08
0.000497,0.49700000000000005,-9.035444269486548e-09,-4.6397743189294497e-08,-9.03544426198292e-09,-4.639774319145598e-08
0.0004979999999999997,0.4979999999999997,-8.87339425717487e-09,-4.649808526163784e-08,-8.873394262866805e-09,-4.649808524886912e-08
0.0004989999999999999,0.4989999999999999,-8.717128739007154e-09,-4.6590473446493855e-08,-8.71712873446555e-09,-4.6590473451840585e-08
0.0005,0.5,-8.566728845346608e-09,-4.667488366930653e-08,-8.566728849667027e-09,-4.667488365662265e-08
0.0005009999999999997,0.5009999999999997,-8.422272640163773e-09,-4.6751293942853255e-08,-8.422272631455335e-09,-4.6751293949546536e-08
0.0005019999999999998,0.5019999999999999,-8.283835091832578e-09,-4.681968436540122e-08,-8.283835098494586e-09,-4.6819684355854804e-08
