kx_over_2pi_mod,ky_over_2pi_mod,exact_half_trace,exact_half_curvature,small_q_half_trace,small_q_half_curvature
0.0,0.3191489361702128,5.450236119701973e-07,3.4117644017203625e-07,0.07947717335466488,0.023471680041242393
0.0,0.3262411347517731,5.624046250794121e-07,3.800932742865537e-07,0.08424845810053867,0.030720525752025118
0.0,0.3333333333333333,5.812704907977966e-07,4.1889045838995177e-07,0.08952452949040429,0.038446289260120003
0.0,0.3404255319148936,6.015724620091325e-07,4.5756902095863285e-07,0.09531861067686288,0.046650597116464645
0.0,0.3475177304964539,6.232638316956463e-07,4.961396057016261e-07,0.10163754526871828,0.0553290942874146
0.0,0.3546099290780142,6.463019783654615e-07,5.346236124047319e-07,0.10848056982607016,0.06447035264181727
0.0,0.3617021276595745,6.706505193553532e-07,5.730543688074418e-07,0.11583806065923537,0.07405474328878947
0.0,0.36879432624113473,6.962815099476507e-07,6.114782628865499e-07,0.12369029648902276,0.0840533109818358
0.0,0.375886524822695,7.231775790131771e-07,6.499557107022722e-07,0.13200628928719993,0.09442669975630957
0.0,0.3829787234042553,7.51333815349717e-07,6.885617491318329e-07,0.14074274634117695,0.10512419000402513
0.0,0.3900709219858156,7.80759096640832e-07,7.273859092228622e-07,0.14984323635219318,0.116082917390274
0.0,0.3971631205673759,8.114763608862929e-07,7.665308219991926e-07,0.15923763999776844,0.12722735219834616
0.0,0.40425531914893614,8.435210243743632e-07,8.061087048440983e-07,0.16884196946408095,0.1384691224340738
0.0,0.41134751773049644,8.769363074051584e-07,8.462344396244051e-07,0.17855864045572264,0.14970726379616012
0.0,0.41843971631205673,9.11763593440014e-07,8.870133574921805e-07,0.18827727262209348,0.1608289728987166
0.0,0.425531914893617,9.480250971832286e-07,9.285211023016743e-07,0.19787607895044781,0.17171092564047083
0.0,0.4326241134751773,9.856951205184725e-07,9.70772174988298e-07,0.20722388072133235,0.18222119957183383
0.0,0.4397163120567376,1.02465533535211e-06,1.0136733272565034e-06,0.21618275214504107,0.19222180751831952
0.0,0.44680851063829785,1.0646296481557998e-06,1.0569586918772597e-06,0.22461125887547467,0.20157181061077264
0.0,0.45390070921985815,1.1050968659503076e-06,1.1001068617829668e-06,0.2323682095034545,0.21013093447738998
0.0,0.46099290780141844,1.145185830684937e-06,1.1422468565281405e-06,0.23931679234030745,0.21776356610082856
0.0,0.46808510638297873,1.1835393996959687e-06,1.182041739734907e-06,0.24532892579474547,0.22434296517665206
0.0,0.475177304964539,1.2174032330128768e-06,1.2168231445367043e-06,0.2502896144824355,0.2297554877553353
0.0,0.48226950354609927,1.2235110934269124e-06,1.2234936737923602e-06,0.2541010799014089,0.23390459650104084
0.0,0.48936170212765956,8.530432911004269e-07,7.14974914265235e-07,0.2566864282666138,0.2367144252573129
0.0,0.49645390070921985,5.800305895428318e-05,-1.1044356735521892e-05,0.25799263156794905,0.2381326784249878
0.0,0.5035460992907801,5.8003058954283594e-05,-1.1044356735521875e-05,0.25799263156794794,0.23813267842498637
0.0,0.5106382978723404,8.530432911004933e-07,7.149749142653258e-07,0.256686428266614,0.23671442525731357
0.0,0.5177304964539007,1.2235110934268984e-06,1.223493673792346e-06,0.25410107990140895,0.2339045965010402
0.0,0.524822695035461,1.2174032330129104e-06,1.2168231445367381e-06,0.25028961448243486,0.22975548775533494
