ky,e_plus_real,e_plus_imag,e_minus_real,e_minus_imag
-0.69500000000000006,0.98857455069317579,-0.70303246175280865,-0.98857455069317579,0.70303246175280865
-0.68999999999999995,0.98384930154517736,-0.70132691959665516,-0.98384930154517736,0.70132691959665516
-0.68500000000000005,0.97912003885916332,-0.69960778332975215,-0.97912003885916332,0.69960778332975215
-0.67999999999999994,0.97438666780811023,-0.69787490168524657,-0.97438666780811023,0.69787490168524657
-0.67500000000000004,0.96964909152158996,-0.69612812088626663,-0.96964909152158996,0.69612812088626663
-0.66999999999999993,0.96490721103175336,-0.6943672845843738,-0.96490721103175336,0.6943672845843738
-0.66500000000000004,0.96016092521749152,-0.69259223379598278,-0.96016092521749152,0.69259223379598278
-0.65999999999999992,0.95541013074669312,-0.69080280683666417,-0.95541013074669312,0.69080280683666417
-0.65500000000000003,0.9506547220165249,-0.68899883925324301,-0.9506547220165249,0.68899883925324301
-0.64999999999999991,0.94589459109164231,-0.68718016375360069,-0.94589459109164231,0.68718016375360069
-0.64500000000000002,0.94112962764025265,-0.68534661013408416,-0.94112962764025265,0.68534661013408416
-0.6399999999999999,0.93635971886792646,-0.68349800520442072,-0.93635971886792646,0.68349800520442072
-0.63500000000000001,0.93158474944907144,-0.68163417271003179,-0.93158474944907144,0.68163417271003179
-0.62999999999999989,0.92680460145595556,-0.6797549332516335,-0.92680460145595556,0.6797549332516335
-0.625,0.92201915428517978,-0.67786010420200882,-0.92201915428517978,0.67786010420200882
-0.61999999999999988,0.91722828458148153,-0.67594949961982176,-0.91722828458148153,0.67594949961982176
-0.61499999999999999,0.91243186615875338,-0.67402293016035086,-0.91243186615875338,0.67402293016035086
-0.60999999999999988,0.9076297699181467,-0.67208020298299809,-0.9076297699181467,0.67208020298299809
-0.60499999999999998,0.90282186376313289,-0.67012112165543392,-0.90282186376313289,0.67012112165543392
-0.59999999999999987,0.89800801251137663,-0.6681454860542223,-0.89800801251137663,0.6681454860542223
-0.59499999999999997,0.89318807780327936,-0.66615309226176889,-0.89318807780327936,0.66615309226176889
-0.59000000000000008,0.88836191800703124,-0.66414373245942127,-0.88836191800703124,0.66414373245942127
