mass,branch,kx,ky,radicand_real,radicand_imag
-0.64400000000000002,minus,0.64400000000000002,-1.0819094231958608,2.2204460492503131e-16,0
-0.64000000000000001,plus,0.64000000000000001,1.0866462165764901,0,0
-0.64000000000000001,minus,0.64000000000000001,-1.0866462165764901,0,0
-0.63600000000000001,plus,0.63600000000000001,1.091333129708798,2.2204460492503131e-16,0
-0.63600000000000001,minus,0.63600000000000001,-1.091333129708798,2.2204460492503131e-16,0
-0.63200000000000001,plus,0.63200000000000001,1.0959708025307973,-2.2204460492503131e-16,0
-0.63200000000000001,minus,0.63200000000000001,-1.0959708025307973,-2.2204460492503131e-16,0
-0.628,plus,0.628,1.1005598575270679,0,0
-0.628,minus,0.628,-1.1005598575270679,0,0
-0.624,plus,0.624,1.1051009003706405,0,0
-0.624,minus,0.624,-1.1051009003706405,0,0
-0.62,plus,0.62,1.1095945205344158,2.2204460492503131e-16,0
-0.62,minus,0.62,-1.1095945205344158,2.2204460492503131e-16,0
-0.61599999999999999,plus,0.61599999999999999,1.1140412918738694,-2.2204460492503131e-16,0
-0.61599999999999999,minus,0.61599999999999999,-1.1140412918738694,-2.2204460492503131e-16,0
-0.61199999999999999,plus,0.61199999999999999,1.1184417731826721,-2.2204460492503131e-16,0
-0.61199999999999999,minus,0.61199999999999999,-1.1184417731826721,-2.2204460492503131e-16,0
-0.60799999999999998,plus,0.60799999999999998,1.1227965087227516,0,0
-0.60799999999999998,minus,0.60799999999999998,-1.1227965087227516,0,0
-0.60399999999999998,plus,0.60399999999999998,1.1271060287302166,-2.2204460492503131e-16,0
-0.60399999999999998,minus,0.60399999999999998,-1.1271060287302166,-2.2204460492503131e-16,0
-0.59999999999999998,plus,0.59999999999999998,1.131370849898476,0,0
-0.59999999999999998,minus,0.59999999999999998,-1.131370849898476,0,0
-0.59599999999999997,plus,0.59599999999999997,1.1355914758397934,0,0
-0.59599999999999997,minus,0.59599999999999997,-1.1355914758397934,0,0
-0.59199999999999997,plus,0.59199999999999997,1.139768397526445,0,0
-0.59199999999999997,minus,0.59199999999999997,-1.139768397526445,0,0
-0.58799999999999997,plus,0.58799999999999997,1.1439020937125695,0,0
-0.58799999999999997,minus,0.58799999999999997,-1.1439020937125695,0,0
-0.58399999999999996,plus,0.58399999999999996,1.1479930313377342,0,0
-0.58399999999999996,minus,0.58399999999999996,-1.1479930313377342,0,0
-0.58000000000000007,plus,0.58000000000000007,1.1520416659131734,-2.2204460492503131e-16,0
-0.58000000000000007,minus,0.58000000000000007,-1.1520416659131734,-2.2204460492503131e-16,0
-0.57600000000000007,plus,0.57600000000000007,1.1560484418916017,2.2204460492503131e-16,0
-0.57600000000000007,minus,0.57600000000000007,-1.1560484418916017,2.2204460492503131e-16,0
-0.57200000000000006,plus,0.57200000000000006,1.1600137930214449,0,0
-0.57200000000000006,minus,0.57200000000000006,-1.1600137930214449,0,0
-0.56800000000000006,plus,0.56800000000000006,1.1639381426862856,2.2204460492503131e-16,0
-0.56800000000000006,minus,0.56800000000000006,-1.1639381426862856,2.2204460492503131e-16,0
