state_index_1_based,graph_J_probability
3942,7.757540118956851e-14
3943,2.5704482302397834e-07
3944,3.792039623867517e-14
3945,2.3562319888433158e-12
3946,1.2400236080539477e-12
3947,7.916839504267732e-15
3948,2.2359838095151995e-16
3949,1.2077294553894711e-13
3950,1.7202109423817493e-12
3951,1.4213668206926034e-12
3952,1.188854913799955e-17
3953,2.2617547660097454e-13
3954,7.030658036981412e-13
3955,4.633751883371737e-14
3956,1.4843876355995638e-16
3957,7.030658036952869e-13
3958,1.5321518996796245e-13
3959,1.7202109423818226e-12
3960,3.3216380317808503e-16
3961,4.633751883367474e-14
3962,1.720210942381566e-12
3963,4.3722697243988256e-14
3964,9.309839138937277e-17
3965,1.4843876356011337e-16
3966,3.321638031790196e-16
3967,9.309839138873867e-17
3968,1.7225882070409063e-20
3969,9.043841448777215e-13
3970,3.202777833744211e-11
3971,6.848043883941376e-11
3972,5.343176363258346e-15
3973,5.318298062177176e-11
3974,6.727388422433546e-13
3975,2.0756967567207842e-11
3976,1.4436478025968643e-15
3977,2.1195943836729304e-10
3978,4.997962593571262e-09
3979,6.08070984777136e-13
3980,7.063223285163745e-16
3981,6.675007000333807e-14
3982,4.633751883371292e-14
3983,9.78271717914583e-13
3984,1.6794193272497911e-18
3985,6.525918295253842e-12
3986,3.8726584380152494e-10
3987,2.0756967567215128e-11
3988,1.3584790482795043e-15
3989,1.2911713957777679e-12
3990,5.949352689415094e-13
3991,2.0484846907147258e-10
3992,4.851577986061614e-15
3993,2.0076323131673536e-08
3994,2.570448230239815e-07
3995,1.1050015529510619e-11
3996,1.0512707503094453e-14
3997,1.2077294553904417e-13
3998,1.7202109423814621e-12
3999,1.4213668206933397e-12
4000,1.1888549137999112e-17
4001,3.0488071497629715e-13
4002,5.098575953698181e-12
4003,6.080709847781533e-13
4004,6.989417417425796e-15
4005,2.8394233551190516e-12
4006,1.1974416073782476e-12
4007,1.1050015529538065e-11
4008,2.235983809521294e-16
4009,5.074987935547455e-16
4010,7.916839504322742e-15
4011,5.300040990639292e-17
4012,7.722789564819738e-17
4013,7.371209894097337e-14
4014,4.3722697244234204e-14
4015,1.4208253780881384e-13
4016,3.574006536143436e-19
4017,6.746609197515819e-14
4018,5.72111060593501e-14
4019,9.782717179151944e-13
4020,3.199997641230953e-16
4021,5.721110605920235e-14
4022,9.253125078605376e-16
4023,1.4213668206926363e-12
4024,9.309839138948131e-17
4025,9.782717179176215e-13
4026,1.4213668206930317e-12
4027,1.4208253780906857e-13
4028,6.074173218076756e-16
4029,3.1999976412214717e-16
4030,9.309839138862144e-17
4031,6.074173218073325e-16
4032,2.3464838745236598e-20
4033,1.7291913277841217e-14
4034,4.747486522794135e-16
4035,5.343176363246965e-15
4036,5.136717835317889e-19
4037,9.431140473578262e-15
4038,4.007945533820913e-16
4039,1.358479048277121e-15
4040,2.5530801093900375e-18
4041,2.5613986515694644e-15
4042,1.1056032651496518e-14
4043,6.98941741745186e-15
4044,1.6794193272500817e-18
4045,2.9921182653609033e-17
4046,1.4843876356050136e-16
4047,3.199997641202742e-16
4048,5.591952892144145e-21
4049,4.7474865227863145e-16
4050,9.530209634564059e-15
4051,1.4436478025867413e-15
4052,2.553080109389971e-18
4053,4.0079455338201465e-16
4054,2.2814761678697856e-19
4055,4.851577986057847e-15
4056,9.753020954667908e-20
4057,1.1056032651486658e-14
4058,3.792039623822883e-14
4059,2.2359838095215395e-16
4060,1.188854913799749e-17
4061,1.484387635605437e-16
4062,3.3216380317720037e-16
4063,9.309839138871729e-17
4064,1.722588207040842e-20
4065,5.343176363242685e-15
4066,1.4436478025878078e-15
4067,7.063223285552424e-16
4068,1.6794193272521511e-18
4069,1.358479048274364e-15
4070,4.851577986051381e-15
4071,1.0512707502942526e-14
4072,1.1888549137986927e-17
4073,6.989417417452101e-15
4074,2.2359838095286116e-16
4075,7.722789564846211e-17
4076,3.574006536137633e-19
4077,3.1999976412062097e-16
4078,9.309839138854029e-17
4079,6.074173217975958e-16
4080,2.3464838745301298e-20
4081,5.136717835260623e-19
4082,2.5530801093864703e-18
4083,1.679419327241224e-18
4084,5.5919528921679756e-21
4085,2.553080109385399e-18
4086,9.753020954712318e-20
4087,1.1888549138010106e-17
4088,1.7225882070384086e-20
4089,1.6794193272367556e-18
4090,1.1888549138008005e-17
4091,3.574006536109286e-19
4092,2.3464838745033332e-20
4093,5.591952892173498e-21
4094,1.722588207034466e-20
4095,2.3464838745224727e-20
4096,1.361288046001498e-25
