state_index_1_based,graph_E_probability,graph_F_probability
3653,3.0096809838331075e-09,3.679954961519256e-09
3654,1.0678582264659028e-08,1.5382146461347337e-09
3655,2.614547099088551e-09,1.1734205639901368e-08
3656,1.1291961204851947e-07,5.186423536451457e-08
3657,1.2713037598890557e-08,7.768867789632658e-09
3658,3.0255729097685128e-06,1.14514076116884e-06
3659,1.4930085800702668e-07,3.000219021860529e-09
3660,2.93283495430721e-07,2.2213035748979115e-06
3661,1.295691673090065e-09,4.7155419374798995e-09
3662,1.0138043708757142e-07,3.1026712129062317e-07
3663,7.882365864335985e-08,1.113692656772913e-06
3664,7.747757729359659e-06,2.128416678232083e-08
3665,2.515909437711143e-09,8.316568443648394e-09
3666,1.873814558214493e-09,2.3177104897228976e-09
3667,3.2111942204706336e-09,1.0727657686658336e-08
3668,1.5778549898432798e-06,4.2980321821501336e-07
3669,1.9718244460699686e-09,9.604643245166508e-09
3670,1.8160742351173074e-10,4.845134868965688e-11
3671,1.6110130913912451e-09,4.635980955573917e-10
3672,2.516009178508148e-08,2.0665981606962543e-08
3673,1.0999412133475259e-08,5.160974325100551e-09
3674,6.057701977828168e-08,8.554826638050858e-08
3675,1.2259147869081533e-07,1.117955810756402e-09
3676,2.933493193346948e-07,2.847388278522687e-07
3677,1.901879118135304e-09,6.203510525082795e-07
3678,1.5547812994172533e-07,3.8105223450078297e-07
3679,1.0392470564547785e-07,3.874047282743094e-07
3680,0.0001357482824035381,3.855114800414803e-09
3681,2.2866307126282614e-09,9.542641138590232e-09
3682,4.0420110195242255e-08,1.137832666977848e-08
3683,4.9571395768456554e-11,2.2888526345094917e-09
3684,3.5373556114834287e-07,1.3121134090828027e-06
3685,5.966421115146536e-09,1.7876073302624014e-09
3686,3.843298965612172e-09,1.3553042472776326e-09
3687,6.794502027186715e-09,3.3888891189742883e-10
3688,2.507354088989518e-06,1.7020572213699977e-06
3689,1.72476106983665e-08,9.35006005088068e-09
3690,1.0138947959897524e-08,5.088063543132012e-09
3691,7.604535768918473e-10,1.0923788041157388e-09
3692,3.139943868080302e-07,9.097001834961238e-07
3693,1.2220399554185767e-06,2.1902025074792482e-07
3694,9.803942550747991e-07,1.533455107141912e-06
3695,7.489732634278874e-09,1.3691957852444404e-07
3696,0.004862590408532904,2.7293860400712277e-08
3697,1.9131110928643426e-07,6.256136714463957e-08
3698,6.621268300592989e-07,1.830159862777583e-07
3699,7.12794965817251e-07,5.302679397362885e-07
3700,3.4494221384636456e-08,7.812598840734276e-10
3701,6.893254422802383e-07,6.016100052874563e-07
3702,2.262800161545192e-06,3.175314481387098e-07
3703,4.277894221765599e-07,2.9492601315140145e-06
3704,1.683686714956817e-08,3.613764101998131e-09
3705,4.453636183506777e-05,5.7836845445529135e-06
3706,0.16267694164081514,0.06426429193024473
3707,0.0013926671347391463,6.0776560580023884e-05
3708,6.736246762296676e-07,2.8621971398512896e-07
3709,2.0362073430007905e-09,2.9417719116857534e-08
3710,8.251661001684483e-09,1.6182029087799605e-08
3711,2.0506374561362763e-08,2.425351953678539e-07
3712,1.789944445584138e-08,5.955675027184687e-11
3713,1.3416102021101283e-08,8.05442545391686e-09
3714,4.118667951951695e-09,5.5915821590607144e-09
3715,9.846484071803634e-10,2.401046989419626e-09
3716,5.037592508333326e-10,3.0188764358534297e-09
3717,4.118667951944016e-09,4.6348903529059714e-10
3718,4.539857845189658e-09,9.166543611947787e-10
3719,2.150648003738595e-09,1.517065666133899e-08
3720,3.1900086468152096e-07,1.887302417007213e-07
3721,9.846484071813774e-10,1.2398910379865593e-09
3722,2.1506480037407576e-09,2.4285469776097566e-09
3723,2.9235720697657995e-09,6.247683260684512e-10
3724,2.6555870576797568e-09,1.6825418417883028e-09
3725,5.037592508318521e-10,6.762984356267751e-10
3726,3.1900086468129157e-07,2.5502127066350417e-07
3727,2.655587057672153e-09,6.959859526265209e-08
3728,9.625655589560583e-06,2.8652426024760696e-10
3729,8.574338615442708e-09,1.0862156836778781e-08
3730,2.4397267168746814e-10,3.6406143351654405e-09
3731,4.5394865137196265e-09,1.3407674229154147e-08
3732,3.5373556114805605e-07,2.6801116407348517e-08
3733,2.4397267168467697e-10,1.8278692581543757e-10
3734,3.520541565943326e-09,1.1861973222866477e-09
3735,2.6955535669276447e-09,5.180675406677465e-07
3736,2.5073540889890548e-06,1.86040625092515e-06
3737,4.539486513731824e-09,4.166749167963334e-09
3738,2.695553566917923e-09,3.297618146272406e-09
3739,3.021147779851145e-09,1.1303092822884627e-08
3740,3.139943868078557e-07,9.097001834966928e-07
3741,3.5373556114811746e-07,1.9882422389840253e-06
3742,2.507354088987826e-06,2.540729740139407e-07
3743,3.1399438680796567e-07,0.002168531648405367
3744,0.00486259040853271,7.035706436711857e-09
3745,2.129473300854628e-10,2.204891208695113e-10
3746,3.2060696077347212e-09,1.2932170433340626e-09
3747,1.6368606995211722e-12,1.7637886882142373e-10
3748,6.60801004869664e-09,4.5017423847443875e-09
3749,3.2060696077301668e-09,2.697222345953568e-10
3750,5.084289790649156e-09,1.6512344910121448e-10
3751,7.394839221748028e-13,3.92625622665645e-09
3752,1.253974762173566e-08,9.984229339214104e-09
3753,1.6368606995015227e-12,2.446959878915039e-13
3754,7.394839221698188e-13,8.806186447133588e-13
3755,3.7177842646732135e-14,5.782198026876574e-15
3756,5.525172491134299e-12,2.6906183316552354e-11
3757,6.608010048705737e-09,3.4964519931878546e-09
3758,1.2539747621737922e-08,4.73828657609781e-09
3759,5.5251724911349884e-12,6.89104854214468e-09
3760,4.534317968487431e-07,2.9766991138024763e-09
3761,1.0662929146847372e-09,1.5656154751011116e-08
3762,2.3119745096912048e-07,7.223096243224838e-08
3763,1.0919290581957505e-08,1.2804247922712195e-06
3764,1.689901797886779e-09,4.484776747700475e-09
3765,2.3119745096924214e-07,9.873304427362986e-07
3766,1.7560442196624577e-06,2.721956943266711e-07
3767,9.708778589213775e-07,0.0005796453831991579
3768,1.2104473630982237e-07,4.454847875545346e-09
3769,1.0919290581989347e-08,1.4262639500959646e-07
3770,9.708778589211126e-07,8.370265527837033e-08
3771,1.2695467023152895e-07,8.908419335164882e-07
3772,5.675777809822903e-09,2.657158642302781e-08
3773,1.6899017978828239e-09,1.8251656546026382e-08
3774,1.210447363098217e-07,2.438758189769731e-08
3775,5.6757778098471014e-09,2.2406040524860575e-07
3776,4.54478548518818e-09,2.6075811020912113e-10
3777,4.37296723073109e-10,1.968862557055835e-10
3778,3.568185525448895e-09,2.638246500026077e-09
3779,1.444847067066541e-09,1.1075660743092885e-10
3780,2.623882512272948e-10,1.1708914230143682e-08
3781,7.818163347678893e-10,3.000661721571626e-09
3782,3.033940354475977e-09,4.310123022036297e-11
3783,1.4659907477124075e-09,2.8880797092364825e-09
3784,1.438226410575556e-08,9.754777791201307e-09
3785,1.7156466010322047e-09,5.834330861632719e-09
3786,1.0286317298233457e-08,1.9192891011084002e-08
3787,3.9326464061899416e-09,2.920813333572054e-09
3788,9.707863402867979e-09,1.8529245061553618e-08
3789,7.086085135454611e-11,1.2142145988040052e-11
3790,1.0979645008932036e-10,3.885009157348062e-10
3791,1.2073243360244532e-10,7.244281157492923e-10
3792,1.26302411455457e-09,1.0358582287377141e-12
3793,3.5270278031564146e-09,6.056597470934635e-09
3794,3.707496592858704e-09,2.7758685334970745e-09
3795,4.5021787346594825e-09,1.696242320141326e-09
3796,3.4494221384662356e-08,7.640108328681914e-09
3797,5.446343326374623e-09,2.9133576158380017e-10
3798,2.1620004604101614e-10,1.9655765650931147e-10
3799,4.390206810247403e-09,1.1629701511108223e-09
3800,1.6836867149613694e-08,1.9640664431551838e-09
3801,2.1174761021584103e-08,9.462905423328953e-09
3802,4.238128380381636e-09,4.550831417990876e-09
3803,8.449930482031135e-09,5.615177238122438e-09
3804,6.736246762300048e-07,2.862197139852074e-07
3805,1.5992633980214692e-10,1.7512840466509778e-11
3806,6.377464114269236e-10,1.404665637083054e-10
3807,5.820985760387018e-10,9.445217039432693e-09
3808,1.7899444455847433e-08,1.8913333505522285e-11
3809,1.5343338121473208e-09,3.226265941404375e-10
3810,6.841912817762807e-09,2.0801693682159734e-09
3811,4.5343539272434884e-11,1.1919501312700558e-09
3812,1.6899017978903795e-09,5.544146367963673e-09
3813,3.521427431045979e-10,2.9857775667577834e-09
3814,1.2831915286161673e-08,1.4203921853010775e-10
3815,3.6669728919157136e-12,1.474230820158069e-09
3816,1.2104473630988367e-07,2.9022642663887423e-08
3817,2.3698779154612367e-09,1.6020713989984558e-09
3818,2.9009980746064942e-08,1.5199469760570797e-09
3819,3.0988840527378027e-10,6.316371972774296e-11
3820,5.675777809863746e-09,2.6571586423039477e-08
3821,5.321728851497325e-10,8.718744728431103e-11
3822,1.2075214288433388e-09,8.999089085990378e-12
3823,3.1827786751336268e-12,5.382502037374424e-10
3824,4.544785485181352e-09,1.7041054577734802e-12
3825,1.534733536674681e-11,3.518613584759484e-11
3826,1.6065225932388456e-10,2.0519468306840475e-10
3827,6.325461537694901e-12,5.94163878210427e-11
3828,1.1888199525387714e-11,1.1750867065438942e-12
3829,2.3315772224561346e-10,4.0021564134728004e-11
3830,5.759402616396561e-09,4.884648009373223e-10
3831,1.1076024832130523e-09,5.5610629535004335e-09
3832,1.5578498277241296e-10,4.571177243103919e-12
3833,3.9233226993566955e-10,6.071704594012684e-10
3834,1.1920569565966817e-07,2.0510965051089037e-08
3835,8.476148112118714e-09,1.9029281284840013e-08
3836,3.49970445260882e-09,2.9390007872770087e-10
3837,1.5759291958325345e-12,2.867545068096254e-13
3838,1.873723124742297e-12,4.885924222631219e-13
3839,1.4680210044740564e-12,2.563901643529839e-13
3840,4.644561516813189e-13,5.653687974762795e-15
3841,3.285929882054726e-11,8.69582784298926e-12
3842,4.3703139089351944e-11,5.456121370583393e-11
3843,1.1472155247506037e-09,2.0736770580631947e-10
3844,2.5914128035396966e-12,2.2887235594463018e-10
3845,4.2911198954984325e-11,4.6715351351869727e-11
3846,1.9396856081009168e-10,1.3495895552701035e-09
3847,2.979069695670751e-10,1.0889655983052278e-09
3848,2.568251404250198e-13,2.004268986133678e-10
3849,6.109105236079281e-11,5.6664788703403766e-12
3850,1.1827041507022947e-09,1.0782389258416917e-09
3851,2.0031476637151237e-09,7.65671580283654e-11
3852,1.0854999978447485e-11,2.61861434548193e-09
3853,7.126404834674133e-09,7.128464544204102e-10
3854,3.827998375830935e-09,9.367599891205217e-10
3855,4.4196762681793543e-11,1.5107532868216213e-09
3856,1.2456472424679112e-09,1.5920138608344886e-10
3857,6.642375333116065e-11,7.331516331237103e-12
3858,1.9084858349875085e-11,9.842627412379686e-11
3859,2.715851440549525e-10,4.0175972641276837e-10
3860,2.9666199706388785e-13,6.853571531638839e-10
3861,2.526919265158739e-10,1.588976454149565e-10
3862,1.748445826102815e-10,3.699237902356555e-11
3863,2.0882497903959476e-09,2.01895373303673e-09
3864,3.3437513297774238e-12,4.834587849507656e-10
3865,3.5815051865123056e-10,3.1891323147144244e-10
3866,4.6074110119747623e-10,9.115749402666332e-10
3867,9.954426522270412e-09,3.4495444437571375e-10
3868,5.029731727422855e-11,2.1284166782326506e-08
3869,7.707955965209333e-10,1.8765892426107755e-09
3870,1.0665289049951792e-09,1.325000984682422e-09
3871,1.2252167501616177e-08,1.3078312843105907e-09
3872,2.7220592272338686e-10,4.944613682543824e-10
3873,1.9971125532813023e-10,2.762296170817931e-10
3874,2.2914859232341363e-09,3.0891116909937233e-10
3875,9.528817296084152e-10,5.01984357432377e-10
3876,7.086085135474462e-11,1.4449560699393759e-08
3877,3.4091570456666106e-10,2.0046304310795232e-10
3878,2.258843344943075e-09,6.566024054092965e-09
3879,5.958143738251447e-09,3.410344884471101e-09
3880,1.0979645008901895e-10,1.1570729608310425e-08
3881,6.813428014575439e-10,1.6033802303621535e-10
3882,5.7645772357588565e-09,6.446394752113047e-09
3883,4.524989790858995e-09,4.913324665783595e-12
3884,1.207324336027508e-10,2.865242602525342e-10
3885,1.1669842097070236e-10,7.103530999703744e-09
3886,9.088831993259188e-09,2.7674934268584314e-09
3887,2.0156759706630496e-09,3.8158262419029044e-09
3888,1.2630241145550069e-09,7.828516372801479e-11
3889,4.821643093893664e-13,1.0077406961944036e-12
3890,1.943008585168244e-12,1.589279422936188e-13
3891,1.0276862356893101e-10,3.983088119503582e-13
3892,1.3730198876833887e-14,7.388885795829884e-13
3893,1.1054893788773262e-14,2.381763761840376e-12
3894,8.173564537130369e-11,2.8502679446157232e-12
3895,3.6307603262168364e-12,1.2629029226858578e-10
3896,4.6155180536696145e-14,1.2123099386488819e-13
3897,9.493305434310677e-12,5.159927166625263e-12
3898,9.775707805378919e-11,3.118832752535684e-11
3899,2.1543906708333997e-09,1.439577999582009e-10
3900,3.197368700742219e-14,1.0358582287374453e-12
3901,6.940675051094527e-13,5.531296773252749e-13
3902,1.690401303973873e-13,2.4407114703444047e-13
3903,1.2868391243557946e-12,5.197455878457531e-13
3904,3.4916253008826076e-14,8.652453369182406e-16
3905,3.006857054107053e-11,1.6450074670784645e-10
3906,1.0756016989548538e-09,3.966311085488539e-10
3907,3.0023868331488055e-10,1.0793086625066846e-10
3908,2.9666199705881995e-13,1.2876204840176516e-09
3909,5.959165835504276e-10,5.143420883281631e-10
3910,2.8243779877173662e-09,2.944596087922829e-10
3911,9.467204164140015e-10,3.384726692768462e-10
3912,3.3437513297925263e-12,4.806344942738913e-10
3913,2.775421927926347e-10,1.235154260463471e-10
3914,8.091266664279378e-09,7.726185843538765e-09
3915,2.7619450639567524e-10,1.5131259648787869e-09
3916,5.0297317274578416e-11,5.715641185249742e-09
3917,1.7099910274282775e-09,1.315853546627911e-09
3918,4.952309817561486e-09,3.38665915438022e-10
3919,4.908383828968759e-09,1.0850122943227948e-08
3920,2.7220592272401805e-10,4.944613682552859e-10
3921,3.8623260834635244e-10,4.527700202678731e-11
3922,2.339912301062822e-10,6.550524096842217e-10
3923,2.8040809206488707e-09,7.9473373511798e-10
3924,2.296789354785198e-11,5.505258608527418e-10
3925,6.048299179774265e-12,3.0998629661778617e-13
3926,2.1978211080785634e-11,1.4220140591295414e-12
3927,1.4797649360888956e-10,2.685545673734952e-10
3928,1.3603280507248768e-12,3.105305201388224e-10
3929,4.451224017516842e-09,2.02265652064416e-09
3930,1.4899154397621425e-09,6.540732818088026e-11
3931,5.5117047390772795e-09,3.9969121615343525e-10
3932,6.072128808236604e-10,3.85511480042265e-09
3933,1.0757329742985096e-09,6.056012085699541e-10
3934,4.1504731983596877e-10,1.6381856832064884e-09
3935,6.2289443451654e-09,4.364854164159602e-09
3936,7.128170653952798e-10,4.8443060007045306e-09
3937,3.5092539873600545e-10,2.088562433532814e-09
3938,2.2505717010786606e-08,3.5981338874474125e-09
3939,3.434185996205751e-09,2.415353930030399e-09
3940,1.5992633980154887e-10,1.2656663153536031e-08
3941,3.5086351462342604e-09,5.50059037541477e-09
3942,1.2183510009122167e-08,2.7256597210661066e-09
3943,4.256908882025769e-11,8.933883181112495e-10
3944,6.377464114264053e-10,3.4392972510089766e-09
3945,2.9244252916721224e-09,3.724941562607121e-09
3946,2.9228565703724833e-08,1.3164146709561417e-08
3947,3.1031760709893044e-09,3.1900133625182694e-11
3948,5.820985760389008e-10,7.035706436696747e-09
3949,2.036207343007579e-09,3.445647541776776e-09
3950,8.251661001707085e-09,2.93366458068449e-08
3951,2.050637456136711e-08,6.178085951168638e-09
3952,1.7899444455847526e-08,5.549520648967385e-09
3953,5.120225163891552e-13,1.901058294477373e-12
3954,3.1075266630999684e-11,2.405477437336996e-11
3955,1.9268234042905647e-10,2.533597016199602e-10
3956,1.5501691490103911e-13,2.7313194671210176e-14
3957,8.327460309982454e-12,1.909694906942902e-11
3958,3.8747718897477655e-11,2.5719315292651636e-11
3959,2.7224380132364315e-10,4.0266426541010783e-10
3960,3.805083348538977e-13,9.034403265483552e-13
3961,2.217946952036969e-12,9.193522311388105e-11
3962,6.942309108769927e-10,5.695382233768284e-10
3963,4.077145043609085e-09,1.455454260874958e-11
3964,1.3570601377941273e-12,1.891333350532444e-11
3965,1.9609405355443264e-12,1.0705712860199724e-13
3966,8.203316890055885e-12,1.7580021971108062e-13
3967,2.106682445159473e-12,1.397915805776735e-12
3968,2.493679870876307e-14,2.223670234268714e-15
3969,4.372967230723442e-10,8.651318911422847e-10
3970,7.818163347691076e-10,2.297021637308582e-09
3971,1.7156466010283027e-09,2.556161377930083e-09
3972,7.086085135478138e-11,2.93023713332813e-10
3973,3.5681855254561943e-09,1.2110601391802935e-09
3974,3.0339403544808424e-09,6.908288419473194e-10
3975,1.0286317298220642e-08,9.252706077701409e-10
3976,1.0979645008819356e-10,7.726493198078091e-09
3977,1.444847067067149e-09,1.0685892996261249e-10
3978,1.4659907477120526e-09,6.728282882919562e-09
3979,3.93264640618617e-09,1.4564436834728819e-09
3980,1.2073243360224429e-10,4.586975182023104e-09
3981,2.6238825123027407e-10,7.173162679142289e-10
3982,1.4382264105790665e-08,5.431407980578919e-09
3983,9.70786340284968e-09,1.3808411613990638e-08
3984,1.2630241145545046e-09,7.828516372735183e-11
3985,3.5270278031555204e-09,1.094105414433489e-09
3986,5.446343326376234e-09,3.6099023694904184e-09
3987,2.1174761021545917e-08,4.4748201792833006e-09
3988,1.5992633980195874e-10,3.1205702863134905e-09
3989,3.7074965928563318e-09,2.114221545180166e-09
3990,2.1620004604397114e-10,4.1182128551269416e-10
3991,4.238128380413747e-09,3.5042249397829346e-08
3992,6.37746411424825e-10,2.912664068196905e-09
3993,4.502178734644829e-09,2.0838828373688132e-09
3994,4.390206810261415e-09,1.0708128910116926e-08
3995,8.449930482023447e-09,4.2652237262066695e-10
3996,5.820985760379328e-10,2.7293860400741794e-08
3997,3.449422138460264e-08,5.354606375747932e-09
3998,1.6836867149664678e-08,4.3037733876064056e-09
3999,6.736246762302262e-07,6.810941985103849e-07
4000,1.789944445584522e-08,5.549520648996261e-09
4001,1.534333812149154e-09,3.239347482119908e-10
4002,3.521427431064866e-10,1.3454542428684978e-10
4003,2.369877915468172e-09,1.8399296784953743e-09
4004,5.321728851494015e-10,2.3828659064150884e-09
4005,6.841912817783164e-09,1.7388848855253846e-09
4006,1.283191528616907e-08,3.771280419692845e-09
4007,2.9009980746091204e-08,1.46525663068981e-09
4008,1.207521428840579e-09,2.0570027928443425e-07
4009,4.534353927233846e-11,4.120445115858209e-12
4010,3.666972892025475e-12,1.355880986206254e-10
4011,3.0988840527324565e-10,7.038505486440486e-15
4012,3.182778675170784e-12,2.9766991137968775e-09
4013,1.6899017978824301e-09,3.3241456833770436e-09
4014,1.2104473630983706e-07,2.6119033904058634e-08
4015,5.675777809852054e-09,1.8422841323614345e-08
4016,4.544785485178426e-09,2.053679526016588e-11
4017,1.5347335366741727e-11,2.99945461456726e-11
