k,direction,omega_khz,input_power_w,cutoff,delta_l_over_u,delta_f_over_u,mean_n,g1,g2,g3,g4,analytic_g2,analytic_g3,f,f2,one_photon_blockade,two_photon_blockade,pit_2_to_4,residual_norm,trace_error,hermiticity_error,minimum_eigenvalue,tail_probability
1.1333333333333333,0,0.0,2e-15,12,-0.1333333333333333,0.0,0.00890974982911321,1.0,0.02493846149977265,0.00013419102418372705,0.0,0.024513602086530476,0.00012962233625178417,0.9911298243726032,0.991131019981058,True,False,False,3.8396534596278e-17,1.1102230246251565e-16,2.195036979960187e-17,-7.041126212203664e-42,0.0
1.1416666666666666,0,0.0,2e-15,12,-0.1416666666666666,0.0,0.007940032505089739,1.0,0.02852951538993714,0.0001738107739467743,0.0,0.0280993049765689,0.0001685611255058815,0.9920914062896233,0.9920927863528182,True,False,False,7.982884745162281e-17,1.1102230246251565e-16,4.185413379299607e-17,-1.5342736255667575e-31,0.0
1.15,0,0.0,2e-15,12,-0.1499999999999999,0.0,0.007118345901849035,1.0,0.032448950045439566,0.00022249940365659282,0.0,0.03201353853253355,0.00021650608665303353,0.992906929513731,0.9929085133414493,True,False,False,9.746468851077833e-17,3.009265538105056e-34,4.1539697339115866e-17,-5.338308976538801e-27,0.0
1.1583333333333332,0,0.0,2e-15,12,-0.15833333333333321,0.0,0.006416402197530291,1.0,0.03671422575340783,0.00028181908876357586,0.0,0.03627379095313772,0.0002750169576386724,0.9936041389541386,0.9936059472187591,True,False,False,3.1290173321673974e-17,1.2037062152420224e-35,4.48485781647928e-19,-4.024611420004584e-31,0.0
1.1666666666666667,0,0.0,2e-15,12,-0.16666666666666674,0.0,0.005812279208746109,1.0,0.04134381065351117,0.0003535328184234368,0.0,0.040898561304412565,0.00034585442197789055,0.994204579407911,0.9942066342393611,True,False,False,6.670018908629052e-17,1.1102230246251565e-16,1.1330898962905701e-17,-6.14787776612626e-27,0.0
1.175,0,0.0,2e-15,12,-0.17500000000000004,0.0,0.005288796426069017,1.0,0.04635724729726564,0.00043962513128042313,0.0,0.045907426392728636,0.0004310008922117134,0.9947251646345031,0.9947274897223263,True,False,False,1.0507036674537303e-16,6.018531076210112e-35,4.560582303585771e-18,-1.2561440190455612e-26,0.0
1.1833333333333333,0,0.0,2e-15,12,-0.18333333333333335,0.0,0.004832348741106611,1.0,0.0517752242408704,0.0005423249159228098,0.0,0.05132111270554184,0.0005326833665463699,0.9951793082715954,0.9951819289747201,True,False,False,3.6569833992789706e-17,3.611118645726067e-35,4.574900034379951e-18,-4.729524780712986e-27,0.0
1.1916666666666667,0,0.0,2e-15,12,-0.19166666666666665,0.0,0.0044320580108510805,1.0,0.05761965310382325,0.0006641304886807475,0.0,0.05716157385611252,0.0006533985726914359,0.9955777490643963,0.995580692529249,True,False,False,5.0169977514744095e-17,1.0833355937178202e-34,8.069613499310047e-18,-8.28849441140822e-42,0.0
1.2,0,0.0,2e-15,12,-0.19999999999999996,0.0,0.004079148276485461,1.0,0.06391375156731595,0.0008078371847517182,0.0,0.06345207401070205,0.0007959406364379273,0.9959291601479078,0.9959324554355676,True,False,False,2.5401516894398335e-17,1.925929944387236e-34,6.5286564176119605e-18,-4.8048602534811996e-32,0.0
1.2083333333333333,0,0.0,2e-15,12,-0.20833333333333326,0.0,0.0037664803682801924,1.0,0.07068213283264485,0.0009765677247055447,0.0,0.07021727782356096,0.0009634315388278855,0.9962406039218312,0.9962442821449946,True,False,False,7.21885561170798e-17,1.1102230246251565e-16,5.62425075499501e-18,-1.123102944993886e-42,0.0
1.2166666666666666,0,0.0,2e-15,12,-0.21666666666666656,0.0,0.003488201473478656,1.0,0.07795090211114075,0.0011738056475904138,0.0,0.07748334745694548,0.001159354655219591,0.9965178752336349,0.9965219697042244,True,False,False,3.503499138841526e-17,0.0,1.9649096048407716e-18,-7.091611515781399e-34,0.0
1.225,0,0.0,2e-15,12,-0.22500000000000006,0.0,0.0032394785783202017,1.0,0.08574776077402106,0.0014034321345330674,0.0,0.08527804732104309,0.0013875917025531286,0.9967657628710276,0.9967703092593635,True,False,False,8.569354407005467e-17,1.2037062152420224e-35,5.001187881720464e-19,-3.804968083086895e-37,0.0
1.2333333333333334,0,0.0,2e-15,12,-0.23333333333333342,0.0,0.003016293767425067,1.0,0.09410211885378522,0.0016697665833549956,0.0,0.09363085723275373,0.0016524634581324023,0.9969882506763466,0.9969932871828849,True,False,False,9.840791375376623e-17,0.0,6.34881256422615e-19,-3.8801362283985864e-36,0.0
