rank_descending,open_bitstring,probability,scaled_Np,conditional_probability,scaled_conditional_Lp
1047,000000101100,5.23028675391505249e-06,1.37108829081830752e+00,3.35582558310692179e-04,1.37454615884059517e+00
1048,101010000110,5.22594945601296983e-06,1.36995129419706396e+00,3.35304271173749444e-04,1.37340629472767772e+00
1049,000100101111,5.22422639755371881e-06,1.36949960476032206e+00,3.35193717318276515e-04,1.37295346613566061e+00
1050,100011010010,5.22051411742729138e-06,1.36852645279885987e+00,3.34955532201359162e-04,1.37197785989676713e+00
1051,101101000111,5.21548156261325790e-06,1.36720719874968988e+00,3.34632636402564182e-04,1.37065527870490289e+00
1052,000110111111,5.21420290084479246e-06,1.36687200523905728e+00,3.34550595664137292e-04,1.37031923984030635e+00
1053,000101100000,5.21358054944376310e-06,1.36670885955338584e+00,3.34510664722460066e-04,1.37015568270319643e+00
1054,110000000101,5.20962325619369413e-06,1.36567147887163975e+00,3.34256759218741809e-04,1.36911568575996645e+00
1055,110101111110,5.20097546440558541e-06,1.36340451214113778e+00,3.33701904728245767e-04,1.36684300176689466e+00
1056,011100010101,5.19172483143228555e-06,1.36097951421098506e+00,3.33108371098975913e-04,1.36441188802140534e+00
1057,010100001111,5.19039317470413458e-06,1.36063042838964066e+00,3.33022930129359856e-04,1.36406192180985797e+00
1058,011111100011,5.18556755969760586e-06,1.35936542236936919e+00,3.32713311879824806e-04,1.36279372545976241e+00
1059,111010001011,5.18474691737183596e-06,1.35915029590752257e+00,3.32660658313376715e-04,1.36257805645159102e+00
1060,001000101111,5.17346855521522691e-06,1.35619374093834044e+00,3.31937022726238728e-04,1.35961404508667383e+00
1061,011000000110,5.17311442809568497e-06,1.35610090863871524e+00,3.31914301431913115e-04,1.35952097866511612e+00
1062,101101011011,5.16876125571638925e-06,1.35495975061851714e+00,3.31634995766173486e-04,1.35837694265824660e+00
1063,111110110101,5.15068206118516280e-06,1.35022039824732332e+00,3.30475009203592691e-04,1.35362563769791566e+00
1064,100111000000,5.14874788972417242e-06,1.34971336680385345e+00,3.30350910040845124e-04,1.35311732752730163e+00
1065,100110100000,5.14541833361101845e-06,1.34884054364612682e+00,3.30137281035197433e-04,1.35224230312016869e+00
1066,010111110000,5.14483906876492593e-06,1.34868869284231274e+00,3.30100114587517318e-04,1.35209006935047094e+00
1067,001101100010,5.14360906161234206e-06,1.34836625384730580e+00,3.30021195597713268e-04,1.35176681716823355e+00
1068,101100011110,5.14332235541354631e-06,1.34829109553752868e+00,3.30002800124538974e-04,1.35169146931011164e+00
1069,110010101001,5.13873909240807714e-06,1.34708962064022297e+00,3.29708731520435272e-04,1.35048696430770288e+00
1070,010010110000,5.13705784415025124e-06,1.34664889149692346e+00,3.29600860266322034e-04,1.35004512365085505e+00
1071,100111111011,5.13573136984435165e-06,1.34630116421647772e+00,3.29515751808210418e-04,1.34969651940642987e+00
1072,001000011100,5.12808422135387291e-06,1.34429651012258966e+00,3.29025099999818527e-04,1.34768680959925669e+00
1073,000011110010,5.12785915612618602e-06,1.34423751062354291e+00,3.29010659498093203e-04,1.34762766130418976e+00
1074,010010100100,5.12785223709780173e-06,1.34423569684176614e+00,3.29010215563495462e-04,1.34762584294807741e+00
1075,000111100111,5.12666728769291361e-06,1.34392506946497114e+00,3.28934187542189859e-04,1.34731443217280966e+00
1076,000011000110,5.12321144497409545e-06,1.34301914103128928e+00,3.28712455810209339e-04,1.34640621899861745e+00
1077,001111001000,5.12290075167206768e-06,1.34293769464632251e+00,3.28692521290736492e-04,1.34632456720685667e+00
1078,000110011011,5.12112232531455454e-06,1.34247149084725859e+00,3.28578414952996061e-04,1.34585718764747186e+00
1079,000000010110,5.11381157486037024e-06,1.34055502148019690e+00,3.28109346915999873e-04,1.34393588496793548e+00
1080,001110100001,5.10950122705850484e-06,1.33942508966602469e+00,3.27832788935411860e-04,1.34280310347944698e+00
1081,101110000010,5.10577527450146826e-06,1.33844835355891290e+00,3.27593726576106456e-04,1.34182390405573204e+00
1082,010100100001,5.10001485602923617e-06,1.33693829441892809e+00,3.27224130020735047e-04,1.34031003656493075e+00
1083,101001010110,5.09943617854319586e-06,1.33678659758802754e+00,3.27187001258902484e-04,1.34015795715646457e+00
1084,011011010011,5.09789390294351936e-06,1.33638229929322594e+00,3.27088046686101609e-04,1.33975263922627219e+00
1085,101100010111,5.09667016632497291e-06,1.33606150408109370e+00,3.27009530022585458e-04,1.33943103497251004e+00
1086,100110110000,5.09308257900120957e-06,1.33512103958969308e+00,3.26779345371357621e-04,1.33848819864108082e+00
1087,011001100100,5.09022142995094409e-06,1.33437100653306029e+00,3.26595770022017990e-04,1.33773627401018569e+00
1088,000101000101,5.08432344711693523e-06,1.33282488572102187e+00,3.26217347143611231e-04,1.33618625390023160e+00
1089,100001001111,5.08397787535626316e-06,1.33273429615739225e+00,3.26195174773149989e-04,1.33609543587082236e+00
1090,111101101100,5.08219820206300682e-06,1.33226776548160486e+00,3.26080988430257587e-04,1.33562772861033507e+00
1091,001010000101,5.07337655539357827e-06,1.32995522373709418e+00,3.25514979165923528e-04,1.33330935466362277e+00
1092,100010000111,5.06863371349800609e-06,1.32871191619122131e+00,3.25210671755667678e-04,1.33206291151121481e+00
1093,011010011100,5.05600310957567124e-06,1.32540087915660476e+00,3.24400274433935074e-04,1.32874352408139806e+00
1094,110010110111,5.05423104541529400e-06,1.32493634316934683e+00,3.24286576303715922e-04,1.32827781654002042e+00
1095,001101001100,5.04786230964313428e-06,1.32326681729908979e+00,3.23877949254343129e-04,1.32660408014578945e+00
1096,111100011011,5.04645106737596355e-06,1.32289686860620459e+00,3.23787401964548962e-04,1.32623319844679255e+00
1097,111100001101,5.04252149679211604e-06,1.32186675525507247e+00,3.23535275186107420e-04,1.32520048716229599e+00
1098,000101101110,5.03550952472148544e-06,1.32002860884858908e+00,3.23085377190647776e-04,1.32335770497289329e+00
1099,111110010100,5.03369351629721662e-06,1.31955255313621755e+00,3.22968859534617989e-04,1.32288044865379528e+00
1100,111001110100,5.03348839356255089e-06,1.31949878144206134e+00,3.22955698571308425e-04,1.32282654134807931e+00
1101,100111011010,5.02595736897349599e-06,1.31752456853218813e+00,3.22472497435844115e-04,1.32084734949721749e+00
1102,100011111111,5.02451646954550473e-06,1.31714684539253679e+00,3.22380047300877448e-04,1.32046867374439403e+00
1103,110001011000,5.01520743857505315e-06,1.31470653877781873e+00,3.21782766773931353e-04,1.31802221270602282e+00
1104,001100001011,5.01426468962597569e-06,1.31445940279731177e+00,3.21722278674700592e-04,1.31777445345157362e+00
1105,010110110000,5.01116905014704211e-06,1.31364789948174621e+00,3.21523658089477326e-04,1.31696090353449913e+00
1106,000100001111,5.00961200074077582e-06,1.31323972832218994e+00,3.21423755608455622e-04,1.31655170297223423e+00
1107,000000100010,4.99549718310162735e-06,1.30953961356699300e+00,3.20518129046032699e-04,1.31284225657254994e+00
1108,010010011101,4.99549295679029882e-06,1.30953850566483609e+00,3.20517857879950489e-04,1.31284114587627720e+00
1109,100010110110,4.99460029181140155e-06,1.30930449889660805e+00,3.20460583238725821e-04,1.31260654894582096e+00
1110,101000011101,4.99350384472055451e-06,1.30901707187042504e+00,3.20390233650431563e-04,1.31231839703216768e+00
1111,101110101110,4.99210588573526535e-06,1.30865060531018540e+00,3.20300538634695473e-04,1.31195100624771266e+00
1112,011011010110,4.99124351644848579e-06,1.30842454037587186e+00,3.20245207807709823e-04,1.31172437118037943e+00
1113,010000011001,4.98844404838345528e-06,1.30769067661943250e+00,3.20065589997181826e-04,1.31098865662845676e+00
1114,010100110101,4.98748229941731741e-06,1.30743855989845326e+00,3.20003882830119195e-04,1.31073590407216822e+00
1115,110010001000,4.98724275647162621e-06,1.30737576515249798e+00,3.19988513417633332e-04,1.31067295095862613e+00
1116,011010111110,4.98075057125594051e-06,1.30567387775131727e+00,3.19571965678242930e-04,1.30896677141808304e+00
1117,000101110100,4.97948913090624869e-06,1.30534319873228766e+00,3.19491029890278926e-04,1.30863525843058248e+00
1118,000001110011,4.97698140829739777e-06,1.30468581429671304e+00,3.19330130878770272e-04,1.30797621607944303e+00
1119,111100000110,4.97602343292808274e-06,1.30443468680149932e+00,3.19268665830990108e-04,1.30772445524373548e+00
1120,001101111111,4.97594455137828535e-06,1.30441400847650923e+00,3.19263604679751172e-04,1.30770372476826080e+00
1121,110110010001,4.96990183482190247e-06,1.30282994658755280e+00,3.18875895482044296e-04,1.30611566789445344e+00
1122,101010010011,4.96805895682709687e-06,1.30234684717848248e+00,3.18757653836557403e-04,1.30563135011453912e+00
1123,010010010101,4.96616623991558419e-06,1.30185068279643090e+00,3.18636214456040074e-04,1.30513393441194014e+00
1124,111110101110,4.96422965322586953e-06,1.30134301821524234e+00,3.18511960328818745e-04,1.30462498950684158e+00
1125,101100001111,4.96321659930718067e-06,1.30107745220878157e+00,3.18446961363802971e-04,1.30435875374613697e+00
1126,111011111010,4.96272721577399508e-06,1.30094916325185816e+00,3.18415561827642033e-04,1.30423014124602177e+00
1127,000101101010,4.95891289658700426e-06,1.29994926236290365e+00,3.18170829741007237e-04,1.30322771861916564e+00
1128,010001011100,4.95578139123622478e-06,1.29912835702422891e+00,3.17969907950975070e-04,1.30240474296719388e+00
1129,010010001010,4.95080564620369918e-06,1.29782399531842252e+00,3.17650657147705660e-04,1.30109709167700238e+00
1130,110001101101,4.94310960760764107e-06,1.29580652497669746e+00,3.17156868481340525e-04,1.29907453329957079e+00
1131,110001101001,4.94200330802109790e-06,1.29551651517788269e+00,3.17085886743057770e-04,1.29878379209956463e+00
1132,100110001001,4.94188761225890369e-06,1.29548618622799805e+00,3.17078463540145655e-04,1.29875338666043660e+00
1133,110010111101,4.93861437100807663e-06,1.29462812567354124e+00,3.16868447775312423e-04,1.29789316208767969e+00
1134,001000011001,4.93629934211156526e-06,1.29402125473849416e+00,3.16719912263550482e-04,1.29728476063150278e+00
1135,010000011100,4.93473098838248760e-06,1.29361012021853883e+00,3.16619284481269513e-04,1.29687258923527993e+00
1136,011100011111,4.93348699435198233e-06,1.29328401464740605e+00,3.16539468073695376e-04,1.29654566122985626e+00
1137,101001011101,4.93156724271361922e-06,1.29278076327391900e+00,3.16416294107059427e-04,1.29604114066251541e+00
1138,111011001100,4.92771883654277150e-06,1.29177192668666829e+00,3.16169374951572383e-04,1.29502975980164048e+00
1139,100010011101,4.92749691763109416e-06,1.29171375197548555e+00,3.16155136321909799e-04,1.29497143837454254e+00
1140,000110101100,4.92322503342174215e-06,1.29059390316130917e+00,3.15881046219544312e-04,1.29384876531525350e+00
1141,101001100111,4.92067076850811305e-06,1.28992431793979079e+00,3.15717160988265714e-04,1.29317749140793636e+00
1142,011101000111,4.91450199500613321e-06,1.28830721097888778e+00,3.15321363799539076e-04,1.29155630612291206e+00
1143,010001001100,4.91167919481518497e-06,1.28756723084563185e+00,3.15140248966978647e-04,1.29081445976874454e+00
1144,000100100100,4.91068511431623070e-06,1.28730663860731398e+00,3.15076467363272883e-04,1.29055321031996573e+00
1145,110000000001,4.90965148148751601e-06,1.28703567796306340e+00,3.15010148026430693e-04,1.29028156631626012e+00
1146,111111111111,4.90642408961948917e-06,1.28618963654921137e+00,3.14803074022518259e-04,1.28943339119623479e+00
1147,110101101111,4.89661705291669068e-06,1.28361878071979296e+00,3.14173840746979688e-04,1.28685605169962880e+00
1148,000110011100,4.89403695929384673e-06,1.28294242465712616e+00,3.14008298309371081e-04,1.28617798987518395e+00
1149,100000110001,4.88997268304156972e-06,1.28187699902324925e+00,3.13747528625682199e-04,1.28510987725079429e+00
1150,001011101101,4.88879125726916043e-06,1.28156729534556679e+00,3.13671726685594958e-04,1.28479939250419695e+00
1151,111101010101,4.88062241401747313e-06,1.27942588210019648e+00,3.13147602207183102e-04,1.28265257864062199e+00
1152,010110101011,4.87962904516538155e-06,1.27916547641583378e+00,3.13083866263741482e-04,1.28239151621628511e+00
1153,011101011011,4.87893473467728415e-06,1.27898346708724198e+00,3.13039318325775498e-04,1.28220904786237644e+00
1154,001101110001,4.87568143335159878e-06,1.27813063366452151e+00,3.12830581934599248e-04,1.28135406360411852e+00
1155,110010001011,4.87506163617922570e-06,1.27796815755456694e+00,3.12790814875826991e-04,1.28119117773138735e+00
1156,011101010101,4.86237616830175482e-06,1.27464273826329522e+00,3.11976897405527055e-04,1.27785737177303882e+00
1157,111011011100,4.85962539014956062e-06,1.27392163827536642e+00,3.11800403608324160e-04,1.27713445317969576e+00
1158,011111101000,4.85853015977694348e-06,1.27363453020456707e+00,3.11730132086383740e-04,1.27684662102582780e+00
1159,011011100100,4.85502902659394982e-06,1.27271672914744438e+00,3.11505494454487940e-04,1.27592650528558260e+00
1160,101101101110,4.85280644168093689e-06,1.27213409184800752e+00,3.11362890278796571e-04,1.27534239858195075e+00
1161,100111101110,4.84746033671663209e-06,1.27073264250824480e+00,3.11019876661125202e-04,1.27393741480396883e+00
1162,111010001000,4.84322796257466872e-06,1.26962315102117396e+00,3.10748321580282870e-04,1.27282512519283864e+00
1163,100010101010,4.84246121776827756e-06,1.26942215347064735e+00,3.10699126154523949e-04,1.27262362072893009e+00
1164,011001110100,4.83422330878674080e-06,1.26726263505859138e+00,3.10170570321694026e-04,1.27045865603765873e+00
1165,100010110011,4.83382340401532280e-06,1.26715780242219278e+00,3.10144911868804685e-04,1.27035355901462399e+00
1166,100101011001,4.83369507990201600e-06,1.26712416302583408e+00,3.10136678413114287e-04,1.27031983478011612e+00
1167,111111010000,4.82225763722146348e-06,1.26412590605178332e+00,3.09402835995698303e-04,1.26731401623838025e+00
1168,001010110001,4.81941018826201702e-06,1.26337946439175819e+00,3.09220139663464737e-04,1.26656569206155156e+00
1169,111001010110,4.81896445748234892e-06,1.26326261874225287e+00,3.09191540949398666e-04,1.26644855172873694e+00
1170,010101001000,4.81616698446077600e-06,1.26252927797448566e+00,3.09012051143666344e-04,1.26571336148445734e+00
1171,001011011100,4.81612848468649895e-06,1.26251918548965758e+00,3.09009580943970944e-04,1.26570324354650499e+00
1172,101000111111,4.81234442468805150e-06,1.26152721686542457e+00,3.08766790329454528e-04,1.26470877318944575e+00
1173,010110100100,4.80225932006950031e-06,1.25888346720029909e+00,3.08119715825137699e-04,1.26205835601976402e+00
1174,011000011110,4.79622106761654703e-06,1.25730057554927210e+00,3.07732293050588855e-04,1.26047147233521195e+00
1175,001011010000,4.79538258335104931e-06,1.25708077192997747e+00,3.07678494720180218e-04,1.26025111437385817e+00
1176,101100101011,4.79446194654060039e-06,1.25683943251393915e+00,3.07619425366880577e-04,1.26000916630274284e+00
1177,110111111101,4.78922773942902533e-06,1.25546731652488242e+00,3.07283591272905629e-04,1.25863358985382146e+00
1178,100101011010,4.78553734906276686e-06,1.25449990283270996e+00,3.07046810633804495e-04,1.25766373635606321e+00
1179,011100001010,4.78062077994191388e-06,1.25321105373709307e+00,3.06731356640301738e-04,1.25637163679867592e+00
1180,010101101010,4.78043124857395023e-06,1.25316136922616961e+00,3.06719196041020279e-04,1.25632182698401906e+00
1181,001010001110,4.77676348241956256e-06,1.25219988633539381e+00,3.06483867003190080e-04,1.25535791924506657e+00
1182,111100001011,4.76690608150045288e-06,1.24961582782885472e+00,3.05851402288659304e-04,1.25276734377434851e+00
1183,001110111010,4.76086563244239120e-06,1.24803236035097820e+00,3.05463838576835588e-04,1.25117988281071857e+00
1184,011101000001,4.75336575102787167e-06,1.24606631143745039e+00,3.04982635631274857e-04,1.24920887554570181e+00
1185,001111111000,4.75109715310802663e-06,1.24547161210435053e+00,3.04837079196314568e-04,1.24861267638810447e+00
1186,111110010010,4.75108047590972072e-06,1.24546724027687783e+00,3.04836009163802699e-04,1.24860829353493585e+00
1187,000010100011,4.74700685615021020e-06,1.24439936529864070e+00,3.04574639987541371e-04,1.24753772538896945e+00
1188,101010000101,4.74575322209543974e-06,1.24407073265298695e+00,3.04494205062444661e-04,1.24720826393577333e+00
1189,010011001011,4.74541795012349531e-06,1.24398284311717355e+00,3.04472693540922305e-04,1.24712015274361776e+00
1190,000110010010,4.74325772488689975e-06,1.24341655303275145e+00,3.04334090449823809e-04,1.24655243448247832e+00
1191,101000010010,4.73982564082536306e-06,1.24251685278852397e+00,3.04113883106728214e-04,1.24565046520515876e+00
