launch,time_ns,site,density
Q1,99.0,3,0.002316688500339429
Q1,99.0,4,0.008663235782818282
Q1,99.0,5,0.012568383314407681
Q1,99.0,6,0.0012418032556165326
Q1,99.0,7,0.07512126180917
Q1,99.0,8,0.17566840178775134
Q1,99.0,9,0.025438462573550077
Q1,99.0,10,0.45280954381355343
Q1,99.0,11,0.2453767370069783
Q1,99.5,1,0.0007060186186810521
Q1,99.5,2,0.0001238610264174772
Q1,99.5,3,0.0019398361852561467
Q1,99.5,4,0.00982643161109102
Q1,99.5,5,0.011473103236797257
Q1,99.5,6,0.0008032227974476584
Q1,99.5,7,0.08517231189461526
Q1,99.5,8,0.17176268472814568
Q1,99.5,9,0.028860043385566983
Q1,99.5,10,0.46967015177729365
Q1,99.5,11,0.21966233473868868
Q1,100.0,1,0.0006810967012638575
Q1,100.0,2,0.00018865234613087042
Q1,100.0,3,0.0015701266924811803
Q1,100.0,4,0.010987683545803291
Q1,100.0,5,0.010439922296426556
Q1,100.0,6,0.0004224794523500372
Q1,100.0,7,0.09555620465817884
Q1,100.0,8,0.16768020477356296
Q1,100.0,9,0.032733366865551936
Q1,100.0,10,0.484774511896295
Q1,100.0,11,0.1949657507719562
Q1,100.5,1,0.0006517428102902382
Q1,100.5,2,0.00026068334494658995
Q1,100.5,3,0.001217796847458504
Q1,100.5,4,0.012132757044195804
Q1,100.5,5,0.009476534060004484
Q1,100.5,6,0.00014165378547832094
Q1,100.5,7,0.10619399340199344
Q1,100.5,8,0.1634652253470474
Q1,100.5,9,0.03708256428323158
Q1,100.5,10,0.49796657303310515
Q1,100.5,11,0.17141047604224954
Q1,101.0,1,0.0006186656745250407
Q1,101.0,2,0.00033658378208497236
Q1,101.0,3,0.0008929354914061771
Q1,101.0,4,0.01324845143468625
Q1,101.0,5,0.008588682303788115
Q1,101.0,6,5.811209955712015e-06
Q1,101.0,7,0.1170042268012106
Q1,101.0,8,0.1591602387235253
Q1,101.0,9,0.041928082171765066
Q1,101.0,10,0.5091070548583543
Q1,101.0,11,0.1491092675486993
Q1,101.5,1,0.0005826088183072344
Q1,101.5,2,0.00041302102696606395
Q1,101.5,3,0.0006053025174439794
Q1,101.5,4,0.014322791718204858
Q1,101.5,5,0.007780277138711617
Q1,101.5,6,6.223573326281519e-05
Q1,101.5,7,0.12790395453087275
Q1,101.5,8,0.15480561383304695
Q1,101.5,9,0.04728576857739239
Q1,101.5,10,0.5180752775389926
Q1,101.5,11,0.1281631485667997
Q1,102.0,1,0.0005443311345102966
Q1,102.0,2,0.000486787174339088
Q1,102.0,3,0.00036416018569812434
Q1,102.0,4,0.015345186778764284
Q1,102.0,5,0.007053566629924082
Q1,102.0,6,0.00035960924810885984
Q1,102.0,7,0.13880972897758415
Q1,102.0,8,0.1504393039773528
Q1,102.0,9,0.0531660025066161
Q1,102.0,10,0.5247707998916062
Q1,102.0,11,0.10866052349549662
Q1,102.5,1,0.0005045880157950942
Q1,102.5,2,0.000554882282754843
Q1,102.5,3,0.0001781196533491503
Q1,102.5,4,0.016306552548308414
Q1,102.5,5,0.006409358464758499
Q1,102.5,6,0.0009471507564739239
Q1,102.5,7,0.1496385886682676
Q1,102.5,8,0.14609661463450974
Q1,102.5,9,0.0595728855124533
Q1,102.5,10,0.529114841109012
Q1,102.5,11,0.09067641835431821
Q1,103.0,1,0.0004641135103197881
Q1,103.0,2,0.0006145920850988251
Q1,103.0,3,5.500523097339148e-05
Q1,103.0,4,0.017199399536381617
Q1,103.0,5,0.005847285096693008
Q1,103.0,6,0.0018737305397305485
Q1,103.0,7,0.1603090097652006
Q1,103.0,8,0.1418100302745986
Q1,103.0,9,0.06650351378346676
Q1,103.0,10,0.5310514635862619
Q1,103.0,11,0.07427185659127572
Q1,103.5,1,0.0004236039365916177
Q1,103.5,2,0.0006635586832390284
Q1,103.5,3,1.738416065317385e-06
Q1,103.5,4,0.018017884980643318
Q1,103.5,5,0.005366104821174021
Q1,103.5,6,0.0031869746399622247
Q1,103.5,7,0.17074181289621193
Q1,103.5,8,0.13760909793649084
Q1,103.5,9,0.07394734816399477
Q1,103.5,10,0.5305484971644874
Q1,103.5,11,0.05949337836114054
Q1,104.0,1,0.00038370335226543557
Q1,104.0,2,0.0006998429278952974
Q1,104.0,3,2.4243269626172878e-05
Q1,104.0,4,0.018757830680927522
Q1,104.0,5,0.004964030440925912
Q1,104.0,6,0.0049323750953747065
Q1,104.0,7,0.1808610136894625
Q1,104.0,8,0.1335203642456421
Q1,104.0,9,0.08188569824930471
Q1,104.0,10,0.5275981882446543
Q1,104.0,11,0.046372709803922205
Q1,104.5,1,0.0003449912245059544
Q1,104.5,2,0.0007219773947363659
Q1,104.5,3,0.00012737420358782951
Q1,104.5,4,0.019416708329978303
Q1,104.5,5,0.004639076568493238
Q1,104.5,6,0.007152421178653093
Q1,104.5,7,0.19059460663903127
Q1,104.5,8,0.12956736160690713
Q1,104.5,9,0.09029133507999217
Q1,104.5,10,0.5222175606594573
Q1,104.5,11,0.034926587114658174
Q1,105.0,1,0.00030797259625349075
Q1,105.0,2,0.000729009093319289
Q1,105.0,3,0.0003148667469073923
Q1,105.0,4,0.019993594832445498
Q1,105.0,5,0.0043894162031231435
Q1,105.0,6,0.009885766428758574
Q1,105.0,7,0.19987527331386953
Q1,105.0,8,0.12577063850297143
Q1,105.0,9,0.0991282450271617
Q1,105.0,10,0.5144484788856123
Q1,105.0,11,0.025156738369578185
Q1,105.5,1,0.00027307098466927
Q1,105.5,2,0.0007205312815104802
Q1,105.5,3,0.0005893113673325261
Q1,105.5,4,0.020489100696483284
Q1,105.5,5,0.004213737014405246
Q1,105.5,6,0.013166445556153322
Q1,105.5,7,0.20864100741021596
Q1,105.5,8,0.12214782818293596
Q1,105.5,9,0.10835153524127744
Q1,105.5,10,0.5043574080813368
Q1,105.5,11,0.017050024183680686
Q1,106.0,1,0.0002406241865501716
Q1,106.0,2,0.0006967039991489715
Q1,106.0,3,0.0009521499544081503
Q1,106.0,4,0.02090527507792332
Q1,106.0,5,0.004111587768755643
Q1,106.0,6,0.01702315435532311
Q1,106.0,7,0.2168356507069908
Q1,106.0,8,0.11871374954797498
Q1,106.0,9,0.11790749856668489
Q1,106.0,10,0.4920348694908932
Q1,106.0,11,0.010578736345347492
Q1,106.5,1,0.00021088310198260935
Q1,106.5,2,0.0006582631756888405
Q1,106.5,3,0.0014036941267626198
Q1,106.5,4,0.021245491446536886
Q1,106.5,5,0.004083705545041665
Q1,106.5,6,0.02147860459722848
Q1,106.5,7,0.22440933558524948
Q1,106.5,8,0.11548053373891223
Q1,106.5,9,0.12773384313961583
Q1,106.5,10,0.4775945939124613
Q1,106.5,11,0.0057010516305207514
Q1,107.0,1,0.000184013623340148
Q1,107.0,2,0.0006065184023462636
Q1,107.0,3,0.0019431641215630162
Q1,107.0,4,0.02151431812103794
Q1,107.0,5,0.004132314796377954
Q1,107.0,6,0.026548964521976925
Q1,107.0,7,0.2313188313869169
Q1,107.0,8,0.11245776980698428
Q1,107.0,9,0.1377600890339105
Q1,107.0,10,0.4611723801171021
Q1,107.0,11,0.0023616360684446253
Q1,107.5,1,0.00016010157327173044
Q1,107.5,2,0.00054333968512387
Q1,107.5,3,0.0025687466635959054
Q1,107.5,4,0.021717378080610646
Q1,107.5,5,0.004261389916397652
Q1,107.5,6,0.032243394035585654
Q1,107.5,7,0.237527793485902
Q1,107.5,8,0.1096526629027645
Q1,107.5,9,0.14790813134375438
Q1,107.5,10,0.44292466927338514
Q1,107.5,11,0.0004923930396091821
Q1,108.0,1,0.0001391606138746384
Q1,108.0,2,0.00047113370662861114
Q1,108.0,3,0.0032776699017546315
Q1,108.0,4,0.021861202505014655
Q1,108.0,5,0.004476873746370794
Q1,108.0,6,0.038563682063659156
Q1,108.0,7,0.24300691549871087
Q1,108.0,8,0.1070701986438545
Q1,108.0,9,0.15809296604780929
Q1,108.0,10,0.42302685051154815
Q1,108.0,11,1.3346760775220658e-05
Q1,108.5,1,0.00012114299100545423
Q1,108.5,2,0.0003928103179391517
Q1,108.5,3,0.0040662932464664864
Q1,108.5,4,0.02195308242458961
Q1,108.5,5,0.0047868453972530626
Q1,108.5,6,0.045503991760458364
Q1,108.5,7,0.24773398654604895
Q1,108.5,8,0.10471330771015265
Q1,108.5,9,0.1682235719381446
Q1,108.5,10,0.4016713166902219
Q1,108.5,11,0.0008336509777203009
Q1,109.0,1,0.00010595292375733861
Q1,109.0,2,0.00031174015354949156
Q1,109.0,3,0.004930209746002492
Q1,109.0,4,0.022000922680228636
Q1,109.0,5,0.0052016318379164254
Q1,109.0,6,0.05305071744672927
Q1,109.0,7,0.2516938568679778
Q1,109.0,8,0.10258302525314575
Q1,109.0,9,0.17820393887574282
Q1,109.0,10,0.3790652931462987
Q1,109.0,11,0.00285271106865212
Q1,109.5,1,9.3462400496267e-05
Q1,109.5,2,0.00023170440983861674
Q1,109.5,3,0.005864358504446519
Q1,109.5,4,0.02201310210857449
Q1,109.5,5,0.005733858894654875
Q1,109.5,6,0.061182455286960376
Q1,109.5,7,0.25487831637199265
Q1,109.5,8,0.10067864037614602
Q1,109.5,9,0.18793422970806112
Q1,109.5,10,0.3554284656550373
Q1,109.5,11,0.005961406283792509
Q1,110.0,1,8.352910033387321e-05
Q1,110.0,2,0.0001568379484322482
Q1,110.0,3,0.0068631445696787285
Q1,110.0,4,0.02199834348853674
Q1,110.0,5,0.006398438592695782
Q1,110.0,6,0.0698700878495806
Q1,110.0,7,0.25728589183777956
Q1,110.0,8,0.09899783172603012
Q1,110.0,9,0.19731206040869392
Q1,110.0,10,0.3309904369467569
Q1,110.0,11,0.010043397531482267
Q1,110.5,1,7.601612319615031e-05
Q1,110.5,2,9.156697872647248e-05
Q1,110.5,3,0.00792056370494974
Q1,110.5,4,0.02196559632299656
Q1,110.5,5,0.00721249112140345
Q1,110.5,6,0.07907698085453103
Q1,110.5,7,0.2589215694995041
Q1,110.5,8,0.097536786111536
Q1,110.5,9,0.2062338804285776
Q1,110.5,10,0.3059880438662817
Q1,110.5,11,0.01497650498829771
Q1,111.0,1,7.081318323538806e-05
Q1,111.0,2,4.0542637874907265e-05
Q1,111.0,3,0.009030329500059789
Q1,111.0,4,0.02192393499725692
Q1,111.0,5,0.00819520109363086
Q1,111.0,6,0.0887592886329326
Q1,111.0,7,0.25979645056471956
Q1,111.0,8,0.09629029800414475
Q1,111.0,9,0.2145964329338776
Q1,111.0,10,0.28066256957452484
Q1,111.0,11,0.020634138877743353
Q1,111.5,1,6.785889956958145e-05
Q1,111.5,2,8.5718214967734e-06
Q1,111.5,3,0.010186000374134382
Q1,111.5,4,0.021882474267837192
Q1,111.5,5,0.009367609168256621
Q1,111.5,6,0.0988663631328086
Q1,111.5,7,0.2599273479003031
Q1,111.5,8,0.09525184875908214
Q1,111.5,9,0.22229827259560447
Q1,111.5,10,0.2552568870368291
Q1,111.5,11,0.026886766044078778
Q1,112.0,1,6.716380538975201e-05
Q1,112.0,2,5.466246595950577e-07
Q1,112.0,3,0.011381104166729687
Q1,112.0,4,0.021850303407103887
Q1,112.0,5,0.01075234148541449
Q1,112.0,6,0.1093412597302725
Q1,112.0,7,0.2593363326156391
Q1,112.0,8,0.09441366538918514
Q1,112.0,9,0.22924131693351707
Q1,112.0,10,0.23001257138529457
Q1,112.0,11,0.03360339445679488
Q1,112.5,1,6.883369135423398e-05
Q1,112.5,2,2.1373731340138104e-05
Q1,112.5,3,0.012609258201760867
Q1,112.5,4,0.021836439677199945
Q1,112.5,5,0.012373280698976174
Q1,112.5,6,0.12012133167186992
Q1,112.5,7,0.25805023960054246
Q1,112.5,8,0.09376675970612004
Q1,112.5,9,0.23533240593999355
Q1,112.5,10,0.20516701955474317
Q1,112.5,11,0.04065305752610007
Q1,113.0,1,7.309290173144256e-05
Q1,113.0,2,7.590504312889961e-05
Q1,113.0,3,0.013864282932990793
Q1,113.0,4,0.021849801147339823
Q1,113.0,5,0.014255183654326641
Q1,113.0,6,0.13113890370234518
Q1,113.0,7,0.2561001412323836
Q1,113.0,8,0.09330094958493161
Q1,113.0,9,0.24048484385006702
Q1,113.0,10,0.18095061585467365
Q1,113.0,11,0.04790628009608187
Q1,113.5,1,8.030721164742364e-05
Q1,113.5,2,0.00016887076646616094
Q1,113.5,3,0.015140307533394137
Q1,113.5,4,0.021899198218310392
Q1,113.5,5,0.01642325192685867
Q1,113.5,6,0.1423220143410884
Q1,113.5,7,0.2535207984590544
Q1,113.5,8,0.09300486498329477
Q1,113.5,9,0.24461989650659993
Q1,113.5,10,0.15758398184116432
Q1,113.5,11,0.05523650821212208
Q1,114.0,1,9.100593058982133e-05
Q1,114.0,2,0.0003048160846563061
Q1,114.0,3,0.016431866066047875
Q1,114.0,4,0.02199334259308165
Q1,114.0,5,0.018902662485495714
Q1,114.0,6,0.1535952153743333
Q1,114.0,7,0.25035009830022115
Q1,114.0,8,0.09286594213191751
Q1,114.0,9,0.24766821781195278
Q1,114.0,10,0.13527534799043212
Q1,114.0,11,0.06252148523127218
Q1,114.5,1,0.00010590290043838275
Q1,114.5,2,0.00048804242913083617
Q1,114.5,3,0.01773398316349076
Q1,114.5,4,0.02214087184815818
Q1,114.5,5,0.02171806665602431
Q1,114.5,6,0.16488041643942009
Q1,114.5,7,0.2466284864998435
Q1,114.5,8,0.09287040998522973
Q1,114.5,9,0.24957117926882738
Q1,114.5,10,0.11421808325573005
Q1,114.5,11,0.06964455755370716
Q1,115.0,1,0.00012591608504678052
Q1,115.0,2,0.0007225542370235571
Q1,115.0,3,0.019042248437902715
Q1,115.0,4,0.022350387230961763
Q1,115.0,5,0.024893066314026373
Q1,115.0,6,0.17609776209883532
Q1,115.0,7,0.24239840362163084
Q1,115.0,8,0.0930032735624609
Q1,115.0,9,0.25028207759427945
Q1,115.0,10,0.09458841662621273
Q1,115.0,11,0.07649589419162006
Q1,115.5,1,0.00015218548201457866
Q1,115.5,2,0.0010120119423870841
Q1,115.5,3,0.020352879138296937
Q1,115.5,4,0.022630501847009404
Q1,115.5,5,0.02844967682286669
Q1,115.5,6,0.1871665285379972
Q1,115.5,7,0.23770373232132996
Q1,115.5,8,0.09324829920229902
Q1,115.5,9,0.24976719683471796
Q1,115.5,10,0.07654338232394949
Q1,115.5,11,0.08297360554713208
Q1,116.0,1,0.00018608912491252156
Q1,116.0,2,0.001359691799733067
Q1,116.0,3,0.021662770855849674
Q1,116.0,4,0.02298989601814558
Q1,116.0,5,0.03240778663799069
Q1,116.0,6,0.1980060269708285
Q1,116.0,7,0.23258926287242226
Q1,116.0,8,0.09358800698699098
Q1,116.0,9,0.24800670330004648
Q1,116.0,10,0.060219017305263876
Q1,116.0,11,0.08898474812781673
Q1,116.5,1,0.00022925698496050959
Q1,116.5,2,0.0017684529844724137
Q1,116.5,3,0.022969536347673406
Q1,116.5,4,0.02343737629889744
Q1,116.5,5,0.03678462371774291
Q1,116.5,6,0.20853650099610946
Q1,116.5,7,0.22710018328299647
Q1,116.5,8,0.0940036756553856
Q1,116.5,9,0.24499535394756558
Q1,116.5,10,0.045728836315160934
Q1,116.5,11,0.09444620346903555
Q1,117.0,1,0.000283582624075292
Q1,117.0,2,0.002240712258672031
Q1,117.0,3,0.024271532796594077
Q1,117.0,4,0.02398193443937166
Q1,117.0,5,0.04159423890967925
Q1,117.0,6,0.21868000550711983
Q1,117.0,7,0.22128159954000617
Q1,117.0,8,0.09447536521459723
Q1,117.0,9,0.24074300154834763
Q1,117.0,10,0.033162605926153096
Q1,117.0,11,0.0992854212353842
Q1,117.5,1,0.0003512324953650993
Q1,117.5,2,0.00277842633562191
Q1,117.5,3,0.025567878044431298
Q1,117.5,4,0.024632802484963915
Q1,117.5,5,0.04684701632018294
Q1,117.5,6,0.2283612553053767
Q1,117.5,7,0.21517809067181254
Q1,117.5,8,0.09498196217657852
Q1,117.5,9,0.235274883020362
Q1,117.5,10,0.022585434829772277
Q1,117.5,11,0.10344101831553307
Q1,118.0,1,0.00043465283162046086
Q1,118.0,2,0.0033830819261246765
Q1,118.0,3,0.02685845652442479
Q1,118.0,4,0.025399500208176634
Q1,118.0,5,0.05254922032797123
Q1,118.0,6,0.23750843229176857
Q1,118.0,7,0.20883330244970655
Q1,118.0,8,0.09550125189320782
Q1,118.0,9,0.22863168066645567
Q1,118.0,10,0.014037193200751733
Q1,118.0,11,0.10686322767979195
Q1,118.5,1,0.0005365741062326925
Q1,118.5,2,0.004055693306034758
Q1,118.5,3,0.028143915771307915
Q1,118.5,4,0.0262918711763092
Q1,118.5,5,0.05870258837610366
Q1,118.5,6,0.24605394098775013
Q1,118.5,7,0.20228958267227845
Q1,118.5,8,0.09601002185012736
Q1,118.5,9,0.22086934965782182
Q1,118.5,10,0.007532269285861325
Q1,118.5,11,0.10951419281017312
Q1,119.0,1,0.0006600130934071934
Q1,119.0,2,0.004796807110947177
Q1,119.0,3,0.02942565450266315
Q1,119.0,4,0.027320103968643327
Q1,119.0,5,0.06530397798295051
Q1,119.0,6,0.25393510315600254
Q1,119.0,7,0.19558766011041107
Q1,119.0,8,0.09648419901830263
Q1,119.0,9,0.21205870889584355
Q1,119.0,10,0.0030596665513254917
Q1,119.0,11,0.11136810560950364
Q1,119.5,1,0.0008082725947312548
Q1,119.5,2,0.005606513942276956
Q1,119.5,3,0.030705803341256537
Q1,119.5,4,0.028494735363625713
Q1,119.5,5,0.07234507556385646
Q1,119.5,6,0.26109478342284326
Q1,119.5,7,0.1887663683514067
Q1,119.5,8,0.09689902346982222
Q1,119.5,9,0.2022847963036599
Q1,119.5,10,0.0005834398273597214
Q1,119.5,11,0.11241118781916155
Q1,120.0,1,0.000984938936384245
Q1,120.0,2,0.006484466261127357
Q1,120.0,3,0.03198719928477864
Q1,120.0,4,0.02982663271390247
Q1,120.0,5,0.07981217366824117
Q1,120.0,6,0.26748193903098044
Q1,120.0,7,0.18186241498283284
Q1,120.0,8,0.09722925946114962
Q1,120.0,9,0.19164599357661985
Q1,120.0,10,4.346399028623495e-05
Q1,120.0,11,0.11264151809369741
Q1,120.5,1,0.0011938773749040964
Q1,120.5,2,0.007429901953746811
Q1,120.5,3,0.033273355027646216
Q1,120.5,4,0.03132695320631009
Q1,120.5,5,0.08768602213032166
Q1,120.5,6,0.27305208814755044
Q1,120.5,7,0.1749101958127976
Q1,120.5,8,0.09744944409635217
Q1,120.5,9,0.18025292938884377
Q1,120.5,10,0.0013565238972686315
Q1,120.5,11,0.11206870896425884
Q1,121.0,1,0.0014392255789064193
Q1,121.0,2,0.008441672876064548
Q1,121.0,3,0.03456842420108629
Q1,121.0,4,0.033007078254651996
Q1,121.0,5,0.09594175742616336
Q1,121.0,6,0.2777676924947167
Q1,121.0,7,0.16794165314428783
Q1,121.0,8,0.09753417253091008
Q1,121.0,9,0.16822717394127912
Q1,121.0,10,0.004417709610816912
Q1,121.0,11,0.11071343994111695
Q1,121.5,1,0.0017253853790479023
Q1,121.5,2,0.009518277625377167
Q1,121.5,3,0.035877163525453094
Q1,121.5,4,0.03487852188327834
Q1,121.5,5,0.10454891324764305
Q1,121.5,6,0.281598451434661
Q1,121.5,7,0.1609861765154422
Q1,121.5,8,0.0974584174917901
Q1,121.5,9,0.15569974147504004
Q1,121.5,10,0.009102096492997591
Q1,121.5,11,0.10860685492926958
Q1,122.0,1,0.0020570129984988387
Q1,122.0,2,0.010657897744951458
Q1,122.0,3,0.03720489276629812
Q1,122.0,4,0.03695281261576653
Q1,122.0,5,0.11347151396847054
Q1,122.0,6,0.2845215060040197
Q1,122.0,7,0.15407054379160431
Q1,122.0,8,0.09719787970124949
Q1,122.0,9,0.14280942089413975
Q1,122.0,10,0.01526668558296704
Q1,122.0,11,0.10578983393203445
Q1,122.5,1,0.0024390079910060845
Q1,122.5,2,0.01185843654193123
Q1,122.5,3,0.038557453257576126
Q1,122.5,4,0.039241349070980015
Q1,122.5,5,0.12266825131274489
Q1,122.5,6,0.2865215527322839
Q1,122.5,7,0.147218900052763
Q1,122.5,8,0.09672936463078383
Q1,122.5,9,0.12970095787836142
Q1,122.5,10,0.022752575862162585
Q1,122.5,11,0.10231215066940708
Q1,123.0,1,0.0028765011231665933
Q1,123.0,2,0.01311755968995387
Q1,123.0,3,0.039941165606595996
Q1,123.0,4,0.04175523017329666
Q1,123.0,5,0.13209274316686323
Q1,123.0,6,0.28759086837298886
Q1,123.0,7,0.14045277136347348
Q1,123.0,8,0.0960311799083338
Q1,123.0,9,0.11652311475850502
Q1,123.0,10,0.03138733662015145
Q1,123.0,11,0.09823152921667126
Q1,123.5,1,0.0033748414417650034
Q1,123.5,2,0.014432736794421207
Q1,123.5,3,0.041362787031494194
Q1,123.5,4,0.04450506158929513
Q1,123.5,5,0.14169387212501705
Q1,123.5,6,0.2877292479060695
Q1,123.5,7,0.13379111024128834
Q1,123.5,8,0.09508354668624858
Q1,123.5,9,0.10342663691622643
Q1,123.5,10,0.04098754521543888
Q1,123.5,11,0.0936126140527357
Q1,124.0,1,0.003939582766035818
Q1,124.0,2,0.015801283119288783
Q1,124.0,3,0.042829468609017186
Q1,124.0,4,0.04750074069400243
Q1,124.0,5,0.15141620005037554
Q1,124.0,6,0.2869438593167132
Q1,124.0,7,0.12725036945191956
Q1,124.0,8,0.09386901737818028
Q1,124.0,9,0.09056215650918814
Q1,124.0,10,0.05136145312695436
Q1,124.0,11,0.08852586897832483
Q1,124.5,1,0.004576469838656155
Q1,124.5,2,0.01722040070813092
Q1,124.5,3,0.04434871253434978
Q1,124.5,4,0.05075122303053019
Q1,124.5,5,0.1612004536906547
Q1,124.5,6,0.2852490197047823
Q1,124.5,7,0.12084460065070665
Q1,124.5,8,0.09237289141663318
Q1,124.5,9,0.07807806586656077
Q1,124.5,10,0.06231174135293702
Q1,124.5,11,0.08304642120605858
Q1,125.0,1,0.00529142435840543
Q1,125.0,2,0.018687218177526
Q1,125.0,3,0.0459283293217333
Q1,125.0,4,0.05426427384269942
Q1,125.0,5,0.17098407522897177
Q1,125.0,6,0.28266589821614463
Q1,125.0,7,0.11458557435483668
Q1,125.0,8,0.0905836200932121
Q1,125.0,9,0.06611839391555574
Q1,125.0,10,0.0736383249652634
Q1,125.0,11,0.07725286752565154
Q1,125.5,1,0.006090531102074615
Q1,125.5,2,0.020198828515767143
Q1,125.5,3,0.047576394710640145
Q1,125.5,4,0.05804620881708119
Q1,125.5,5,0.18070183059765216
Q1,125.5,6,0.2792221521022101
Q1,125.5,7,0.10848291776214836
Q1,125.5,8,0.08849319114130723
Q1,125.5,9,0.054820719461069325
Q1,125.5,10,0.0851411659903514
Q1,125.5,11,0.0712260597996988
Q1,126.0,1,0.00698002432374436
Q1,126.0,2,0.021752324282712454
Q1,126.0,3,0.04930120589303195
Q1,126.0,4,0.06210162865592599
Q1,126.0,5,0.19028646745092356
Q1,126.0,6,0.27495150289848497
Q1,126.0,7,0.10254426702210546
Q1,126.0,8,0.08609748352279778
Q1,126.0,9,0.04431415503163749
Q1,126.0,10,0.0966230537743597
Q1,126.0,11,0.06504788714427642
Q1,126.5,1,0.007966274596432676
Q1,126.5,2,0.023344829675428003
Q1,126.5,3,0.051111236547926486
Q1,126.5,4,0.06643315250429131
Q1,126.5,5,0.19966941389665427
Q1,126.5,6,0.269893260261434
Q1,126.5,7,0.09677543070379836
Q1,126.5,8,0.08339658289881839
Q1,126.5,9,0.034717434319633415
Q1,126.5,10,0.1078923126022805
Q1,126.5,11,0.058800071993302665
Q1,127.0,1,0.009055776234804207
Q1,127.0,2,0.02497352899729243
Q1,127.0,3,0.05301509006486275
Q1,127.0,4,0.07104115556350062
Q1,127.0,5,0.20878150843939208
Q1,127.0,6,0.2640918014124543
Q1,127.0,7,0.09118056138516789
Q1,127.0,8,0.08039504850751153
Q1,127.0,9,0.026137134986073687
Q1,127.0,10,0.11876539756938899
Q1,127.0,11,0.05256299683955165
Q1,127.5,1,0.010255135408660136
Q1,127.5,2,0.026635691143695198
Q1,127.5,3,0.05502145026182981
Q1,127.5,4,0.07592351643095653
Q1,127.5,5,0.2175537510960154
Q1,127.5,6,0.2575960144079352
Q1,127.5,7,0.0857623324974961
Q1,127.5,8,0.07710212264181966
Q1,127.5,9,0.018666066784873005
Q1,127.5,10,0.12906934153114866
Q1,127.5,11,0.04641457779557039
Q1,128.0,1,0.011571059025808253
Q1,128.0,2,0.028328689793702774
Q1,128.0,3,0.057139028859034754
Q1,128.0,4,0.08107537980729713
Q1,128.0,5,0.2259180653176342
Q1,128.0,6,0.25045871358727523
Q1,128.0,7,0.08052211779000462
Q1,128.0,8,0.07353187461545702
Q1,128.0,9,0.012381852612325401
Q1,128.0,10,0.13864401835608656
Q1,128.0,11,0.040429200235374246
Q1,128.5,1,0.013010344430198469
Q1,128.5,2,0.030050019072615227
Q1,128.5,3,0.059376508959838065
Q1,128.5,4,0.086488940202114
Q1,128.5,5,0.23380806019020633
Q1,128.5,6,0.24273603555070333
Q1,128.5,7,0.07546017102203238
Q1,128.5,8,0.06970327201773704
Q1,128.5,9,0.007345727239273862
Q1,128.5,10,0.14734419063807905
Q1,128.5,11,0.034676730677202276
Q1,129.0,1,0.014579869927427637
Q1,129.0,2,0.03179730452385361
Q1,129.0,3,0.061742483815663
Q1,129.0,4,0.09215325214724317
Q1,129.0,5,0.24115978239219554
Q1,129.0,6,0.23448682389231532
Q1,129.0,7,0.07057580373617121
Q1,129.0,8,0.0656401731753083
Q1,129.0,9,0.00360157517936087
Q1,129.0,10,0.15504131344388816
Q1,129.0,11,0.02922161776657355
Q1,129.5,1,0.01628658611540902
Q1,129.5,2,0.033568309299022214
Q1,129.5,3,0.06424539021310621
Q1,129.5,4,0.09805407219257815
Q1,129.5,5,0.24791244755792632
Q1,129.5,6,0.22577201066919797
Q1,129.5,7,0.06586755920724185
Q1,129.5,8,0.06137123604341293
Q1,129.5,9,0.0011752254391420721
Q1,129.5,10,0.16162506952464414
Q1,129.5,11,0.024122093738319198
Q1,130.0,1,0.018137507963674172
Q1,130.0,2,0.03536093554139234
Q1,130.0,3,0.06689343591825381
Q1,130.0,4,0.10417373761615742
Q1,130.0,5,0.25400914102495015
Q1,130.0,6,0.2166540022349502
Q1,130.0,7,0.06133338089243089
Q1,130.0,8,0.05692974021873909
Q1,130.0,9,7.401684461356564e-05
Q1,130.0,10,0.16700461564507252
Q1,130.0,11,0.01942948609976608
Q1,130.5,1,0.020139707550916455
Q1,130.5,2,0.037173220999811026
Q1,130.5,3,0.0696945207437862
Q1,130.5,4,0.11049108633283561
Q1,130.5,5,0.2593974784249356
Q1,130.5,6,0.20719607661661915
Q1,130.5,7,0.05697077392180734
Q1,130.5,8,0.05235332037364423
Q1,130.5,9,0.00028664331059415115
Q1,130.5,10,0.17110952421425663
Q1,130.5,11,0.015187647510793904
Q1,131.0,1,0.02230030733746838
Q1,131.0,2,0.03900333096676582
Q1,131.0,3,0.07265615096632018
Q1,131.0,4,0.11698142194109595
Q1,131.0,5,0.26403021720005554
Q1,131.0,6,0.19746179908061073
Q1,131.0,7,0.05277695836163842
Q1,131.0,8,0.04768361112702565
Q1,131.0,9,0.00178328388680788
Q1,131.0,10,0.17389040916420787
Q1,131.0,11,0.01143250996800373
Q1,131.5,1,0.024626473817844833
Q1,131.5,2,0.04084954568584843
Q1,131.5,3,0.07578534701118907
