model,launch,time_ns,site,density
strong,Q6_Q7,220.5,3,0.25700112938016323
strong,Q6_Q7,220.5,4,0.07735008452775846
strong,Q6_Q7,220.5,5,0.0642163418200712
strong,Q6_Q7,220.5,6,0.21537616342602486
strong,Q6_Q7,220.5,7,0.21471580584956448
strong,Q6_Q7,220.5,8,0.11884102158264134
strong,Q6_Q7,220.5,9,0.1440044786419251
strong,Q6_Q7,220.5,10,0.3273021639198637
strong,Q6_Q7,220.5,11,0.09500158248407542
strong,Q6_Q7,220.5,12,0.18865290608686633
strong,Q6_Q7,221.0,1,0.246245825992103
strong,Q6_Q7,221.0,2,0.0523702615627485
strong,Q6_Q7,221.0,3,0.258926036647295
strong,Q6_Q7,221.0,4,0.07592988511996236
strong,Q6_Q7,221.0,5,0.07023776059111386
strong,Q6_Q7,221.0,6,0.20683353060258142
strong,Q6_Q7,221.0,7,0.2055588532526093
strong,Q6_Q7,221.0,8,0.12512950376931556
strong,Q6_Q7,221.0,9,0.14378132407041905
strong,Q6_Q7,221.0,10,0.3319036114707376
strong,Q6_Q7,221.0,11,0.0876760755126795
strong,Q6_Q7,221.0,12,0.19540733140843558
strong,Q6_Q7,221.5,1,0.25370792657652463
strong,Q6_Q7,221.5,2,0.046050478388853844
strong,Q6_Q7,221.5,3,0.26010498061195997
strong,Q6_Q7,221.5,4,0.07555920826520264
strong,Q6_Q7,221.5,5,0.07635087179153793
strong,Q6_Q7,221.5,6,0.19965346040178641
strong,Q6_Q7,221.5,7,0.19482883274454418
strong,Q6_Q7,221.5,8,0.13078861635754227
strong,Q6_Q7,221.5,9,0.14471027105112402
strong,Q6_Q7,221.5,10,0.33581358411507434
strong,Q6_Q7,221.5,11,0.0801039228909371
strong,Q6_Q7,221.5,12,0.20232784680491334
strong,Q6_Q7,222.0,1,0.26091798342094186
strong,Q6_Q7,222.0,2,0.040098077708179684
strong,Q6_Q7,222.0,3,0.2604523127979087
strong,Q6_Q7,222.0,4,0.076329621669487
strong,Q6_Q7,222.0,5,0.08246312015810663
strong,Q6_Q7,222.0,6,0.1929388663119701
strong,Q6_Q7,222.0,7,0.18369523808646518
strong,Q6_Q7,222.0,8,0.13559496533728438
strong,Q6_Q7,222.0,9,0.14681332040576908
strong,Q6_Q7,222.0,10,0.33892632438429887
strong,Q6_Q7,222.0,11,0.07242421305024933
strong,Q6_Q7,222.0,12,0.20934595666933997
strong,Q6_Q7,222.5,1,0.2678161799655226
strong,Q6_Q7,222.5,2,0.034621069891488804
strong,Q6_Q7,222.5,3,0.2598940192868625
strong,Q6_Q7,222.5,4,0.07829551272644455
strong,Q6_Q7,222.5,5,0.08840507277387269
strong,Q6_Q7,222.5,6,0.18547324961125528
strong,Q6_Q7,222.5,7,0.17349252887649694
strong,Q6_Q7,222.5,8,0.13956618142898325
strong,Q6_Q7,222.5,9,0.15010356918392695
strong,Q6_Q7,222.5,10,0.34116258326260007
strong,Q6_Q7,222.5,11,0.06477948390624227
strong,Q6_Q7,222.5,12,0.21639054908630506
strong,Q6_Q7,223.0,1,0.2743444808868241
strong,Q6_Q7,223.0,2,0.029722374855045308
strong,Q6_Q7,223.0,3,0.258369267621151
strong,Q6_Q7,223.0,4,0.0814876797539295
strong,Q6_Q7,223.0,5,0.09393561705656789
strong,Q6_Q7,223.0,6,0.1764374135364334
strong,Q6_Q7,223.0,7,0.16502610758247427
strong,Q6_Q7,223.0,8,0.14290060661555123
strong,Q6_Q7,223.0,9,0.1546184395583997
strong,Q6_Q7,223.0,10,0.342455470710187
strong,Q6_Q7,223.0,11,0.05731348064967652
strong,Q6_Q7,223.0,12,0.2233890611737609
strong,Q6_Q7,223.5,1,0.28044731989139593
strong,Q6_Q7,223.5,2,0.02549826485423525
strong,Q6_Q7,223.5,3,0.25583181926179344
strong,Q6_Q7,223.5,4,0.08592746193613254
strong,Q6_Q7,223.5,5,0.09878909993928367
strong,Q6_Q7,223.5,6,0.1658617977936585
strong,Q6_Q7,223.5,7,0.15822082412345145
strong,Q6_Q7,223.5,8,0.14581968447328167
strong,Q6_Q7,223.5,9,0.16043277628400926
strong,Q6_Q7,223.5,10,0.34273343855203225
strong,Q6_Q7,223.5,11,0.050169025218824666
strong,Q6_Q7,223.5,12,0.23026848767190242
strong,Q6_Q7,224.0,1,0.28607224544945337
strong,Q6_Q7,224.0,2,0.022036778068051485
strong,Q6_Q7,224.0,3,0.2522511719850365
strong,Q6_Q7,224.0,4,0.09163345408067734
strong,Q6_Q7,224.0,5,0.10274804461688576
strong,Q6_Q7,224.0,6,0.1545765494225593
strong,Q6_Q7,224.0,7,0.15228332305794742
strong,Q6_Q7,224.0,8,0.14840020532486764
strong,Q6_Q7,224.0,9,0.1676443775877125
strong,Q6_Q7,224.0,10,0.34191167041050186
strong,Q6_Q7,224.0,11,0.043485987855401795
strong,Q6_Q7,224.0,12,0.23695619214090582
strong,Q6_Q7,224.5,1,0.2911705002494764
strong,Q6_Q7,224.5,2,0.0194162954254998
strong,Q6_Q7,224.5,3,0.24761314851536959
strong,Q6_Q7,224.5,4,0.0986185367178868
strong,Q6_Q7,224.5,5,0.10570689784333902
strong,Q6_Q7,224.5,6,0.14372915629113261
strong,Q6_Q7,224.5,7,0.14623383797421274
strong,Q6_Q7,224.5,8,0.15049495369169374
strong,Q6_Q7,224.5,9,0.1763381393036655
strong,Q6_Q7,224.5,10,0.33989866395359974
strong,Q6_Q7,224.5,11,0.03739925119235886
strong,Q6_Q7,224.5,12,0.24338061884176612
strong,Q6_Q7,225.0,1,0.29569752460922055
strong,Q6_Q7,225.0,2,0.017704431973429795
strong,Q6_Q7,225.0,3,0.24191980141052533
strong,Q6_Q7,225.0,4,0.10688087769793395
strong,Q6_Q7,225.0,5,0.10769288305434796
strong,Q6_Q7,225.0,6,0.13418064931255166
strong,Q6_Q7,225.0,7,0.13946143919193674
strong,Q6_Q7,225.0,8,0.15179207677152606
strong,Q6_Q7,225.0,9,0.18654575890753736
strong,Q6_Q7,225.0,10,0.33661592079170183
strong,Q6_Q7,225.0,11,0.032036580767897144
strong,Q6_Q7,225.0,12,0.24947205551139268
strong,Q6_Q7,225.5,1,0.29961339068563686
strong,Q6_Q7,225.5,2,0.016957266798888766
strong,Q6_Q7,225.5,3,0.2351888753062274
strong,Q6_Q7,225.5,4,0.11639522148445801
strong,Q6_Q7,225.5,5,0.1088306028162395
strong,Q6_Q7,225.5,6,0.1261280650936466
strong,Q6_Q7,225.5,7,0.13198433930670372
strong,Q6_Q7,225.5,8,0.15198123261774782
strong,Q6_Q7,225.5,9,0.19822055529549865
strong,Q6_Q7,225.5,10,0.33202045555069365
strong,Q6_Q7,225.5,11,0.027516463710917264
strong,Q6_Q7,225.5,12,0.2551635313333427
strong,Q6_Q7,226.0,1,0.30288318332449415
strong,Q6_Q7,226.0,2,0.017218816146186543
strong,Q6_Q7,226.0,3,0.22745337315576558
strong,Q6_Q7,226.0,4,0.12710914728372735
strong,Q6_Q7,226.0,5,0.1092663519654232
strong,Q6_Q7,226.0,6,0.11913194191140267
strong,Q6_Q7,226.0,7,0.1243135032550505
strong,Q6_Q7,226.0,8,0.15092855442367073
strong,Q6_Q7,226.0,9,0.21123982855621515
strong,Q6_Q7,226.0,10,0.3261173609738971
strong,Q6_Q7,226.0,11,0.02394613564919419
strong,Q6_Q7,226.0,12,0.26039180335497364
strong,Q6_Q7,226.5,1,0.3054773395079817
strong,Q6_Q7,226.5,2,0.018520624201392888
strong,Q6_Q7,226.5,3,0.21876173849211822
strong,Q6_Q7,226.5,4,0.13894479423335696
strong,Q6_Q7,226.5,5,0.1090894813196398
strong,Q6_Q7,226.5,6,0.11247611928086904
strong,Q6_Q7,226.5,7,0.1170675755629142
strong,Q6_Q7,226.5,8,0.14875560497716198
strong,Q6_Q7,226.5,9,0.22543353685627904
strong,Q6_Q7,226.5,10,0.31895485865544443
strong,Q6_Q7,226.5,11,0.021420040672339435
strong,Q6_Q7,226.5,12,0.26509828624050336
strong,Q6_Q7,227.0,1,0.3073719443415925
strong,Q6_Q7,227.0,2,0.02088141670708534
strong,Q6_Q7,227.0,3,0.20917873742375953
strong,Q6_Q7,227.0,4,0.15180289878044834
strong,Q6_Q7,227.0,5,0.1082895645489451
strong,Q6_Q7,227.0,6,0.10561128782042033
strong,Q6_Q7,227.0,7,0.11061051456895672
strong,Q6_Q7,227.0,8,0.1457758705037594
strong,Q6_Q7,227.0,9,0.24062473309457294
strong,Q6_Q7,227.0,10,0.3106044371878252
strong,Q6_Q7,227.0,11,0.020018808519397135
strong,Q6_Q7,227.0,12,0.2692297865032385
strong,Q6_Q7,227.5,1,0.30854896657654096
strong,Q6_Q7,227.5,2,0.024306872037474885
strong,Q6_Q7,227.5,3,0.19878653212546463
strong,Q6_Q7,227.5,4,0.16556518732152561
strong,Q6_Q7,227.5,5,0.10676917430378455
strong,Q6_Q7,227.5,6,0.09842621034035408
strong,Q6_Q7,227.5,7,0.10492080894905804
strong,Q6_Q7,227.5,8,0.1423295445420851
strong,Q6_Q7,227.5,9,0.25666129524521636
strong,Q6_Q7,227.5,10,0.30113781443027166
strong,Q6_Q7,227.5,11,0.01980858657940024
strong,Q6_Q7,227.5,12,0.27273900754882474
strong,Q6_Q7,228.0,1,0.30899641070084927
strong,Q6_Q7,228.0,2,0.028789626123404202
strong,Q6_Q7,228.0,3,0.18768505764347077
strong,Q6_Q7,228.0,4,0.18009341426421283
strong,Q6_Q7,228.0,5,0.1044036947248121
strong,Q6_Q7,228.0,6,0.09123044523681681
strong,Q6_Q7,228.0,7,0.09971989509915692
strong,Q6_Q7,228.0,8,0.13861788615621398
strong,Q6_Q7,228.0,9,0.2734234601736425
strong,Q6_Q7,228.0,10,0.29061477123291446
strong,Q6_Q7,228.0,11,0.020840421565245845
strong,Q6_Q7,228.0,12,0.27558491707926086
strong,Q6_Q7,228.5,1,0.3087083699893413
strong,Q6_Q7,228.5,2,0.03430959541884579
strong,Q6_Q7,228.5,3,0.1759909195249627
strong,Q6_Q7,228.5,4,0.19522680584943514
strong,Q6_Q7,228.5,5,0.10111715633794115
strong,Q6_Q7,228.5,6,0.08451420412033359
strong,Q6_Q7,228.5,7,0.0947211736120463
strong,Q6_Q7,228.5,8,0.13463458403724898
strong,Q6_Q7,228.5,9,0.2908050383321652
strong,Q6_Q7,228.5,10,0.27908955237679234
strong,Q6_Q7,228.5,11,0.023149481338714688
strong,Q6_Q7,228.5,12,0.27773311906217374
strong,Q6_Q7,229.0,1,0.30768498161583396
strong,Q6_Q7,229.0,2,0.04083460203583052
strong,Q6_Q7,229.0,3,0.16383460460026072
strong,Q6_Q7,229.0,4,0.21078184372453238
strong,Q6_Q7,229.0,5,0.09693758904891209
strong,Q6_Q7,229.0,6,0.0786615070973822
strong,Q6_Q7,229.0,7,0.08981364750586313
strong,Q6_Q7,229.0,8,0.13022810298875745
strong,Q6_Q7,229.0,9,0.3086805321200254
strong,Q6_Q7,229.0,10,0.26663208066268734
strong,Q6_Q7,229.0,11,0.026754200660906755
strong,Q6_Q7,229.0,12,0.2791563079390093
strong,Q6_Q7,229.5,1,0.30593230130231097
strong,Q6_Q7,229.5,2,0.04832119300961634
strong,Q6_Q7,229.5,3,0.15135653404037233
strong,Q6_Q7,229.5,4,0.2265576186607468
strong,Q6_Q7,229.5,5,0.09200804858080168
strong,Q6_Q7,229.5,6,0.07378121218936658
strong,Q6_Q7,229.5,7,0.0850756756343797
strong,Q6_Q7,229.5,8,0.1252487431843872
strong,Q6_Q7,229.5,9,0.32687751994561787
strong,Q6_Q7,229.5,10,0.25335068848578396
strong,Q6_Q7,229.5,11,0.03165571707164275
strong,Q6_Q7,229.5,12,0.2798347478949747
strong,Q6_Q7,230.0,1,0.3034621217402085
strong,Q6_Q7,230.0,2,0.05671552834465214
strong,Q6_Q7,230.0,3,0.1387029754628043
strong,Q6_Q7,230.0,4,0.24234671292238488
strong,Q6_Q7,230.0,5,0.08655218697532523
strong,Q6_Q7,230.0,6,0.06971813629777086
strong,Q6_Q7,230.0,7,0.08064852314298714
strong,Q6_Q7,230.0,8,0.11968805011243716
strong,Q6_Q7,230.0,9,0.34516959228021105
strong,Q6_Q7,230.0,10,0.23940155520970363
strong,Q6_Q7,230.0,11,0.03783800258354595
strong,Q6_Q7,230.0,12,0.27975661492797027
strong,Q6_Q7,230.5,1,0.3002917530629152
strong,Q6_Q7,230.5,2,0.0659542786662041
strong,Q6_Q7,230.5,3,0.12602280323652088
strong,Q6_Q7,230.5,4,0.2579477150862022
strong,Q6_Q7,230.5,5,0.08081395384023775
strong,Q6_Q7,230.5,6,0.0661924117285574
strong,Q6_Q7,230.5,7,0.0765882351464167
strong,Q6_Q7,230.5,8,0.11373161464899602
strong,Q6_Q7,230.5,9,0.3632925866715182
strong,Q6_Q7,230.5,10,0.22497778009123995
strong,Q6_Q7,230.5,11,0.04526882009180953
strong,Q6_Q7,230.5,12,0.2789180477293829
strong,Q6_Q7,231.0,1,0.2964437696987505
strong,Q6_Q7,231.0,2,0.07596556927884202
strong,Q6_Q7,231.0,3,0.11346558314616387
strong,Q6_Q7,231.0,4,0.2731735166949681
strong,Q6_Q7,231.0,5,0.0750002358111865
strong,Q6_Q7,231.0,6,0.06295855429498927
strong,Q6_Q7,231.0,7,0.07280690264407833
strong,Q6_Q7,231.0,8,0.10770468160482544
strong,Q6_Q7,231.0,9,0.38097373255120515
strong,Q6_Q7,231.0,10,0.21028336897309682
strong,Q6_Q7,231.0,11,0.053901205655964166
strong,Q6_Q7,231.0,12,0.27732287964593083
strong,Q6_Q7,231.5,1,0.291945715228513
strong,Q6_Q7,231.5,2,0.08667005996596316
strong,Q6_Q7,231.5,3,0.10118075090192434
strong,Q6_Q7,231.5,4,0.28785100358917626
strong,Q6_Q7,231.5,5,0.06925018631998177
strong,Q6_Q7,231.5,6,0.05989552997766105
strong,Q6_Q7,231.5,7,0.06913296277339494
strong,Q6_Q7,231.5,8,0.10195249443580232
strong,Q6_Q7,231.5,9,0.39795755848443676
strong,Q6_Q7,231.5,10,0.19550664669294474
strong,Q6_Q7,231.5,11,0.0636749055733045
strong,Q6_Q7,231.5,12,0.27498218605689795
strong,Q6_Q7,232.0,1,0.28682975321813653
strong,Q6_Q7,232.0,2,0.0979822217086703
strong,Q6_Q7,232.0,3,0.08931712426315433
strong,Q6_Q7,232.0,4,0.3018122235908346
strong,Q6_Q7,232.0,5,0.06363983824624757
strong,Q6_Q7,232.0,6,0.05700389282279501
strong,Q6_Q7,232.0,7,0.06543265783716666
strong,Q6_Q7,232.0,8,0.09672628435302844
strong,Q6_Q7,232.0,9,0.41401698143174387
strong,Q6_Q7,232.0,10,0.180807848541789
strong,Q6_Q7,232.0,11,0.07451730902086237
strong,Q6_Q7,232.0,12,0.27191386496557207
strong,Q6_Q7,232.5,1,0.2811322591036673
strong,Q6_Q7,232.5,2,0.10981178734450082
strong,Q6_Q7,232.5,3,0.07802187864481035
strong,Q6_Q7,232.5,4,0.3148823019324229
strong,Q6_Q7,232.5,5,0.058213501504795914
strong,Q6_Q7,232.5,6,0.05434506369865478
strong,Q6_Q7,232.5,7,0.061700840505059314
strong,Q6_Q7,232.5,8,0.09213036106762112
strong,Q6_Q7,232.5,9,0.42894902399296025
strong,Q6_Q7,232.5,10,0.16632669616092952
strong,Q6_Q7,232.5,11,0.0863438788296868
strong,Q6_Q7,232.5,12,0.26814240721489185
strong,Q6_Q7,233.0,1,0.2748933611571498
strong,Q6_Q7,233.0,2,0.12206527748432949
strong,Q6_Q7,233.0,3,0.06743843289735653
strong,Q6_Q7,233.0,4,0.32687224975320944
strong,Q6_Q7,233.0,5,0.05302243654393889
strong,Q6_Q7,233.0,6,0.05197733503963188
strong,Q6_Q7,233.0,7,0.05806197641295123
strong,Q6_Q7,233.0,8,0.08814395370201372
strong,Q6_Q7,233.0,9,0.44256424581616854
strong,Q6_Q7,233.0,10,0.15220330045043207
strong,Q6_Q7,233.0,11,0.09905859219914019
strong,Q6_Q7,233.0,12,0.2636988385436787
strong,Q6_Q7,233.5,1,0.268156449437582
strong,Q6_Q7,233.5,2,0.13464748869297963
strong,Q6_Q7,233.5,3,0.0577032403972216
strong,Q6_Q7,233.5,4,0.3375832677418573
strong,Q6_Q7,233.5,5,0.0481507619809289
strong,Q6_Q7,233.5,6,0.049923433439723525
strong,Q6_Q7,233.5,7,0.05468819480506605
strong,Q6_Q7,233.5,8,0.08469286880523852
strong,Q6_Q7,233.5,9,0.4546809112609952
strong,Q6_Q7,233.5,10,0.13859765569847632
strong,Q6_Q7,233.5,11,0.11255508544772976
strong,Q6_Q7,233.5,12,0.2586206422922017
strong,Q6_Q7,234.0,1,0.260967674614411
strong,Q6_Q7,234.0,2,0.14746287982159664
strong,Q6_Q7,234.0,3,0.04894199182224301
strong,Q6_Q7,234.0,4,0.34682341090772906
strong,Q6_Q7,234.0,5,0.04371771689914277
strong,Q6_Q7,234.0,6,0.048170483687154424
strong,Q6_Q7,234.0,7,0.05169236886509246
strong,Q6_Q7,234.0,8,0.08173019971607492
strong,Q6_Q7,234.0,9,0.4651286704199944
strong,Q6_Q7,234.0,10,0.12569430737384382
strong,Q6_Q7,234.0,11,0.1267188764235557
strong,Q6_Q7,234.0,12,0.25295141944916283
strong,Q6_Q7,234.5,1,0.2533754531548732
strong,Q6_Q7,234.5,2,0.16041685770971467
strong,Q6_Q7,234.5,3,0.04126600027136841
strong,Q6_Q7,234.5,4,0.3544303383536842
strong,Q6_Q7,234.5,5,0.03985895061592439
strong,Q6_Q7,234.5,6,0.046681932707973876
strong,Q6_Q7,234.5,7,0.04906180569873041
strong,Q6_Q7,234.5,8,0.07929216799148198
strong,Q6_Q7,234.5,9,0.47375753530286213
strong,Q6_Q7,234.5,10,0.11368841383171477
strong,Q6_Q7,234.5,11,0.14143038789919074
strong,Q6_Q7,234.5,12,0.24674015646248182
strong,Q6_Q7,235.0,1,0.2454299859553547
strong,Q6_Q7,235.0,2,0.17341699114336787
strong,Q6_Q7,235.0,3,0.034769477793619885
strong,Q6_Q7,235.0,4,0.36028940034893264
strong,Q6_Q7,235.0,5,0.036700217652014054
strong,Q6_Q7,235.0,6,0.045402939088644595
strong,Q6_Q7,235.0,7,0.046666572891338715
strong,Q6_Q7,235.0,8,0.07751192448203321
strong,Q6_Q7,235.0,9,0.4804433316417694
strong,Q6_Q7,235.0,10,0.1027610287591549
strong,Q6_Q7,235.0,11,0.15656794507163427
strong,Q6_Q7,235.0,12,0.24004018517213682
strong,Q6_Q7,235.5,1,0.2371827898853729
strong,Q6_Q7,235.5,2,0.18637415594611706
strong,Q6_Q7,235.5,3,0.029528077949589195
strong,Q6_Q7,235.5,4,0.36433758940161926
strong,Q6_Q7,235.5,5,0.034339120368486326
strong,Q6_Q7,235.5,6,0.04425730522108265
strong,Q6_Q7,235.5,7,0.044331870844115426
strong,Q6_Q7,235.5,8,0.07658940514060096
strong,Q6_Q7,235.5,9,0.48508409133322455
strong,Q6_Q7,235.5,10,0.09305762649634002
strong,Q6_Q7,235.5,11,0.1720098704605233
strong,Q6_Q7,235.5,12,0.23290809695292897
strong,Q6_Q7,236.0,1,0.22868623942229147
strong,Q6_Q7,236.0,2,0.19920356866933114
strong,Q6_Q7,236.0,3,0.025598617029284745
strong,Q6_Q7,236.0,4,0.3665509120831082
strong,Q6_Q7,236.0,5,0.032843433778290444
strong,Q6_Q7,236.0,6,0.043148262269801
strong,Q6_Q7,236.0,7,0.04193231139261551
strong,Q6_Q7,236.0,8,0.07672708174486845
strong,Q6_Q7,236.0,9,0.4875902783218219
strong,Q6_Q7,236.0,10,0.08468106714103482
strong,Q6_Q7,236.0,11,0.18763533208841862
strong,Q6_Q7,236.0,12,0.22540289605913413
strong,Q6_Q7,236.5,1,0.2199931181865975
strong,Q6_Q7,236.5,2,0.21182565472693135
strong,Q6_Q7,236.5,3,0.023019483251353577
strong,Q6_Q7,236.5,4,0.36692199249998547
strong,Q6_Q7,236.5,5,0.03226256519139249
strong,Q6_Q7,236.5,6,0.04197575989408387
strong,Q6_Q7,236.5,7,0.03945936326803208
strong,Q6_Q7,236.5,8,0.07805301196825123
strong,Q6_Q7,236.5,9,0.487878451396944
strong,Q6_Q7,236.5,10,0.07770067925779578
strong,Q6_Q7,236.5,11,0.2033243965726042
strong,Q6_Q7,236.5,12,0.21758552378602894
strong,Q6_Q7,237.0,1,0.21115618460076682
strong,Q6_Q7,237.0,2,0.22416674190804753
strong,Q6_Q7,237.0,3,0.02181106959654355
strong,Q6_Q7,237.0,4,0.36544083011273565
strong,Q6_Q7,237.0,5,0.03263946086197237
strong,Q6_Q7,237.0,6,0.040670152947954764
strong,Q6_Q7,237.0,7,0.037028953354016986
strong,Q6_Q7,237.0,8,0.08056307794810764
strong,Q6_Q7,237.0,9,0.48587723303727026
strong,Q6_Q7,237.0,10,0.07216937519326852
strong,Q6_Q7,237.0,11,0.21895827234709753
strong,Q6_Q7,237.0,12,0.20951864809221932
strong,Q6_Q7,237.5,1,0.202227758880392
strong,Q6_Q7,237.5,2,0.2361596394304534
strong,Q6_Q7,237.5,3,0.021975712815754892
strong,Q6_Q7,237.5,4,0.36209054354169445
strong,Q6_Q7,237.5,5,0.03400999564642672
strong,Q6_Q7,237.5,6,0.03922673550276481
strong,Q6_Q7,237.5,7,0.03482475920063717
strong,Q6_Q7,237.5,8,0.08411479005878814
strong,Q6_Q7,237.5,9,0.48154614439838045
strong,Q6_Q7,237.5,10,0.06813685849738282
strong,Q6_Q7,237.5,11,0.23442062017230728
strong,Q6_Q7,237.5,12,0.20126644185501844
strong,Q6_Q7,238.0,1,0.1932593388961001
strong,Q6_Q7,238.0,2,0.2477441906409561
strong,Q6_Q7,238.0,3,0.02349704144378146
strong,Q6_Q7,238.0,4,0.3568616189881392
strong,Q6_Q7,238.0,5,0.03638624716327119
strong,Q6_Q7,238.0,6,0.037719160559535274
strong,Q6_Q7,238.0,7,0.03300339949334206
strong,Q6_Q7,238.0,8,0.0884861509303891
strong,Q6_Q7,238.0,9,0.4748977607684327
strong,Q6_Q7,238.0,10,0.06565091978580821
strong,Q6_Q7,238.0,11,0.24960009428919613
strong,Q6_Q7,238.0,12,0.19289407704104933
strong,Q6_Q7,238.5,1,0.18430125099039746
strong,Q6_Q7,238.5,2,0.2588678313795859
strong,Q6_Q7,238.5,3,0.026339133343898972
strong,Q6_Q7,238.5,4,0.3497771374208077
strong,Q6_Q7,238.5,5,0.03973321833865897
strong,Q6_Q7,238.5,6,0.03627775878293222
strong,Q6_Q7,238.5,7,0.03160928112937854
strong,Q6_Q7,238.5,8,0.093477595294954
strong,Q6_Q7,238.5,9,0.46600927634729655
strong,Q6_Q7,238.5,10,0.06474727031907096
strong,Q6_Q7,238.5,11,0.2643934049358294
strong,Q6_Q7,238.5,12,0.18446684171718983
strong,Q6_Q7,239.0,1,0.17540234010078024
strong,Q6_Q7,239.0,2,0.26948607006658254
strong,Q6_Q7,239.0,3,0.03044618705080839
strong,Q6_Q7,239.0,4,0.34091427530655394
strong,Q6_Q7,239.0,5,0.043956483176163436
strong,Q6_Q7,239.0,6,0.035037316990293416
strong,Q6_Q7,239.0,7,0.0305478825565194
strong,Q6_Q7,239.0,8,0.09900254834267086
strong,Q6_Q7,239.0,9,0.45501465731821455
strong,Q6_Q7,239.0,10,0.06543547470989809
strong,Q6_Q7,239.0,11,0.2787077332646387
strong,Q6_Q7,239.0,12,0.1760490311168766
strong,Q6_Q7,239.5,1,0.16660970212302234
strong,Q6_Q7,239.5,2,0.27956271428771257
strong,Q6_Q7,239.5,3,0.03574331989971042
strong,Q6_Q7,239.5,4,0.3304087417782629
strong,Q6_Q7,239.5,5,0.048914529094521056
strong,Q6_Q7,239.5,6,0.03407753351550004
strong,Q6_Q7,239.5,7,0.02964059225961323
strong,Q6_Q7,239.5,8,0.10510826846520174
strong,Q6_Q7,239.5,9,0.4420801182285999
strong,Q6_Q7,239.5,10,0.06768995974609261
strong,Q6_Q7,239.5,11,0.29246159945923766
strong,Q6_Q7,239.5,12,0.16770292114252558
strong,Q6_Q7,240.0,1,0.15796845973622148
strong,Q6_Q7,240.0,2,0.28906968782773146
strong,Q6_Q7,240.0,3,0.0421386293923991
strong,Q6_Q7,240.0,4,0.3184383561376456
strong,Q6_Q7,240.0,5,0.05445526344717361
strong,Q6_Q7,240.0,6,0.033386881668649906
strong,Q6_Q7,240.0,7,0.028739346765267258
strong,Q6_Q7,240.0,8,0.1119045165153912
strong,Q6_Q7,240.0,9,0.4273759681897911
strong,Q6_Q7,240.0,10,0.07145065682936609
strong,Q6_Q7,240.0,11,0.30558412803631
strong,Q6_Q7,240.0,12,0.15948810545405345
strong,Q6_Q7,240.5,1,0.14952158015440395
strong,Q6_Q7,240.5,2,0.2979864280789595
strong,Q6_Q7,240.5,3,0.04952604603600772
strong,Q6_Q7,240.5,4,0.30519414945659373
strong,Q6_Q7,240.5,5,0.060459695003610495
strong,Q6_Q7,240.5,6,0.032871251802624964
strong,Q6_Q7,240.5,7,0.027838509767164683
strong,Q6_Q7,240.5,8,0.11943628821134948
strong,Q6_Q7,240.5,9,0.4110599488932025
strong,Q6_Q7,240.5,10,0.0766312813079127
strong,Q6_Q7,240.5,11,0.31801353835496243
strong,Q6_Q7,240.5,12,0.15146128293320826
strong,Q6_Q7,241.0,1,0.14130972987319793
strong,Q6_Q7,241.0,2,0.30629904672258806
strong,Q6_Q7,241.0,3,0.05778813749844538
strong,Q6_Q7,241.0,4,0.2908547484554001
strong,Q6_Q7,241.0,5,0.06686804615776996
strong,Q6_Q7,241.0,6,0.03240612799893377
strong,Q6_Q7,241.0,7,0.02711283969257577
strong,Q6_Q7,241.0,8,0.1275800754936789
strong,Q6_Q7,241.0,9,0.3932796930672292
strong,Q6_Q7,241.0,10,0.08312916327278741
strong,Q6_Q7,241.0,11,0.32969605153066023
strong,Q6_Q7,241.0,12,0.1436763402367336
strong,Q6_Q7,241.5,1,0.13337115919959547
strong,Q6_Q7,241.5,2,0.3139995452777966
strong,Q6_Q7,241.5,3,0.06679815519886469
strong,Q6_Q7,241.5,4,0.2755776927454946
strong,Q6_Q7,241.5,5,0.07367062782383108
strong,Q6_Q7,241.5,6,0.031907206516128994
strong,Q6_Q7,241.5,7,0.0268470031207852
strong,Q6_Q7,241.5,8,0.13603690911612656
strong,Q6_Q7,241.5,9,0.3741900579468743
strong,Q6_Q7,241.5,10,0.09083118939227351
strong,Q6_Q7,241.5,11,0.340586023067491
strong,Q6_Q7,241.5,12,0.13618443059473848
strong,Q6_Q7,242.0,1,0.12574161002991224
strong,Q6_Q7,242.0,2,0.32108530989928824
strong,Q6_Q7,242.0,3,0.07642120409302232
strong,Q6_Q7,242.0,4,0.25951093239702994
strong,Q6_Q7,242.0,5,0.08086466706023178
strong,Q6_Q7,242.0,6,0.031383472576816694
strong,Q6_Q7,242.0,7,0.02728751635455856
strong,Q6_Q7,242.0,8,0.14443701450849947
strong,Q6_Q7,242.0,9,0.35397276125165605
strong,Q6_Q7,242.0,10,0.09961448509012563
strong,Q6_Q7,242.0,11,0.3506472384203651
strong,Q6_Q7,242.0,12,0.12903378831849444
strong,Q6_Q7,242.5,1,0.11845424415004331
strong,Q6_Q7,242.5,2,0.3275588885645198
strong,Q6_Q7,242.5,3,0.0865151133087218
strong,Q6_Q7,242.5,4,0.2428154818051558
strong,Q6_Q7,242.5,5,0.08839811069450319
strong,Q6_Q7,242.5,6,0.03094637581869392
strong,Q6_Q7,242.5,7,0.028502005766273195
strong,Q6_Q7,242.5,8,0.15249553904436955
strong,Q6_Q7,242.5,9,0.3328460336549324
strong,Q6_Q7,242.5,10,0.10934449046127778
strong,Q6_Q7,242.5,11,0.35985450607537556
strong,Q6_Q7,242.5,12,0.12226921065613425
