target_ids,vp_recoil,vd_recoil,sites,grid_points_per_site,phase_samples,evaluation,reference_imbalance_time_tau,reference_edge_time_tau,parameter_match,averaging,imbalance,edge_density,imbalance_phase_std,edge_density_phase_std
T003;T004,5.0,0.2,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.003699828134258905,0.6490489714493144,nan,nan
T003;T004,5.0,0.25,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0051908007174569165,0.6384609533637364,0.002575121681835183,0.0004936565321789765
T003;T004,5.0,0.25,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.004674165572990219,0.6420615283055551,nan,nan
T003;T004,5.0,0.30000000000000004,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.006202072975677742,0.6219051832726341,0.0024178375204712767,0.001374296436918332
T003;T004,5.0,0.30000000000000004,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.0056235066642140175,0.6293931052119142,nan,nan
T003;T004,5.0,0.35000000000000003,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.014424398892581873,0.5441953308779661,0.0025822606713082705,0.0023853942201153
T003;T004,5.0,0.35000000000000003,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.011283322189331155,0.5760226519268632,nan,nan
T003;T004,5.0,0.4,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.10281860315436833,0.24003895806619074,0.0032547050245185435,0.003104810865663221
T003;T004,5.0,0.4,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.06900280619115026,0.37322071225748554,nan,nan
T003;T004,5.0,0.45,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.18311440166303533,0.06304968886193124,0.001296023720670822,0.0010132855371011718
T003;T004,5.0,0.45,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.12207288572153566,0.2471006499132391,nan,nan
T003;T004,5.0,0.5,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.2445225468879796,0.03233397733779836,0.002262606225264724,0.00014899901642212443
T003;T004,5.0,0.5,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.17689125638918168,0.1510512032653964,nan,nan
T003;T004,5.0,0.55,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.2960330121663718,0.025906106096149295,0.00555901458155597,0.0012209954848407811
T003;T004,5.0,0.55,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.23520337518319462,0.08938067801562266,nan,nan
T003;T004,5.0,0.6000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.33919704045179583,0.02219620487213031,0.005617398284097852,0.0016976908060988838
T003;T004,5.0,0.6000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.2825553344114775,0.042621781796102404,nan,nan
T003;T004,5.0,0.65,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.376175705633522,0.02019933819532771,0.004090572941324755,0.0008677789978482897
T003;T004,5.0,0.65,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.3246394319900875,0.024594479748187917,nan,nan
T003;T004,5.0,0.7000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4090604898845769,0.01835344860974769,0.0021398191723176196,0.0004164249050144231
T003;T004,5.0,0.7000000000000001,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.359847961228725,0.020463201336681898,nan,nan
T003;T004,5.0,0.75,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4388678409429064,0.01682250486877046,0.00026491592798438823,0.0013098933757500486
T003;T004,5.0,0.75,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.3919233653731316,0.0178471941396877,nan,nan
T003;T004,5.0,0.8,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.4659609197396558,0.015528193002713186,0.0012694279762214267,0.0016679521944283349
T003;T004,5.0,0.8,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.42063170622296336,0.01598704226848232,nan,nan
T003;T004,6.0,0.0,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.0053199688027162585,0.6639675939634677,0.0,0.0
T003;T004,6.0,0.0,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,tube_proxy,0.005303884495007484,0.6639675845199594,nan,nan
T003;T004,6.0,0.05,369,4,2,stationary_diagonal_ensemble,3000.0,3000.0,reduced_scale,central,0.002741840917015429,0.6583703821996792,0.0026399712935870215,6.274350793711303e-05
