circuit,core_length,pass1_count_0,pass1_count_1,pass5_count_0,pass5_count_1,lambda,p_value,jsd_standard,jsd_entropy,notebook_compatibility_jsd,tvd,ict_significant,sstvd
GxGxGx(GxGyGy)Gx,1,42,58,49,51,0.9888446238683191,0.3200249225452783,0.0024721115596707975,0.0024721115596707532,0.004944223119341595,0.06999999999999998,False,
GxGxGx(GxGyGy)GxGx,1,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGxGx(GxGyGy)GxGxGx,1,49,51,53,47,0.3202136445477959,0.5714792806969891,0.0008005341113694897,0.0008005341113694886,0.0016010682227389794,0.040000000000000036,False,
GxGxGx(GxGyGy)GyGyGy,1,52,48,38,62,3.973306754621463,0.046226908200068015,0.009933266886553658,0.009933266886553715,0.019866533773107316,0.14,False,
GyGyGy(GxGyGy)Gx,1,44,56,48,52,0.3221499148929108,0.5703184804594914,0.000805374787232277,0.0008053747872324157,0.001610749574464554,0.04000000000000001,False,
GyGyGy(GxGyGy)GxGx,1,53,47,50,50,0.1801893019165095,0.6712106079315188,0.00045047325479127375,0.000450473254791417,0.0009009465095825475,0.030000000000000027,False,
GyGyGy(GxGyGy)GxGxGx,1,57,43,46,54,2.4271108077403465,0.11925251167882793,0.006067777019350866,0.006067777019350906,0.012135554038701733,0.10999999999999999,False,
GyGyGy(GxGyGy)GyGyGy,1,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(Gx)^8Gy,8,48,52,51,49,0.18004502774351971,0.6713345472696788,0.0004501125693587993,0.00045011256935878485,0.0009002251387175985,0.030000000000000027,False,
(Gx)^8GxGxGx,8,65,35,71,29,0.8281187035080588,0.3628170901786357,0.002070296758770147,0.0020702967587701293,0.004140593517540294,0.05999999999999997,False,
(Gx)^8GyGyGy,8,57,43,53,47,0.3233229702543592,0.5696174716643128,0.0008083074256358979,0.000808307425635757,0.0016166148512717958,0.03999999999999995,False,
Gx(Gx)^8Gy,8,54,46,58,42,0.32476837083857335,0.5687560220229069,0.0008119209270964334,0.0008119209270962546,0.0016238418541928668,0.03999999999999998,False,
Gx(Gx)^8GxGxGx,8,96,4,96,4,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gx(Gx)^8GyGyGy,8,45,55,43,57,0.08117464339825964,0.7757118369309648,0.0002029366084956491,0.00020293660849568518,0.0004058732169912982,0.019999999999999962,False,
Gy(Gx)^8,8,48,52,41,59,0.9928653505731644,0.3190430647601242,0.002482163376432911,0.002482163376432922,0.004964326752865822,0.06999999999999998,False,
Gy(Gx)^8Gx,8,46,54,45,55,0.02016367279704212,0.8870809157299909,5.04091819926053e-05,5.040918199250566e-05,0.0001008183639852106,0.010000000000000009,False,
Gy(Gx)^8Gy,8,1,99,0,100,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
Gy(Gx)^8GxGx,8,46,54,48,52,0.08029449102349373,0.7768987217772517,0.00020073622755873433,0.00020073622755878429,0.00040147245511746866,0.01999999999999999,False,
Gy(Gx)^8GxGxGx,8,47,53,42,58,0.5063482767770475,0.47672394644766247,0.0012658706919426188,0.0012658706919426166,0.0025317413838852375,0.04999999999999996,False,
Gy(Gx)^8GyGyGy,8,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGx(Gx)^8Gy,8,54,46,52,48,0.08029449102349373,0.7768987217772517,0.00020073622755873433,0.00020073622755878429,0.00040147245511746866,0.01999999999999999,False,
GxGx(Gx)^8GxGxGx,8,28,72,35,65,1.1372061205539454,0.28624346326267314,0.0028430153013848636,0.0028430153013847548,0.005686030602769727,0.06999999999999995,False,
GxGx(Gx)^8GyGyGy,8,34,66,44,56,2.106179114018069,0.14670521889547927,0.005265447785045172,0.00526544778504523,0.010530895570090343,0.09999999999999998,False,
GxGxGx(Gx)^8Gy,8,48,52,52,48,0.3200853879935259,0.5715563344200036,0.0008002134699838148,0.0008002134699838237,0.0016004269399676296,0.040000000000000036,False,
GxGxGx(Gx)^8GxGxGx,8,5,95,1,99,2.993511731762695,0.0835986934612332,0.007483779329406737,0.007483779329406803,0.014967558658813475,0.04000000000000002,False,
GxGxGx(Gx)^8GyGyGy,8,50,50,49,51,0.020002333746768408,0.8875305663032645,5.000583436692102e-05,5.0005834366873e-05,0.00010001166873384204,0.010000000000000009,False,
GyGyGy(Gx)^8,8,59,41,54,46,0.5088259056581093,0.4756475546977017,0.0012720647641452732,0.0012720647641452087,0.0025441295282905463,0.04999999999999999,False,
GyGyGy(Gx)^8Gx,8,44,56,54,46,2.004155147636796,0.15686866986425574,0.00501038786909199,0.005010387869092137,0.01002077573818398,0.10000000000000003,False,
GyGyGy(Gx)^8Gy,8,100,0,99,1,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GyGyGy(Gx)^8GxGx,8,41,59,45,55,0.32649333995856544,0.5677312688993045,0.0008162333498964136,0.0008162333498962226,0.0016324666997928272,0.03999999999999998,False,
GyGyGy(Gx)^8GxGxGx,8,41,59,53,47,2.897510453357711,0.08871647290388412,0.007243776133394278,0.007243776133394331,0.014487552266788556,0.12000000000000002,False,
GyGyGy(Gx)^8GyGyGy,8,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(Gy)^8Gx,8,47,53,58,42,2.4310438432534607,0.11895366393079887,0.006077609608133651,0.006077609608133638,0.012155219216267303,0.11000000000000001,False,
(Gy)^8Gy,8,46,54,37,63,1.6708171540120382,0.19614911917040118,0.004177042885030096,0.004177042885030291,0.008354085770060192,0.09,False,
(Gy)^8GxGx,8,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(Gy)^8GxGxGx,8,58,42,56,44,0.08160534076110593,0.7751335763814363,0.0002040133519027648,0.00020401335190267655,0.0004080267038055296,0.019999999999999962,False,
(Gy)^8GyGyGy,8,51,49,55,45,0.32124341308238247,0.5708613557247934,0.0008031085327059561,0.0008031085327059317,0.0016062170654119123,0.04000000000000001,False,
Gx(Gy)^8,8,50,50,46,54,0.32059903231566,0.5712478707011119,0.00080149758078915,0.0008014975807890679,0.0016029951615783,0.04000000000000001,False,
Gx(Gy)^8Gx,8,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
Gx(Gy)^8Gy,8,50,50,60,40,2.0237559715950297,0.15485569056468795,0.0050593899289875744,0.005059389928987468,0.010118779857975149,0.09999999999999998,False,
Gx(Gy)^8GxGx,8,51,49,59,41,1.294382693549606,0.2552418442974091,0.003235956733874015,0.0032359567338740014,0.00647191346774803,0.07999999999999999,False,
Gx(Gy)^8GxGxGx,8,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
Gx(Gy)^8GyGyGy,8,47,53,51,49,0.3202136445477959,0.5714792806969891,0.0008005341113694897,0.0008005341113694886,0.0016010682227389794,0.040000000000000036,False,
Gy(Gy)^8Gx,8,46,54,49,51,0.18047854545646613,0.6709623083181248,0.0004511963636411653,0.00045119636364110427,0.0009023927272823306,0.03,False,
Gy(Gy)^8GxGx,8,43,57,45,55,0.08117464339825964,0.7757118369309648,0.0002029366084956491,0.00020293660849568518,0.0004058732169912982,0.019999999999999962,False,
Gy(Gy)^8GxGxGx,8,51,49,48,52,0.18004502774351971,0.6713345472696788,0.0004501125693587993,0.00045011256935878485,0.0009002251387175985,0.030000000000000027,False,
Gy(Gy)^8GyGyGy,8,100,0,99,1,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGx(Gy)^8,8,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGx(Gy)^8Gx,8,51,49,54,46,0.18047854545646613,0.6709623083181248,0.0004511963636411653,0.00045119636364110427,0.0009023927272823306,0.03,False,
GxGx(Gy)^8Gy,8,54,46,50,50,0.32059903231566,0.5712478707011119,0.00080149758078915,0.0008014975807890679,0.0016029951615783,0.04000000000000001,False,
GxGx(Gy)^8GxGx,8,99,1,99,1,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGx(Gy)^8GxGxGx,8,39,61,42,58,0.18677479294300214,0.6656145959033641,0.00046693698235750534,0.0004669369823574465,0.0009338739647150107,0.03,False,
GxGx(Gy)^8GyGyGy,8,39,61,37,63,0.08489711866878724,0.7707675139961185,0.0002122427966719681,0.00021224279667197976,0.0004244855933439362,0.020000000000000018,False,
GxGxGx(Gy)^8,8,57,43,53,47,0.3233229702543592,0.5696174716643128,0.0008083074256358979,0.000808307425635757,0.0016166148512717958,0.03999999999999995,False,
GxGxGx(Gy)^8Gx,8,100,0,99,1,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGxGx(Gy)^8Gy,8,44,56,46,54,0.0808137432808893,0.7761976651824012,0.00020203435820222325,0.00020203435820231874,0.0004040687164044465,0.020000000000000018,False,
GxGxGx(Gy)^8GxGx,8,44,56,30,70,4.223451811771831,0.03986897567849019,0.010558629529429576,0.010558629529429542,0.021117259058859153,0.13999999999999996,False,
GxGxGx(Gy)^8GxGxGx,8,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GxGxGx(Gy)^8GyGyGy,8,50,50,40,60,2.0237559715950297,0.15485569056468795,0.0050593899289875744,0.005059389928987468,0.010118779857975149,0.09999999999999998,False,
GyGyGy(Gy)^8Gx,8,57,43,49,51,1.2860234409668694,0.25678207514940027,0.0032150586024171732,0.003215058602417109,0.0064301172048343465,0.07999999999999999,False,
GyGyGy(Gy)^8GxGx,8,43,57,39,61,0.3308186087851963,0.565177458697466,0.0008270465219629907,0.0008270465219629708,0.0016540930439259815,0.04000000000000001,False,
GyGyGy(Gy)^8GxGxGx,8,44,56,54,46,2.004155147636796,0.15686866986425574,0.00501038786909199,0.005010387869092137,0.01002077573818398,0.10000000000000003,False,
GyGyGy(Gy)^8GyGyGy,8,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(GxGy)^4,8,45,55,44,56,0.020245322363317553,0.8868540584116863,5.061330590829388e-05,5.061330590827584e-05,0.00010122661181658776,0.010000000000000009,False,
(GxGy)^4Gx,8,1,99,3,97,1.066904804969954,0.3016456250623828,0.0026672620124248854,0.0026672620124249535,0.005334524024849771,0.020000000000000007,False,
(GxGy)^4Gy,8,59,41,57,43,0.08210801503803711,0.774460762010351,0.00020527003759509277,0.00020527003759518436,0.00041054007519018555,0.020000000000000018,False,
(GxGy)^4GxGx,8,58,42,53,47,0.5063482767770475,0.47672394644766247,0.0012658706919426188,0.0012658706919426166,0.0025317413838852375,0.04999999999999996,False,
(GxGy)^4GxGxGx,8,96,4,97,3,0.14852843236652213,0.699945626097142,0.0003713210809163053,0.000371321080916337,0.0007426421618326106,0.010000000000000005,False,
(GxGy)^4GyGyGy,8,48,52,46,54,0.08029449102349373,0.7768987217772517,0.00020073622755873433,0.00020073622755878429,0.00040147245511746866,0.01999999999999999,False,
Gx(GxGy)^4,8,63,37,66,34,0.19657204119279426,0.657502140635358,0.0004914301029819856,0.0004914301029820267,0.0009828602059639713,0.03,False,
Gx(GxGy)^4Gx,8,57,43,63,37,0.7505479522568415,0.38630280128692085,0.0018763698806421036,0.0018763698806421036,0.0037527397612842073,0.060000000000000026,False,
Gx(GxGy)^4Gy,8,100,0,97,3,4.204570128485171,0.04031519126763195,0.010511425321212929,0.010511425321212992,0.021022850642425858,0.030000000000000013,False,
Gx(GxGy)^4GxGx,8,36,64,40,60,0.3396782650515533,0.560014992308709,0.0008491956626288833,0.0008491956626288655,0.0016983913252577665,0.040000000000000036,False,
Gx(GxGy)^4GxGxGx,8,40,60,47,53,0.9977337421290082,0.3178594979986437,0.0024943343553225205,0.002494334355322425,0.004988668710645041,0.06999999999999995,False,
Gx(GxGy)^4GyGyGy,8,1,99,1,99,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGy)^4,8,1,99,2,98,0.34487423752265456,0.5570291412260819,0.0008621855938066364,0.0008621855938066997,0.0017243711876132727,0.010000000000000005,False,
Gy(GxGy)^4Gx,8,59,41,66,34,1.04649033997155,0.3063167799793444,0.002616225849928875,0.0026162258499289326,0.00523245169985775,0.07,False,
Gy(GxGy)^4Gy,8,58,42,58,42,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGy)^4GxGx,8,98,2,97,3,0.20648336311267046,0.6495377825761703,0.0005162084077816761,0.0005162084077816875,0.0010324168155633523,0.010000000000000004,False,
Gy(GxGy)^4GxGxGx,8,36,64,34,66,0.08792107888149259,0.7668368988294796,0.00021980269720373147,0.00021980269720378587,0.00043960539440746294,0.01999999999999999,False,
Gy(GxGy)^4GyGyGy,8,34,66,44,56,2.106179114018069,0.14670521889547927,0.005265447785045172,0.00526544778504523,0.010530895570090343,0.09999999999999998,False,
GxGx(GxGy)^4,8,57,43,46,54,2.4271108077403465,0.11925251167882793,0.006067777019350866,0.006067777019350906,0.012135554038701733,0.10999999999999999,False,
GxGx(GxGy)^4Gx,8,98,2,94,6,2.176331937601883,0.1401481330016831,0.005440829844004708,0.005440829844004735,0.010881659688009415,0.040000000000000015,False,
GxGx(GxGy)^4Gy,8,33,67,38,62,0.546251298773754,0.45985346982502795,0.001365628246934385,0.001365628246934314,0.00273125649386877,0.05000000000000002,False,
GxGx(GxGy)^4GxGx,8,39,61,39,61,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGx(GxGy)^4GxGxGx,8,3,97,6,94,1.0665165772759013,0.3017335961526772,0.0026662914431897534,0.0026662914431896945,0.005332582886379507,0.030000000000000013,False,
GxGx(GxGy)^4GyGyGy,8,57,43,68,32,2.588421033874395,0.10764760103233291,0.006471052584685988,0.0064710525846860545,0.012942105169371975,0.11000000000000004,False,
GxGxGx(GxGy)^4,8,45,55,42,58,0.18312416317975755,0.6687020181721577,0.0004578104079493939,0.0004578104079493439,0.0009156208158987878,0.02999999999999997,False,
GxGxGx(GxGy)^4Gx,8,37,63,39,61,0.08489711866878724,0.7707675139961185,0.0002122427966719681,0.00021224279667197976,0.0004244855933439362,0.020000000000000018,False,
GxGxGx(GxGy)^4Gy,8,2,98,2,98,0.0,1.0,0.0,0.0,0.0,0.0,False,
GxGxGx(GxGy)^4GxGx,8,54,46,66,34,3.008819535791549,0.08281257995168666,0.007522048839478872,0.007522048839478712,0.015044097678957744,0.12,False,
GxGxGx(GxGy)^4GxGxGx,8,69,31,60,40,1.7723374670677607,0.18309306344752416,0.004430843667669402,0.004430843667669437,0.008861687335338804,0.09,False,
GxGxGx(GxGy)^4GyGyGy,8,95,5,97,3,0.526176788541344,0.46821866695102776,0.00131544197135336,0.0013154419713533039,0.00263088394270672,0.02000000000000001,False,
GyGyGy(GxGy)^4,8,99,1,97,3,1.0669048049699543,0.3016456250623828,0.002667262012424886,0.0026672620124249535,0.005334524024849772,0.020000000000000007,False,
GyGyGy(GxGy)^4Gx,8,47,53,32,68,4.729762580180811,0.029644977137746394,0.011824406450452027,0.01182440645045213,0.023648812900904054,0.15,False,
GyGyGy(GxGy)^4Gy,8,27,73,39,61,3.2700688888009797,0.07055466082059757,0.008175172222002449,0.00817517222200248,0.016350344444004898,0.12,False,
GyGyGy(GxGy)^4GxGx,8,1,99,3,97,1.066904804969954,0.3016456250623828,0.0026672620124248854,0.0026672620124249535,0.005334524024849771,0.020000000000000007,False,
GyGyGy(GxGy)^4GxGxGx,8,62,38,69,31,1.0855921081521576,0.2974499229045427,0.002713980270380394,0.0027139802703801674,0.005427960540760788,0.06999999999999998,False,
GyGyGy(GxGy)^4GyGyGy,8,63,37,55,45,1.3245198146500456,0.2497824934169319,0.0033112995366251143,0.003311299536625012,0.006622599073250229,0.07999999999999999,False,
(GxGxGy)^2,8,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(GxGxGy)^2Gx,8,35,65,33,67,0.08913620309462922,0.7652781799115462,0.00022284050773657306,0.0002228405077364659,0.0004456810154731461,0.01999999999999999,False,
(GxGxGy)^2Gy,8,49,51,54,46,0.5006600776778978,0.4792102332983992,0.0012516501941947445,0.00125165019419482,0.002503300388389489,0.05000000000000002,False,
(GxGxGy)^2GxGx,8,0,100,1,99,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
(GxGxGy)^2GxGxGx,8,58,42,60,40,0.0826852536982976,0.7736908887389999,0.000206713134245744,0.00020671313424569515,0.000413426268491488,0.01999999999999999,False,
(GxGxGy)^2GyGyGy,8,49,51,59,41,2.016360591474024,0.15561172087868425,0.005040901478685061,0.005040901478685078,0.010081802957370121,0.1,False,
Gx(GxGxGy)^2,8,43,57,39,61,0.3308186087851963,0.565177458697466,0.0008270465219629907,0.0008270465219629708,0.0016540930439259815,0.04000000000000001,False,
Gx(GxGxGy)^2Gx,8,2,98,4,96,0.7002150691257076,0.4027114373436579,0.001750537672814269,0.0017505376728142452,0.003501075345628538,0.02000000000000001,False,
Gx(GxGxGy)^2Gy,8,53,47,58,42,0.5063482767770475,0.47672394644766247,0.0012658706919426188,0.0012658706919426166,0.0025317413838852375,0.04999999999999996,False,
Gx(GxGxGy)^2GxGx,8,70,30,64,36,0.8149549151631819,0.3666593715807356,0.0020373872879079547,0.0020373872879080324,0.0040747745758159095,0.05999999999999997,False,
Gx(GxGxGy)^2GxGxGx,8,98,2,99,1,0.34487423752265467,0.5570291412260818,0.0008621855938066367,0.0008621855938066997,0.0017243711876132734,0.010000000000000005,False,
Gx(GxGxGy)^2GyGyGy,8,40,60,48,52,1.3001932811055594,0.25417792160879527,0.0032504832027638987,0.0032504832027637764,0.0065009664055277975,0.07999999999999996,False,
Gy(GxGxGy)^2,8,53,47,50,50,0.1801893019165095,0.6712106079315188,0.00045047325479127375,0.000450473254791417,0.0009009465095825475,0.030000000000000027,False,
Gy(GxGxGy)^2Gx,8,46,54,35,65,2.5167127031291816,0.1126451891767583,0.006291781757822954,0.006291781757822967,0.012583563515645909,0.11000000000000001,False,
Gy(GxGxGy)^2Gy,8,1,99,1,99,0.0,1.0,0.0,0.0,0.0,0.0,False,
Gy(GxGxGy)^2GxGx,8,46,54,47,53,0.02009882583338163,0.8872614223131571,5.024706458345407e-05,5.024706458356398e-05,0.00010049412916690814,0.009999999999999981,False,
Gy(GxGxGy)^2GxGxGx,8,54,46,58,42,0.32476837083857335,0.5687560220229069,0.0008119209270964334,0.0008119209270962546,0.0016238418541928668,0.03999999999999998,False,
Gy(GxGxGy)^2GyGyGy,8,100,0,99,1,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGx(GxGxGy)^2,8,2,98,1,99,0.34487423752265467,0.5570291412260818,0.0008621855938066367,0.0008621855938066997,0.0017243711876132734,0.010000000000000005,False,
GxGx(GxGxGy)^2Gx,8,56,44,60,40,0.3285066245355348,0.5665397676071712,0.000821266561338837,0.0008212665613388515,0.001642533122677674,0.03999999999999995,False,
GxGx(GxGxGy)^2Gy,8,51,49,50,50,0.020002333746768408,0.8875305663032645,5.000583436692102e-05,5.0005834366873e-05,0.00010001166873384204,0.010000000000000009,False,
GxGx(GxGxGy)^2GxGx,8,100,0,99,1,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
GxGx(GxGxGy)^2GxGxGx,8,37,63,36,64,0.02157315571448082,0.8832282933031209,5.393288928620205e-05,5.393288928634554e-05,0.0001078657785724041,0.010000000000000009,False,
GxGx(GxGxGy)^2GyGyGy,8,48,52,51,49,0.18004502774351971,0.6713345472696788,0.0004501125693587993,0.00045011256935878485,0.0009002251387175985,0.030000000000000027,False,
GxGxGx(GxGxGy)^2,8,66,34,63,37,0.19657204119279426,0.657502140635358,0.0004914301029819856,0.0004914301029820267,0.0009828602059639713,0.03,False,
GxGxGx(GxGxGy)^2Gx,8,99,1,98,2,0.34487423752265467,0.5570291412260818,0.0008621855938066367,0.0008621855938066997,0.0017243711876132734,0.010000000000000005,False,
GxGxGx(GxGxGy)^2Gy,8,50,50,49,51,0.020002333746768408,0.8875305663032645,5.000583436692102e-05,5.0005834366873e-05,0.00010001166873384204,0.010000000000000009,False,
GxGxGx(GxGxGy)^2GxGx,8,38,62,34,66,0.34735702842798233,0.5556130786785886,0.0008683925710699558,0.0008683925710699647,0.0017367851421399116,0.04000000000000001,False,
GxGxGx(GxGxGy)^2GxGxGx,8,3,97,1,99,1.0669048049699543,0.3016456250623828,0.002667262012424886,0.0026672620124249535,0.005334524024849772,0.020000000000000007,False,
GxGxGx(GxGxGy)^2GyGyGy,8,64,36,56,44,1.3350677944876495,0.24790564904366058,0.0033376694862191237,0.0033376694862190526,0.006675338972438247,0.07999999999999999,False,
GyGyGy(GxGxGy)^2,8,61,39,50,50,2.454914633204682,0.11715753812892538,0.006137286583011705,0.006137286583011603,0.01227457316602341,0.10999999999999999,False,
GyGyGy(GxGxGy)^2Gx,8,56,44,56,44,0.0,1.0,0.0,0.0,0.0,0.0,False,
GyGyGy(GxGxGy)^2Gy,8,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
GyGyGy(GxGxGy)^2GxGx,8,46,54,48,52,0.08029449102349373,0.7768987217772517,0.00020073622755873433,0.00020073622755878429,0.00040147245511746866,0.01999999999999999,False,
GyGyGy(GxGxGy)^2GxGxGx,8,45,55,48,52,0.18091415715113923,0.6705888025785762,0.00045228539287784806,0.0004522853928778936,0.0009045707857556961,0.03,False,
GyGyGy(GxGxGy)^2GyGyGy,8,0,100,0,100,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(GxGyGy)^2,8,100,0,100,0,0.0,1.0,0.0,-0.0,0.0,0.0,False,
(GxGyGy)^2Gx,8,41,59,45,55,0.32649333995856544,0.5677312688993045,0.0008162333498964136,0.0008162333498962226,0.0016324666997928272,0.03999999999999998,False,
(GxGyGy)^2Gy,8,44,56,49,51,0.502676822490919,0.4783263050541612,0.0012566920562272976,0.0012566920562273598,0.002513384112454595,0.05000000000000002,False,
(GxGyGy)^2GxGx,8,0,100,1,99,1.3913195078972074,0.23818239270482483,0.0034782987697430184,0.003478298769743076,0.006956597539486037,0.010000000000000005,False,
(GxGyGy)^2GxGxGx,8,60,40,53,47,0.9977337421290082,0.3178594979986437,0.0024943343553225205,0.002494334355322425,0.004988668710645041,0.06999999999999995,False,
(GxGyGy)^2GyGyGy,8,61,39,63,37,0.08489711866878702,0.7707675139961188,0.00021224279667196754,0.00021224279667197976,0.0004244855933439351,0.020000000000000018,False,
Gx(GxGyGy)^2,8,44,56,52,48,1.283433367517711,0.25726163342194835,0.0032085834187942776,0.003208583418794375,0.006417166837588555,0.08000000000000004,False,
Gx(GxGyGy)^2Gx,8,1,99,2,98,0.34487423752265456,0.5570291412260819,0.0008621855938066364,0.0008621855938066997,0.0017243711876132727,0.010000000000000005,False,
Gx(GxGyGy)^2Gy,8,47,53,57,43,2.006584320803581,0.15661759058038913,0.005016460802008953,0.005016460802008793,0.010032921604017905,0.1,False,
Gx(GxGyGy)^2GxGx,8,52,48,54,46,0.08029449102349373,0.7768987217772517,0.00020073622755873433,0.00020073622755878429,0.00040147245511746866,0.01999999999999999,False,
