kind,x,p,wigner,r,phase_pi,variance,squeezing_dB
wigner,-2.1875,3.2958333333333334,0.000708889709081643,,,,
wigner,-2.158333333333333,3.2958333333333334,0.0006342906455965118,,,,
wigner,-2.1291666666666664,3.2958333333333334,0.0005652749456583419,,,,
wigner,-2.1,3.2958333333333334,0.0005017564487036561,,,,
wigner,-2.0708333333333333,3.2958333333333334,0.00044359637079600603,,,,
wigner,-2.041666666666667,3.2958333333333334,0.0003906112987906478,,,,
wigner,-2.0125,3.2958333333333334,0.00034258111157745084,,,,
wigner,-1.9833333333333334,3.2958333333333334,0.0002992566586192232,,,,
wigner,-1.9541666666666666,3.2958333333333334,0.000260367052299432,,,,
wigner,-1.925,3.2958333333333334,0.00022562645804723505,,,,
wigner,-1.8958333333333333,3.2958333333333334,0.00019474029375725864,,,,
wigner,-1.8666666666666667,3.2958333333333334,0.00016741077673093171,,,,
wigner,-1.8375,3.2958333333333334,0.0001433417814496897,,,,
wigner,-1.8083333333333333,3.2958333333333334,0.0001222429943237272,,,,
wigner,-1.7791666666666666,3.2958333333333334,0.00010383337168573244,,,,
wigner,-1.75,3.2958333333333334,8.784392442209281e-05,,,,
wigner,-1.7208333333333332,3.2958333333333334,7.40198666113003e-05,,,,
wigner,-1.6916666666666667,3.2958333333333334,6.212217636419704e-05,,,,
wigner,-1.6624999999999999,3.2958333333333334,5.1928624843278886e-05,,,,
wigner,-1.6333333333333333,3.2958333333333334,4.32343343838601e-05,,,,
wigner,-1.6041666666666667,3.2958333333333334,3.585192902596875e-05,,,,
wigner,-1.575,3.2958333333333334,2.9611340919999877e-05,,,,
wigner,-1.5458333333333334,3.2958333333333334,2.4359334347815186e-05,,,,
wigner,-1.5166666666666666,3.2958333333333334,1.9958805870539067e-05,,,,
wigner,-1.4874999999999998,3.2958333333333334,1.6287914734858387e-05,,,,
wigner,-1.4583333333333335,3.2958333333333334,1.3239092481557873e-05,,,,
wigner,-1.4291666666666667,3.2958333333333334,1.0717975013979948e-05,,,,
wigner,-1.4,3.2958333333333334,8.642294473710898e-06,,,,
wigner,-1.3708333333333331,3.2958333333333334,6.9407623685592005e-06,,,,
wigner,-1.3416666666666668,3.2958333333333334,5.551969693340524e-06,,,,
wigner,-1.3125,3.2958333333333334,4.42332442419284e-06,,,,
wigner,-1.2833333333333332,3.2958333333333334,3.510041858908896e-06,,,,
wigner,-1.2541666666666664,3.2958333333333334,2.774198889112457e-06,,,,
wigner,-1.225,3.2958333333333334,2.1838594626750197e-06,,,,
wigner,-1.1958333333333333,3.2958333333333334,1.7122752367840826e-06,,,,
wigner,-1.1666666666666665,3.2958333333333334,1.3371627214280065e-06,,,,
wigner,-1.1375000000000002,3.2958333333333334,1.0400560403533235e-06,,,,
wigner,-1.1083333333333334,3.2958333333333334,8.057327498230891e-07,,,,
wigner,-1.0791666666666666,3.2958333333333334,6.217089045156026e-07,,,,
wigner,-1.0499999999999998,3.2958333333333334,4.777986898503793e-07,,,,
wigner,-1.0208333333333335,3.2958333333333334,3.657333946611745e-07,,,,
wigner,-0.9916666666666667,3.2958333333333334,2.788342222491957e-07,,,,
wigner,-0.9624999999999999,3.2958333333333334,2.1173337918349368e-07,,,,
wigner,-0.9333333333333331,3.2958333333333334,1.601379918026407e-07,,,,
wigner,-0.9041666666666668,3.2958333333333334,1.206316373992917e-07,,,,
wigner,-0.875,3.2958333333333334,9.050860332459959e-08,,,,
wigner,-0.8458333333333332,3.2958333333333334,6.763637122936728e-08,,,,
wigner,-0.8166666666666664,3.2958333333333334,5.0342239412492275e-08,,,,
wigner,-0.7875000000000001,3.2958333333333334,3.732042302726428e-08,,,,
wigner,-0.7583333333333333,3.2958333333333334,2.7556393676763914e-08,,,,
wigner,-0.7291666666666665,3.2958333333333334,2.0265624848445507e-08,,,,
wigner,-0.7000000000000002,3.2958333333333334,1.4844289403251215e-08,,,,
wigner,-0.6708333333333334,3.2958333333333334,1.0829804634705812e-08,,,,
wigner,-0.6416666666666666,3.2958333333333334,7.869436353703475e-09,,,,
wigner,-0.6124999999999998,3.2958333333333334,5.695455039890184e-09,,,,
wigner,-0.5833333333333335,3.2958333333333334,4.105584774133664e-09,,,,
wigner,-0.5541666666666667,3.2958333333333334,2.9477009125044744e-09,,,,
wigner,-0.5249999999999999,3.2958333333333334,2.1079174702103942e-09,,,,
wigner,-0.4958333333333331,3.2958333333333334,1.501362576229314e-09,,,,
wigner,-0.4666666666666668,3.2958333333333334,1.065072974125457e-09,,,,
wigner,-0.4375,3.2958333333333334,7.525492701108204e-10,,,,
wigner,-0.4083333333333332,3.2958333333333334,5.29605282846667e-10,,,,
wigner,-0.37916666666666643,3.2958333333333334,3.7122009184392065e-10,,,,
wigner,-0.3500000000000001,3.2958333333333334,2.5916266352124766e-10,,,,
wigner,-0.3208333333333333,3.2958333333333334,1.8020846656319807e-10,,,,
wigner,-0.2916666666666665,3.2958333333333334,1.2480722963546013e-10,,,,
wigner,-0.26249999999999973,3.2958333333333334,8.609265294539491e-11,,,,
wigner,-0.2333333333333334,3.2958333333333334,5.914992986360858e-11,,,,
wigner,-0.2041666666666666,3.2958333333333334,4.047661377359777e-11,,,,
wigner,-0.17499999999999982,3.2958333333333334,2.7587726202817436e-11,,,,
wigner,-0.14583333333333348,3.2958333333333334,1.8727915323819598e-11,,,,
wigner,-0.1166666666666667,3.2958333333333334,1.2662654653722184e-11,,,,
wigner,-0.08749999999999991,3.2958333333333334,8.52750305576106e-12,,,,
wigner,-0.058333333333333126,3.2958333333333334,5.7197994334880036e-12,,,,
wigner,-0.029166666666666785,3.2958333333333334,3.8212153412129346e-12,,,,
wigner,0.0,3.2958333333333334,2.5426349979114474e-12,,,,
wigner,0.029166666666666785,3.2958333333333334,1.6851102642023717e-12,,,,
wigner,0.05833333333333357,3.2958333333333334,1.1123319784908572e-12,,,,
wigner,0.08749999999999991,3.2958333333333334,7.313113563936818e-13,,,,
wigner,0.1166666666666667,3.2958333333333334,4.788858532237018e-13,,,,
wigner,0.14583333333333348,3.2958333333333334,3.1233704236790213e-13,,,,
wigner,0.17500000000000027,3.2958333333333334,2.0289753687165857e-13,,,,
wigner,0.2041666666666666,3.2958333333333334,1.3127796979340023e-13,,,,
wigner,0.2333333333333334,3.2958333333333334,8.459968076910684e-14,,,,
wigner,0.2625000000000002,3.2958333333333334,5.430094558315647e-14,,,,
wigner,0.2916666666666665,3.2958333333333334,3.4714255534686995e-14,,,,
wigner,0.3208333333333333,3.2958333333333334,2.2103961490048493e-14,,,,
wigner,0.3500000000000001,3.2958333333333334,1.4018261918025832e-14,,,,
wigner,0.3791666666666669,3.2958333333333334,8.85482577430171e-15,,,,
wigner,0.4083333333333332,3.2958333333333334,5.570929551496127e-15,,,,
wigner,0.4375,3.2958333333333334,3.4908975875131444e-15,,,,
wigner,0.4666666666666668,3.2958333333333334,2.1787547415669228e-15,,,,
wigner,0.49583333333333357,3.2958333333333334,1.3543826384532278e-15,,,,
wigner,0.5250000000000004,3.2958333333333334,8.385639852458965e-16,,,,
wigner,0.5541666666666671,3.2958333333333334,5.171217806928193e-16,,,,
wigner,0.583333333333333,3.2958333333333334,3.176224926728632e-16,,,,
wigner,0.6124999999999998,3.2958333333333334,1.9430835039969432e-16,,,,
wigner,0.6416666666666666,3.2958333333333334,1.1839503096774379e-16,,,,
wigner,0.6708333333333334,3.2958333333333334,7.185173867449245e-17,,,,
wigner,0.7000000000000002,3.2958333333333334,4.34313054509967e-17,,,,
wigner,0.729166666666667,3.2958333333333334,2.614750657702374e-17,,,,
wigner,0.7583333333333337,3.2958333333333334,1.5679040209953176e-17,,,,
wigner,0.7874999999999996,3.2958333333333334,9.364195292993341e-18,,,,
wigner,0.8166666666666664,3.2958333333333334,5.570359782372355e-18,,,,
wigner,0.8458333333333332,3.2958333333333334,3.300333489403048e-18,,,,
wigner,0.875,3.2958333333333334,1.947575047267359e-18,,,,
wigner,0.9041666666666668,3.2958333333333334,1.1447018179223009e-18,,,,
wigner,0.9333333333333336,3.2958333333333334,6.701196284166892e-19,,,,
wigner,0.9625000000000004,3.2958333333333334,3.907276101654104e-19,,,,
wigner,0.9916666666666671,3.2958333333333334,2.2691210188643116e-19,,,,
wigner,1.020833333333333,3.2958333333333334,1.3125111814929723e-19,,,,
wigner,1.0499999999999998,3.2958333333333334,7.561538377868475e-20,,,,
wigner,1.0791666666666666,3.2958333333333334,4.338894646805002e-20,,,,
wigner,1.1083333333333334,3.2958333333333334,2.479761112137791e-20,,,,
wigner,1.1375000000000002,3.2958333333333334,1.4115698727899585e-20,,,,
wigner,1.166666666666667,3.2958333333333334,8.003071773062893e-21,,,,
wigner,1.1958333333333337,3.2958333333333334,4.5193173454e-21,,,,
wigner,1.2249999999999996,3.2958333333333334,2.541854930560779e-21,,,,
wigner,1.2541666666666664,3.2958333333333334,1.4239360282577072e-21,,,,
wigner,1.2833333333333332,3.2958333333333334,7.9449650683749495e-22,,,,
wigner,1.3125,3.2958333333333334,4.415250019529445e-22,,,,
wigner,1.3416666666666668,3.2958333333333334,2.4438829739282904e-22,,,,
wigner,1.3708333333333336,3.2958333333333334,1.3473092949618337e-22,,,,
wigner,1.4000000000000004,3.2958333333333334,7.398028528731766e-23,,,,
wigner,1.4291666666666671,3.2958333333333334,4.0460057264146544e-23,,,,
wigner,1.458333333333333,3.2958333333333334,2.2039349908770168e-23,,,,
wigner,1.4874999999999998,3.2958333333333334,1.1957292760802544e-23,,,,
wigner,1.5166666666666666,3.2958333333333334,6.4614314423790036e-24,,,,
wigner,1.5458333333333334,3.2958333333333334,3.47765434880994e-24,,,,
wigner,1.5750000000000002,3.2958333333333334,1.864257434394367e-24,,,,
wigner,1.604166666666667,3.2958333333333334,9.953759621462694e-25,,,,
wigner,1.6333333333333337,3.2958333333333334,5.293345102424499e-25,,,,
wigner,1.6624999999999996,3.2958333333333334,2.8037227460479367e-25,,,,
wigner,1.6916666666666664,3.2958333333333334,1.4791142345328145e-25,,,,
wigner,1.7208333333333332,3.2958333333333334,7.771952967772137e-26,,,,
wigner,1.75,3.2958333333333334,4.0674329880264986e-26,,,,
wigner,1.7791666666666668,3.2958333333333334,2.1201785915059144e-26,,,,
wigner,1.8083333333333336,3.2958333333333334,1.1007438782971196e-26,,,,
wigner,1.8375000000000004,3.2958333333333334,5.691960903289621e-27,,,,
wigner,1.8666666666666671,3.2958333333333334,2.9315636867673823e-27,,,,
wigner,1.895833333333333,3.2958333333333334,1.5038293413633602e-27,,,,
wigner,1.9249999999999998,3.2958333333333334,7.683508399910964e-28,,,,
wigner,1.9541666666666666,3.2958333333333334,3.9100506414030128e-28,,,,
wigner,1.9833333333333334,3.2958333333333334,1.9818326987425362e-28,,,,
wigner,2.0125,3.2958333333333334,1.0004914755210106e-28,,,,
wigner,2.041666666666667,3.2958333333333334,5.030620905557011e-29,,,,
wigner,2.0708333333333337,3.2958333333333334,2.5193678643159235e-29,,,,
wigner,2.0999999999999996,3.2958333333333334,1.2566761567839444e-29,,,,
wigner,2.1291666666666664,3.2958333333333334,6.243339628015083e-30,,,,
wigner,2.158333333333333,3.2958333333333334,3.089387190044136e-30,,,,
wigner,2.1875,3.2958333333333334,1.5226129455833785e-30,,,,
wigner,2.216666666666667,3.2958333333333334,7.474264971188338e-31,,,,
wigner,2.2458333333333336,3.2958333333333334,3.654342574843819e-31,,,,
wigner,2.2750000000000004,3.2958333333333334,1.779556662853047e-31,,,,
wigner,2.304166666666667,3.2958333333333334,8.631299364295138e-32,,,,
wigner,2.333333333333333,3.2958333333333334,4.1696762327829836e-32,,,,
wigner,2.3625,3.2958333333333334,2.0062741808087198e-32,,,,
wigner,2.3916666666666666,3.2958333333333334,9.614795017308848e-33,,,,
wigner,2.4208333333333334,3.2958333333333334,4.589354132890337e-33,,,,
wigner,2.45,3.2958333333333334,2.181850088686018e-33,,,,
wigner,2.479166666666667,3.2958333333333334,1.0331420542345269e-33,,,,
wigner,2.5083333333333337,3.2958333333333334,4.87255744397147e-34,,,,
wigner,2.5375000000000005,3.2958333333333334,2.288841352803352e-34,,,,
wigner,2.5666666666666664,3.2958333333333334,1.0708686641478458e-34,,,,
wigner,2.595833333333333,3.2958333333333334,4.990206585932725e-35,,,,
wigner,2.625,3.2958333333333334,2.316128418196103e-35,,,,
wigner,2.654166666666667,3.2958333333333334,1.0707018204409511e-35,,,,
wigner,2.6833333333333336,3.2958333333333334,4.9298788011040104e-36,,,,
wigner,2.7125000000000004,3.2958333333333334,2.260818714204417e-36,,,,
wigner,2.741666666666667,3.2958333333333334,1.0326592320142663e-36,,,,
wigner,2.770833333333333,3.2958333333333334,4.697968712516864e-37,,,,
wigner,2.8,3.2958333333333334,2.1287516807283086e-37,,,,
wigner,2.8291666666666666,3.2958333333333334,9.607307319202504e-38,,,,
wigner,2.8583333333333334,3.2958333333333334,4.318571934584016e-38,,,,
wigner,2.8875,3.2958333333333334,1.93348331427727e-38,,,,
wigner,2.916666666666667,3.2958333333333334,8.621890334303504e-39,,,,
wigner,2.9458333333333337,3.2958333333333334,3.829361408094721e-39,,,,
wigner,2.9750000000000005,3.2958333333333334,1.693994568123118e-39,,,,
wigner,3.0041666666666664,3.2958333333333334,7.463790937237567e-40,,,,
wigner,3.033333333333333,3.2958333333333334,3.2754329574028962e-40,,,,
wigner,3.0625,3.2958333333333334,1.431659562961139e-40,,,,
wigner,3.091666666666667,3.2958333333333334,6.232647972144747e-41,,,,
wigner,3.1208333333333336,3.2958333333333334,2.7025095244098576e-41,,,,
wigner,3.1500000000000004,3.2958333333333334,1.167141909527463e-41,,,,
wigner,3.179166666666667,3.2958333333333334,5.0204412608251333e-42,,,,
wigner,3.208333333333333,3.2958333333333334,2.1509083823427474e-42,,,,
wigner,3.2375,3.2958333333333334,9.178331292196494e-43,,,,
wigner,3.2666666666666666,3.2958333333333334,3.900922682533983e-43,,,,
wigner,3.2958333333333334,3.2958333333333334,1.651325742497242e-43,,,,
wigner,3.325,3.2958333333333334,6.962415788605143e-44,,,,
wigner,3.354166666666667,3.2958333333333334,2.92380870739782e-44,,,,
wigner,3.3833333333333337,3.2958333333333334,1.2229247950633278e-44,,,,
wigner,3.4125000000000005,3.2958333333333334,5.0946263963537086e-45,,,,
wigner,3.4416666666666664,3.2958333333333334,2.1139111426288098e-45,,,,
wigner,3.470833333333333,3.2958333333333334,8.736206883418285e-46,,,,
wigner,3.5,3.2958333333333334,3.596009975065294e-46,,,,
wigner,-3.5,3.325,0.0016448157489243702,,,,
wigner,-3.470833333333333,3.325,0.00175579074937825,,,,
wigner,-3.441666666666667,3.325,0.0018667667337153608,,,,
wigner,-3.4125,3.325,0.001976829189259671,,,,
wigner,-3.3833333333333333,3.325,0.002085019076126405,,,,
wigner,-3.3541666666666665,3.325,0.002190345959619848,,,,
wigner,-3.325,3.325,0.002291802531387436,,,,
wigner,-3.2958333333333334,3.325,0.0023883802385750532,,,,
wigner,-3.2666666666666666,3.325,0.002479085693798715,,,,
wigner,-3.2375,3.325,0.0025629575006568587,,,,
wigner,-3.2083333333333335,3.325,0.0026390831015521282,,,,
wigner,-3.1791666666666667,3.325,0.002706615238243701,,,,
wigner,-3.15,3.325,0.002764787611868775,,,,
wigner,-3.1208333333333336,3.325,0.0028129293387439886,,,,
wigner,-3.091666666666667,3.325,0.0028504778211550117,,,,
wigner,-3.0625,3.325,0.0028769896881027457,,,,
wigner,-3.033333333333333,3.325,0.002892149508602832,,,,
wigner,-3.0041666666666664,3.325,0.002895776038142093,,,,
wigner,-2.975,3.325,0.0028878258253468895,,,,
wigner,-2.9458333333333333,3.325,0.0028683940785179146,,,,
wigner,-2.9166666666666665,3.325,0.002837712767870183,,,,
wigner,-2.8875,3.325,0.0027961460163663174,,,,
wigner,-2.8583333333333334,3.325,0.0027441829071880143,,,,
wigner,-2.8291666666666666,3.325,0.0026824279064800467,,,,
wigner,-2.8,3.325,0.002611589163546619,,,,
wigner,-2.7708333333333335,3.325,0.002532465005012284,,,,
wigner,-2.7416666666666667,3.325,0.002445928982799352,,,,
wigner,-2.7125,3.325,0.00235291386681501,,,,
wigner,-2.6833333333333336,3.325,0.002254394991182383,,,,
wigner,-2.654166666666667,3.325,0.002151373367431296,,,,
wigner,-2.625,3.325,0.002044858969552206,,,,
wigner,-2.595833333333333,3.325,0.0019358545749821588,,,,
wigner,-2.5666666666666664,3.325,0.0018253405136566094,,,,
wigner,-2.5375,3.325,0.0017142606358271917,,,,
wigner,-2.5083333333333333,3.325,0.001603509760312297,,,,
wigner,-2.479166666666667,3.325,0.0014939228103134417,,,,
wigner,-2.45,3.325,0.0013862657860968582,,,,
wigner,-2.4208333333333334,3.325,0.001281228664908445,,,,
wigner,-2.3916666666666666,3.325,0.0011794202605732828,,,,
wigner,-2.3625,3.325,0.0010813650202643114,,,,
wigner,-2.333333333333333,3.325,0.000987501685599843,,,,
wigner,-2.3041666666666667,3.325,0.000898183700938342,,,,
wigner,-2.275,3.325,0.0008136812145373488,,,,
wigner,-2.2458333333333336,3.325,0.0007341844888344722,,,,
wigner,-2.216666666666667,3.325,0.0006598085148375855,,,,
wigner,-2.1875,3.325,0.0005905986124888271,,,,
wigner,-2.158333333333333,3.325,0.0005265367935890267,,,,
wigner,-2.1291666666666664,3.325,0.0004675486658663322,,,,
wigner,-2.1,3.325,0.0004135106652552089,,,,
wigner,-2.0708333333333333,3.325,0.00036425741746502494,,,,
wigner,-2.041666666666667,3.325,0.00031958904839849653,,,,
wigner,-2.0125,3.325,0.00027927828481350524,,,,
wigner,-1.9833333333333334,3.325,0.0002430772106908388,,,,
wigner,-1.9541666666666666,3.325,0.00021072357000318656,,,,
wigner,-1.925,3.325,0.00018194653198960652,,,,
wigner,-1.8958333333333333,3.325,0.0001564718597509738,,,,
wigner,-1.8666666666666667,3.325,0.00013402644625763366,,,,
wigner,-1.8375,3.325,0.00011434220311145453,,,,
wigner,-1.8083333333333333,3.325,9.715930619468916e-05,,,,
wigner,-1.7791666666666666,3.325,8.222881838171736e-05,,,,
wigner,-1.75,3.325,6.931472264243314e-05,,,,
wigner,-1.7208333333333332,3.325,5.8195409110447716e-05,,,,
wigner,-1.6916666666666667,3.325,4.866466711744949e-05,,,,
wigner,-1.6624999999999999,3.325,4.053223798867022e-05,,,,
wigner,-1.6333333333333333,3.325,3.362398680370124e-05,,,,
wigner,-1.6041666666666667,3.325,2.7781751650102535e-05,,,,
wigner,-1.575,3.325,2.2862927460976822e-05,,,,
wigner,-1.5458333333333334,3.325,1.873983866927443e-05,,,,
wigner,-1.5166666666666666,3.325,1.5298950963851422e-05,,,,
wigner,-1.4874999999999998,3.325,1.2439967711004315e-05,,,,
wigner,-1.4583333333333335,3.325,1.0074851399386174e-05,,,,
wigner,-1.4291666666666667,3.325,8.126805031423249e-06,,,,
wigner,-1.4,3.325,6.529242938442323e-06,,,,
wigner,-1.3708333333333331,3.325,5.2247752180518715e-06,,,,
wigner,-1.3416666666666668,3.325,4.164225020030293e-06,,,,
wigner,-1.3125,3.325,3.3056933428297973e-06,,,,
wigner,-1.2833333333333332,3.325,2.6136819143625406e-06,,,,
wigner,-1.2541666666666664,3.325,2.058281155316414e-06,,,,
wigner,-1.225,3.325,1.614427172462747e-06,,,,
wigner,-1.1958333333333333,3.325,1.2612291938576653e-06,,,,
wigner,-1.1666666666666665,3.325,9.813668117421777e-07,,,,
wigner,-1.1375000000000002,3.325,7.605548045807798e-07,,,,
wigner,-1.1083333333333334,3.325,5.870721213313601e-07,,,,
wigner,-1.0791666666666666,3.325,4.513507784935826e-07,,,,
wigner,-1.0499999999999998,3.325,3.456198919389619e-07,,,,
wigner,-1.0208333333333335,3.325,2.6359978995588836e-07,,,,
wigner,-0.9916666666666667,3.325,2.0024108288600557e-07,,,,
wigner,-0.9624999999999999,3.325,1.5150365358302677e-07,,,,
wigner,-0.9333333333333331,3.325,1.1417074177829375e-07,,,,
wigner,-0.9041666666666668,3.325,8.569358951191593e-08,,,,
wigner,-0.875,3.325,6.40624645672349e-08,,,,
wigner,-0.8458333333333332,3.325,4.770025995065035e-08,,,,
wigner,-0.8166666666666664,3.325,3.537526033890471e-08,,,,
wigner,-0.7875000000000001,3.325,2.613005591792929e-08,,,,
wigner,-0.7583333333333333,3.325,1.922395889305899e-08,,,,
wigner,-0.7291666666666665,3.325,1.4086630233175606e-08,,,,
wigner,-0.7000000000000002,3.325,1.0280948790569375e-08,,,,
wigner,-0.6708333333333334,3.325,7.4734489575203e-09,,,,
wigner,-0.6416666666666666,3.325,5.4109154161057235e-09,,,,
wigner,-0.6124999999999998,3.325,3.901954609027507e-09,,,,
wigner,-0.5833333333333335,3.325,2.802563596545743e-09,,,,
wigner,-0.5541666666666667,3.325,2.004889935070973e-09,,,,
wigner,-0.5249999999999999,3.325,1.4285235037082172e-09,,,,
wigner,-0.4958333333333331,3.325,1.0137854189039552e-09,,,,
wigner,-0.4666666666666668,3.325,7.165829761019201e-10,,,,
wigner,-0.4375,3.325,5.04485546035207e-10,,,,
wigner,-0.4083333333333332,3.325,3.5374699949370324e-10,,,,
wigner,-0.37916666666666643,3.325,2.470578157164274e-10,,,,
wigner,-0.3500000000000001,3.325,1.7185660400027014e-10,,,,
wigner,-0.3208333333333333,3.325,1.1906816191087707e-10,,,,
wigner,-0.2916666666666665,3.325,8.216500172207624e-11,,,,
wigner,-0.26249999999999973,3.325,5.6472873132308066e-11,,,,
wigner,-0.2333333333333334,3.325,3.865936302980609e-11,,,,
wigner,-0.2041666666666666,3.325,2.635914385039339e-11,,,,
wigner,-0.17499999999999982,3.325,1.7900687124531802e-11,,,,
wigner,-0.14583333333333348,3.325,1.21079299334217e-11,,,,
wigner,-0.1166666666666667,3.325,8.15702685149799e-12,,,,
wigner,-0.08749999999999991,3.325,5.473381000888223e-12,,,,
wigner,-0.058333333333333126,3.325,3.657979475188136e-12,,,,
wigner,-0.029166666666666785,3.325,2.434942129360856e-12,,,,
wigner,0.0,3.325,1.6143504498816683e-12,,,,
wigner,0.029166666666666785,3.325,1.0660284366861849e-12,,,,
wigner,0.05833333333333357,3.325,7.011348529255662e-13,,,,
wigner,0.08749999999999991,3.325,4.592996537595481e-13,,,,
wigner,0.1166666666666667,3.325,2.996763534996365e-13,,,,
wigner,0.14583333333333348,3.325,1.9474693377549765e-13,,,,
wigner,0.17500000000000027,3.325,1.2605224277344196e-13,,,,
wigner,0.2041666666666666,3.325,8.126290087563701e-14,,,,
wigner,0.2333333333333334,3.325,5.2179013167219484e-14,,,,
wigner,0.2625000000000002,3.325,3.3370383420971534e-14,,,,
wigner,0.2916666666666665,3.325,2.1256332146612055e-14,,,,
wigner,0.3208333333333333,3.325,1.3485816755136288e-14,,,,
wigner,0.3500000000000001,3.325,8.521734048376368e-15,,,,
wigner,0.3791666666666669,3.325,5.363403783975162e-15,,,,
wigner,0.4083333333333332,3.325,3.362132365251039e-15,,,,
wigner,0.4375,3.325,2.099185975681914e-15,,,,
wigner,0.4666666666666668,3.325,1.3054156673878058e-15,,,,
wigner,0.49583333333333357,3.325,8.085530520247607e-16,,,,
wigner,0.5250000000000004,3.325,4.988041021045376e-16,,,,
wigner,0.5541666666666671,3.325,3.0648788177319934e-16,,,,
wigner,0.583333333333333,3.325,1.8756784744544177e-16,,,,
wigner,0.6124999999999998,3.325,1.143313355781928e-16,,,,
wigner,0.6416666666666666,3.325,6.941190356783188e-17,,,,
wigner,0.6708333333333334,3.325,4.197246042548965e-17,,,,
wigner,0.7000000000000002,3.325,2.527881417601829e-17,,,,
wigner,0.729166666666667,3.325,1.516389477543645e-17,,,,
wigner,0.7583333333333337,3.325,9.059967137923353e-18,,,,
wigner,0.7874999999999996,3.325,5.391433816115093e-18,,,,
wigner,0.8166666666666664,3.325,3.1955361117720094e-18,,,,
wigner,0.8458333333333332,3.325,1.8864486012326488e-18,,,,
wigner,0.875,3.325,1.109195296732164e-18,,,,
wigner,0.9041666666666668,3.325,6.495803181355613e-19,,,,
wigner,0.9333333333333336,3.325,3.788955384026949e-19,,,,
wigner,0.9625000000000004,3.325,2.2012426594992014e-19,,,,
wigner,0.9916666666666671,3.325,1.2737322520482245e-19,,,,
wigner,1.020833333333333,3.325,7.340914505949448e-20,,,,
wigner,1.0499999999999998,3.325,4.2138976436916516e-20,,,,
wigner,1.0791666666666666,3.325,2.409237386929662e-20,,,,
wigner,1.1083333333333334,3.325,1.3719459477585702e-20,,,,
wigner,1.1375000000000002,3.325,7.781372469907978e-21,,,,
wigner,1.166666666666667,3.325,4.3957926909545134e-21,,,,
wigner,1.1958333333333337,3.325,2.4733182188226014e-21,,,,
wigner,1.2249999999999996,3.325,1.3860681565538146e-21,,,,
wigner,1.2541666666666664,3.325,7.736614749264479e-22,,,,
wigner,1.2833333333333332,3.325,4.301096159063092e-22,,,,
wigner,1.3125,3.325,2.3816016826444656e-22,,,,
wigner,1.3416666666666668,3.325,1.313472245808779e-22,,,,
wigner,1.3708333333333336,3.325,7.214968974748409e-23,,,,
wigner,1.4000000000000004,3.325,3.9473881315386676e-23,,,,
wigner,1.4291666666666671,3.325,2.151032586566572e-23,,,,
wigner,1.458333333333333,3.325,1.167470576465324e-23,,,,
wigner,1.4874999999999998,3.325,6.311123717562541e-24,,,,
wigner,1.5166666666666666,3.325,3.398045886502233e-24,,,,
wigner,1.5458333333333334,3.325,1.8222735864685078e-24,,,,
wigner,1.5750000000000002,3.325,9.733291200354115e-25,,,,
wigner,1.604166666666667,3.325,5.1780668019867985e-25,,,,
wigner,1.6333333333333337,3.325,2.743704759882496e-25,,,,
wigner,1.6624999999999996,3.325,1.4480011274872015e-25,,,,
wigner,1.6916666666666664,3.325,7.611359217815861e-26,,,,
wigner,1.7208333333333332,3.325,3.9848991381027004e-26,,,,
wigner,1.75,3.325,2.0779459341497584e-26,,,,
wigner,1.7791666666666668,3.325,1.0792273658600168e-26,,,,
wigner,1.8083333333333336,3.325,5.582817747199473e-27,,,,
wigner,1.8375000000000004,3.325,2.8764428332325642e-27,,,,
wigner,1.8666666666666671,3.325,1.4761137973233036e-27,,,,
wigner,1.895833333333333,3.325,7.544765181531369e-28,,,,
wigner,1.9249999999999998,3.325,3.840903634660348e-28,,,,
wigner,1.9541666666666666,3.325,1.9475243228670135e-28,,,,
wigner,1.9833333333333334,3.325,9.83544841789979e-29,,,,
wigner,2.0125,3.325,4.9472884828487724e-29,,,,
wigner,2.041666666666667,3.325,2.478575207624266e-29,,,,
wigner,2.0708333333333337,3.325,1.2367979671589917e-29,,,,
wigner,2.0999999999999996,3.325,6.1469151713808744e-30,,,,
wigner,2.1291666666666664,3.325,3.0428284798782955e-30,,,,
wigner,2.158333333333333,3.325,1.5002357858276169e-30,,,,
wigner,2.1875,3.325,7.3672153440050984e-31,,,,
wigner,2.216666666666667,3.325,3.6033712062667178e-31,,,,
wigner,2.2458333333333336,3.325,1.7554013937602098e-31,,,,
wigner,2.2750000000000004,3.325,8.517373053778862e-32,,,,
wigner,2.304166666666667,3.325,4.116202153444552e-32,,,,
wigner,2.333333333333333,3.325,1.9812967048268427e-32,,,,
wigner,2.3625,3.325,9.498699192755539e-33,,,,
wigner,2.3916666666666666,3.325,4.535660581663852e-33,,,,
wigner,2.4208333333333334,3.325,2.1571421051642537e-33,,,,
wigner,2.45,3.325,1.0218302609386637e-33,,,,
wigner,2.479166666666667,3.325,4.821038054348009e-34,,,,
wigner,2.5083333333333337,3.325,2.2655004603362017e-34,,,,
wigner,2.5375000000000005,3.325,1.0603507442664803e-34,,,,
wigner,2.5666666666666664,3.325,4.943069672999665e-35,,,,
wigner,2.595833333333333,3.325,2.2951216720217675e-35,,,,
wigner,2.625,3.325,1.0613936655545714e-35,,,,
wigner,2.654166666666667,3.325,4.8888764777769465e-36,,,,
