kind,two_chi_over_kappa,time_kappa,alpha_g_real,alpha_g_imag,alpha_e_real,alpha_e_imag,integration_kappa_time,snr
trajectory,1.0,0.86,0.09724928992259099,-0.4807532464958299,-0.09724928992259099,-0.4807532464958299,,
trajectory,1.0,0.88,0.10110668711993201,-0.48905449921537764,-0.10110668711993201,-0.48905449921537764,,
trajectory,1.0,0.9,0.10500769679366283,-0.49723455264296657,-0.10500769679366283,-0.49723455264296657,,
trajectory,1.0,0.92,0.10895068292009477,-0.5052941869532644,-0.10895068292009477,-0.5052941869532644,,
trajectory,1.0,0.9400000000000001,0.11293403355922234,-0.5132341907166309,-0.11293403355922234,-0.5132341907166309,,
trajectory,1.0,0.96,0.11695616069701549,-0.521055360576727,-0.11695616069701549,-0.521055360576727,,
trajectory,1.0,0.98,0.12101550008609521,-0.5287585009329099,-0.12101550008609521,-0.5287585009329099,,
trajectory,1.0,1.0,0.12511051108485924,-0.5363444236273798,-0.12511051108485924,-0.5363444236273798,,
trajectory,1.0,1.02,0.129239676495119,-0.5438139476370503,-0.129239676495119,-0.5438139476370503,,
trajectory,1.0,1.04,0.1334015023983086,-0.5511678987701046,-0.1334015023983086,-0.5511678987701046,,
trajectory,1.0,1.06,0.137594517990329,-0.5584071093672105,-0.137594517990329,-0.5584071093672105,,
trajectory,1.0,1.08,0.14181727541508415,-0.5655324180073553,-0.14181727541508415,-0.5655324180073553,,
trajectory,1.0,1.1,0.1460683495967704,-0.572544669218273,-0.1460683495967704,-0.572544669218273,,
trajectory,1.0,1.12,0.1503463380709754,-0.5794447131914253,-0.1503463380709754,-0.5794447131914253,,
trajectory,1.0,1.1400000000000001,0.15464986081464469,-0.5862334055015075,-0.15464986081464469,-0.5862334055015075,,
trajectory,1.0,1.16,0.15897756007497135,-0.5929116068304385,-0.15897756007497135,-0.5929116068304385,,
trajectory,1.0,1.18,0.1633281001972641,-0.59948018269581,-0.1633281001972641,-0.59948018269581,,
trajectory,1.0,1.2,0.16770016745184835,-0.6059400031837512,-0.16770016745184835,-0.6059400031837512,,
trajectory,1.0,1.22,0.1720924698600527,-0.6122919426861799,-0.1720924698600527,-0.6122919426861799,,
trajectory,1.0,1.24,0.1765037370193364,-0.6185368796424048,-0.1765037370193364,-0.6185368796424048,,
trajectory,1.0,1.26,0.18093271992760354,-0.624675696285041,-0.18093271992760354,-0.624675696285041,,
trajectory,1.0,1.28,0.18537819080676268,-0.6307092783902073,-0.18537819080676268,-0.6307092783902073,,
trajectory,1.0,1.3,0.18983894292557477,-0.6366385150319677,-0.18983894292557477,-0.6366385150319677,,
trajectory,1.0,1.32,0.19431379042184235,-0.6424642983409815,-0.19431379042184235,-0.6424642983409815,,
trajectory,1.0,1.34,0.19880156812398758,-0.6481875232673289,-0.19880156812398758,-0.6481875232673289,,
trajectory,1.0,1.36,0.20330113137206599,-0.6538090873474723,-0.20330113137206599,-0.6538090873474723,,
trajectory,1.0,1.3800000000000001,0.20781135583826324,-0.6593298904753232,-0.20781135583826324,-0.6593298904753232,,
trajectory,1.0,1.4000000000000001,0.21233113734691964,-0.6647508346773718,-0.21233113734691964,-0.6647508346773718,,
trajectory,1.0,1.42,0.21685939169412913,-0.6700728238918499,-0.21685939169412913,-0.6700728238918499,,
trajectory,1.0,1.44,0.22139505446695482,-0.675296763751887,-0.22139505446695482,-0.675296763751887,,
trajectory,1.0,1.46,0.2259370808623057,-0.6804235613726244,-0.2259370808623057,-0.6804235613726244,,
trajectory,1.0,1.48,0.23048444550551783,-0.6854541251422516,-0.23048444550551783,-0.6854541251422516,,
trajectory,1.0,1.5,0.23503614226867944,-0.6903893645169287,-0.23503614226867944,-0.6903893645169287,,
trajectory,1.0,1.52,0.2395911840887434,-0.6952301898195575,-0.2395911840887434,-0.6952301898195575,,
trajectory,1.0,1.54,0.2441486027854658,-0.6999775120423658,-0.2441486027854658,-0.6999775120423658,,
trajectory,1.0,1.56,0.24870744887921095,-0.7046322426532685,-0.24870744887921095,-0.7046322426532685,,
trajectory,1.0,1.58,0.25326679140866026,-0.7091952934059682,-0.25326679140866026,-0.7091952934059682,,
trajectory,1.0,1.6,0.25782571774846585,-0.7136675761537608,-0.25782571774846585,-0.7136675761537608,,
trajectory,1.0,1.62,0.26238333342688164,-0.7180500026670064,-0.26238333342688164,-0.7180500026670064,,
trajectory,1.0,1.6400000000000001,0.2669387619434131,-0.7223434844542325,-0.2669387619434131,-0.7223434844542325,,
trajectory,1.0,1.6600000000000001,0.2714911445865181,-0.7265489325868308,-0.2714911445865181,-0.7265489325868308,,
trajectory,1.0,1.68,0.2760396402513955,-0.7306672575273117,-0.2760396402513955,-0.7306672575273117,,
trajectory,1.0,1.7,0.2805834252578957,-0.73469936896108,-0.2805834252578957,-0.73469936896108,,
trajectory,1.0,1.72,0.28512169316858627,-0.7386461756316969,-0.28512169316858627,-0.7386461756316969,,
trajectory,1.0,1.74,0.2896536546070055,-0.7425085851795883,-0.2896536546070055,-0.7425085851795883,,
trajectory,1.0,1.76,0.2941785370761371,-0.7462875039841669,-0.2941785370761371,-0.7462875039841669,,
trajectory,1.0,1.78,0.29869558477713776,-0.7499838370093304,-0.29869558477713776,-0.7499838370093304,,
trajectory,1.0,1.8,0.30320405842834536,-0.7535984876522973,-0.30320405842834536,-0.7535984876522973,,
trajectory,1.0,1.82,0.30770323508460334,-0.7571323575957495,-0.30770323508460334,-0.7571323575957495,,
trajectory,1.0,1.84,0.3121924079569257,-0.760586346663238,-0.3121924079569257,-0.760586346663238,,
trajectory,1.0,1.86,0.3166708862325352,-0.7639613526778243,-0.3166708862325352,-0.7639613526778243,,
trajectory,1.0,1.8800000000000001,0.3211379948953006,-0.7672582713239131,-0.3211379948953006,-0.7672582713239131,,
trajectory,1.0,1.9000000000000001,0.3255930745466026,-0.7704779960122473,-0.3255930745466026,-0.7704779960122473,,
trajectory,1.0,1.92,0.330035481226653,-0.7736214177480247,-0.330035481226653,-0.7736214177480247,,
trajectory,1.0,1.94,0.3344645862362971,-0.776689425002103,-0.3344645862362971,-0.776689425002103,,
trajectory,1.0,1.96,0.3388797759593202,-0.7796829035852574,-0.3388797759593202,-0.7796829035852574,,
trajectory,1.0,1.98,0.3432804516852886,-0.7826027365254541,-0.3432804516852886,-0.7826027365254541,,
trajectory,1.0,2.0,0.3476660294329452,-0.7854498039481055,-0.3476660294329452,-0.7854498039481055,,
trajectory,1.0,2.02,0.3520359397741872,-0.7882249829592707,-0.3520359397741872,-0.7882249829592707,,
trajectory,1.0,2.04,0.35638962765864596,-0.7909291475317674,-0.35638962765864596,-0.7909291475317674,,
trajectory,1.0,2.06,0.36072655223889466,-0.7935631683941583,-0.36072655223889466,-0.7935631683941583,,
trajectory,1.0,2.08,0.36504618669630445,-0.7961279129225795,-0.36504618669630445,-0.7961279129225795,,
trajectory,1.0,2.1,0.36934801806757117,-0.798624245035373,-0.36934801806757117,-0.798624245035373,,
trajectory,1.0,2.12,0.3736315470719326,-0.8010530250904921,-0.3736315470719326,-0.8010530250904921,,
trajectory,1.0,2.14,0.3778962879390994,-0.8034151097856416,-0.3778962879390994,-0.8034151097856416,,
trajectory,1.0,2.16,0.3821417682379169,-0.8057113520611211,-0.3821417682379169,-0.8057113520611211,,
trajectory,1.0,2.18,0.38636752870577834,-0.8079426010053362,-0.38636752870577834,-0.8079426010053362,,
trajectory,1.0,2.2,0.39057312307880904,-0.810109701762943,-0.39057312307880904,-0.810109701762943,,
trajectory,1.0,2.22,0.39475811792283905,-0.812213495445592,-0.39475811792283905,-0.812213495445592,,
trajectory,1.0,2.24,0.3989220924651818,-0.8142548190452397,-0.3989220924651818,-0.8142548190452397,,
trajectory,1.0,2.2600000000000002,0.4030646384272375,-0.8162345053499896,-0.4030646384272375,-0.8162345053499896,,
trajectory,1.0,2.2800000000000002,0.4071853598579366,-0.8181533828624353,-0.4071853598579366,-0.8181533828624353,,
trajectory,1.0,2.3000000000000003,0.4112838729680412,-0.8200122757204669,-0.4112838729680412,-0.8200122757204669,,
trajectory,1.0,2.32,0.41535980596531774,-0.8218120036205095,-0.41535980596531774,-0.8218120036205095,,
trajectory,1.0,2.34,0.41941279889060007,-0.8235533817431636,-0.41941279889060007,-0.8235533817431636,,
trajectory,1.0,2.36,0.42344250345475365,-0.8252372206812096,-0.42344250345475365,-0.8252372206812096,,
trajectory,1.0,2.38,0.4274485828765584,-0.8268643263699476,-0.4274485828765584,-0.8268643263699476,,
trajectory,1.0,2.4,0.4314307117215232,-0.8284355000198378,-0.4314307117215232,-0.8284355000198378,,
trajectory,1.0,2.42,0.4353885757416443,-0.8299515380514121,-0.4353885757416443,-0.8299515380514121,,
trajectory,1.0,2.44,0.43932187171612247,-0.831413232032421,-0.43932187171612247,-0.831413232032421,,
trajectory,1.0,2.46,0.4432303072930506,-0.8328213686171868,-0.4432303072930506,-0.8328213686171868,,
trajectory,1.0,2.48,0.4471136008320837,-0.8341767294881313,-0.4471136008320837,-0.8341767294881313,,
trajectory,1.0,2.5,0.4509714812481031,-0.835480091299444,-0.4509714812481031,-0.835480091299444,,
trajectory,1.0,2.52,0.45480368785588715,-0.8367322256228639,-0.45480368785588715,-0.8367322256228639,,
trajectory,1.0,2.54,0.45860997021579714,-0.8379338988955382,-0.45860997021579714,-0.8379338988955382,,
trajectory,1.0,2.56,0.462390087980491,-0.8390858723699337,-0.462390087980491,-0.8390858723699337,,
trajectory,1.0,2.58,0.4661438107426734,-0.8401889020657629,-0.4661438107426734,-0.8401889020657629,,
trajectory,1.0,2.6,0.4698709178838928,-0.8412437387239019,-0.4698709178838928,-0.8412437387239019,,
trajectory,1.0,2.62,0.47357119842439394,-0.8422511277622622,-0.47357119842439394,-0.8422511277622622,,
trajectory,1.0,2.64,0.4772444508740349,-0.8432118092335942,-0.4772444508740349,-0.8432118092335942,,
trajectory,1.0,2.66,0.4808904830842772,-0.8441265177851854,-0.4808904830842772,-0.8441265177851854,,
trajectory,1.0,2.68,0.4845091121012571,-0.8449959826204287,-0.4845091121012571,-0.8449959826204287,,
trajectory,1.0,2.7,0.4881001640199456,-0.8458209274622293,-0.4881001640199456,-0.8458209274622293,,
trajectory,1.0,2.72,0.491663473839404,-0.8466020705182208,-0.491663473839404,-0.8466020705182208,,
trajectory,1.0,2.74,0.49519888531914363,-0.8473401244477633,-0.49519888531914363,-0.8473401244477633,,
trajectory,1.0,2.7600000000000002,0.4987062508365938,-0.8480357963306928,-0.4987062508365938,-0.8480357963306928,,
trajectory,1.0,2.7800000000000002,0.5021854312456866,-0.8486897876377935,-0.5021854312456866,-0.8486897876377935,,
trajectory,1.0,2.8000000000000003,0.5056362957365635,-0.8493027942029671,-0.5056362957365635,-0.8493027942029671,,
trajectory,1.0,2.82,0.5090587216964085,-0.8498755061970685,-0.5090587216964085,-0.8498755061970685,,
trajectory,1.0,2.84,0.5124525945714149,-0.8504086081033805,-0.5124525945714149,-0.8504086081033805,,
trajectory,1.0,2.86,0.5158178077298884,-0.8509027786947011,-0.5158178077298884,-0.8509027786947011,,
