angle_deg,p_ab,p_bc,p_ac,wigner,w_limit
86.5,0.49082499544673,0.383027612505008,0.203731021084478,0.67012158686726,-0.183012701892219
87,0.486766884225598,0.378899388405492,0.199101425990325,0.666564846640765,-0.183012701892219
87.5,0.48265698421454,0.374742066651903,0.194507667791503,0.662891383074941,-0.183012701892219
88,0.478496547328914,0.370556913604719,0.189951145791259,0.659102315142373,-0.183012701892219
88.5,0.474286840878097,0.3663452041021,0.185433247950336,0.655198797029861,-0.183012701892219
89,0.470029147179455,0.362108221071562,0.180955350464181,0.651182017786836,-0.183012701892219
89.5,0.465724763167733,0.35784725513918,0.176518817343747,0.647053200963166,-0.183012701892219
90,0.461375,0.353563604236453,0.172125,0.642813604236453,-0.183012701892219
90.5,0.456981182656253,0.349258573204943,0.167775236832267,0.638464519028929,-0.183012701892219
91,0.452544649535819,0.344933473398807,0.163470852820546,0.634007270114081,-0.183012701892219
91.5,0.448066752049664,0.340589622285343,0.159213159121904,0.629443215213104,-0.183012701892219
92,0.443548854208741,0.336228343043681,0.155003452671086,0.624773744581335,-0.183012701892219
92.5,0.438992332208497,0.331850964161725,0.15084301578546,0.620000280584763,-0.183012701892219
93,0.434398574009675,0.327458819031489,0.146733115774402,0.615124277266762,-0.183012701892219
93.5,0.429768978915523,0.323053245542926,0.14267500455327,0.610147219905179,-0.183012701892219
94,0.425104957145553,0.318635585676399,0.138669918262053,0.605070624559898,-0.183012701892219
94.5,0.420407929405978,0.314207185093898,0.134719076888834,0.599896037611042,-0.183012701892219
95,0.41567932645695,0.30976939272914,0.130823683898169,0.594625035287921,-0.183012701892219
95.5,0.410920588676733,0.305323560376668,0.126984925864496,0.589259223188904,-0.183012701892219
96,0.406133165622954,0.300871042280084,0.1232039721107,0.583800235792338,-0.183012701892219
96.5,0.401318515591052,0.296413194719534,0.119481974351922,0.578249735958664,-0.183012701892219
97,0.396478105170067,0.291951375598569,0.115820066344735,0.572609414423901,-0.183012701892219
