convention,hopping_pi,delta_difference_pi,sigma_z_coefficient_pi,gap_zero_pi,gap_pi_pi,coarse_winding_zero_raw,coarse_winding_pi_raw,winding_zero_raw,winding_pi_raw,chern_upper_raw,winding_zero,winding_pi,chern_upper,quantization_residual,bulk_edge_relation_residual,winding_momentum_points_used,winding_time_points_used,adaptive_refinement_used,status
onsite_difference,2.55,0.2,0.1,0.018843549095402763,0.9469015858627129,0.731860570624607,0.7421321226751874,0.926580096900761,0.9301583576670351,-3.533949646070574e-17,1,1,0,0.07341990309923896,0,21,49,True,gapped_quantized
onsite_difference,2.6,0.2,0.1,0.01736959064434256,0.9162221259546839,0.7114707372559415,0.7330828197612573,0.9181323954006732,0.9277813663517857,2.6504622345529306e-17,1,1,0,0.08186760459932685,0,21,49,True,gapped_quantized
onsite_difference,2.65,0.2,0.1,0.01596493503430499,0.8775109949878143,0.6838685972006825,0.7234936854537064,0.9021202092499349,0.9252712888457819,-3.533949646070574e-17,1,1,0,0.09787979075006514,0,21,49,True,gapped_quantized
onsite_difference,2.7,0.2,0.1,0.01463156014015966,0.8384326776498661,0.654477472337623,0.7134307222733541,0.8814487429561009,0.9226462285666877,-0.0,1,1,0,0.11855125704389913,0,21,49,True,gapped_quantized
onsite_difference,2.75,0.2,0.1,0.013371217353730126,0.799211485136786,0.6245096160076739,0.7029979454543333,0.859292942669684,0.9199336783000951,-0.0,1,1,0,0.14070705733031597,0,21,49,True,gapped_quantized
onsite_difference,2.8,0.2,0.1,0.012185416499135241,0.7599291931447696,0.5941459443132464,0.6923376486749877,0.8371529375775096,0.9171707030174067,7.067899292141149e-17,1,1,0,0.16284706242249036,0,21,49,True,gapped_quantized
onsite_difference,2.85,0.2,0.1,0.011075406246934717,0.7206251333162951,,,,,,,,,,,,,False,gap_closing
onsite_difference,2.9,0.2,0.1,0.010042148403023626,0.6813229729718989,,,,,,,,,,,,,False,gap_closing
onsite_difference,2.95,0.2,0.1,0.00908628431471922,0.6420401763365063,,,,,,,,,,,,,False,gap_closing
onsite_difference,3.0,0.2,0.1,0.008208091901436187,0.6027921872876152,,,,,,,,,,,,,False,gap_closing
onsite_difference,0.3,0.30000000000000004,0.15000000000000002,0.1454431913709698,0.7192271324012754,0.00011851802791783793,3.4593095594111456e-05,0.00011851802791783793,3.4593095594111456e-05,2.208718528794109e-18,0,0,0,0.00011851802791783793,0,11,23,False,gapped_quantized
onsite_difference,0.35,0.30000000000000004,0.15000000000000002,0.1438188998598306,0.6851277390431724,0.0002462801377071327,6.680156666706799e-05,0.0002462801377071327,6.680156666706799e-05,4.417437057588218e-18,0,0,0,0.0002462801377071327,0,11,23,False,gapped_quantized
onsite_difference,0.4,0.30000000000000004,0.15000000000000002,0.14195857311464505,0.6499180058298772,0.0004605289471443048,0.00011824829266922674,0.0004605289471443048,0.00011824829266922674,-4.417437057588218e-18,0,0,0,0.0004605289471443048,0,11,23,False,gapped_quantized
onsite_difference,0.45,0.30000000000000004,0.15000000000000002,0.13986802723124106,0.6139175042500016,0.000794458435809716,0.00019530784393963116,0.000794458435809716,0.00019530784393963116,-4.417437057588218e-18,0,0,0,0.000794458435809716,0,11,23,False,gapped_quantized
onsite_difference,0.5,0.30000000000000004,0.15000000000000002,0.13755377558515447,0.5773471125010851,0.0012857159890664151,0.0003047584564610794,0.0012857159890664151,0.0003047584564610794,-4.417437057588218e-18,0,0,0,0.0012857159890664151,0,11,23,False,gapped_quantized
onsite_difference,0.55,0.30000000000000004,0.15000000000000002,0.13502300223069605,0.5403654804323458,0.001974871035966958,0.00045363150130381066,0.001974871035966958,0.00045363150130381066,8.834874115176436e-18,0,0,0,0.001974871035966958,0,11,23,False,gapped_quantized
onsite_difference,0.6000000000000001,0.30000000000000004,0.15000000000000002,0.13228353370752333,0.5030920471446679,0.002903230149955077,0.0006496796582775705,0.002903230149955077,0.0006496796582775705,-1.766974823035287e-17,0,0,0,0.002903230149955077,0,11,23,False,gapped_quantized
onsite_difference,0.65,0.30000000000000004,0.15000000000000002,0.12934380972785167,0.46562225313966316,0.004110153589330612,0.0009032684952471109,0.004110153589330612,0.0009032684952471109,8.834874115176436e-18,0,0,0,0.004110153589330612,0,11,23,False,gapped_quantized
onsite_difference,0.7,0.30000000000000004,0.15000000000000002,0.12621285325773685,0.4280384662293097,0.0056301739763073184,0.001232116531151551,0.0056301739763073184,0.001232116531151551,2.6504622345529306e-17,0,0,0,0.0056301739763073184,0,11,23,False,gapped_quantized
onsite_difference,0.75,0.30000000000000004,0.15000000000000002,0.12290024055144252,0.390419001903987,0.00749030933404437,0.0016714932674720745,0.00749030933404437,0.0016714932674720745,-8.834874115176436e-18,0,0,0,0.00749030933404437,0,11,23,False,gapped_quantized
onsite_difference,0.8,0.30000000000000004,0.15000000000000002,0.11941607175370303,0.3528472220183494,0.009707987214624928,0.0022949561622525117,0.009707987214624928,0.0022949561622525117,1.766974823035287e-17,0,0,0,0.009707987214624928,0,11,23,False,gapped_quantized
onsite_difference,0.8500000000000001,0.30000000000000004,0.15000000000000002,0.11577094275745417,0.31542300656218125,0.012289956721436719,0.0032563190971430078,0.012289956721436719,0.0032563190971430078,8.834874115176436e-18,0,0,0,0.012289956721436719,0,11,23,False,gapped_quantized
onsite_difference,0.9000000000000001,0.30000000000000004,0.15000000000000002,0.11197591910363203,0.2782802339238021,0.015232470772899723,0.004877353744766222,0.015232470772899723,0.004877353744766222,-8.834874115176436e-18,0,0,0,0.015232470772899723,0,11,23,False,gapped_quantized
onsite_difference,0.95,0.30000000000000004,0.15000000000000002,0.10804251284784001,0.2416173177914273,0.018522885710750767,0.00784221019558879,0.018522885710750767,0.00784221019558879,-1.766974823035287e-17,0,0,0,0.018522885710750767,0,11,23,False,gapped_quantized
onsite_difference,1.0,0.30000000000000004,0.15000000000000002,0.10398266351418935,0.20575613516668675,0.02214266613727778,0.013660168446727978,0.02214266613727778,0.013660168446727978,-1.766974823035287e-17,0,0,0,0.02214266613727778,0,11,23,False,gapped_quantized
onsite_difference,1.05,0.30000000000000004,0.15000000000000002,0.09980872453531965,0.17126511305289915,0.026071619420356046,0.02582767976056342,0.026071619420356046,0.02582767976056342,-0.0,0,0,0,0.026071619420356046,0,11,23,False,gapped_quantized
onsite_difference,1.1,0.30000000000000004,0.15000000000000002,0.09553345697697453,0.13923138322697445,0.030293038544381017,0.05267883113861952,0.030293038544381017,0.05267883113861952,-0.0,0,0,0,0.05267883113861952,0,11,23,False,gapped_quantized
onsite_difference,1.1500000000000001,0.30000000000000004,0.15000000000000002,0.09117003292063827,0.11185438479528625,0.03479932624382058,0.11271396641079683,0.03479932624382058,0.11271396641079683,6.184411880623505e-17,0,0,0,0.11271396641079683,0,11,23,False,gapped_quantized
onsite_difference,1.2,0.30000000000000004,0.15000000000000002,0.08673205171075078,0.09339279180506456,0.03959762797502757,0.23397439227383632,0.03959762797502757,0.23397439227383632,5.742668174864683e-17,0,0,0,0.23397439227383632,0,11,23,False,gapped_quantized
onsite_difference,1.25,0.30000000000000004,0.15000000000000002,0.08223357348796687,0.08960001827651491,0.044715032149774105,0.41554573074754597,0.017063446523431204,0.5465054808931928,1.0000000000000002,0,1,1,0.45349451910680716,0,21,49,True,gap_closing_neighborhood
onsite_difference,1.3,0.30000000000000004,0.15000000000000002,0.07768917621649012,0.10216611589648922,0.050203012897634985,0.589326751755089,0.020318232118196153,0.808754783982239,1.0,0,1,1,0.191245216017761,0,21,49,True,gapped_quantized
onsite_difference,1.35,0.30000000000000004,0.15000000000000002,0.07311404506481073,0.12632779756067947,0.056140996872698995,0.7030936957143293,0.024229406895126614,0.8939494769444073,1.0000000000000002,0,1,1,0.1060505230555927,0,21,49,True,gapped_quantized
onsite_difference,1.4000000000000001,0.30000000000000004,0.15000000000000002,0.06852410697202416,0.15683299566659598,0.0626392306328033,0.7654542771620231,0.0626392306328033,0.7654542771620231,1.0,0,1,1,0.23454572283797692,0,11,23,False,gapped_quantized
onsite_difference,1.4500000000000002,0.30000000000000004,0.15000000000000002,0.06393622924166405,0.190673880923674,0.06984150950441068,0.7985737399914484,0.06984150950441068,0.7985737399914484,1.0000000000000002,0,1,1,0.20142626000855157,0,11,23,False,gapped_quantized
onsite_difference,1.5000000000000002,0.30000000000000004,0.15000000000000002,0.05936851017045051,0.22636826385108227,0.07792881340754007,0.8163497662947071,0.07792881340754007,0.8163497662947071,1.0,0,1,1,0.18365023370529288,0,11,23,False,gapped_quantized
onsite_difference,1.55,0.30000000000000004,0.15000000000000002,0.054840703768361,0.2631691271437721,0.08712551317167473,0.8257374359106301,0.08712551317167473,0.8257374359106301,0.9999999999999999,0,1,1,0.1742625640893699,0,11,23,False,gapped_quantized
onsite_difference,1.6,0.30000000000000004,0.15000000000000002,0.05037484213524394,0.3006744924910707,0.09771063024037997,0.8302076594714802,0.09771063024037997,0.8302076594714802,1.0,0,1,1,0.16979234052851977,0,11,23,False,gapped_quantized
onsite_difference,1.6500000000000001,0.30000000000000004,0.15000000000000002,0.04599615154746508,0.3386528192226035,0.11003775063168159,0.831613473577022,0.11003775063168159,0.831613473577022,1.0,0,1,1,0.16838652642297802,0,11,23,False,gapped_quantized
onsite_difference,1.7000000000000002,0.30000000000000004,0.15000000000000002,0.04173440550088417,0.37696234812863944,0.12456865491176916,0.831024944688981,0.12456865491176916,0.831024944688981,1.0,0,1,1,0.16897505531101897,0,11,23,False,gapped_quantized
onsite_difference,1.7500000000000002,0.30000000000000004,0.15000000000000002,0.037625919952663844,0.4155115323790933,0.14192716659688218,0.8291019286290117,0.14192716659688218,0.8291019286290117,1.0,0,1,1,0.17089807137098834,0,11,23,False,gapped_quantized
onsite_difference,1.8,0.30000000000000004,0.15000000000000002,0.03371645562539646,0.4542383707983563,0.16297918861897137,0.8262702237995786,0.16297918861897137,0.8262702237995786,1.0,0,1,1,0.1737297762004214,0,11,23,False,gapped_quantized
onsite_difference,1.85,0.30000000000000004,0.15000000000000002,0.030065273743264245,0.4930989530497916,0.18893554442640734,0.8228111204773726,0.18893554442640734,0.8228111204773726,1.0000000000000002,0,1,1,0.18893554442640734,0,11,23,False,gapped_quantized
onsite_difference,1.9000000000000001,0.30000000000000004,0.15000000000000002,0.02675025462163218,0.5320607309118246,0.22143734971825715,0.8189104322166203,0.22143734971825715,0.8189104322166203,1.0,0,1,1,0.22143734971825715,0,11,23,False,gapped_quantized
onsite_difference,1.9500000000000002,0.30000000000000004,0.15000000000000002,0.023872731118773933,0.5710983016261774,0.2624837723551229,0.8146873613911334,0.28257082927538685,0.9490703902980022,1.0000000000000002,0,1,1,0.28257082927538685,0,21,49,True,gap_closing_neighborhood
onsite_difference,2.0,0.30000000000000004,0.15000000000000002,0.021557514946200812,0.6101905210495876,0.31389004041459423,0.810212719226776,0.3630241523496021,0.947969276354165,1.0,0,1,1,0.3630241523496021,0,21,49,True,gap_closing_neighborhood
onsite_difference,2.05,0.30000000000000004,0.15000000000000002,0.019938670676741693,0.6493182264580414,0.37594295206544437,0.8055211727617376,0.4639492975916181,0.9467963827852913,7.067899292141149e-17,0,1,0,0.4639492975916181,1,21,49,True,gap_closing_neighborhood
onsite_difference,2.1,0.30000000000000004,0.15000000000000002,0.019121656706683227,0.6884619968500388,0.4457102218044831,0.8006199144347939,0.5788000633659767,0.9455537239509616,-3.533949646070574e-17,1,1,0,0.42119993663402333,0,21,49,True,gap_closing_neighborhood
onsite_difference,2.15,0.30000000000000004,0.15000000000000002,0.01913178662589272,0.727599253397795,0.5169740834519291,0.7954950658712445,0.6916774138418047,0.9442379917384858,-0.0,1,1,0,0.3083225861581953,0,21,49,True,gap_closing_neighborhood
onsite_difference,2.2,0.30000000000000004,0.15000000000000002,0.01988892384485905,0.7666994158964189,0.583050648219253,0.7901166283550547,0.785764547785799,0.9428421852543417,-8.834874115176436e-17,1,1,0,0.21423545221420104,0,21,49,True,gapped_quantized
onsite_difference,2.25,0.30000000000000004,0.15000000000000002,0.021236420136921334,0.8057140227418634,0.639859142810352,0.7844425804462766,0.8529302314180824,0.9413568364041689,-1.766974823035287e-17,1,1,0,0.14706976858191756,0,21,49,True,gapped_quantized
onsite_difference,2.3,0.30000000000000004,0.15000000000000002,0.02299761610373558,0.8445527953931614,0.6860568893738205,0.7784226355599669,0.8945409481639938,0.9397709935223008,-1.766974823035287e-17,1,1,0,0.10545905183600623,0,21,49,True,gapped_quantized
onsite_difference,2.35,0.30000000000000004,0.15000000000000002,0.02501683315297473,0.8830134699606883,0.7211301026324978,0.7720021137576353,0.9173233098056943,0.9380731116711644,1.766974823035287e-17,1,1,0,0.08267669019430568,0,21,49,True,gapped_quantized
onsite_difference,2.4,0.30000000000000004,0.15000000000000002,0.02717317244923868,0.9136271824725669,0.7445535216725243,0.7651262975451935,0.9287265286275913,0.9362519820117572,2.208718528794109e-17,1,1,0,0.07127347137240869,0,21,49,True,gapped_quantized
onsite_difference,2.4499999999999997,0.30000000000000004,0.15000000000000002,0.02937808997447197,0.9159040981637688,0.7571881691738541,0.7577455053602954,0.933931274321622,0.9342978023008001,1.766974823035287e-17,1,1,0,0.06606872567837796,0,21,49,True,gapped_quantized
onsite_difference,2.5,0.30000000000000004,0.15000000000000002,0.030096595649588342,0.9181964857011872,0.7461451067322152,0.7498209264793662,0.9309892450765032,0.9322034425743908,-0.0,1,1,0,0.06901075492349684,0,21,49,True,gapped_quantized
onsite_difference,2.55,0.30000000000000004,0.15000000000000002,0.027787897244680705,0.9205026041547414,0.7293935747315601,0.7413310340203623,0.9259644162521284,0.9299658972638247,-2.6504622345529306e-17,1,1,0,0.07403558374787156,0,21,49,True,gapped_quantized
onsite_difference,2.6,0.30000000000000004,0.15000000000000002,0.025579610692284212,0.9105478475746578,0.712656426226007,0.7322781587620144,0.9201771334514955,0.9275878449819589,2.208718528794109e-17,1,1,0,0.07982286654850446,0,21,49,True,gapped_quantized
onsite_difference,2.65,0.30000000000000004,0.15000000000000002,0.023474965311477976,0.8726596919702333,0.6886645450370644,0.722694602634724,0.9095593985326828,0.9250791705595547,8.834874115176436e-18,1,1,0,0.09044060146731725,0,21,49,True,gapped_quantized
onsite_difference,2.7,0.30000000000000004,0.15000000000000002,0.021476881345889227,0.834035009627234,0.6614082145597577,0.7126475333200206,0.8939231305537075,0.9224582518899503,5.300924469105861e-17,1,1,0,0.10607686944629247,0,21,49,True,gapped_quantized
onsite_difference,2.75,0.30000000000000004,0.15000000000000002,0.019587956392820346,0.795097786452933,0.6332353063349615,0.7022418588563979,0.8748121964520624,0.9197527865395626,1.766974823035287e-17,1,1,0,0.12518780354793757,0,21,49,True,gapped_quantized
onsite_difference,2.8,0.30000000000000004,0.15000000000000002,0.017810448651279807,0.7560072856417682,0.6048341177061924,0.6916203478502275,0.8541619261425302,0.9169999361161308,-1.236882376124701e-16,1,1,0,0.14583807385746983,0,21,49,True,gapped_quantized
onsite_difference,2.85,0.30000000000000004,0.15000000000000002,0.016146255394159353,0.7168384487373363,0.5763303053285632,0.6809604329975146,0.8333096907067129,0.9142456011140213,1.766974823035287e-17,1,1,0,0.1666903092932871,0,21,49,True,gapped_quantized
onsite_difference,2.9,0.30000000000000004,0.15000000000000002,0.01459688461414778,0.6776332758447107,0.5477596244462112,0.6704673894945901,0.8129047777897747,0.911542700327152,3.533949646070574e-17,1,1,0,0.18709522221022534,0,21,49,True,gapped_quantized
onsite_difference,2.95,0.30000000000000004,0.15000000000000002,0.013163417408641092,0.6384193684750475,0.519200237348264,0.6603638729104174,0.7931516232036383,0.9089484054735111,7.067899292141149e-17,1,1,0,0.2068483767963617,0,21,49,True,gapped_quantized
onsite_difference,3.0,0.30000000000000004,0.15000000000000002,0.011846458616989491,0.5992179556319652,,,,,,,,,,,,,False,gap_closing
onsite_difference,0.3,0.4,0.2,0.19381963474801048,0.6895003844607399,8.838745852990729e-05,3.328619235496878e-05,8.838745852990729e-05,3.328619235496878e-05,2.208718528794109e-18,0,0,0,8.838745852990729e-05,0,11,23,False,gapped_quantized
onsite_difference,0.35,0.4,0.2,0.1916187446945922,0.6583118169745081,0.0001849360688707014,6.44281847274339e-05,0.0001849360688707014,6.44281847274339e-05,2.208718528794109e-18,0,0,0,0.0001849360688707014,0,11,23,False,gapped_quantized
onsite_difference,0.4,0.4,0.2,0.18909937144779207,0.6255679855523048,0.00034838800588847193,0.00011434403479702758,0.00034838800588847193,0.00011434403479702758,-0.0,0,0,0,0.00034838800588847193,0,11,23,False,gapped_quantized
onsite_difference,0.45,0.4,0.2,0.18626990252915435,0.5916570187402432,0.000604588698640105,0.00018942948589812205,0.000604588698640105,0.00018942948589812205,-4.417437057588218e-18,0,0,0,0.000604588698640105,0,11,23,False,gapped_quantized
onsite_difference,0.5,0.4,0.2,0.18313969598161023,0.5568637602910802,0.0009820805648161882,0.0002966756913555351,0.0009820805648161882,0.0002966756913555351,4.417437057588218e-18,0,0,0,0.0009820805648161882,0,11,23,False,gapped_quantized
onsite_difference,0.55,0.4,0.2,0.1797190313951675,0.5214011854287822,0.0015105000775899556,0.0004436926660299611,0.0015105000775899556,0.0004436926660299611,-0.0,0,0,0,0.0015105000775899556,0,11,23,False,gapped_quantized
onsite_difference,0.6000000000000001,0.4,0.2,0.17601905867650525,0.48543302075395356,0.00221862663973089,0.0006394735581899881,0.00221862663973089,0.0006394735581899881,1.766974823035287e-17,0,0,0,0.00221862663973089,0,11,23,False,gapped_quantized
onsite_difference,0.65,0.4,0.2,0.17205174553826902,0.44909013510248913,0.003132239958176942,0.000896798008095549,0.003132239958176942,0.000896798008095549,-0.0,0,0,0,0.003132239958176942,0,11,23,False,gapped_quantized
onsite_difference,0.7,0.4,0.2,0.16782982471589913,0.4124829908114986,0.004272008426084419,0.001237883378536258,0.004272008426084419,0.001237883378536258,-8.834874115176436e-18,0,0,0,0.004272008426084419,0,11,23,False,gapped_quantized
onsite_difference,0.75,0.4,0.2,0.16336674195059755,0.37571210497577967,0.005651685445605108,0.0017062716293992691,0.005651685445605108,0.0017062716293992691,8.834874115176436e-18,0,0,0,0.005651685445605108,0,11,23,False,gapped_quantized
onsite_difference,0.8,0.4,0.2,0.15867660581523482,0.33887841976314503,0.007276917455438238,0.0023908499668033436,0.007276917455438238,0.0023908499668033436,-1.766974823035287e-17,0,0,0,0.007276917455438238,0,11,23,False,gapped_quantized
onsite_difference,0.8500000000000001,0.4,0.2,0.15377414051691243,0.3020959817080043,0.00914495348569728,0.0034745541237317192,0.00914495348569728,0.0034745541237317192,-0.0,0,0,0,0.00914495348569728,0,11,23,False,gapped_quantized
onsite_difference,0.9000000000000001,0.4,0.2,0.14867464290028343,0.26551089673169087,0.011245485701556597,0.0053366992685596045,0.011245485701556597,0.0053366992685596045,-0.0,0,0,0,0.011245485701556597,0,11,23,False,gapped_quantized
onsite_difference,0.95,0.4,0.2,0.14339394501920738,0.22933447923906342,0.0135627470909559,0.008781104347019324,0.0135627470909559,0.008781104347019324,-1.766974823035287e-17,0,0,0,0.0135627470909559,0,11,23,False,gapped_quantized
onsite_difference,1.0,0.4,0.2,0.13794838386747513,0.19390839341279356,0.016078858288280436,0.015580731541071584,0.016078858288280436,0.015580731541071584,-1.766974823035287e-17,0,0,0,0.016078858288280436,0,11,23,False,gapped_quantized
onsite_difference,1.05,0.4,0.2,0.132354780199217,0.1598450275574063,0.018778269417206565,0.029844050606452933,0.018778269417206565,0.029844050606452933,-0.0,0,0,0,0.029844050606452933,0,11,23,False,gapped_quantized
onsite_difference,1.1,0.4,0.2,0.12663042887896284,0.1283508380880524,0.021653007930148474,0.06133625817375658,0.021653007930148474,0.06133625817375658,-3.533949646070574e-17,0,0,0,0.06133625817375658,0,11,23,False,gapped_quantized
onsite_difference,1.1500000000000001,0.4,0.2,0.12079310395695841,0.10195950651920968,0.024708344051197432,0.13132063142612163,0.024708344051197432,0.13132063142612163,-8.834874115176436e-18,0,0,0,0.13132063142612163,0,11,23,False,gapped_quantized
onsite_difference,1.2,0.4,0.2,0.11486108278120385,0.08565375733563471,0.027968443973455066,0.26851042661994323,0.008801820856135551,0.24154352647968294,6.626155586382327e-17,0,0,0,0.24154352647968294,0,21,49,True,gapped_quantized
