detuning_over_ef,tunnel_mev,exciton_density_cm2,rho_over_rho0,sigma_h_real,sigma_h_imag,sigma_x_real,sigma_x_imag,sigma_t_real,sigma_t_imag,event_count,momentum_residual,collision_min_eigenvalue,condition_number
1.9670833333333335,1.0,100000000000.0,1.0005008373400617,0.9994994133724134,0.0,0.00024118037867124808,0.0,7.582116622448559e-06,0.0,703,2.751915756886026e-23,-1.3437314840563926e-22,1402529140640.4487
2.0,1.0,100000000000.0,1.0004733754851727,0.9995268484931515,0.0,0.00023167631739367332,0.0,4.773117524837007e-06,0.0,705,1.3976140653131002e-23,-5.893486477272921e-23,1775488668654.5425
0.025,0.5,200000000000.0,1.002361181226453,0.9976443808173379,0.0,-0.0015456647386984464,0.0,0.0018171563796917157,0.0,131,5.688100889753994e-22,-1.7022151429732133e-20,6997303852377.505
0.05791666666666667,0.5,200000000000.0,1.0063602662221987,0.9936799310985571,0.0,-0.0033676944202971518,0.0,0.004353326073712068,0.0,192,1.694083264112094e-21,-1.700253185176666e-20,5775840427574.27
0.09083333333333335,0.5,200000000000.0,1.0182920737244658,0.9820365156555118,0.0,-0.008202806923080456,0.0,0.011457872889942836,0.0,238,2.1761746660931904e-21,-3.500283308080457e-20,4767894951173.798
0.12375,0.5,200000000000.0,1.0316343432797381,0.96933570166037,0.0,-0.012407344649672707,0.0,0.018494502704766703,0.0,275,9.316683090597232e-21,-4.912864177358919e-20,3316367216152.4854
0.15666666666666668,0.5,200000000000.0,1.0527743986720066,0.9498711226844256,0.0,-0.018135768278533866,0.0,0.028801644783006602,0.0,306,1.1792322766521163e-20,-3.058779785293891e-19,3935154699523.973
0.18958333333333335,0.5,200000000000.0,1.073285390240714,0.9317186361548463,0.0,-0.021588788317479995,0.0,0.0371544869859148,0.0,331,6.7448902575470746e-21,-4.5009547607821194e-20,3185555094651.6216
0.2225,0.5,200000000000.0,1.079602623155109,0.9262667379202242,0.0,-0.020048863771366977,0.0,0.037945170033464266,0.0,354,7.656995113462353e-21,-1.0199104759115746e-19,3600358695124.2007
0.2554166666666667,0.5,200000000000.0,1.1539538552032904,0.8665857785308334,0.0,-0.03335246810651676,0.0,0.06670789272017737,0.0,375,2.4871786042785553e-20,-8.995973381368208e-20,2947818014779.7505
0.2883333333333334,0.5,200000000000.0,1.1991236813962665,0.8339423326504521,0.0,-0.03710303174204915,0.0,0.0800894171040808,0.0,394,3.5181707174509113e-20,-1.1559210278863933e-19,3339584474453.467
0.32125000000000004,0.5,200000000000.0,1.2375919205016308,0.8080207889484863,0.0,-0.036954525395148645,0.0,0.08863092744022633,0.0,410,2.4204808268928917e-20,-2.0510054626135403e-19,2660993962662.061
0.35416666666666674,0.5,200000000000.0,1.2860212591564657,0.777592122120847,0.0,-0.03665516225282286,0.0,0.09857424095455611,0.0,426,2.0349048249850992e-20,-2.243259199488473e-19,3949721086141.1416
0.3870833333333334,0.5,200000000000.0,1.3784290107079036,0.7254635474382839,0.0,-0.03939464813828702,0.0,0.11777675643553698,0.0,443,3.414558184678505e-20,-2.4276171274376245e-19,3274517664201.514
0.42000000000000004,0.5,200000000000.0,1.429506425690194,0.6995421510730043,0.0,-0.03452554044666026,0.0,0.12317115009874473,0.0,453,3.749520338727425e-20,-3.6980746599504707e-19,2597844159055.1206
0.45291666666666675,0.5,200000000000.0,1.5890730343226755,0.629297696456248,0.0,-0.036310215971467885,0.0,0.1477757519881236,0.0,469,3.1759619687603455e-20,-3.300136332124395e-19,3133269398199.803
0.4858333333333334,0.5,200000000000.0,1.6476699671598931,0.6069176594410536,0.0,-0.02775408918986364,0.0,0.1495316798055831,0.0,480,4.4906586530237166e-20,-4.5346091631764e-19,3492738818994.6045
0.51875,0.5,200000000000.0,1.8734328721923192,0.5337794670111585,0.0,-0.025613343118143856,0.0,0.17248391323452306,0.0,490,9.812313211139138e-20,-6.415842895970924e-19,2251481983223.705
0.5516666666666667,0.5,200000000000.0,1.9573984176157986,0.5108821949585747,0.0,-0.015391838555854657,0.0,0.17330200087728745,0.0,501,6.835614403767827e-20,-6.850365208578224e-19,3510551558078.434
0.5845833333333335,0.5,200000000000.0,2.1887283481308693,0.4568863015156633,0.0,-0.007632506687599789,0.0,0.18612774411272068,0.0,514,1.7931388895980995e-19,-7.9010752420768315e-19,4572592681191.342
0.6175,0.5,200000000000.0,2.289665317123368,0.436745052878014,0.0,-0.00013960799020001173,0.0,0.1878462278604453,0.0,524,1.0906596386103458e-19,-8.651247593486842e-19,5271441668474.714
0.6504166666666668,0.5,200000000000.0,2.1338241216375944,0.4686421855764542,0.0,0.012378555561452164,0.0,0.16886840792466093,0.0,533,9.328726825342998e-20,-4.0678776833027676e-19,3024548113998.586
0.6833333333333335,0.5,200000000000.0,2.3269069162616782,0.4297550507978904,0.0,0.024940507487543714,0.0,0.1734561515678719,0.0,544,3.4719869988250367e-19,-1.4221134771555404e-18,4112694650023.9775
0.71625,0.5,200000000000.0,2.281997432533123,0.43821258768462046,0.0,0.03155141591164513,0.0,0.16622970032324857,0.0,550,1.4894678736289323e-19,-4.0009679616256567e-19,4130602370967.298
0.7491666666666668,0.5,200000000000.0,2.141987275549749,0.4668561813670654,0.0,0.03968859519689671,0.0,0.15125704957253802,0.0,559,1.0771775698247149e-19,-4.686915819097196e-19,3281939799421.1553
0.7820833333333335,0.5,200000000000.0,2.0071285625775444,0.49822418884608216,0.0,0.04494759248795942,0.0,0.13729504888545097,0.0,565,9.255935476627431e-20,-2.344726783437913e-19,2958740623138.3833
0.8150000000000001,0.5,200000000000.0,2.080434784262935,0.480668756148626,0.0,0.056597324112043136,0.0,0.13538037203536404,0.0,574,1.1403864211089948e-19,-4.933427675957207e-19,4004340750768.0605
0.8479166666666668,0.5,200000000000.0,1.822018671916541,0.5488417958681632,0.0,0.05694978508350417,0.0,0.11242105148126927,0.0,580,1.2455361073908049e-19,-3.79199280859865e-19,4528010134863.55
0.8808333333333335,0.5,200000000000.0,1.6996807634620474,0.5883457773347502,0.0,0.057271631686251746,0.0,0.09903849325607031,0.0,587,2.9345907129498334e-20,-2.0622638327968228e-19,3185004281632.36
0.9137500000000002,0.5,200000000000.0,1.711025971378514,0.5844446646209203,0.0,0.06650396981090022,0.0,0.09418397207793647,0.0,594,7.663957970248702e-20,-3.016056805158149e-19,2341329851792.66
0.9466666666666668,0.5,200000000000.0,1.5144862779516957,0.6602899046087592,0.0,0.059939226709598524,0.0,0.07327872081654394,0.0,599,2.23964394399114e-20,-1.5147499391702254e-19,3078497090645.301
0.9795833333333335,0.5,200000000000.0,1.4009339066112592,0.7138095489593193,0.0,0.05413929958318407,0.0,0.05930545745066447,0.0,604,2.277850083508185e-20,-7.898448373258335e-20,3121875978404.9653
1.0125000000000002,0.5,200000000000.0,1.4227055481975235,0.702886132177481,0.0,0.06128342862216207,0.0,0.058183843685587246,0.0,607,2.291378768591655e-20,-1.0368292672641761e-19,3137924855469.088
1.0454166666666667,0.5,200000000000.0,1.2802625264112402,0.7810897994516357,0.0,0.049861704739127426,0.0,0.03973043718295996,0.0,613,1.5186669990019608e-20,-8.044851760198182e-20,3079491957219.3066
1.0783333333333334,0.5,200000000000.0,1.2598630302641254,0.7937370777443592,0.0,0.04684385451482933,0.0,0.03752657790166143,0.0,620,9.575684221268746e-21,-9.661388938016619e-20,3945677446678.414
1.11125,0.5,200000000000.0,1.2081736450906198,0.8276955916589246,0.0,0.04553745671856112,0.0,0.027078005126807792,0.0,626,8.30286542710459e-21,-1.0251763230802659e-19,3297918827685.1553
1.1441666666666668,0.5,200000000000.0,1.1382666792542504,0.8785287474593937,0.0,0.03249171250456589,0.0,0.018830782669514108,0.0,633,6.90007088612196e-21,-2.7896120975824934e-20,3274801602756.5522
1.1770833333333335,0.5,200000000000.0,1.1521311942237489,0.8679567092823595,0.0,0.03948955047060377,0.0,0.0176895700847415,0.0,637,1.1207443786381968e-20,-4.1706707683136703e-20,3228587109264.446
1.21,0.5,200000000000.0,1.1006394985032681,0.9085627050091103,0.0,0.02806660375604433,0.0,0.01176953598570259,0.0,640,4.579221764891927e-21,-2.0542082527543397e-20,3119260601313.5503
1.2429166666666667,0.5,200000000000.0,1.0654806055382473,0.9385435969478125,0.0,0.01833433399856114,0.0,0.008264085177342171,0.0,646,2.6951679554495897e-21,-1.0590265317403744e-20,3502247155955.3896
1.2758333333333334,0.5,200000000000.0,1.0659806342241849,0.9381033462468057,0.0,0.02061184341526296,0.0,0.006892495800408527,0.0,649,3.771238740180779e-21,-1.074541720381027e-20,3530959157198.4966
1.30875,0.5,200000000000.0,1.042512284859829,0.9592213104083037,0.0,0.013739333457746361,0.0,0.004434847718356605,0.0,654,1.9938728649633643e-21,-4.010311738174847e-21,4908170992397.068
1.3416666666666668,0.5,200000000000.0,1.0452863928274925,0.9566756124080089,0.0,0.016240128144370806,0.0,0.0036162172600447437,0.0,657,4.154229968146309e-21,-8.13204618067306e-21,3376465324955.122
1.3745833333333335,0.5,200000000000.0,1.0264657595962865,0.974216617214104,0.0,0.009114009804579519,0.0,0.002519961217723636,0.0,661,1.1612502697114717e-21,-2.528185204799706e-21,3277574654444.1353
1.4075,0.5,200000000000.0,1.029388423439379,0.9714505984619617,0.0,0.010881535177175407,0.0,0.002263617220420762,0.0,663,2.65712701756174e-21,-5.667103332480098e-21,3014790073732.7256
1.4404166666666667,0.5,200000000000.0,1.0176274864112735,0.9826778593869963,0.0,0.006712496306741742,0.0,0.0013005561592384321,0.0,665,4.535419662504786e-22,-2.557874353906767e-21,3676479386344.346
1.4733333333333334,0.5,200000000000.0,1.0218846891743463,0.9785839934718774,0.0,0.008952164007309377,0.0,0.0011720663307009669,0.0,670,1.7027646000968367e-21,-2.8084345325847427e-21,3644743573394.694
1.50625,0.5,200000000000.0,1.0108352139205736,0.9892809295013094,0.0,0.00431445496127282,0.0,0.0006982270183548048,0.0,672,5.015310862851461e-22,-1.947904458500825e-21,3610724239604.7383
1.5391666666666668,0.5,200000000000.0,1.0111920979116518,0.9889317787047921,0.0,0.0044894437636070934,0.0,0.0006979514146041254,0.0,674,6.817268185318246e-22,-1.8026424213563275e-21,3496260328007.498
1.5720833333333335,0.5,200000000000.0,1.0065723259329353,0.9934705874942034,0.0,0.002771087094603177,0.0,0.0003305862645357495,0.0,677,3.411437002161513e-22,-6.643034931894511e-22,3363932469516.414
1.605,0.5,200000000000.0,1.0100463327095173,0.9900535922123818,0.0,0.004468883936688814,0.0,0.00033772013070304833,0.0,681,2.973862343482e-22,-3.210970267176932e-21,3010530529725.062
1.6379166666666667,0.5,200000000000.0,1.0038555852312845,0.9961592232109799,0.0,0.0016535838561337298,0.0,0.0001793765184060742,0.0,685,1.426483079668864e-22,-3.0491386818334283e-22,3876161246697.024
1.6708333333333334,0.5,200000000000.0,1.0044160291618498,0.9956033864119683,0.0,0.0019374351250980686,0.0,0.00017542127220701026,0.0,688,1.9077087550157745e-22,-1.0453088169294223e-21,3829267404927.901
1.70375,0.5,200000000000.0,1.0021360281910188,0.9978685247003097,0.0,0.0009365897347815951,0.0,8.760543636167234e-05,0.0,691,8.112011181678637e-23,-2.272199162763576e-22,3835010476757.266
1.7366666666666668,0.5,200000000000.0,1.0023709963774718,0.9976346119490282,0.0,0.0010568219113418062,0.0,8.542156829324465e-05,0.0,693,2.0573737843091247e-22,-3.886777128345159e-22,3672518019773.8896
1.7695833333333335,0.5,200000000000.0,1.0012803815420797,0.9987212557384698,0.0,0.000577973633388108,0.0,4.2439157534415666e-05,0.0,696,4.114200994469885e-23,-1.407209315188097e-22,3538052024796.79
1.8025000000000002,0.5,200000000000.0,1.0017989603773374,0.9982042700696557,0.0,0.0008417537720879279,0.0,3.8914288186032655e-05,0.0,696,1.1517226634306502e-22,-2.1825254009566883e-22,3262750091350.692
1.8354166666666667,0.5,200000000000.0,1.000659209478991,0.9993412247918708,0.0,0.00030161308823720997,0.0,2.0023170100500892e-05,0.0,697,1.5024602765724285e-23,-4.165927220538916e-23,4129577293925.092
1.8683333333333334,0.5,200000000000.0,1.0007930809573506,0.9992075475216197,0.0,0.0003728982352951938,0.0,1.7058828884394503e-05,0.0,700,3.362700049120536e-23,-2.080715727966182e-22,4080169736981.172
1.90125,0.5,200000000000.0,1.0003748082989952,0.9996253321296321,0.0,0.00017101432428495654,0.0,1.23865669360679e-05,0.0,702,9.046226263275845e-24,-5.687102521367275e-23,4142011171110.1504
1.9341666666666668,0.5,200000000000.0,1.000476588672746,0.9995236383558177,0.0,0.00022730353361063912,0.0,8.758351509883255e-06,0.0,703,1.5322409359894203e-23,-4.6303529312305454e-23,3922172507204.189
1.9670833333333335,0.5,200000000000.0,1.0002397840734154,0.999760273409203,0.0,0.00010906665859504905,0.0,8.704583886185171e-06,0.0,703,1.4362412684636567e-23,-7.520136503619247e-23,3805651478907.996
2.0,0.5,200000000000.0,1.0002010824272771,0.9997989579987365,0.0,9.691249897845183e-05,0.0,3.912493946211184e-06,0.0,705,3.840262484477357e-24,-1.182304050746158e-23,3619367646755.186
0.025,1.0,200000000000.0,1.0046057756474034,0.9954153402667477,0.0,-0.0023440138642682735,0.0,0.0030924026464840553,0.0,131,2.2752403559015978e-21,-6.808860571892853e-20,5709175705565.223
0.05791666666666667,1.0,200000000000.0,1.0109249761611008,0.9891930890830422,0.0,-0.004140456045156194,0.0,0.006364114494955979,0.0,192,6.776333056448376e-21,-6.801012740706664e-20,3388830948767.3853
0.09083333333333335,1.0,200000000000.0,1.031134055708982,0.969806005788864,0.0,-0.009485367174705803,0.0,0.016389749679377497,0.0,238,8.704698664372762e-21,-1.4001133232321827e-19,2257185266060.469
0.12375,1.0,200000000000.0,1.051493798962121,0.9510279575467322,0.0,-0.013385375854677271,0.0,0.025249104873646424,0.0,275,3.7266732362388927e-20,-1.9651456709435677e-19,1251625036492.8896
0.15666666666666668,1.0,200000000000.0,1.0870670725913996,0.9199064392743999,0.0,-0.019678481038158866,0.0,0.03981834775560945,0.0,306,4.716929106608465e-20,-1.2235119141175564e-18,1633059499514.1714
0.18958333333333335,1.0,200000000000.0,1.1358162973284514,0.8804240636026228,0.0,-0.023533084282936705,0.0,0.055548875144387236,0.0,331,2.6979561030188298e-20,-1.8003819043128477e-19,1174174107663.0981
0.2225,1.0,200000000000.0,1.1539280154408484,0.8666051838753204,0.0,-0.021749153856339194,0.0,0.05896588143590753,0.0,354,3.062798045384941e-20,-4.0796419036462986e-19,1409726093382.5823
0.2554166666666667,1.0,200000000000.0,1.2803531012503693,0.7810345435360124,0.0,-0.032715176133571694,0.0,0.09480010973476498,0.0,375,9.948714417114221e-20,-3.598389352547283e-19,1052126555570.4299
0.2883333333333334,1.0,200000000000.0,1.3357349685587723,0.748651509123084,0.0,-0.03272886591763812,0.0,0.10560358106215381,0.0,394,1.4072682869803645e-19,-4.623684111545573e-19,1267631891631.6333
0.32125000000000004,1.0,200000000000.0,1.4479564659951996,0.6906284984974923,0.0,-0.03167127781744316,0.0,0.1242395258711207,0.0,410,9.681923307571567e-20,-8.204021850454161e-19,985919551793.1934
0.35416666666666674,1.0,200000000000.0,1.5104264463800507,0.6620646787512497,0.0,-0.02860128007763355,0.0,0.13171413396005383,0.0,426,8.139619299940397e-20,-8.973036797953892e-19,1635436499303.6772
0.3870833333333334,1.0,200000000000.0,1.7189668382632313,0.5817447886373167,0.0,-0.0282595467071704,0.0,0.1582596084020418,0.0,443,1.365823273871402e-19,-9.710468509750498e-19,1249760971994.0974
0.42000000000000004,1.0,200000000000.0,1.8044529950474442,0.5541845660400299,0.0,-0.0210010955411667,0.0,0.16260738183543788,0.0,453,1.49980813549097e-19,-1.4792298639801883e-18,1205087066890.6477
0.45291666666666675,1.0,200000000000.0,2.093393336793674,0.47769331373321383,0.0,-0.017748136874026068,0.0,0.18593582682830165,0.0,469,1.2703847875041382e-19,-1.320054532849758e-18,1247210505425.2207
0.4858333333333334,1.0,200000000000.0,2.2271729567149574,0.44899970475350204,0.0,-0.0074411471374496016,0.0,0.18862903666465078,0.0,480,1.7962634612094867e-19,-1.81384366527056e-18,2410301663149.3296
0.51875,1.0,200000000000.0,2.547688492158375,0.3925126651385902,0.0,-0.0009351823399925095,0.0,0.20312074000521202,0.0,490,3.924925284455655e-19,-2.5663371583883696e-18,1369774139300.894
0.5516666666666667,1.0,200000000000.0,2.756311307597353,0.36280372149678886,0.0,0.010362276619028991,0.0,0.2054920819136141,0.0,501,2.7342457615071307e-19,-2.7401460834312895e-18,2594524471889.1597
0.5845833333333335,1.0,200000000000.0,2.961853995688225,0.3376263655993067,0.0,0.01973248505129078,0.0,0.20763772825790244,0.0,514,7.172555558392398e-19,-3.1604300968307326e-18,4911385748248.804
0.6175,1.0,200000000000.0,3.1738151076293737,0.3150782153617426,0.0,0.02859574319502507,0.0,0.20924493957506204,0.0,524,4.362638554441383e-19,-3.4604990373947366e-18,4502799284360.336
0.6504166666666668,1.0,200000000000.0,3.003537534846069,0.33294073684724235,0.0,0.039256317674690525,0.0,0.19618371608625082,0.0,533,3.7314907301371993e-19,-1.627151073321107e-18,1974679711902.4976
0.6833333333333335,1.0,200000000000.0,3.160561149251816,0.3163995103327537,0.0,0.050371899595374366,0.0,0.1942870703150238,0.0,544,1.3887947995300147e-18,-5.688453908622162e-18,3946652004543.174
0.71625,1.0,200000000000.0,3.062885245662074,0.32648954165562927,0.0,0.05735980397555962,0.0,0.18626512362172815,0.0,550,5.957871494515729e-19,-1.6003871846502627e-18,3967737406908.9
0.7491666666666668,1.0,200000000000.0,2.924894331527617,0.34189269308669995,0.0,0.06568218984079306,0.0,0.1755824825688461,0.0,559,4.3087102792988594e-19,-1.8747663276388785e-18,2009444500437.6038
0.7820833333333335,1.0,200000000000.0,2.7520936743158266,0.363359724755227,0.0,0.07232591597261741,0.0,0.16399765459124363,0.0,565,3.7023741906509726e-19,-9.378907133751653e-19,1954279960692.3855
0.8150000000000001,1.0,200000000000.0,2.6878889124405676,0.37203918486795395,0.0,0.08160320533274544,0.0,0.15491964164759547,0.0,574,4.561545684435979e-19,-1.9733710703828827e-18,4081721239976.9062
0.8479166666666668,1.0,200000000000.0,2.3844890861516177,0.41937705054206104,0.0,0.08356591063235685,0.0,0.13783188289005965,0.0,580,4.982144429563219e-19,-1.51679712343946e-18,2172876966822.8425
0.8808333333333335,1.0,200000000000.0,2.23166852358367,0.4480952208772361,0.0,0.08731651304724011,0.0,0.12575875783014773,0.0,587,1.1738362851799334e-19,-8.249055331187291e-19,1377312222581.9265
0.9137500000000002,1.0,200000000000.0,2.1334078631645226,0.4687336243884851,0.0,0.096332902528955,0.0,0.11286836367354773,0.0,594,3.0655831880994807e-19,-1.2064227220632595e-18,1709864890802.1506
0.9466666666666668,1.0,200000000000.0,1.8792990236215603,0.5321132972617203,0.0,0.0897323926486733,0.0,0.09614214597070214,0.0,599,8.95857577596456e-20,-6.058999756680902e-19,1219034820187.0798
0.9795833333333335,1.0,200000000000.0,1.7245259534428456,0.5798694986315508,0.0,0.08700046132953795,0.0,0.08204469972726701,0.0,604,9.11140033403274e-20,-3.159379349303334e-19,1152172143244.2085
1.0125000000000002,1.0,200000000000.0,1.6971858956434107,0.5892106472054409,0.0,0.09324578264024727,0.0,0.0747674359964248,0.0,607,9.16551507436662e-20,-4.1473170690567044e-19,1310691600724.8652
1.0454166666666667,1.0,200000000000.0,1.498788926147709,0.6672053566410243,0.0,0.0819647418754335,0.0,0.056289893361377755,0.0,613,6.074667996007843e-20,-3.217940704079273e-19,1116567907032.9463
1.0783333333333334,1.0,200000000000.0,1.4335362323978886,0.6975756715456652,0.0,0.07855039960987159,0.0,0.048442683237197866,0.0,620,3.8302736885074984e-20,-3.8645555752066476e-19,1541654389925.2725
1.11125,1.0,200000000000.0,1.357261861878586,0.7367774989388562,0.0,0.07599878219238729,0.0,0.037076485714247966,0.0,626,3.321146170841836e-20,-4.1007052923210635e-19,1228377624182.4941
1.1441666666666668,1.0,200000000000.0,1.2566190920735067,0.7957860948538766,0.0,0.06060830308399623,0.0,0.027667273149114918,0.0,633,2.760028354448784e-20,-1.1158448390329973e-19,1215229667928.163
1.1770833333333335,1.0,200000000000.0,1.2481887974086763,0.8011608516885163,0.0,0.06517418184578032,0.0,0.022831768363930947,0.0,637,4.482977514552787e-20,-1.6682683073254681e-19,1190297183034.1396
1.21,1.0,200000000000.0,1.1857413302612194,0.8433542582003948,0.0,0.05309230478627992,0.0,0.016821884233649442,0.0,640,1.8316887059567707e-20,-8.216833011017359e-20,1130275623848.2502
1.2429166666666667,1.0,200000000000.0,1.1277465402978089,0.8867240681012648,0.0,0.03893668509108068,0.0,0.011802360728170919,0.0,646,1.0780671821798359e-20,-4.2361061269614974e-20,1343389841922.5737
1.2758333333333334,1.0,200000000000.0,1.124799645920331,0.8890472215447598,0.0,0.04074664817308291,0.0,0.009821334194666914,0.0,649,1.5084954960723116e-20,-4.298166881524108e-20,1384171805936.9714
1.30875,1.0,200000000000.0,1.087783396412344,0.9193006652777884,0.0,0.03039773080451624,0.0,0.006636131196544897,0.0,654,7.975491459853457e-21,-1.6041246952699387e-20,2011291805075.4875
1.3416666666666668,1.0,200000000000.0,1.087449012890716,0.9195833442726163,0.0,0.03274244696347124,0.0,0.004978760756116763,0.0,657,1.6616919872585235e-20,-3.252818472269224e-20,1270259686428.8572
1.3745833333333335,1.0,200000000000.0,1.058581444317064,0.9446604277530508,0.0,0.021793169699952448,0.0,0.003919251104477866,0.0,661,4.645001078845887e-21,-1.0112740819198825e-20,1215218915160.845
1.4075,1.0,200000000000.0,1.0590915771362701,0.9442054130049351,0.0,0.023388880096461458,0.0,0.003007115757741685,0.0,663,1.062850807024696e-20,-2.266841332992039e-20,1076510044827.3802
1.4404166666666667,1.0,200000000000.0,1.0392748548598874,0.9622093667750845,0.0,0.016004132711811215,0.0,0.001928962758277677,0.0,665,1.8141678650019144e-21,-1.0231497415627068e-20,1448357392235.1274
1.4733333333333334,1.0,200000000000.0,1.0429403560513868,0.9588276014038227,0.0,0.01823519204192227,0.0,0.0015688449958589673,0.0,670,6.811058400387347e-21,-1.123373813033897e-20,1431550325349.791
1.50625,1.0,200000000000.0,1.026270513079207,0.9744019605509416,0.0,0.011329637661097663,0.0,0.0009810948678379533,0.0,672,2.0061243451405845e-21,-7.7916178340033e-21,1406161402075.77
1.5391666666666668,1.0,200000000000.0,1.0254577524211472,0.9751742552425583,0.0,0.011101660920497837,0.0,0.0008756477936625385,0.0,674,2.7269072741272984e-21,-7.21056968542531e-21,1339077750098.4312
1.5720833333333335,1.0,200000000000.0,1.0159967391824047,0.9842551274374387,0.0,0.00713497133184437,0.0,0.0004931501228116715,0.0,677,1.3645748008646051e-21,-2.6572139727578045e-21,1263099971122.3884
1.605,1.0,200000000000.0,1.0193080398036174,0.9810576988999937,0.0,0.008812008558393553,0.0,0.00044093481865297145,0.0,681,1.1895449373928e-21,-1.2843881068707728e-20,1074124083601.2634
1.6379166666666667,1.0,200000000000.0,1.0106573387772102,0.9894550424082365,0.0,0.004863301747261756,0.0,0.00027429152396816787,0.0,685,5.705932318675456e-22,-1.2196554727333713e-21,1575193443613.543
1.6708333333333334,1.0,200000000000.0,1.0116647223710904,0.9884697745081482,0.0,0.0054196720157097256,0.0,0.00023180064547426377,0.0,688,7.630835020063098e-22,-4.181235267717689e-21,1544853485076.6492
1.70375,1.0,200000000000.0,1.0058566812855496,0.9941774197114599,0.0,0.0027056584690086406,0.0,0.0001385946091465249,0.0,691,3.244804472671455e-22,-9.088796651054304e-22,1556505542677.688
1.7366666666666668,1.0,200000000000.0,1.006186916412,0.9938511261564975,0.0,0.0029011265615443904,0.0,0.00011704706264786005,0.0,693,8.229495137236499e-22,-1.5547108513380635e-21,1445094165068.4834
1.7695833333333335,1.0,200000000000.0,1.0039391031636282,0.9960763524886965,0.0,0.0018672646296095466,0.0,6.454624143683033e-05,0.0,696,1.645680397787954e-22,-5.628837260752388e-22,1363485202710.2227
1.8025000000000002,1.0,200000000000.0,1.0051755482703648,0.9948511001095574,0.0,0.0024985942240697864,0.0,5.20773056658762e-05,0.0,696,4.606890653722601e-22,-8.730101603826753e-22,1206918383478.0522
1.8354166666666667,1.0,200000000000.0,1.001965633326399,0.9980382228082281,0.0,0.000937819990136048,0.0,3.021922902240352e-05,0.0,697,6.009841106289714e-23,-1.6663708882155665e-22,1750007240694.213
1.8683333333333334,1.0,200000000000.0,1.0021317018570777,0.9978728326295562,0.0,0.0010268670476678177,0.0,2.5984583837610955e-05,0.0,700,1.3450800196482144e-22,-8.322862911864728e-22,1715002371758.636
1.90125,1.0,200000000000.0,1.0011860070606122,0.9988153978858593,0.0,0.0005701681533890733,0.0,1.6262094875593243e-05,0.0,702,3.618490505310338e-23,-2.27484100854691e-22,1711952110473.4355
1.9341666666666668,1.0,200000000000.0,1.0014753713247737,0.9985268021890323,0.0,0.0007181985258854235,0.0,1.3773743268031749e-05,0.0,703,6.128963743957681e-23,-1.8521411724922182e-22,1606178991844.746
1.9670833333333335,1.0,200000000000.0,1.000689388250446,0.9993110866783036,0.0,0.00033127397170131044,0.0,1.0295283775393494e-05,0.0,703,5.744965073854627e-23,-3.008054601447699e-22,1529462753752.8796
2.0,1.0,200000000000.0,1.000653926008804,0.9993465013309724,0.0,0.0003192723487094056,0.0,6.491482293610563e-06,0.0,705,1.5361049937909428e-23,-4.729216202984632e-23,1412966513864.9011
