epsilon,epsilon_out,success_probability,identity
0.0495,0.013370144139831262,0.13114800662510417,0.0495
0.04975,0.01351057436806815,0.13099575160938154,0.04975
0.05,0.013651779316933371,0.13084374999999995,0.05
0.05025,0.01379375945040585,0.1306920015156315,0.05025
0.0505,0.013936515228484655,0.13054050587510416,0.0505
0.05075,0.014080047107172143,0.13038926279740237,0.05075
0.051000000000000004,0.014224355538457183,0.13023827200166663,0.051000000000000004
0.051250000000000004,0.014369440970298323,0.130087533207194,0.051250000000000004
0.051500000000000004,0.014515303846607012,0.1299370461334375,0.051500000000000004
0.051750000000000004,0.014661944607230797,0.12978681050000654,0.051750000000000004
0.052000000000000005,0.014809363687936568,0.12963682602666662,0.052000000000000005
0.05225,0.014957561520393714,0.12948709243333983,0.05225
0.0525,0.015106538532157432,0.12933760944010417,0.0525
0.05275,0.015256295146651907,0.12918837676719405,0.05275
0.053,0.015406831783153583,0.12903939413499996,0.053
0.05325,0.01555814885677439,0.128890661264069,0.05325
0.0535,0.015710246778445045,0.12874217787510417,0.0535
0.05375,0.01586312595489828,0.12859394368896487,0.05375
0.054,0.016016786788652166,0.12844595842666665,0.054
0.05425,0.016171229677993358,0.1282982218093815,0.05425
0.0545,0.016326455016960437,0.1281507335584375,0.0545
0.05475,0.016482463195327205,0.12800349339531902,0.05475
0.055,0.016639254598585992,0.12785650104166665,0.055
0.05525,0.016796829607931028,0.12770975621927733,0.05525
0.0555,0.016955188600241762,0.12756325865010418,0.0555
0.05575,0.017114331948066233,0.12741700805625653,0.05575
0.056,0.01727426001960446,0.12727100415999995,0.056
0.05625,0.01743497317869177,0.1271252466837565,0.05625
0.0565,0.01759647178478228,0.12697973535010418,0.0565
0.05675,0.017758756192932268,0.12683446988177738,0.05675
0.057,0.017921826753783607,0.12668945000166665,0.057
0.05725,0.0180856838135472,0.126544675432819,0.05725
0.0575,0.018250327713986474,0.1264001458984375,0.0575
0.05775,0.01841575879240083,0.12625586112188153,0.05775
0.058,0.01858197738160916,0.12611182082666664,0.058
0.05825,0.01874898380993333,0.12596802473646482,0.05825
0.0585,0.018916778401181725,0.12582447257510415,0.0585
0.058750000000000004,0.019085361474632814,0.12568116406656904,0.058750000000000004
0.059000000000000004,0.019254733345018697,0.12553809893499998,0.059000000000000004
0.059250000000000004,0.01942489432250867,0.12539527690469401,0.059250000000000004
0.059500000000000004,0.019595844712692868,0.12525269770010417,0.059500000000000004
0.059750000000000004,0.019767584816565875,0.12511036104583986,0.059750000000000004
0.06,0.01994011493051036,0.12496826666666662,0.06
0.06025,0.020113435346280743,0.1248264142875065,0.06025
0.0605,0.020287546350986892,0.1246848036334375,0.0605
0.06075,0.020462448227077826,0.12454343442969402,0.06075
0.061,0.020638141252325444,0.1244023064016667,0.061
0.06125,0.02081462569980827,0.12426141927490232,0.06125
0.0615,0.02099190183789525,0.12412077277510415,0.0615
0.06175,0.021169969930229522,0.12398036662813154,0.06175
0.062,0.02134883023571227,0.12384020055999996,0.062
0.06225,0.021528483008486567,0.12370027429688148,0.06225
0.0625,0.021708928497921214,0.12356058756510417,0.0625
0.06275,0.021890166948594678,0.12342114009115236,0.06275
0.063,0.022072198600279015,0.12328193160166671,0.063
0.06325,0.022255023687923783,0.12314296182344399,0.06325
0.0635,0.02243864244164007,0.1230042304834375,0.0635
0.06375,0.02262305508668445,0.12286573730875654,0.06375
0.064,0.022808261843443072,0.12272748202666663,0.064
0.06425,0.022994262927415663,0.12258946436458983,0.06425
0.0645,0.02318105854919966,0.12245168405010416,0.0645
0.06475,0.023368648914474304,0.12231414081094404,0.06475
0.065,0.02355703422398482,0.12217683437500003,0.065
0.06525,0.02374621467352656,0.12203976447031899,0.06525
0.0655,0.023936190453929237,0.12190293082510417,0.0655
0.06575,0.024126961751041162,0.12176633316771486,0.06575
0.066,0.024318528745713514,0.12162997122666662,0.066
0.06625,0.024510891613784645,0.12149384473063148,0.06625
0.0665,0.024704050526064433,0.12135795340843751,0.0665
0.06675,0.024898005648318625,0.12122229698906901,0.06675
0.067,0.025092757141253287,0.12108687520166668,0.067
0.06725,0.025288305160499194,0.12095168777552733,0.06725
0.0675,0.025484649856596334,0.12081673444010416,0.0675
0.06775,0.0256817913749784,0.12068201492500653,0.06775
0.068,0.025879729855957396,0.12054752895999994,0.068
0.06825,0.026078465434708095,0.12041327627500649,0.06825
0.0685,0.02627799824125279,0.12027925660010418,0.0685
0.06875,0.026478328400445856,0.12014546966552736,0.06875
0.069,0.026679456031958523,0.1200119152016667,0.069
0.06925,0.02688138125026353,0.11987859293906898,0.06925
0.0695,0.027084104164619927,0.11974550260843748,0.0695
0.06975,0.027287624879057917,0.11961264394063152,0.06975
0.07,0.027491943492363655,0.11948001666666663,0.07
0.07025,0.02769706009806417,0.11934762051771482,0.07025
0.07050000000000001,0.027902974784412282,0.11921545522510417,0.07050000000000001
0.07075000000000001,0.028109687634371588,0.11908352052031902,0.07075000000000001
0.07100000000000001,0.028317198725601452,0.11895181613500004,0.07100000000000001
0.07125000000000001,0.0285255081304421,0.11882034180094399,0.07125000000000001
0.07150000000000001,0.028734615915899653,0.11868909725010417,0.07150000000000001
0.07175000000000001,0.028944522143631354,0.11855808221458985,0.07175000000000001
0.07200000000000001,0.029155226869930714,0.11842729642666662,0.07200000000000001
0.07225,0.02936673014571268,0.11829673961875649,0.07225
0.0725,0.029579032016499068,0.11816641152343749,0.0725
0.07275,0.029792132522403716,0.11803631187344403,0.07275
0.073,0.03000603169811796,0.11790644040166669,0.073
0.07325,0.030220729572896,0.11777679684115233,0.07325
