n,signal_example,mean,variance
2283,-0.062383568674408044,-0.02621318210522122,0.10931877699914734
2284,-0.2761075622549736,-0.02777262404340524,0.10826845803383964
2285,-0.4514316427992484,-0.02158737046706178,0.10573415192911571
2286,-0.6042243787935265,-0.013432361244874146,0.10573214040591371
2287,-0.7090284951381947,-0.007028964531314662,0.10805914141248425
2288,-0.6815952690942804,0.0002073835286074387,0.11002302457004955
2289,-0.4334862819126889,0.010043426550223205,0.1065420774324729
2290,-0.13642053147169586,0.020021197257803856,0.10162862508228945
2291,0.03982489278641913,0.027946867024023447,0.1024949696516855
2292,0.09426593020778061,0.032204543308443814,0.107448729080501
2293,0.06726071679578217,0.0289061654048486,0.10939081186767734
2294,0.023865153255149846,0.020295311395569778,0.10577524439230725
2295,0.06534523736982706,0.011230145319663374,0.10234424929279638
2296,0.21829511257961112,0.007450765324927064,0.10604458855477772
2297,0.30354247812897533,0.004752760515474236,0.11406650221032029
2298,0.2797705645584496,-0.0050771913462439875,0.11659125037756646
2299,0.25478475797172506,-0.016991711537178385,0.11688005951079068
2300,0.2773416385850928,-0.022688859020278396,0.11769873240513887
2301,0.3010128477734714,-0.018189632153886144,0.11449699840004753
2302,0.2110732697068262,-0.01235820700547235,0.11168498791835846
2303,0.016735684213457627,-0.011758871234842325,0.11124372121562842
2304,-0.14428064768750823,-0.014824309303608858,0.11497979008672563
2305,-0.23717199749933468,-0.015050728275001478,0.11402351405200253
2306,-0.30595921733212195,-0.00908374706100886,0.10589861362313009
2307,-0.3821812970307466,-0.0028691506364447185,0.10383117940782977
2308,-0.41593151185118693,0.0022863327263659937,0.10641314753108412
2309,-0.28883388615013517,0.006658601762732973,0.10608374055287871
2310,-0.04923516905340986,0.010146780745524725,0.10697357120853701
2311,0.15323997622126637,0.012961653938180072,0.11168695429296444
2312,0.29024343224595833,0.016937408389944567,0.11548841278321925
2313,0.36694664333329885,0.02298689277367768,0.1171998448420672
2314,0.39740609545412875,0.024241599444813335,0.11342702574884661
2315,0.4380045907531922,0.018733063145999904,0.10785432910534912
2316,0.5065924636977156,0.010578402201537017,0.10479071761999557
2317,0.44075169244977114,0.000262177012111767,0.10014143759334723
2318,0.22725340689605678,-0.012612371342781814,0.10233255173485163
2319,-0.016853673702278846,-0.02616066404856192,0.10912172557909146
2320,-0.22906377209649717,-0.0358200934318295,0.11625209561873287
2321,-0.4016992589051172,-0.03635774901887667,0.1191893167694997
2322,-0.556393716241948,-0.02963976281598558,0.11513987133557119
2323,-0.6751550034178755,-0.01788707758217878,0.10897009928747797
2324,-0.6813973904194252,-0.002197645773672941,0.10665779244170188
2325,-0.47353229111073325,0.013029754854592825,0.10502403600979208
2326,-0.17102131076648364,0.023439082901624407,0.10774768396683118
2327,0.0327411058812291,0.0270007640922462,0.11162066149835413
2328,0.11353854547240101,0.02758704217397106,0.11189948913150022
2329,0.10296764216394574,0.030507098359606286,0.10934989487717926
2330,0.05980241109493537,0.030685015838842013,0.10561794762960534
2331,0.08029537344721699,0.02363601316484374,0.10516778651759012
2332,0.21830892049751288,0.012451963229800469,0.11038956686927874
2333,0.31355119764688555,-0.0012970482688509566,0.11598661968622365
2334,0.2796273360186221,-0.01604841908028396,0.11845606691332282
2335,0.2248836565077128,-0.027067930191173938,0.11806941295968632
2336,0.21913159415823022,-0.0324277699707791,0.11720050525481863
2337,0.2335656509326625,-0.033816201253683245,0.11388140835869744
2338,0.15658098950009233,-0.03354891887497376,0.10780008290219995
2339,-0.02779173974642056,-0.03157705642989562,0.10442014934688519
2340,-0.18258887194088025,-0.025870008729181496,0.10629069702609409
2341,-0.25220550733534014,-0.015678293662538704,0.10726700033634677
2342,-0.2753943435939775,-0.0031941860672192787,0.10803862156149212
2343,-0.3035017571785149,0.008009949869188238,0.10839518979942228
2344,-0.30123474525547816,0.019342328444978952,0.10615427555023249
2345,-0.15715348701442985,0.03371625079319328,0.10352849190030639
2346,0.06333052209566793,0.04372825867639026,0.10417923002699882
2347,0.2339470733150534,0.04421635416981093,0.10646243045569834
2348,0.35244958413824634,0.03806457276249123,0.10798849923897993
2349,0.43337391958980104,0.027529092045363995,0.10731296999899391
2350,0.4867610407622003,0.013116203081929276,0.10578453321044068
2351,0.5433233469083095,-0.0016406601492212141,0.10442832458705842
2352,0.5455256925653886,-0.01502704827649666,0.10760731693725921
2353,0.37592154082036366,-0.030721015679769238,0.1129158625915745
2354,0.1199457313508543,-0.043987092076315515,0.1145235935271674
2355,-0.13405830295645957,-0.04782673504418215,0.1139583363116397
2356,-0.35272404289769804,-0.04174539633095362,0.11412715467720562
2357,-0.5335142954808971,-0.02773450519651496,0.11116678073172256
2358,-0.6795433215291108,-0.01197089930832832,0.10788693535292676
2359,-0.7572722176305925,0.0026156901216367544,0.10750121499480636
2360,-0.6684888750399288,0.01578175528324726,0.1078494776663788
2361,-0.3698411016778119,0.028257170639997952,0.10756394553954632
2362,-0.096535472761746,0.03796760169670083,0.1095294222350328
2363,0.03379015083563953,0.03996144817785982,0.11252292027601678
2364,0.049192100303589045,0.036103981554789916,0.11361406983363924
2365,0.0012347026354126136,0.027519249211975502,0.10974565504397583
2366,-0.0349898266366096,0.016270373760322743,0.1044792617338143
2367,0.04426462598390834,0.002155032072806284,0.10482148846670716
2368,0.21276760120373886,-0.013783742930741139,0.10647187898683243
2369,0.2914811024821641,-0.030178389659364403,0.11057020390596307
2370,0.2978903447737405,-0.04425975194220405,0.11264422584855302
2371,0.32289008026436766,-0.04942058252354042,0.1136715965150238
2372,0.38016999671154966,-0.04433115933246334,0.11683880793302086
2373,0.40949097877451823,-0.03232384192774343,0.11590916322624002
2374,0.29997280200524484,-0.01940719920559139,0.11067658621868297
2375,0.09159659629460551,-0.006060353657746179,0.10413912998546589
2376,-0.08947930606874083,0.0069832157352079476,0.09736273690921372
2377,-0.23218740033746454,0.017630295709462018,0.0914747306864926
2378,-0.3683968957551253,0.023945689999349956,0.08871657037057938
2379,-0.4986422480264047,0.02458396750543301,0.0924750537979423
2380,-0.5737743197971001,0.024907242758101744,0.1001403764842703
2381,-0.485831516792511,0.02687150474147504,0.10794007896920835
2382,-0.2349610605826567,0.02915578368028788,0.11431881360496497
2383,0.014156283354657292,0.0296508983166646,0.11623759977337386
2384,0.17695412624709383,0.027675343280102207,0.11001671392268215
2385,0.2423436246561299,0.024259952908326457,0.10331984897990415
2386,0.23795226604103553,0.016505940284512258,0.10095887457854698
2387,0.2353570641474111,0.0019339946594727486,0.10424725673080643
2388,0.3175905500664671,-0.016165721687295003,0.11033121931350288
2389,0.40315862903936395,-0.03382688746917048,0.11557248385710077
2390,0.32126450439055815,-0.04541577184357738,0.11649954490360996
2391,0.14845835887877498,-0.04418060853172336,0.11272674354385805
2392,-0.003027964164460516,-0.032436651211352314,0.11063632522566072
2393,-0.10476622129141759,-0.020093341789097562,0.11076415786484002
2394,-0.21364319215492814,-0.010483880901899882,0.1100825249634433
2395,-0.36658820880548454,0.00102940994666783,0.11081722355924169
2396,-0.4809753465163064,0.01396327401748143,0.11414264835721388
2397,-0.4562065766693827,0.025819930738688587,0.11476863598462826
2398,-0.27250157468813435,0.03542589512811489,0.11155097448885049
2399,-0.04104021826646715,0.03843871283280798,0.10799869700002429
2400,0.15863569551462456,0.03293001053121753,0.10313927894725479
2401,0.2869921975717987,0.024470941155422588,0.09803776659909617
2402,0.3258392311560883,0.01380191957970502,0.10189431381462438
2403,0.3316695029608335,-0.0006280708740661989,0.11353267613970398
2404,0.38691917934564973,-0.016733313506134398,0.12233088365441878
2405,0.4680389482998051,-0.029596114964723877,0.12361640326802957
2406,0.40734975353503683,-0.03597326591838477,0.11947546017177561
2407,0.19922082224451484,-0.034330088122030755,0.1121794518677721
2408,-0.022650758808627804,-0.02719952887234606,0.10595988148829923
2409,-0.19743555449873246,-0.02276628059400676,0.10264541333461194
2410,-0.3444074273924136,-0.02320554807175847,0.10217517649211989
2411,-0.49583510137506104,-0.020820943366177635,0.10310036720154989
2412,-0.6164736247053844,-0.013330943826816497,0.10266491092540697
2413,-0.6156820923231895,-0.0006294710815378216,0.10146715564548213
2414,-0.406998988184157,0.01590668452628012,0.10234045715439538
2415,-0.12215471830883314,0.030955911418599085,0.1070724871790412
2416,0.08424642057755145,0.04120388614984713,0.10980151924234066
2417,0.18024425692110946,0.047284004099733344,0.10731828407426242
2418,0.18267955793615348,0.050114414119058634,0.10562417076399376
2419,0.1504974779944833,0.04682234291459055,0.10564910862468474
2420,0.18200449148951764,0.036782914990920394,0.1052987860679416
2421,0.30853703139450567,0.019213144556631014,0.10627221109142145
2422,0.3497599136483217,-0.004299726696950271,0.10925737447413937
2423,0.24532857572479588,-0.027016919895803283,0.11443820701223109
2424,0.12270167511562687,-0.04201063204691733,0.11781505274012066
2425,0.05495289448067859,-0.05084693642795556,0.11814570886426652
2426,0.012373336064375707,-0.0558823187625654,0.11544255177144343
2427,-0.10403056775201755,-0.05247675531014196,0.11142940381596456
2428,-0.26921481228734506,-0.04014962173163258,0.1086125038322794
2429,-0.35985607090946287,-0.023237790065076522,0.10631212940947705
2430,-0.31521034783748036,-0.005537582373632296,0.10641244399429578
2431,-0.1836611344787069,0.011212119534445905,0.10985447264816538
2432,-0.040761726840335535,0.025212579200194533,0.11076258121328429
2433,0.11939556532111835,0.03683759268923049,0.10404709297067814
2434,0.27567087330376844,0.047027017305105084,0.09673918806438281
2435,0.3632084305751146,0.05099162886706909,0.09672386649205071
2436,0.4206480395586056,0.04753769463037415,0.10241913373627691
2437,0.4928492241860276,0.03555624194023972,0.10890257343176607
2438,0.5436570550290907,0.015493798862076818,0.11278801563818361
2439,0.48978640097231624,-0.0025272568085645,0.1151699716304659
2440,0.28717615170324695,-0.013894389142383577,0.11419949744111606
2441,0.03349398714538036,-0.02276497221066726,0.11203699304881504
2442,-0.19584588005647366,-0.03313231543260467,0.10994603265653868
2443,-0.3962123920529859,-0.04079671316390338,0.10952375133715048
2444,-0.5686287745249486,-0.04240426801248178,0.11347624876760078
2445,-0.6972838051669881,-0.03791625268556384,0.11706854709151275
2446,-0.733624989614626,-0.027279921940505606,0.11693944137988872
2447,-0.5661896565424339,-0.012313288476024229,0.11533961464988382
2448,-0.2531070748830253,0.004733448933616529,0.11161657650735729
2449,-0.02251769306267174,0.020460993693667082,0.10540991350946395
2450,0.06989564096166083,0.031838682597781394,0.10053467538012476
2451,0.0619675915788274,0.03631362641762144,0.09965018841477297
2452,0.011115365449509198,0.03590599353359826,0.10552176434165324
2453,0.005486746185350365,0.03061046128346104,0.11391300904601957
2454,0.12894556654552117,0.021972119709166814,0.1166129423674047
2455,0.27147201974255947,0.012912704645000694,0.11654542739273718
2456,0.29400177613755474,0.0022596398251642654,0.11367052934690212
2457,0.27812524748561246,-0.007978085401192502,0.1077142465705347
2458,0.30015909544556996,-0.017574734688720922,0.10539420943973328
2459,0.3471359261291638,-0.029094091476502305,0.1072781305307724
2460,0.32752939919337726,-0.03951646835770097,0.11188945688593835
2461,0.16088522885338907,-0.04369214187157865,0.11552048696454864
2462,-0.034366072291440106,-0.03918704616188515,0.11544618336141697
2463,-0.17337172756972283,-0.027546397704091004,0.11321773248272934
2464,-0.2774211987706,-0.010966823533061195,0.1092431155930043
2465,-0.3842976151258431,0.005464252315841973,0.10480289764736068
2466,-0.47884059347005187,0.018049338366706122,0.10329149985665503
2467,-0.4702271497184492,0.026496674348781463,0.1022938416406362
2468,-0.2753982278536647,0.030962299292890513,0.10237226897972253
2469,-0.02427785972164,0.032623145688895745,0.10510301569809162
2470,0.16784042921696854,0.030234952785458437,0.10750751311567269
2471,0.28097085090147594,0.02428527507475433,0.10757076988389434
2472,0.3200445486345682,0.0166939074113464,0.10585901439523593
2473,0.32448095535274335,0.0088902967005246,0.10585863022363469
2474,0.3766436972980277,0.00036626343934390243,0.11129995202468872
2475,0.4574761840016202,-0.010281079332226294,0.11528859232311783
2476,0.3855557251608313,-0.020658870699569874,0.11441391137122249
2477,0.1826113394761838,-0.02685217198620244,0.11383100904379834
2478,-0.029948980949346126,-0.0275096986994288,0.11297227433264564
2479,-0.19880597036589592,-0.024308964542333923,0.11047079835307061
2480,-0.33931057936230113,-0.0203156583355048,0.10640063693121382
2481,-0.4876715328879295,-0.01897584838747151,0.10388582526978767
2482,-0.6029012781789245,-0.015572930683300613,0.10265810543068872
2483,-0.5900272867030271,-0.00668337495407459,0.10204442293846007
2484,-0.3770920898711127,0.004243423446310006,0.10325644880460752
2485,-0.0986499940895309,0.01405508220607696,0.10595131382967393
2486,0.10238752732544518,0.021143707681244458,0.10812398447347109
2487,0.1968785106132539,0.028633089487344353,0.10811344933853803
2488,0.20028057088632562,0.035498195514897565,0.10628416790784884
2489,0.1736522020947821,0.03795705814028337,0.1054755534071443
2490,0.21349743938571747,0.03554541241576672,0.10860302445016848
2491,0.33632826355132045,0.02708556792418818,0.11078332417579556
2492,0.35526242086624893,0.013637301007306441,0.11042141947138572
2493,0.23169840201685715,-0.0010514102515041463,0.1089436406418581
2494,0.09576436955466056,-0.013398528554603049,0.11135790145909855
2495,0.01445056188482476,-0.023413016294559177,0.11665950200632606
2496,-0.04607921890398606,-0.03166440916356225,0.1177103536386803
2497,-0.17441700127790044,-0.037312093566717545,0.1179893170189563
2498,-0.33205649732923204,-0.03763339612880195,0.12039340428856196
2499,-0.40194022766036164,-0.031084245736733806,0.11869118820922735
